"Notes","State of Residence","State of Residence Code","Infant Birth Weight 12","Infant Birth Weight 12 Code",Births
,"Washington","53","2000 - 2499 grams","05",3740
,"Washington","53","2500 - 2999 grams","06",14203
,"Washington","53","3000 - 3499 grams","07",33968
,"Washington","53","3500 - 3999 grams","08",27028
,"Washington","53","4000 - 4499 grams","09",8035
,"Washington","53","4500 - 4999 grams","10",1275
,"Washington","53","5000 - 8165 grams","11",126
,"Washington","53","Unknown or Not Stated","12",78
,"West Virginia","54","499 grams or less","01",23
,"West Virginia","54","500 - 999 grams","02",89
,"West Virginia","54","1000 - 1499 grams","03",158
,"West Virginia","54","1500 - 1999 grams","04",357
,"West Virginia","54","2000 - 2499 grams","05",1208
,"West Virginia","54","2500 - 2999 grams","06",3690
,"West Virginia","54","3000 - 3499 grams","07",7180
,"West Virginia","54","3500 - 3999 grams","08",4938
,"West Virginia","54","4000 - 4499 grams","09",1219
,"West Virginia","54","4500 - 4999 grams","10",178
,"West Virginia","54","5000 - 8165 grams","11",24
,"West Virginia","54","Unknown or Not Stated","12",15
,"Wisconsin","55","499 grams or less","01",85
,"Wisconsin","55","500 - 999 grams","02",288
,"Wisconsin","55","1000 - 1499 grams","03",459
,"Wisconsin","55","1500 - 1999 grams","04",998
,"Wisconsin","55","2000 - 2499 grams","05",3095
,"Wisconsin","55","2500 - 2999 grams","06",10840
,"Wisconsin","55","3000 - 3499 grams","07",24598
,"Wisconsin","55","3500 - 3999 grams","08",19583
,"Wisconsin","55","4000 - 4499 grams","09",5639
,"Wisconsin","55","4500 - 4999 grams","10",874
,"Wisconsin","55","5000 - 8165 grams","11",115
,"Wisconsin","55","Unknown or Not Stated","12",41
,"Wyoming","56","499 grams or less","01",Suppressed
,"Wyoming","56","500 - 999 grams","02",36
,"Wyoming","56","1000 - 1499 grams","03",60
,"Wyoming","56","1500 - 1999 grams","04",120
,"Wyoming","56","2000 - 2499 grams","05",406
,"Wyoming","56","2500 - 2999 grams","06",1563
,"Wyoming","56","3000 - 3499 grams","07",3074
,"Wyoming","56","3500 - 3999 grams","08",1738
,"Wyoming","56","4000 - 4499 grams","09",335
,"Wyoming","56","4500 - 4999 grams","10",41
,"Wyoming","56","5000 - 8165 grams","11",Suppressed
,"Wyoming","56","Unknown or Not Stated","12",Suppressed
"---"
"Dataset: Natality, 2016-2024 expanded"
"Query Parameters:"
"Year: 2016"
"Group By: State of Residence; Infant Birth Weight 12"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 1,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/natality-expanded.html for more information."
"---"
"Query Date: Sep 15, 2026 7:59:17 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2016-2024, as compiled from data provided by"
"the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at"
"http://wonder.cdc.gov/natality-expanded-current.html on Sep 15, 2026 7:59:17 PM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. 'Suppressed' appears when the data do not meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/natality-expanded.html#Assurance of Confidentiality."
"2. Each birth record represents one liveborn infant."
