"Notes","County of Residence","County of Residence Code","Mother's Hispanic Origin","Mother's Hispanic Origin Code",Births
,"San Bernardino County, CA","06071","Unknown or Not Stated","9",243
,"San Diego County, CA","06073","Hispanic or Latino","2135-2",17023
,"San Diego County, CA","06073","Not Hispanic or Latino","2186-5",22062
,"San Diego County, CA","06073","Unknown or Not Stated","9",3635
,"San Francisco County, CA","06075","Hispanic or Latino","2135-2",1585
,"San Francisco County, CA","06075","Not Hispanic or Latino","2186-5",7292
,"San Francisco County, CA","06075","Unknown or Not Stated","9",185
,"San Joaquin County, CA","06077","Hispanic or Latino","2135-2",5029
,"San Joaquin County, CA","06077","Not Hispanic or Latino","2186-5",5031
,"San Joaquin County, CA","06077","Unknown or Not Stated","9",208
,"San Luis Obispo County, CA","06079","Hispanic or Latino","2135-2",871
,"San Luis Obispo County, CA","06079","Not Hispanic or Latino","2186-5",1604
,"San Luis Obispo County, CA","06079","Unknown or Not Stated","9",106
,"San Mateo County, CA","06081","Hispanic or Latino","2135-2",2624
,"San Mateo County, CA","06081","Not Hispanic or Latino","2186-5",5953
,"San Mateo County, CA","06081","Unknown or Not Stated","9",383
,"Santa Barbara County, CA","06083","Hispanic or Latino","2135-2",3549
,"Santa Barbara County, CA","06083","Not Hispanic or Latino","2186-5",1879
,"Santa Barbara County, CA","06083","Unknown or Not Stated","9",73
,"Santa Clara County, CA","06085","Hispanic or Latino","2135-2",6706
,"Santa Clara County, CA","06085","Not Hispanic or Latino","2186-5",14723
,"Santa Clara County, CA","06085","Unknown or Not Stated","9",1613
,"Santa Cruz County, CA","06087","Hispanic or Latino","2135-2",1491
,"Santa Cruz County, CA","06087","Not Hispanic or Latino","2186-5",1274
,"Santa Cruz County, CA","06087","Unknown or Not Stated","9",34
,"Shasta County, CA","06089","Hispanic or Latino","2135-2",204
,"Shasta County, CA","06089","Not Hispanic or Latino","2186-5",1819
,"Shasta County, CA","06089","Unknown or Not Stated","9",25
,"Solano County, CA","06095","Hispanic or Latino","2135-2",1766
,"Solano County, CA","06095","Not Hispanic or Latino","2186-5",3317
,"Solano County, CA","06095","Unknown or Not Stated","9",176
,"Sonoma County, CA","06097","Hispanic or Latino","2135-2",1889
,"Sonoma County, CA","06097","Not Hispanic or Latino","2186-5",2564
,"Sonoma County, CA","06097","Unknown or Not Stated","9",509
,"Stanislaus County, CA","06099","Hispanic or Latino","2135-2",4310
,"Stanislaus County, CA","06099","Not Hispanic or Latino","2186-5",3410
,"Stanislaus County, CA","06099","Unknown or Not Stated","9",142
,"Tulare County, CA","06107","Hispanic or Latino","2135-2",5210
,"Tulare County, CA","06107","Not Hispanic or Latino","2186-5",1836
,"Tulare County, CA","06107","Unknown or Not Stated","9",100
,"Ventura County, CA","06111","Hispanic or Latino","2135-2",5272
,"Ventura County, CA","06111","Not Hispanic or Latino","2186-5",3905
,"Ventura County, CA","06111","Unknown or Not Stated","9",415
,"Yolo County, CA","06113","Hispanic or Latino","2135-2",979
,"Yolo County, CA","06113","Not Hispanic or Latino","2186-5",1354
,"Yolo County, CA","06113","Unknown or Not Stated","9",90
,"Unidentified Counties, CA","06999","Hispanic or Latino","2135-2",3384
,"Unidentified Counties, CA","06999","Not Hispanic or Latino","2186-5",6978
,"Unidentified Counties, CA","06999","Unknown or Not Stated","9",150
"---"
"Dataset: Natality, 2016-2024 expanded"
"Query Parameters:"
"States: California (06)"
"Year: 2016"
"Group By: County of Residence; Mother's Hispanic Origin"
"Show Totals: False"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 1,000"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/natality-expanded.html for more information."
"---"
"Query Date: Sep 19, 2026 2:36:12 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Natality on CDC WONDER Online Database. Data are from the Natality Records 2016-2024, as compiled from data provided by"
"the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed at"
"http://wonder.cdc.gov/natality-expanded-current.html on Sep 19, 2026 2:36:12 PM"
"---"
Caveats:
"1. Each birth record represents one liveborn infant."
"2. County-level data are shown only for counties with populations of 100,000 persons or more. Within each state, data for all"
"counties with fewer than 100,000 persons are combined together under the label ""Unidentified Counties."""
