"Mechanism","State","Year","Deaths","Population","Crude Rate","Age-Adjusted Rate","Years of Potential Life Lost"
"Transport, other land","Indiana","2022","32","6,832,274","0.47","0.45","606"
"Transport, other land","Indiana","2021","27","6,813,798","0.40","0.38","329"
"Transport, other land","Indiana","2020","28","6,789,098","0.41","0.40","512"
"Transport, other land","Indiana","2019","26","6,731,010","0.39","0.37","563"
"Transport, other land","Indiana","2018","24","6,698,481","0.36","0.32","551"
"Transport, other land","Iowa","2023","20**","3,207,004","0.62**","0.61**","475"
"Transport, other land","Iowa","2022","22","3,199,693","0.69","0.62","496"
"Transport, other land","Iowa","2021","22","3,197,944","0.69","0.68","443"
"Transport, other land","Iowa","2020","22","3,190,904","0.69","0.61","389"
"Transport, other land","Iowa","2019","17**","3,159,596","0.54**","0.46**","218"
"Transport, other land","Iowa","2018","22","3,149,900","0.70","0.71","439"
"Transport, other land","Kansas","2023","19**","2,940,546","0.65**","0.60**","400"
"Transport, other land","Kansas","2022","14**","2,936,716","0.48**","0.43**","242"
"Transport, other land","Kansas","2021","22","2,937,946","0.75","0.72","347"
"Transport, other land","Kansas","2020","22","2,938,124","0.75","0.71","437"
"Transport, other land","Kansas","2019","17**","2,912,635","0.58**","0.58**","385"
"Transport, other land","Kansas","2018","11**","2,912,748","0.38**","0.34**","191"
"Transport, other land","Kentucky","2023","38","4,526,154","0.84","0.78","749"
"Transport, other land","Kentucky","2022","36","4,511,563","0.80","0.73","500"
"Transport, other land","Kentucky","2021","39","4,507,600","0.87","0.81","561"
"Transport, other land","Kentucky","2020","43","4,508,155","0.95","0.97","1,090"
"Transport, other land","Kentucky","2019","28","4,472,345","0.63","0.58","483"
"Transport, other land","Kentucky","2018","42","4,464,273","0.94","0.88","676"
"Transport, other land","Louisiana","2023","27","4,573,749","0.59","0.61","918"
"Transport, other land","Louisiana","2022","24","4,588,023","0.52","0.54","601"
"Transport, other land","Louisiana","2021","19**","4,627,047","0.41**","0.35**","381"
"Transport, other land","Louisiana","2020","28","4,652,022","0.60","0.59","525"
"Transport, other land","Louisiana","2019","29","4,658,285","0.62","0.64","694"
"Transport, other land","Louisiana","2018","20**","4,664,450","0.43**","0.40**","255"
"Transport, other land","Maine","2023","15**","1,395,722","1.08**","1.03**","235"
"Transport, other land","Maine","2022","--","1,389,338","--","--","--"
"Transport, other land","Maine","2021","11**","1,378,787","0.80**","0.73**","188"
"Transport, other land","Maine","2020","15**","1,364,517","1.10**","0.95**","241"
"Transport, other land","Maine","2019","--","1,345,770","--","--","--"
"Transport, other land","Maine","2018","--","1,340,123","--","--","--"
"Transport, other land","Maryland","2023","13**","6,180,253","0.21**","0.19**","215"
"Transport, other land","Maryland","2022","10**","6,163,981","0.16**","0.15**","99"
"Transport, other land","Maryland","2021","11**","6,175,045","0.18**","0.15**","125"
"Transport, other land","Maryland","2020","13**","6,173,689","0.21**","0.21**","254"
"Transport, other land","Maryland","2019","16**","6,054,954","0.26**","0.25**","240"
"Transport, other land","Maryland","2018","--","6,042,153","--","--","--"
"Transport, other land","Massachusetts","2023","10**","7,001,399","0.14**","0.13**","184"
"Transport, other land","Massachusetts","2022","--","6,982,740","--","--","--"
"Transport, other land","Massachusetts","2021","11**","6,991,951","0.16**","0.13**","131"
"Transport, other land","Massachusetts","2020","--","6,997,713","--","--","--"
"Transport, other land","Massachusetts","2019","15**","6,894,883","0.22**","0.21**","382"
"Transport, other land","Massachusetts","2018","--","6,885,720","--","--","--"
"Transport, other land","Michigan","2023","49","10,037,261","0.49","0.43","675"
"Transport, other land","Michigan","2022","45","10,033,281","0.45","0.42","744"
"Transport, other land","Michigan","2021","41","10,038,117","0.41","0.39","781"
"Transport, other land","Michigan","2020","39","10,070,627","0.39","0.35","623"
"Transport, other land","Michigan","2019","53","9,984,795","0.53","0.51","1,082"
"Transport, other land","Michigan","2018","34","9,987,286","0.34","0.37","751"
"Transport, other land","Minnesota","2023","39","5,737,915","0.68","0.62","774"
"Transport, other land","Minnesota","2022","38","5,714,300","0.67","0.59","526"
"Transport, other land","Minnesota","2021","44","5,717,968","0.77","0.76","1,098"
"Transport, other land","Minnesota","2020","48","5,710,578","0.84","0.77","733"
"Transport, other land","Minnesota","2019","25","5,640,053","0.44","0.44","547"
"Transport, other land","Minnesota","2018","39","5,608,762","0.70","0.65","707"
"Transport, other land","Mississippi","2023","28","2,939,690","0.95","0.92","802"
"Transport, other land","Mississippi","2022","18**","2,938,928","0.61**","0.60**","527"
"Transport, other land","Mississippi","2021","28","2,949,582","0.95","0.93","803"
"Transport, other land","Mississippi","2020","24","2,958,409","0.81","0.74","388"
"Transport, other land","Mississippi","2019","19**","2,978,227","0.64**","0.60**","593"
"Transport, other land","Mississippi","2018","28","2,982,879","0.94","0.94","663"
"Transport, other land","Missouri","2023","30","6,196,156","0.48","0.47","559"
"Transport, other land","Missouri","2022","37","6,177,168","0.60","0.51","424"
"Transport, other land","Missouri","2021","44","6,170,393","0.71","0.64","766"
"Transport, other land","Missouri","2020","33","6,154,426","0.54","0.49","607"
"Transport, other land","Missouri","2019","27","6,140,475","0.44","0.43","537"
"Transport, other land","Missouri","2018","32","6,125,986","0.52","0.48","523"
"Transport, other land","Montana","2023","11**","1,132,812","0.97**","0.87**","210"
"Transport, other land","Montana","2022","14**","1,122,878","1.25**","1.09**","229"
"Transport, other land","Montana","2021","27","1,106,366","2.44","2.18","498"
"Transport, other land","Montana","2020","10**","1,087,211","0.92**","0.93**","211"
"Transport, other land","Montana","2019","16**","1,070,123","1.50**","1.27**","184"
"Transport, other land","Montana","2018","--","1,061,818","--","--","--"
"Transport, other land","Nebraska","2023","11**","1,978,379","0.56**","0.46**","137"
"Transport, other land","Nebraska","2022","--","1,968,060","--","--","--"
"Transport, other land","Nebraska","2021","11**","1,964,253","0.56**","0.48**","99"
"Transport, other land","Nebraska","2020","--","1,963,273","--","--","--"
"Transport, other land","Nebraska","2019","11**","1,932,571","0.57**","0.51**","173"
"Transport, other land","Nebraska","2018","10**","1,925,512","0.52**","0.56**","285"
"Transport, other land","Nevada","2023","12**","3,194,176","0.38**","0.35**","209"
"Transport, other land","Nevada","2022","12**","3,177,421","0.38**","0.35**","221"
"Transport, other land","Nevada","2021","10**","3,146,632","0.32**","0.28**","168"
"Transport, other land","Nevada","2020","14**","3,115,840","0.45**","0.45**","339"
"Transport, other land","Nevada","2019","12**","3,090,771","0.39**","0.34**","185"
"Transport, other land","Nevada","2018","12**","3,030,725","0.40**","0.39**","171"
"Transport, other land","New Hampshire","2023","--","1,402,054","--","--","--"
"Transport, other land","New Hampshire","2022","--","1,399,003","--","--","--"
"Transport, other land","New Hampshire","2021","--","1,387,494","--","--","--"
"Transport, other land","New Hampshire","2020","--","1,378,702","--","--","--"
"Transport, other land","New Hampshire","2019","--","1,360,783","--","--","--"
"Transport, other land","New Hampshire","2018","--","1,355,064","--","--","--"
"Transport, other land","New Jersey","2023","13**","9,290,841","0.14**","0.13**","254"
"Transport, other land","New Jersey","2022","13**","9,260,817","0.14**","0.14**","303"
"Transport, other land","New Jersey","2021","--","9,269,175","--","--","--"
"Transport, other land","New Jersey","2020","18**","9,272,392","0.19**","0.17**","374"
"Transport, other land","New Jersey","2019","12**","8,891,258","0.14**","0.14**","211"
"Transport, other land","New Jersey","2018","--","8,891,730","--","--","--"
"Transport, other land","New Mexico","2023","12**","2,114,371","0.57**","0.53**","338"
"Transport, other land","New Mexico","2022","12**","2,113,476","0.57**","0.53**","178"
"Transport, other land","New Mexico","2021","--","2,116,950","--","--","--"
"Transport, other land","New Mexico","2020","15**","2,118,488","0.71**","0.60**","234"
"Transport, other land","New Mexico","2019","--","2,099,634","--","--","--"
"Transport, other land","New Mexico","2018","12**","2,093,754","0.57**","0.56**","264"
"Transport, other land","New York","2023","39","19,571,216","0.20","0.19","821"
"Transport, other land","New York","2022","62","19,673,200","0.32","0.31","1,231"
"Transport, other land","New York","2021","49","19,854,526","0.25","0.24","1,022"
"Transport, other land","New York","2020","37","20,104,710","0.18","0.17","753"
"Transport, other land","New York","2019","41","19,463,131","0.21","0.20","621"
"Transport, other land","New York","2018","31","19,544,098","0.16","0.14","459"
"Transport, other land","North Carolina","2023","42","10,835,491","0.39","0.38","897"
"Transport, other land","North Carolina","2022","40","10,695,965","0.37","0.37","877"
"Transport, other land","North Carolina","2021","48","10,567,100","0.45","0.42","998"
"Transport, other land","North Carolina","2020","60","10,453,812","0.57","0.56","1,333"
"Transport, other land","North Carolina","2019","37","10,501,384","0.35","0.35","906"
"Transport, other land","North Carolina","2018","38","10,391,358","0.37","0.34","731"
"Transport, other land","North Dakota","2023","--","783,926","--","--","--"
"Transport, other land","North Dakota","2022","--","778,912","--","--","--"
"Transport, other land","North Dakota","2021","--","777,982","--","--","--"
"Transport, other land","North Dakota","2020","--","779,563","--","--","--"
"Transport, other land","North Dakota","2019","--","763,724","--","--","--"
"Transport, other land","North Dakota","2018","--","760,062","--","--","--"
"Transport, other land","Ohio","2023","47","11,785,935","0.40","0.41","1,055"
"Transport, other land","Ohio","2022","48","11,759,697","0.41","0.40","1,159"
"Transport, other land","Ohio","2021","44","11,765,227","0.37","0.36","995"
"Transport, other land","Ohio","2020","41","11,798,292","0.35","0.32","836"
"Transport, other land","Ohio","2019","47","11,696,507","0.40","0.37","799"
"Transport, other land","Ohio","2018","42","11,680,892","0.36","0.36","863"
"Transport, other land","Oklahoma","2023","16**","4,053,824","0.40**","0.38**","456"
"Transport, other land","Oklahoma","2022","25","4,019,271","0.62","0.61","628"
"Transport, other land","Oklahoma","2021","17**","3,991,634","0.43**","0.39**","214"
"Transport, other land","Oklahoma","2020","27","3,965,234","0.68","0.58","343"
"Transport, other land","Oklahoma","2019","17**","3,960,676","0.43**","0.41**","346"
"Transport, other land","Oklahoma","2018","28","3,943,488","0.71","0.67","447"
"Transport, other land","Oregon","2023","15**","4,233,358","0.35**","0.33**","232"
"Transport, other land","Oregon","2022","19**","4,239,379","0.45**","0.38**","198"
"Transport, other land","Oregon","2021","22","4,256,465","0.52","0.48","431"
"Transport, other land","Oregon","2020","21","4,245,044","0.50","0.48","410"
"Transport, other land","Oregon","2019","19**","4,216,116","0.45**","0.40**","174"
"Transport, other land","Oregon","2018","12**","4,183,538","0.29**","0.27**","193"
"Transport, other land","Pennsylvania","2023","51","12,961,683","0.39","0.35","873"
"Transport, other land","Pennsylvania","2022","47","12,972,091","0.36","0.31","811"
"Transport, other land","Pennsylvania","2021","55","13,013,614","0.42","0.38","965"
"Transport, other land","Pennsylvania","2020","65","12,995,477","0.50","0.48","1,381"
"Transport, other land","Pennsylvania","2019","41","12,798,883","0.32","0.30","773"
"Transport, other land","Pennsylvania","2018","52","12,809,107","0.41","0.39","1,109"
"Transport, other land","Rhode Island","2023","--","1,095,962","--","--","--"
"Transport, other land","Rhode Island","2022","--","1,093,842","--","--","--"
"Transport, other land","Rhode Island","2021","--","1,097,092","--","--","--"
"Transport, other land","Rhode Island","2020","--","1,096,444","--","--","--"
"Transport, other land","Rhode Island","2019","--","1,058,158","--","--","--"
"Transport, other land","Rhode Island","2018","--","1,059,338","--","--","--"
"Transport, other land","South Carolina","2023","25","5,373,555","0.47","0.39","489"
"Transport, other land","South Carolina","2022","28","5,282,955","0.53","0.49","553"
"Transport, other land","South Carolina","2021","21","5,193,848","0.40","0.39","475"
"Transport, other land","South Carolina","2020","19**","5,132,151","0.37**","0.34**","364"
"Transport, other land","South Carolina","2019","23","5,157,702","0.45","0.49","593"
"Transport, other land","South Carolina","2018","13**","5,091,702","0.26**","0.25**","312"
"Transport, other land","South Dakota","2023","--","919,318","--","--","--"
"Transport, other land","South Dakota","2022","10**","909,869","1.10**","0.88**","145"
"Transport, other land","South Dakota","2021","--","896,299","--","--","--"
"Transport, other land","South Dakota","2020","10**","887,852","1.13**","0.99**","161"
"Transport, other land","South Dakota","2019","--","887,127","--","--","--"
"Transport, other land","South Dakota","2018","--","879,386","--","--","--"
"Transport, other land","Tennessee","2023","36","7,126,489","0.51","0.50","788"
"Transport, other land","Tennessee","2022","29","7,048,976","0.41","0.40","467"
"Transport, other land","Tennessee","2021","33","6,963,709","0.47","0.45","614"
"Transport, other land","Tennessee","2020","32","6,926,091","0.46","0.44","629"
"Transport, other land","Tennessee","2019","33","6,830,325","0.48","0.45","574"
"Transport, other land","Tennessee","2018","34","6,778,180","0.50","0.45","469"
"Transport, other land","Texas","2023","94","30,503,301","0.31","0.31","2,392"
"Transport, other land","Texas","2022","95","30,029,848","0.32","0.32","2,626"
"Transport, other land","Texas","2021","126","29,561,286","0.43","0.42","3,005"
"Transport, other land","Texas","2020","119","29,234,361","0.41","0.42","3,317"
"Transport, other land","Texas","2019","96","28,986,794","0.33","0.33","2,351"
"Transport, other land","Texas","2018","97","28,624,564","0.34","0.34","2,295"
"Transport, other land","Utah","2023","16**","3,417,734","0.47**","0.47**","338"
"Transport, other land","Utah","2022","12**","3,381,236","0.36**","0.36**","272"
"Transport, other land","Utah","2021","21","3,339,284","0.63","0.66","560"
"Transport, other land","Utah","2020","24","3,283,982","0.73","0.75","703"
"Transport, other land","Utah","2019","16**","3,203,383","0.50**","0.55**","263"
"Transport, other land","Utah","2018","17**","3,155,153","0.54**","0.58**","403"
"Transport, other land","Vermont","2023","--","647,464","--","--","--"
"Transport, other land","Vermont","2022","--","647,110","--","--","--"
"Transport, other land","Vermont","2021","--","647,093","--","--","--"
"Transport, other land","Vermont","2020","10**","642,936","1.56**","1.28**","176"
"Transport, other land","Vermont","2019","--","624,046","--","--","--"
"Transport, other land","Vermont","2018","--","624,802","--","--","--"
"Transport, other land","Virginia","2023","21","8,715,698","0.24","0.22","334"
"Transport, other land","Virginia","2022","25","8,679,099","0.29","0.27","411"
"Transport, other land","Virginia","2021","30","8,657,348","0.35","0.32","608"
"Transport, other land","Virginia","2020","16**","8,637,193","0.19**","0.18**","301"
"Transport, other land","Virginia","2019","22","8,556,642","0.26","0.23","331"
"Transport, other land","Virginia","2018","23","8,510,920","0.27","0.26","462"
"Transport, other land","Washington","2023","31","7,812,880","0.40","0.39","754"
"Transport, other land","Washington","2022","26","7,784,477","0.33","0.29","343"
"Transport, other land","Washington","2021","25","7,741,433","0.32","0.31","497"
"Transport, other land","Washington","2020","34","7,724,566","0.44","0.44","708"
"Transport, other land","Washington","2019","18**","7,614,024","0.24**","0.22**","457"
"Transport, other land","Washington","2018","14**","7,526,793","0.19**","0.16**","196"
"Transport, other land","West Virginia","2023","22","1,770,071","1.24","1.09","475"
"Transport, other land","West Virginia","2022","21","1,774,035","1.18","1.06","299"
"Transport, other land","West Virginia","2021","25","1,785,249","1.40","1.09","347"
"Transport, other land","West Virginia","2020","28","1,791,562","1.56","1.34","405"
"Transport, other land","West Virginia","2019","32","1,795,263","1.78","1.62","507"
"Transport, other land","West Virginia","2018","26","1,805,953","1.44","1.17","339"
"Transport, other land","Wisconsin","2023","36","5,910,955","0.61","0.57","595"
"Transport, other land","Wisconsin","2022","34","5,890,543","0.58","0.51","448"
"Transport, other land","Wisconsin","2021","48","5,879,978","0.82","0.73","693"
"Transport, other land","Wisconsin","2020","45","5,896,700","0.76","0.71","1,006"
"Transport, other land","Wisconsin","2019","46","5,824,581","0.79","0.76","1,014"
"Transport, other land","Wisconsin","2018","53","5,809,319","0.91","0.84","903"
"Transport, other land","Wyoming","2023","--","584,057","--","--","--"
"Transport, other land","Wyoming","2022","--","581,629","--","--","--"
"Transport, other land","Wyoming","2021","--","579,548","--","--","--"
"Transport, other land","Wyoming","2020","11**","577,664","1.90**","1.81**","224"
"Transport, other land","Wyoming","2019","--","580,116","--","--","--"
"Transport, other land","Wyoming","2018","--","579,054","--","--","--"
"Transport, other (excl. drown by water transp)","Alabama","2023","12**","5,108,468","0.24**","0.18**","108"
"Transport, other (excl. drown by water transp)","Alabama","2022","--","5,073,903","--","--","--"
"Transport, other (excl. drown by water transp)","Alabama","2021","--","5,050,380","--","--","--"
"Transport, other (excl. drown by water transp)","Alabama","2020","10**","5,031,864","0.20**","0.20**","206"
"Transport, other (excl. drown by water transp)","Alabama","2019","11**","4,907,965","0.22**","0.22**","238"
"Transport, other (excl. drown by water transp)","Alabama","2018","--","4,891,628","--","--","--"
"Transport, other (excl. drown by water transp)","Alaska","2023","17**","733,406","2.32**","2.23**","346"
"Transport, other (excl. drown by water transp)","Alaska","2022","--","733,276","--","--","--"
"Transport, other (excl. drown by water transp)","Alaska","2021","--","734,923","--","--","--"
"Transport, other (excl. drown by water transp)","Alaska","2020","14**","732,964","1.91**","1.96**","216"
"Transport, other (excl. drown by water transp)","Alaska","2019","17**","733,603","2.32**","2.15**","233"
"Transport, other (excl. drown by water transp)","Alaska","2018","17**","736,624","2.31**","2.23**","322"
"Transport, other (excl. drown by water transp)","Arizona","2023","--","7,431,344","--","--","--"
"Transport, other (excl. drown by water transp)","Arizona","2022","15**","7,365,684","0.20**","0.19**","264"
"Transport, other (excl. drown by water transp)","Arizona","2021","22","7,272,487","0.30","0.27","310"
"Transport, other (excl. drown by water transp)","Arizona","2020","17**","7,186,683","0.24**","0.24**","399"
"Transport, other (excl. drown by water transp)","Arizona","2019","18**","7,291,843","0.25**","0.25**","364"
"Transport, other (excl. drown by water transp)","Arizona","2018","12**","7,164,228","0.17**","0.14**","82"
"Transport, other (excl. drown by water transp)","Arkansas","2023","--","3,067,732","--","--","--"
"Transport, other (excl. drown by water transp)","Arkansas","2022","--","3,046,404","--","--","--"
"Transport, other (excl. drown by water transp)","Arkansas","2021","12**","3,028,443","0.40**","0.35**","143"
"Transport, other (excl. drown by water transp)","Arkansas","2020","--","3,014,348","--","--","--"
"Transport, other (excl. drown by water transp)","Arkansas","2019","--","3,020,985","--","--","--"
"Transport, other (excl. drown by water transp)","Arkansas","2018","--","3,012,161","--","--","--"
"Transport, other (excl. drown by water transp)","California","2023","45","38,965,193","0.12","0.10","702"
"Transport, other (excl. drown by water transp)","California","2022","54","39,040,616","0.14","0.12","945"
"Transport, other (excl. drown by water transp)","California","2021","58","39,145,060","0.15","0.14","902"
"Transport, other (excl. drown by water transp)","California","2020","71","39,503,200","0.18","0.17","1,125"
"Transport, other (excl. drown by water transp)","California","2019","82","39,437,610","0.21","0.20","1,332"
"Transport, other (excl. drown by water transp)","California","2018","61","39,437,463","0.16","0.14","988"
"Transport, other (excl. drown by water transp)","Colorado","2023","13**","5,877,610","0.22**","0.19**","135"
"Transport, other (excl. drown by water transp)","Colorado","2022","17**","5,841,039","0.29**","0.27**","287"
"Transport, other (excl. drown by water transp)","Colorado","2021","--","5,811,596","--","--","--"
"Transport, other (excl. drown by water transp)","Colorado","2020","11**","5,785,219","0.19**","0.18**","120"
"Transport, other (excl. drown by water transp)","Colorado","2019","12**","5,758,486","0.21**","0.17**","221"
"Transport, other (excl. drown by water transp)","Colorado","2018","12**","5,697,155","0.21**","0.19**","323"
"Transport, other (excl. drown by water transp)","Connecticut","2023","--","3,617,176","--","--","--"
"Transport, other (excl. drown by water transp)","Connecticut","2022","--","3,608,706","--","--","--"
"Transport, other (excl. drown by water transp)","Connecticut","2021","--","3,603,691","--","--","--"
"Transport, other (excl. drown by water transp)","Connecticut","2019","--","3,566,022","--","--","--"
"Transport, other (excl. drown by water transp)","Connecticut","2018","--","3,574,561","--","--","--"
"Transport, other (excl. drown by water transp)","Delaware","2023","--","1,031,890","--","--","--"
"Transport, other (excl. drown by water transp)","Delaware","2019","--","976,668","--","--","--"
"Transport, other (excl. drown by water transp)","Florida","2023","45","22,610,726","0.20","0.18","850"
"Transport, other (excl. drown by water transp)","Florida","2022","45","22,245,521","0.20","0.19","879"
"Transport, other (excl. drown by water transp)","Florida","2021","57","21,830,708","0.26","0.23","922"
"Transport, other (excl. drown by water transp)","Florida","2020","62","21,591,299","0.29","0.26","1,076"
"Transport, other (excl. drown by water transp)","Florida","2019","54","21,492,056","0.25","0.21","687"
"Transport, other (excl. drown by water transp)","Florida","2018","48","21,254,926","0.23","0.21","797"
"Transport, other (excl. drown by water transp)","Georgia","2023","16**","11,029,227","0.15**","0.12**","189"
"Transport, other (excl. drown by water transp)","Georgia","2022","15**","10,913,150","0.14**","0.14**","276"
"Transport, other (excl. drown by water transp)","Georgia","2021","21","10,790,385","0.20","0.20","462"
"Transport, other (excl. drown by water transp)","Georgia","2020","14**","10,732,390","0.13**","0.12**","305"
"Transport, other (excl. drown by water transp)","Georgia","2019","14**","10,628,020","0.13**","0.12**","217"
"Transport, other (excl. drown by water transp)","Georgia","2018","16**","10,519,389","0.15**","0.14**","219"
"Transport, other (excl. drown by water transp)","Hawaii","2022","--","1,439,399","--","--","--"
"Transport, other (excl. drown by water transp)","Hawaii","2021","--","1,446,745","--","--","--"
"Transport, other (excl. drown by water transp)","Hawaii","2020","--","1,451,181","--","--","--"
"Transport, other (excl. drown by water transp)","Hawaii","2019","10**","1,415,615","0.71**","0.67**","217"
"Transport, other (excl. drown by water transp)","Hawaii","2018","--","1,423,102","--","--","--"
"Transport, other (excl. drown by water transp)","Idaho","2023","--","1,964,726","--","--","--"
"Transport, other (excl. drown by water transp)","Idaho","2022","--","1,938,996","--","--","--"
"Transport, other (excl. drown by water transp)","Idaho","2021","--","1,904,537","--","--","--"
"Transport, other (excl. drown by water transp)","Idaho","2020","--","1,849,339","--","--","--"
"Transport, other (excl. drown by water transp)","Idaho","2019","18**","1,789,060","1.01**","0.95**","287"
"Transport, other (excl. drown by water transp)","Idaho","2018","13**","1,752,074","0.74**","0.72**","135"
"Transport, other (excl. drown by water transp)","Illinois","2023","--","12,549,689","--","--","--"
"Transport, other (excl. drown by water transp)","Illinois","2022","--","12,582,515","--","--","--"
"Transport, other (excl. drown by water transp)","Illinois","2021","--","12,690,341","--","--","--"
"Transport, other (excl. drown by water transp)","Illinois","2020","14**","12,790,357","0.11**","0.09**","139"
"Transport, other (excl. drown by water transp)","Illinois","2019","--","12,667,017","--","--","--"
"Transport, other (excl. drown by water transp)","Illinois","2018","--","12,724,685","--","--","--"
"Transport, other (excl. drown by water transp)","Indiana","2023","--","6,862,199","--","--","--"
"Transport, other (excl. drown by water transp)","Indiana","2022","--","6,832,274","--","--","--"
"Transport, other (excl. drown by water transp)","Indiana","2021","--","6,813,798","--","--","--"
"Transport, other (excl. drown by water transp)","Indiana","2020","10**","6,789,098","0.15**","0.14**","214"
"Transport, other (excl. drown by water transp)","Indiana","2019","16**","6,731,010","0.24**","0.22**","295"
"Transport, other (excl. drown by water transp)","Indiana","2018","11**","6,698,481","0.16**","0.15**","140"
"Transport, other (excl. drown by water transp)","Iowa","2023","--","3,207,004","--","--","--"
"Transport, other (excl. drown by water transp)","Iowa","2022","--","3,199,693","--","--","--"
"Transport, other (excl. drown by water transp)","Iowa","2021","--","3,197,944","--","--","--"
"Transport, other (excl. drown by water transp)","Iowa","2020","--","3,190,904","--","--","--"
"Transport, other (excl. drown by water transp)","Iowa","2019","--","3,159,596","--","--","--"
"Transport, other (excl. drown by water transp)","Iowa","2018","--","3,149,900","--","--","--"
"Transport, other (excl. drown by water transp)","Kansas","2023","--","2,940,546","--","--","--"
"Transport, other (excl. drown by water transp)","Kansas","2022","--","2,936,716","--","--","--"
"Transport, other (excl. drown by water transp)","Kansas","2021","--","2,937,946","--","--","--"
"Transport, other (excl. drown by water transp)","Kansas","2020","--","2,938,124","--","--","--"
"Transport, other (excl. drown by water transp)","Kansas","2019","--","2,912,635","--","--","--"
"Transport, other (excl. drown by water transp)","Kansas","2018","--","2,912,748","--","--","--"
"Transport, other (excl. drown by water transp)","Kentucky","2023","10**","4,526,154","0.22**","0.23**","304"
"Transport, other (excl. drown by water transp)","Kentucky","2022","--","4,511,563","--","--","--"
"Transport, other (excl. drown by water transp)","Kentucky","2021","--","4,507,600","--","--","--"
"Transport, other (excl. drown by water transp)","Kentucky","2020","--","4,508,155","--","--","--"
"Transport, other (excl. drown by water transp)","Kentucky","2019","--","4,472,345","--","--","--"
"Transport, other (excl. drown by water transp)","Kentucky","2018","--","4,464,273","--","--","--"
"Transport, other (excl. drown by water transp)","Louisiana","2023","10**","4,573,749","0.22**","0.22**","176"
"Transport, other (excl. drown by water transp)","Louisiana","2022","13**","4,588,023","0.28**","0.32**","338"
"Transport, other (excl. drown by water transp)","Louisiana","2021","13**","4,627,047","0.28**","0.24**","248"
"Transport, other (excl. drown by water transp)","Louisiana","2020","23","4,652,022","0.49","0.49","506"
"Transport, other (excl. drown by water transp)","Louisiana","2019","23","4,658,285","0.49","0.45","441"
"Transport, other (excl. drown by water transp)","Louisiana","2018","--","4,664,450","--","--","--"
"Transport, other (excl. drown by water transp)","Maine","2023","--","1,395,722","--","--","--"
"Transport, other (excl. drown by water transp)","Maine","2022","--","1,389,338","--","--","--"
"Transport, other (excl. drown by water transp)","Maine","2020","--","1,364,517","--","--","--"
"Transport, other (excl. drown by water transp)","Maine","2019","--","1,345,770","--","--","--"
"Transport, other (excl. drown by water transp)","Maine","2018","--","1,340,123","--","--","--"
"Transport, other (excl. drown by water transp)","Maryland","2023","--","6,180,253","--","--","--"
"Transport, other (excl. drown by water transp)","Maryland","2022","--","6,163,981","--","--","--"
"Transport, other (excl. drown by water transp)","Maryland","2020","--","6,173,689","--","--","--"
"Transport, other (excl. drown by water transp)","Maryland","2019","--","6,054,954","--","--","--"
"Transport, other (excl. drown by water transp)","Maryland","2018","--","6,042,153","--","--","--"
"Transport, other (excl. drown by water transp)","Massachusetts","2023","--","7,001,399","--","--","--"
"Transport, other (excl. drown by water transp)","Massachusetts","2022","--","6,982,740","--","--","--"
"Transport, other (excl. drown by water transp)","Massachusetts","2021","--","6,991,951","--","--","--"
"Transport, other (excl. drown by water transp)","Massachusetts","2020","--","6,997,713","--","--","--"
"Transport, other (excl. drown by water transp)","Massachusetts","2019","--","6,894,883","--","--","--"
"Transport, other (excl. drown by water transp)","Massachusetts","2018","--","6,885,720","--","--","--"
"Transport, other (excl. drown by water transp)","Michigan","2023","--","10,037,261","--","--","--"
"Transport, other (excl. drown by water transp)","Michigan","2022","12**","10,033,281","0.12**","0.09**","65"
"Transport, other (excl. drown by water transp)","Michigan","2021","19**","10,038,117","0.19**","0.19**","447"
"Transport, other (excl. drown by water transp)","Michigan","2020","14**","10,070,627","0.14**","0.15**","358"
"Transport, other (excl. drown by water transp)","Michigan","2019","--","9,984,795","--","--","--"
"Transport, other (excl. drown by water transp)","Michigan","2018","13**","9,987,286","0.13**","0.11**","160"
"Transport, other (excl. drown by water transp)","Minnesota","2023","14**","5,737,915","0.24**","0.23**","260"
"Transport, other (excl. drown by water transp)","Minnesota","2022","11**","5,714,300","0.19**","0.19**","288"
"Transport, other (excl. drown by water transp)","Minnesota","2021","--","5,717,968","--","--","--"
"Transport, other (excl. drown by water transp)","Minnesota","2020","10**","5,710,578","0.18**","0.16**","235"
"Transport, other (excl. drown by water transp)","Minnesota","2019","--","5,640,053","--","--","--"
"Transport, other (excl. drown by water transp)","Minnesota","2018","--","5,608,762","--","--","--"
"Transport, other (excl. drown by water transp)","Mississippi","2023","--","2,939,690","--","--","--"
"Transport, other (excl. drown by water transp)","Mississippi","2022","--","2,938,928","--","--","--"
"Transport, other (excl. drown by water transp)","Mississippi","2021","--","2,949,582","--","--","--"
"Transport, other (excl. drown by water transp)","Mississippi","2020","--","2,958,409","--","--","--"
"Transport, other (excl. drown by water transp)","Mississippi","2019","--","2,978,227","--","--","--"
"Transport, other (excl. drown by water transp)","Mississippi","2018","--","2,982,879","--","--","--"
"Transport, other (excl. drown by water transp)","Missouri","2023","--","6,196,156","--","--","--"
"Transport, other (excl. drown by water transp)","Missouri","2022","--","6,177,168","--","--","--"
"Transport, other (excl. drown by water transp)","Missouri","2021","17**","6,170,393","0.28**","0.23**","276"
