Session Title,Firearm injury in ED by state and BRFSS Age,,,,
Session ID,2770964,,,,
Data Model,ED Encounters,,,,
Population Base,All ED Encounters,,,,
Population Criteria Filters: These criteria are a summary and do not fully reflect the content of the exported session.,,,,,
Session Date Range,1/1/2023 - 12/31/2023 (Based On Arrival Date),,,,
Measure,Number of ED Encounters,,,,
Export User,Stephanie Perniciaro,,,,
Date of Export,10/29/2025,,,,
,,,,,
,,,,,
,,,ED Diagnoses,Firearm Injury,None of the above
Year,Month,State of Residence (U.S.),Age at Time of Visit,,
,,,≥ 25 and < 35 Years,10 or fewer,2777
,,,≥ 35 and < 45 Years,10 or fewer,2613
,,,≥ 45 and < 55 Years,10 or fewer,2332
,,,≥ 55 and < 65 Years,10 or fewer,2511
,,,65 Years or more,10 or fewer,3730
,,,No value,10 or fewer,10 or fewer
,,,Total,16,19148
,,Rhode Island,Less than 18 Years,10 or fewer,3974
,,,≥ 18 and < 25 Years,10 or fewer,1251
,,,≥ 25 and < 35 Years,10 or fewer,2049
,,,≥ 35 and < 45 Years,10 or fewer,2188
,,,≥ 45 and < 55 Years,10 or fewer,1900
,,,≥ 55 and < 65 Years,10 or fewer,2459
,,,65 Years or more,10 or fewer,5223
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,19044
,,Alabama,Less than 18 Years,10 or fewer,1995
,,,≥ 18 and < 25 Years,10 or fewer,1462
,,,≥ 25 and < 35 Years,10 or fewer,2440
,,,≥ 35 and < 45 Years,10 or fewer,2457
,,,≥ 45 and < 55 Years,10 or fewer,2254
,,,≥ 55 and < 65 Years,10 or fewer,2451
,,,65 Years or more,10 or fewer,4788
,,,No value,10 or fewer,10 or fewer
,,,Total,11,17847
,,Delaware,Less than 18 Years,10 or fewer,4121
,,,≥ 18 and < 25 Years,10 or fewer,1349
,,,≥ 25 and < 35 Years,10 or fewer,2079
,,,≥ 35 and < 45 Years,10 or fewer,1879
,,,≥ 45 and < 55 Years,10 or fewer,1546
,,,≥ 55 and < 65 Years,10 or fewer,1927
,,,65 Years or more,10 or fewer,3599
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,16500
,,North Dakota,Less than 18 Years,10 or fewer,1908
,,,≥ 18 and < 25 Years,10 or fewer,1270
,,,≥ 25 and < 35 Years,10 or fewer,1944
,,,≥ 35 and < 45 Years,10 or fewer,1908
,,,≥ 45 and < 55 Years,10 or fewer,1402
,,,≥ 55 and < 65 Years,10 or fewer,1547
,,,65 Years or more,10 or fewer,3383
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,13362
,,Vermont,Less than 18 Years,10 or fewer,1192
,,,≥ 18 and < 25 Years,10 or fewer,764
,,,≥ 25 and < 35 Years,10 or fewer,1214
,,,≥ 35 and < 45 Years,10 or fewer,1197
,,,≥ 45 and < 55 Years,10 or fewer,1100
,,,≥ 55 and < 65 Years,10 or fewer,1288
,,,65 Years or more,10 or fewer,3076
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,9831
,,New Hampshire,Less than 18 Years,10 or fewer,929
,,,≥ 18 and < 25 Years,10 or fewer,573
,,,≥ 25 and < 35 Years,10 or fewer,914
,,,≥ 35 and < 45 Years,10 or fewer,864
,,,≥ 45 and < 55 Years,10 or fewer,811
,,,≥ 55 and < 65 Years,10 or fewer,1117
,,,65 Years or more,10 or fewer,2891
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,8099
,,Montana,Less than 18 Years,10 or fewer,990
,,,≥ 18 and < 25 Years,10 or fewer,600
,,,≥ 25 and < 35 Years,10 or fewer,860
,,,≥ 35 and < 45 Years,10 or fewer,703
,,,≥ 45 and < 55 Years,10 or fewer,620
,,,≥ 55 and < 65 Years,10 or fewer,662
,,,65 Years or more,10 or fewer,1609
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,6045
,,New Mexico,Less than 18 Years,10 or fewer,716
,,,≥ 18 and < 25 Years,10 or fewer,727
,,,≥ 25 and < 35 Years,10 or fewer,1289
,,,≥ 35 and < 45 Years,10 or fewer,1196
,,,≥ 45 and < 55 Years,10 or fewer,953
,,,≥ 55 and < 65 Years,10 or fewer,1049
,,,65 Years or more,10 or fewer,2225
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,8155
,,Utah,Less than 18 Years,10 or fewer,395
,,,≥ 18 and < 25 Years,10 or fewer,705
,,,≥ 25 and < 35 Years,10 or fewer,1261
,,,≥ 35 and < 45 Years,10 or fewer,1078
,,,≥ 45 and < 55 Years,10 or fewer,910
,,,≥ 55 and < 65 Years,10 or fewer,873
,,,65 Years or more,10 or fewer,1342
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,6564
,,South Dakota,Less than 18 Years,10 or fewer,1235
,,,≥ 18 and < 25 Years,10 or fewer,653
,,,≥ 25 and < 35 Years,10 or fewer,844
,,,≥ 35 and < 45 Years,10 or fewer,845
,,,≥ 45 and < 55 Years,10 or fewer,740
,,,≥ 55 and < 65 Years,10 or fewer,780
,,,65 Years or more,10 or fewer,1929
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,7026
,,Wyoming,Less than 18 Years,10 or fewer,717
,,,≥ 18 and < 25 Years,10 or fewer,504
,,,≥ 25 and < 35 Years,10 or fewer,558
,,,≥ 35 and < 45 Years,10 or fewer,520
,,,≥ 45 and < 55 Years,10 or fewer,437
,,,≥ 55 and < 65 Years,10 or fewer,529
,,,65 Years or more,10 or fewer,1288
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,4553
,,District of Columbia,Less than 18 Years,10 or fewer,202
,,,≥ 18 and < 25 Years,10 or fewer,182
,,,≥ 25 and < 35 Years,10 or fewer,518
,,,≥ 35 and < 45 Years,10 or fewer,406
,,,≥ 45 and < 55 Years,10 or fewer,277
,,,≥ 55 and < 65 Years,10 or fewer,229
,,,65 Years or more,10 or fewer,273
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,2087
,,Puerto Rico,Less than 18 Years,10 or fewer,75
,,,≥ 18 and < 25 Years,10 or fewer,41
,,,≥ 25 and < 35 Years,10 or fewer,55
,,,≥ 35 and < 45 Years,10 or fewer,55
,,,≥ 45 and < 55 Years,10 or fewer,64
,,,≥ 55 and < 65 Years,10 or fewer,60
,,,65 Years or more,10 or fewer,139
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,489
,,Alaska,Less than 18 Years,10 or fewer,48
,,,≥ 18 and < 25 Years,10 or fewer,27
,,,≥ 25 and < 35 Years,10 or fewer,36
,,,≥ 35 and < 45 Years,10 or fewer,33
,,,≥ 45 and < 55 Years,10 or fewer,31
,,,≥ 55 and < 65 Years,10 or fewer,31
,,,65 Years or more,10 or fewer,68
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,274
,,Virgin Islands,Less than 18 Years,10 or fewer,10 or fewer
,,,≥ 18 and < 25 Years,10 or fewer,10 or fewer
,,,≥ 25 and < 35 Years,10 or fewer,10 or fewer
,,,≥ 35 and < 45 Years,10 or fewer,10 or fewer
,,,≥ 45 and < 55 Years,10 or fewer,10 or fewer
,,,≥ 55 and < 65 Years,10 or fewer,15
,,,65 Years or more,10 or fewer,32
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,66
,,Armed Forces Africa,Less than 18 Years,10 or fewer,14
,,,≥ 18 and < 25 Years,10 or fewer,10 or fewer
,,,≥ 25 and < 35 Years,10 or fewer,10 or fewer
,,,≥ 35 and < 45 Years,10 or fewer,10 or fewer
,,,≥ 45 and < 55 Years,10 or fewer,10 or fewer
,,,≥ 55 and < 65 Years,10 or fewer,10 or fewer
,,,65 Years or more,10 or fewer,10 or fewer
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,26
,,Guam,Less than 18 Years,10 or fewer,10 or fewer
,,,≥ 18 and < 25 Years,10 or fewer,10 or fewer
,,,≥ 25 and < 35 Years,10 or fewer,10 or fewer
,,,≥ 35 and < 45 Years,10 or fewer,10 or fewer
,,,≥ 45 and < 55 Years,10 or fewer,10 or fewer
,,,≥ 55 and < 65 Years,10 or fewer,10 or fewer
,,,65 Years or more,10 or fewer,10 or fewer
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,22
,,None of the above,Less than 18 Years,10 or fewer,8087
,,,≥ 18 and < 25 Years,10 or fewer,5689
,,,≥ 25 and < 35 Years,10 or fewer,9032
,,,≥ 35 and < 45 Years,10 or fewer,7452
,,,≥ 45 and < 55 Years,10 or fewer,6274
,,,≥ 55 and < 65 Years,10 or fewer,6482
,,,65 Years or more,10 or fewer,10408
,,,No value,10 or fewer,10 or fewer
,,,Total,36,53425
,,Total,Less than 18 Years,314,623906
,,,≥ 18 and < 25 Years,583,341195
,,,≥ 25 and < 35 Years,559,537444
,,,≥ 35 and < 45 Years,353,494846
,,,≥ 45 and < 55 Years,182,439130
,,,≥ 55 and < 65 Years,85,482476
,,,65 Years or more,80,958907
,,,No value,10 or fewer,16
,,,Total,2156,3877920
,Jul,Florida,Less than 18 Years,12,54972
,,,≥ 18 and < 25 Years,31,29604
,,,≥ 25 and < 35 Years,25,47113
,,,≥ 35 and < 45 Years,20,43127
,,,≥ 45 and < 55 Years,10 or fewer,37826
,,,≥ 55 and < 65 Years,10 or fewer,40990
,,,65 Years or more,10 or fewer,81924
,,,No value,10 or fewer,10 or fewer
,,,Total,110,335558
,,Ohio,Less than 18 Years,29,41814
,,,≥ 18 and < 25 Years,78,30714
,,,≥ 25 and < 35 Years,86,47050
,,,≥ 35 and < 45 Years,35,44025
,,,≥ 45 and < 55 Years,23,39094
,,,≥ 55 and < 65 Years,10 or fewer,41461
,,,65 Years or more,10 or fewer,80372
,,,No value,10 or fewer,10 or fewer
,,,Total,263,324530
,,Texas,Less than 18 Years,25,56177
,,,≥ 18 and < 25 Years,56,29474
,,,≥ 25 and < 35 Years,54,44526
,,,≥ 35 and < 45 Years,27,40211
,,,≥ 45 and < 55 Years,10 or fewer,35819
,,,≥ 55 and < 65 Years,10 or fewer,36167
,,,65 Years or more,10 or fewer,68838
,,,No value,10 or fewer,10 or fewer
,,,Total,186,311213
,,Pennsylvania,Less than 18 Years,10 or fewer,26435
,,,≥ 18 and < 25 Years,34,19614
,,,≥ 25 and < 35 Years,26,31339
,,,≥ 35 and < 45 Years,20,29008
,,,≥ 45 and < 55 Years,10 or fewer,26161
,,,≥ 55 and < 65 Years,10 or fewer,30229
,,,65 Years or more,10 or fewer,63078
,,,No value,10 or fewer,10 or fewer
,,,Total,100,225864
,,North Carolina,Less than 18 Years,34,26229
,,,≥ 18 and < 25 Years,60,18023
,,,≥ 25 and < 35 Years,44,28450
,,,≥ 35 and < 45 Years,27,25423
,,,≥ 45 and < 55 Years,10 or fewer,22957
,,,≥ 55 and < 65 Years,10 or fewer,24914
,,,65 Years or more,10 or fewer,48849
,,,No value,10 or fewer,10 or fewer
,,,Total,188,194845
,,New York,Less than 18 Years,10 or fewer,24432
,,,≥ 18 and < 25 Years,25,17422
,,,≥ 25 and < 35 Years,17,29180
,,,≥ 35 and < 45 Years,14,26123
,,,≥ 45 and < 55 Years,10 or fewer,22671
,,,≥ 55 and < 65 Years,10 or fewer,26772
,,,65 Years or more,10 or fewer,51189
,,,No value,10 or fewer,10 or fewer
,,,Total,77,197789
,,Virginia,Less than 18 Years,12,24045
,,,≥ 18 and < 25 Years,21,16861
,,,≥ 25 and < 35 Years,25,27655
,,,≥ 35 and < 45 Years,15,25171
,,,≥ 45 and < 55 Years,10 or fewer,21099
,,,≥ 55 and < 65 Years,10 or fewer,24081
,,,65 Years or more,10 or fewer,46757
,,,No value,10 or fewer,10 or fewer
,,,Total,84,185669
,,Illinois,Less than 18 Years,15,25360
,,,≥ 18 and < 25 Years,21,13654
,,,≥ 25 and < 35 Years,31,20442
,,,≥ 35 and < 45 Years,18,18383
,,,≥ 45 and < 55 Years,10 or fewer,17245
,,,≥ 55 and < 65 Years,10 or fewer,19151
,,,65 Years or more,10 or fewer,41414
,,,No value,10 or fewer,10 or fewer
,,,Total,95,155649
,,California,Less than 18 Years,10 or fewer,20401
,,,≥ 18 and < 25 Years,20,11099
,,,≥ 25 and < 35 Years,29,18839
,,,≥ 35 and < 45 Years,18,17395
,,,≥ 45 and < 55 Years,10 or fewer,15383
,,,≥ 55 and < 65 Years,10 or fewer,16612
,,,65 Years or more,10 or fewer,30840
,,,No value,10 or fewer,10 or fewer
,,,Total,84,130569
,,Michigan,Less than 18 Years,11,18490
,,,≥ 18 and < 25 Years,25,13029
,,,≥ 25 and < 35 Years,22,20298
,,,≥ 35 and < 45 Years,11,17992
,,,≥ 45 and < 55 Years,10 or fewer,16779
,,,≥ 55 and < 65 Years,10 or fewer,18614
,,,65 Years or more,10 or fewer,38669
,,,No value,10 or fewer,10 or fewer
,,,Total,77,143872
,,Georgia,Less than 18 Years,26,26628
,,,≥ 18 and < 25 Years,41,11711
,,,≥ 25 and < 35 Years,36,19090
,,,≥ 35 and < 45 Years,33,17103
,,,≥ 45 and < 55 Years,12,16115
,,,≥ 55 and < 65 Years,10 or fewer,16632
,,,65 Years or more,10 or fewer,27469
,,,No value,10 or fewer,10 or fewer
,,,Total,157,134748
,,South Carolina,Less than 18 Years,11,16790
,,,≥ 18 and < 25 Years,24,11424
,,,≥ 25 and < 35 Years,31,17856
,,,≥ 35 and < 45 Years,11,16674
,,,≥ 45 and < 55 Years,10 or fewer,14964
,,,≥ 55 and < 65 Years,10 or fewer,16660
,,,65 Years or more,10 or fewer,30663
,,,No value,10 or fewer,10 or fewer
,,,Total,86,125031
,,New Jersey,Less than 18 Years,10 or fewer,13212
,,,≥ 18 and < 25 Years,10 or fewer,7898
,,,≥ 25 and < 35 Years,10 or fewer,12768
,,,≥ 35 and < 45 Years,10 or fewer,12283
,,,≥ 45 and < 55 Years,10 or fewer,11059
,,,≥ 55 and < 65 Years,10 or fewer,12851
,,,65 Years or more,10 or fewer,24359
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,94430
,,Colorado,Less than 18 Years,10 or fewer,20228
,,,≥ 18 and < 25 Years,12,8782
,,,≥ 25 and < 35 Years,20,12886
,,,≥ 35 and < 45 Years,13,11248
,,,≥ 45 and < 55 Years,10 or fewer,8881
,,,≥ 55 and < 65 Years,10 or fewer,8464
,,,65 Years or more,10 or fewer,16753
,,,No value,10 or fewer,10 or fewer
,,,Total,53,87242
,,Indiana,Less than 18 Years,10 or fewer,12097
,,,≥ 18 and < 25 Years,14,8499
,,,≥ 25 and < 35 Years,10 or fewer,12863
,,,≥ 35 and < 45 Years,10 or fewer,11869
,,,≥ 45 and < 55 Years,10 or fewer,10901
,,,≥ 55 and < 65 Years,10 or fewer,11335
,,,65 Years or more,10 or fewer,21781
,,,No value,10 or fewer,10 or fewer
,,,Total,41,89346
,,Connecticut,Less than 18 Years,10 or fewer,13135
,,,≥ 18 and < 25 Years,10 or fewer,7240
,,,≥ 25 and < 35 Years,10 or fewer,11435
,,,≥ 35 and < 45 Years,10 or fewer,11356
,,,≥ 45 and < 55 Years,10 or fewer,10229
,,,≥ 55 and < 65 Years,10 or fewer,12228
,,,65 Years or more,10 or fewer,23506
,,,No value,10 or fewer,10 or fewer
,,,Total,31,89129
,,Massachusetts,Less than 18 Years,10 or fewer,10496
,,,≥ 18 and < 25 Years,10 or fewer,6603
,,,≥ 25 and < 35 Years,10 or fewer,11022
,,,≥ 35 and < 45 Years,10 or fewer,9984
,,,≥ 45 and < 55 Years,10 or fewer,8607
,,,≥ 55 and < 65 Years,10 or fewer,9821
,,,65 Years or more,10 or fewer,19592
,,,No value,10 or fewer,10 or fewer
,,,Total,16,76126
,,Kentucky,Less than 18 Years,10 or fewer,13820
,,,≥ 18 and < 25 Years,10 or fewer,6976
,,,≥ 25 and < 35 Years,10 or fewer,10673
,,,≥ 35 and < 45 Years,10 or fewer,10377
,,,≥ 45 and < 55 Years,10 or fewer,9712
,,,≥ 55 and < 65 Years,10 or fewer,10522
,,,65 Years or more,10 or fewer,20810
,,,No value,10 or fewer,10 or fewer
,,,Total,30,82890
,,Louisiana,Less than 18 Years,14,12428
,,,≥ 18 and < 25 Years,25,7635
,,,≥ 25 and < 35 Years,20,11197
,,,≥ 35 and < 45 Years,10 or fewer,10208
,,,≥ 45 and < 55 Years,10 or fewer,8698
,,,≥ 55 and < 65 Years,10 or fewer,9571
,,,65 Years or more,10 or fewer,16050
,,,No value,10 or fewer,10 or fewer
,,,Total,87,75787
,,Wisconsin,Less than 18 Years,14,12802
,,,≥ 18 and < 25 Years,10 or fewer,6360
,,,≥ 25 and < 35 Years,10 or fewer,9536
,,,≥ 35 and < 45 Years,10 or fewer,9118
,,,≥ 45 and < 55 Years,10 or fewer,8036
,,,≥ 55 and < 65 Years,10 or fewer,9595
,,,65 Years or more,10 or fewer,19450
,,,No value,10 or fewer,10 or fewer
,,,Total,32,74897
,,Minnesota,Less than 18 Years,10 or fewer,11155
,,,≥ 18 and < 25 Years,10 or fewer,6683
,,,≥ 25 and < 35 Years,10 or fewer,10020
,,,≥ 35 and < 45 Years,10 or fewer,9751
,,,≥ 45 and < 55 Years,10 or fewer,7887
,,,≥ 55 and < 65 Years,10 or fewer,9282
,,,65 Years or more,10 or fewer,20058
,,,No value,10 or fewer,10 or fewer
,,,Total,27,74836
,,Mississippi,Less than 18 Years,11,9575
,,,≥ 18 and < 25 Years,28,5731
,,,≥ 25 and < 35 Years,13,8383
,,,≥ 35 and < 45 Years,15,7997
,,,≥ 45 and < 55 Years,10 or fewer,7721
,,,≥ 55 and < 65 Years,10 or fewer,8011
,,,65 Years or more,10 or fewer,14771
,,,No value,10 or fewer,10 or fewer
,,,Total,81,62189
,,Maryland,Less than 18 Years,10 or fewer,8521
,,,≥ 18 and < 25 Years,12,5633
,,,≥ 25 and < 35 Years,10 or fewer,9466
,,,≥ 35 and < 45 Years,10 or fewer,8873
,,,≥ 45 and < 55 Years,10 or fewer,7747
,,,≥ 55 and < 65 Years,10 or fewer,8856
,,,65 Years or more,10 or fewer,16632
,,,No value,10 or fewer,11
,,,Total,38,65739
,,Tennessee,Less than 18 Years,10 or fewer,7636
,,,≥ 18 and < 25 Years,10 or fewer,4100
,,,≥ 25 and < 35 Years,10 or fewer,5987
,,,≥ 35 and < 45 Years,10 or fewer,5806
,,,≥ 45 and < 55 Years,10 or fewer,5607
,,,≥ 55 and < 65 Years,10 or fewer,5816
,,,65 Years or more,10 or fewer,11084
,,,No value,10 or fewer,10 or fewer
,,,Total,28,46036
,,Oregon,Less than 18 Years,10 or fewer,7942
,,,≥ 18 and < 25 Years,10 or fewer,4427
,,,≥ 25 and < 35 Years,10 or fewer,7193
,,,≥ 35 and < 45 Years,10 or fewer,6620
,,,≥ 45 and < 55 Years,10 or fewer,5823
,,,≥ 55 and < 65 Years,10 or fewer,6233
,,,65 Years or more,10 or fewer,14689
,,,No value,10 or fewer,10 or fewer
,,,Total,11,52927
,,Oklahoma,Less than 18 Years,13,7700
,,,≥ 18 and < 25 Years,10 or fewer,3340
,,,≥ 25 and < 35 Years,10 or fewer,5199
,,,≥ 35 and < 45 Years,10 or fewer,5384
,,,≥ 45 and < 55 Years,10 or fewer,4796
,,,≥ 55 and < 65 Years,10 or fewer,4865
,,,65 Years or more,10 or fewer,9240
,,,No value,10 or fewer,10 or fewer
,,,Total,48,40524
,,Iowa,Less than 18 Years,10 or fewer,6217
,,,≥ 18 and < 25 Years,10 or fewer,3219
,,,≥ 25 and < 35 Years,10 or fewer,4865
,,,≥ 35 and < 45 Years,10 or fewer,4527
,,,≥ 45 and < 55 Years,10 or fewer,4098
,,,≥ 55 and < 65 Years,10 or fewer,4505
,,,65 Years or more,10 or fewer,9317
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,36748
,,West Virginia,Less than 18 Years,10 or fewer,4034
,,,≥ 18 and < 25 Years,10 or fewer,2802
,,,≥ 25 and < 35 Years,10 or fewer,4106
,,,≥ 35 and < 45 Years,10 or fewer,4152
,,,≥ 45 and < 55 Years,10 or fewer,4146
,,,≥ 55 and < 65 Years,10 or fewer,4474
,,,65 Years or more,10 or fewer,9268
,,,No value,10 or fewer,10 or fewer
,,,Total,16,32982
,,Arkansas,Less than 18 Years,10 or fewer,8469
,,,≥ 18 and < 25 Years,10 or fewer,3241
,,,≥ 25 and < 35 Years,10 or fewer,4540
,,,≥ 35 and < 45 Years,10 or fewer,4131
,,,≥ 45 and < 55 Years,10 or fewer,3848
,,,≥ 55 and < 65 Years,10 or fewer,3908
,,,65 Years or more,10 or fewer,7068
,,,No value,10 or fewer,10 or fewer
,,,Total,17,35205
,,Washington,Less than 18 Years,10 or fewer,4676
,,,≥ 18 and < 25 Years,10 or fewer,2840
,,,≥ 25 and < 35 Years,10 or fewer,4731
,,,≥ 35 and < 45 Years,10 or fewer,4414
,,,≥ 45 and < 55 Years,10 or fewer,3732
,,,≥ 55 and < 65 Years,10 or fewer,4061
,,,65 Years or more,10 or fewer,9332
,,,No value,10 or fewer,10 or fewer
,,,Total,13,33786
,,Arizona,Less than 18 Years,10 or fewer,3530
,,,≥ 18 and < 25 Years,10 or fewer,2439
,,,≥ 25 and < 35 Years,10 or fewer,3905
,,,≥ 35 and < 45 Years,10 or fewer,3766
,,,≥ 45 and < 55 Years,10 or fewer,3539
,,,≥ 55 and < 65 Years,10 or fewer,3985
,,,65 Years or more,10 or fewer,9111
,,,No value,10 or fewer,10 or fewer
,,,Total,19,30275
,,Idaho,Less than 18 Years,10 or fewer,4090
,,,≥ 18 and < 25 Years,10 or fewer,2706
,,,≥ 25 and < 35 Years,10 or fewer,3674
,,,≥ 35 and < 45 Years,10 or fewer,3680
,,,≥ 45 and < 55 Years,10 or fewer,3322
,,,≥ 55 and < 65 Years,10 or fewer,3348
,,,65 Years or more,10 or fewer,7830
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,28650
,,Missouri,Less than 18 Years,10 or fewer,2272
,,,≥ 18 and < 25 Years,10 or fewer,2401
,,,≥ 25 and < 35 Years,10 or fewer,3658
,,,≥ 35 and < 45 Years,10 or fewer,3490
,,,≥ 45 and < 55 Years,10 or fewer,3140
,,,≥ 55 and < 65 Years,10 or fewer,3628
,,,65 Years or more,10 or fewer,7575
,,,No value,10 or fewer,10 or fewer
,,,Total,11,26164
,,Hawaii,Less than 18 Years,10 or fewer,4205
,,,≥ 18 and < 25 Years,10 or fewer,1708
,,,≥ 25 and < 35 Years,10 or fewer,2705
,,,≥ 35 and < 45 Years,10 or fewer,2828
,,,≥ 45 and < 55 Years,10 or fewer,2703
,,,≥ 55 and < 65 Years,10 or fewer,3137
,,,65 Years or more,10 or fewer,6976
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,24262
,,Kansas,Less than 18 Years,10 or fewer,2568
,,,≥ 18 and < 25 Years,10 or fewer,2173
,,,≥ 25 and < 35 Years,10 or fewer,3370
,,,≥ 35 and < 45 Years,10 or fewer,3247
,,,≥ 45 and < 55 Years,10 or fewer,2885
,,,≥ 55 and < 65 Years,10 or fewer,3156
,,,65 Years or more,10 or fewer,6903
,,,No value,10 or fewer,10 or fewer
,,,Total,19,24302
,,Maine,Less than 18 Years,10 or fewer,2808
,,,≥ 18 and < 25 Years,10 or fewer,1853
,,,≥ 25 and < 35 Years,10 or fewer,2919
,,,≥ 35 and < 45 Years,10 or fewer,3030
,,,≥ 45 and < 55 Years,10 or fewer,2746
,,,≥ 55 and < 65 Years,10 or fewer,3306
,,,65 Years or more,10 or fewer,7793
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,24455
,,Nebraska,Less than 18 Years,10 or fewer,2768
,,,≥ 18 and < 25 Years,10 or fewer,2317
,,,≥ 25 and < 35 Years,10 or fewer,3377
,,,≥ 35 and < 45 Years,10 or fewer,3132
,,,≥ 45 and < 55 Years,10 or fewer,2631
,,,≥ 55 and < 65 Years,10 or fewer,2658
,,,65 Years or more,10 or fewer,5602
,,,No value,10 or fewer,10 or fewer
,,,Total,12,22485
,,Nevada,Less than 18 Years,10 or fewer,3322
,,,≥ 18 and < 25 Years,10 or fewer,1702
,,,≥ 25 and < 35 Years,10 or fewer,2915
,,,≥ 35 and < 45 Years,10 or fewer,2768
,,,≥ 45 and < 55 Years,10 or fewer,2302
,,,≥ 55 and < 65 Years,10 or fewer,2687
,,,65 Years or more,10 or fewer,3867
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,19563
,,Rhode Island,Less than 18 Years,10 or fewer,3789
,,,≥ 18 and < 25 Years,10 or fewer,1279
,,,≥ 25 and < 35 Years,10 or fewer,2006
,,,≥ 35 and < 45 Years,10 or fewer,2111
,,,≥ 45 and < 55 Years,10 or fewer,1997
,,,≥ 55 and < 65 Years,10 or fewer,2485
,,,65 Years or more,10 or fewer,5313
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,18980
,,Alabama,Less than 18 Years,10 or fewer,2129
,,,≥ 18 and < 25 Years,10 or fewer,1653
,,,≥ 25 and < 35 Years,10 or fewer,2517
,,,≥ 35 and < 45 Years,10 or fewer,2537
,,,≥ 45 and < 55 Years,10 or fewer,2549
,,,≥ 55 and < 65 Years,10 or fewer,2589
,,,65 Years or more,10 or fewer,4999
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,18974
,,Delaware,Less than 18 Years,10 or fewer,4003
,,,≥ 18 and < 25 Years,10 or fewer,1460
,,,≥ 25 and < 35 Years,10 or fewer,2143
,,,≥ 35 and < 45 Years,10 or fewer,2051
,,,≥ 45 and < 55 Years,10 or fewer,1622
,,,≥ 55 and < 65 Years,10 or fewer,1947
,,,65 Years or more,10 or fewer,3796
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,17022
,,North Dakota,Less than 18 Years,10 or fewer,2051
,,,≥ 18 and < 25 Years,10 or fewer,1296
,,,≥ 25 and < 35 Years,10 or fewer,2079
,,,≥ 35 and < 45 Years,10 or fewer,1919
,,,≥ 45 and < 55 Years,10 or fewer,1545
,,,≥ 55 and < 65 Years,10 or fewer,1548
,,,65 Years or more,10 or fewer,3280
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,13718
,,Vermont,Less than 18 Years,10 or fewer,1213
,,,≥ 18 and < 25 Years,10 or fewer,872
,,,≥ 25 and < 35 Years,10 or fewer,1251
,,,≥ 35 and < 45 Years,10 or fewer,1368
,,,≥ 45 and < 55 Years,10 or fewer,1080
,,,≥ 55 and < 65 Years,10 or fewer,1492
,,,65 Years or more,10 or fewer,3209
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,10485
,,New Hampshire,Less than 18 Years,10 or fewer,949
,,,≥ 18 and < 25 Years,10 or fewer,655
,,,≥ 25 and < 35 Years,10 or fewer,976
,,,≥ 35 and < 45 Years,10 or fewer,904
,,,≥ 45 and < 55 Years,10 or fewer,866
,,,≥ 55 and < 65 Years,10 or fewer,1198
,,,65 Years or more,10 or fewer,2903
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,8451
,,Montana,Less than 18 Years,10 or fewer,1053
,,,≥ 18 and < 25 Years,10 or fewer,735
,,,≥ 25 and < 35 Years,10 or fewer,977
,,,≥ 35 and < 45 Years,10 or fewer,903
,,,≥ 45 and < 55 Years,10 or fewer,731
,,,≥ 55 and < 65 Years,10 or fewer,778
,,,65 Years or more,10 or fewer,1967
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,7144
,,New Mexico,Less than 18 Years,10 or fewer,696
,,,≥ 18 and < 25 Years,10 or fewer,712
,,,≥ 25 and < 35 Years,10 or fewer,1263
,,,≥ 35 and < 45 Years,10 or fewer,1189
,,,≥ 45 and < 55 Years,10 or fewer,1069
,,,≥ 55 and < 65 Years,10 or fewer,1125
