,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,-,10 or fewer
,,,Total,-,18.2%,3667
,,Arizona,Less than 1,-,48%,25
,,,≥ 1 and < 5,-,35%,80
,,,≥ 5 and < 18,-,29.7%,155
,,,≥ 18 and < 50,-,41.9%,222
,,,≥ 50 and < 65,-,49.4%,81
,,,65 or more,-,56%,175
,,,No value,-,-,10 or fewer
,,,Total,-,43%,738
,,California,Less than 1,-,29%,155
,,,≥ 1 and < 5,-,30.9%,359
,,,≥ 5 and < 18,-,24.2%,492
,,,≥ 18 and < 50,-,17.9%,715
,,,≥ 50 and < 65,-,28.3%,279
,,,65 or more,-,35.8%,528
,,,No value,-,-,10 or fewer
,,,Total,-,26.5%,2528
,,Tennessee,Less than 1,-,52.9%,68
,,,≥ 1 and < 5,-,27.7%,155
,,,≥ 5 and < 18,-,23.7%,262
,,,≥ 18 and < 50,-,24.7%,259
,,,≥ 50 and < 65,-,44.1%,136
,,,65 or more,-,45.4%,205
,,,No value,-,-,10 or fewer
,,,Total,-,33%,1085
,,Washington,Less than 1,-,-,34
,,,≥ 1 and < 5,-,25.8%,89
,,,≥ 5 and < 18,-,12.7%,110
,,,≥ 18 and < 50,-,13.2%,129
,,,≥ 50 and < 65,-,20.4%,54
,,,65 or more,-,31.3%,150
,,,No value,-,-,10 or fewer
,,,Total,-,21.4%,566
,,Alabama,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,70%,30
,,,≥ 5 and < 18,-,20.4%,54
,,,≥ 18 and < 50,-,-,127
,,,≥ 50 and < 65,-,19.7%,61
,,,65 or more,-,20.2%,89
,,,No value,-,-,10 or fewer
,,,Total,-,20.7%,367
,,Utah,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 50,-,42.9%,35
,,,≥ 50 and < 65,-,74.1%,27
,,,65 or more,-,69.6%,23
,,,No value,-,-,10 or fewer
,,,Total,-,56.4%,94
,,Michigan,Less than 1,-,39.2%,120
,,,≥ 1 and < 5,-,25.5%,337
,,,≥ 5 and < 18,-,14.2%,521
,,,≥ 18 and < 50,-,18.4%,916
,,,≥ 50 and < 65,-,32.9%,347
,,,65 or more,-,39.8%,767
,,,No value,-,-,10 or fewer
,,,Total,-,26.4%,3008
,,Mississippi,Less than 1,-,43.5%,108
,,,≥ 1 and < 5,-,28.9%,201
,,,≥ 5 and < 18,-,15.4%,280
,,,≥ 18 and < 50,-,13.5%,458
,,,≥ 50 and < 65,-,16.5%,170
,,,65 or more,-,16.5%,272
,,,No value,-,-,10 or fewer
,,,Total,-,19%,1489
,,Virginia,Less than 1,-,47.4%,152
,,,≥ 1 and < 5,-,29%,483
,,,≥ 5 and < 18,-,15.6%,914
,,,≥ 18 and < 50,-,13.1%,1394
,,,≥ 50 and < 65,-,24.3%,482
,,,65 or more,-,30.7%,815
,,,No value,-,-,10 or fewer
,,,Total,-,21.3%,4240
,,Massachusetts,Less than 1,-,-,62
,,,≥ 1 and < 5,-,9.4%,170
,,,≥ 5 and < 18,-,8.9%,281
,,,≥ 18 and < 50,-,8.2%,549
,,,≥ 50 and < 65,-,10.5%,171
,,,65 or more,-,16.1%,341
,,,No value,-,-,10 or fewer
,,,Total,-,10.4%,1574
,,Armed Forces Pacific,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 50,-,-,10 or fewer
,,,≥ 50 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,-,10 or fewer
,,New Mexico,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,16
,,,≥ 5 and < 18,-,-,22
,,,≥ 18 and < 50,-,-,74
,,,≥ 50 and < 65,-,-,21
,,,65 or more,-,31.9%,47
,,,No value,-,-,10 or fewer
,,,Total,-,14.8%,183
,,District of Columbia,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 50,-,-,24
,,,≥ 50 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,-,45
,,Maine,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,35
,,,≥ 5 and < 18,-,-,62
,,,≥ 18 and < 50,-,-,94
,,,≥ 50 and < 65,-,-,51
,,,65 or more,-,-,91
,,,No value,-,-,10 or fewer
,,,Total,-,7.4%,340
,,New Hampshire,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,14
,,,≥ 5 and < 18,-,-,11
,,,≥ 18 and < 50,-,-,31
,,,≥ 50 and < 65,-,-,19
,,,65 or more,-,38.6%,44
,,,No value,-,-,10 or fewer
,,,Total,-,32.2%,121
,,Hawaii,Less than 1,-,61%,41
,,,≥ 1 and < 5,-,18.9%,95
,,,≥ 5 and < 18,-,-,102
,,,≥ 18 and < 50,-,-,130
,,,≥ 50 and < 65,-,-,55
,,,65 or more,-,14.2%,134
,,,No value,-,-,10 or fewer
,,,Total,-,14.2%,557
,,Kansas,Less than 1,-,-,22
,,,≥ 1 and < 5,-,-,31
,,,≥ 5 and < 18,-,-,63
,,,≥ 18 and < 50,-,25.2%,143
,,,≥ 50 and < 65,-,27.5%,51
,,,65 or more,-,26.9%,130
,,,No value,-,-,10 or fewer
,,,Total,-,23%,440
,,None of the above,Less than 1,-,19.1%,445
,,,≥ 1 and < 5,-,12.9%,1248
,,,≥ 5 and < 18,-,8.2%,2330
,,,≥ 18 and < 50,-,10.3%,3527
,,,≥ 50 and < 65,-,18%,1376
,,,65 or more,-,22.8%,2228
,,,No value,-,-,10 or fewer
,,,Total,-,14%,11154
,,Total,Less than 1,1.8%,42.3%,4658
,,,≥ 1 and < 5,0.686%,31.4%,11807
,,,≥ 5 and < 18,0.1%,22.8%,19012
,,,≥ 18 and < 50,0.07%,24.3%,25640
,,,≥ 50 and < 65,-,32.7%,9973
,,,65 or more,0.182%,39.8%,18691
,,,No value,-,-,10 or fewer
,,,Total,0.274%,30%,89781
,May 21 – May 27,Armed Forces America,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 50,-,-,10 or fewer
,,,≥ 50 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,-,10 or fewer
,,Arkansas,Less than 1,-,68.2%,110
,,,≥ 1 and < 5,-,67%,191
,,,≥ 5 and < 18,-,52.1%,240
,,,≥ 18 and < 50,-,41.4%,222
,,,≥ 50 and < 65,-,43.4%,106
,,,65 or more,-,53.4%,178
,,,No value,-,-,10 or fewer
,,,Total,-,53.6%,1047
,,Delaware,Less than 1,-,48.6%,37
,,,≥ 1 and < 5,-,50.5%,103
,,,≥ 5 and < 18,-,36.1%,119
,,,≥ 18 and < 50,-,15.2%,79
,,,≥ 50 and < 65,-,-,35
,,,65 or more,-,37.9%,66
,,,No value,-,-,10 or fewer
,,,Total,-,36.2%,439
,,Wyoming,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,11
,,,≥ 5 and < 18,-,-,17
,,,≥ 18 and < 50,-,53.3%,30
,,,≥ 50 and < 65,-,-,10 or fewer
,,,65 or more,-,44%,25
,,,No value,-,-,10 or fewer
,,,Total,-,52.7%,93
,,Montana,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,14
,,,≥ 18 and < 50,-,-,18
,,,≥ 50 and < 65,-,-,10 or fewer
,,,65 or more,-,-,19
,,,No value,-,-,10 or fewer
,,,Total,-,31%,71
,,Kentucky,Less than 1,-,38%,108
,,,≥ 1 and < 5,-,24.4%,250
,,,≥ 5 and < 18,-,17.2%,267
,,,≥ 18 and < 50,-,27.1%,358
,,,≥ 50 and < 65,-,33.3%,207
,,,65 or more,-,42.7%,405
,,,No value,-,-,10 or fewer
,,,Total,-,30.5%,1595
,,Illinois,Less than 1,-,63%,189
,,,≥ 1 and < 5,-,47.6%,521
,,,≥ 5 and < 18,-,31.6%,855
,,,≥ 18 and < 50,-,28.7%,882
,,,≥ 50 and < 65,-,41.2%,398
,,,65 or more,-,45.3%,793
,,,No value,-,-,10 or fewer
,,,Total,-,38.8%,3638
,,West Virginia,Less than 1,-,78.8%,33
,,,≥ 1 and < 5,-,65.3%,72
,,,≥ 5 and < 18,-,57.3%,103
,,,≥ 18 and < 50,-,58.4%,149
,,,≥ 50 and < 65,-,61%,123
,,,65 or more,-,65.3%,216
,,,No value,-,-,10 or fewer
,,,Total,-,62.5%,696
,,Iowa,Less than 1,-,35.2%,71
,,,≥ 1 and < 5,-,34.3%,105
,,,≥ 5 and < 18,-,34.7%,118
,,,≥ 18 and < 50,-,38.7%,163
,,,≥ 50 and < 65,-,50.6%,81
,,,65 or more,-,51.6%,182
,,,No value,-,-,10 or fewer
,,,Total,-,41.7%,720
,,Wisconsin,Less than 1,-,27%,141
,,,≥ 1 and < 5,-,21.9%,270
,,,≥ 5 and < 18,-,18.7%,395
,,,≥ 18 and < 50,-,22.1%,506
,,,≥ 50 and < 65,-,39.7%,179
,,,65 or more,-,43.9%,328
,,,No value,-,-,10 or fewer
,,,Total,-,27.4%,1819
,,South Dakota,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,19
,,,≥ 18 and < 50,-,45.7%,46
,,,≥ 50 and < 65,-,57.1%,21
,,,65 or more,-,57.9%,38
,,,No value,-,-,10 or fewer
,,,Total,-,47.2%,144
,,Virgin Islands,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 50,-,-,10 or fewer
,,,≥ 50 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,-,10 or fewer
,,Colorado,Less than 1,-,21.7%,189
,,,≥ 1 and < 5,-,17.4%,484
,,,≥ 5 and < 18,-,14.1%,729
,,,≥ 18 and < 50,-,30.6%,578
,,,≥ 50 and < 65,-,51.4%,148
,,,65 or more,-,60%,265
,,,No value,-,-,10 or fewer
,,,Total,-,26.7%,2393
,,North Dakota,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,41%,39
,,,≥ 5 and < 18,-,-,35
,,,≥ 18 and < 50,-,29.7%,64
,,,≥ 50 and < 65,-,43.3%,30
,,,65 or more,-,33.9%,56
,,,No value,-,-,10 or fewer
,,,Total,-,36.3%,234
,,Minnesota,Less than 1,-,44.6%,83
,,,≥ 1 and < 5,-,33.5%,254
,,,≥ 5 and < 18,-,25%,368
,,,≥ 18 and < 50,-,31.3%,425
,,,≥ 50 and < 65,-,35%,183
,,,65 or more,-,42.7%,384
,,,No value,-,-,10 or fewer
,,,Total,-,33.9%,1697
,,Pennsylvania,Less than 1,-,53.8%,158
,,,≥ 1 and < 5,-,38.5%,454
,,,≥ 5 and < 18,-,29.4%,745
,,,≥ 18 and < 50,-,32.1%,1270
,,,≥ 50 and < 65,-,41.2%,514
,,,65 or more,-,50%,1138
,,,No value,-,-,10 or fewer
,,,Total,-,39%,4279
,,Oklahoma,Less than 1,-,85.1%,47
,,,≥ 1 and < 5,-,55.3%,103
,,,≥ 5 and < 18,-,41.3%,92
,,,≥ 18 and < 50,-,30.9%,152
,,,≥ 50 and < 65,-,44.8%,96
,,,65 or more,-,39.8%,211
,,,No value,-,-,10 or fewer
,,,Total,-,44.1%,701
,,Nevada,Less than 1,-,50%,24
,,,≥ 1 and < 5,-,25%,68
,,,≥ 5 and < 18,-,28.6%,91
,,,≥ 18 and < 50,-,38.8%,103
,,,≥ 50 and < 65,-,37.2%,43
,,,65 or more,-,50.7%,67
,,,No value,-,-,10 or fewer
,,,Total,-,36.6%,396
,,Maryland,Less than 1,-,48.6%,74
,,,≥ 1 and < 5,-,39.2%,148
,,,≥ 5 and < 18,-,34.3%,230
,,,≥ 18 and < 50,-,32.2%,419
,,,≥ 50 and < 65,-,43.6%,181
,,,65 or more,-,48.9%,333
,,,No value,-,-,10 or fewer
,,,Total,-,39.7%,1385
,,Nebraska,Less than 1,-,62.5%,24
,,,≥ 1 and < 5,-,33.3%,45
,,,≥ 5 and < 18,-,38.1%,42
,,,≥ 18 and < 50,-,28.8%,132
,,,≥ 50 and < 65,-,46.2%,39
,,,65 or more,-,37.1%,89
,,,No value,-,-,10 or fewer
,,,Total,-,36.4%,371
,,Idaho,Less than 1,-,51.5%,33
,,,≥ 1 and < 5,-,38.6%,44
,,,≥ 5 and < 18,-,20.3%,79
,,,≥ 18 and < 50,-,25%,104
,,,≥ 50 and < 65,-,45.6%,57
,,,65 or more,-,43.4%,99
,,,No value,-,-,10 or fewer
,,,Total,-,34.9%,416
,,Connecticut,Less than 1,-,19%,63
,,,≥ 1 and < 5,-,18.2%,165
,,,≥ 5 and < 18,-,18.4%,316
,,,≥ 18 and < 50,-,32.5%,465
,,,≥ 50 and < 65,-,47%,198
,,,65 or more,-,54.1%,379
,,,No value,-,-,10 or fewer
,,,Total,-,34.6%,1586
,,Alaska,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 50,-,-,10 or fewer
,,,≥ 50 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,-,10 or fewer
,,New York,Less than 1,-,49.2%,118
,,,≥ 1 and < 5,-,44.9%,356
,,,≥ 5 and < 18,-,29.3%,641
,,,≥ 18 and < 50,-,31.8%,1082
,,,≥ 50 and < 65,-,40.7%,528
,,,65 or more,-,48.6%,1054
,,,No value,-,-,10 or fewer
,,,Total,-,39.1%,3779
,,Vermont,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,16
,,,≥ 5 and < 18,-,-,17
,,,≥ 18 and < 50,-,33.3%,42
,,,≥ 50 and < 65,-,-,15
,,,65 or more,-,44.9%,49
,,,No value,-,-,10 or fewer
,,,Total,-,39.7%,141
,,Florida,Less than 1,5.1%,54.2%,448
,,,≥ 1 and < 5,1.2%,39.6%,1383
,,,≥ 5 and < 18,-,35.4%,2424
,,,≥ 18 and < 50,-,42.5%,2616
,,,≥ 50 and < 65,-,47.8%,962
,,,65 or more,-,50.1%,1705
,,,No value,-,-,10 or fewer
,,,Total,0.619%,42.7%,9538
,,Louisiana,Less than 1,-,65.7%,137
,,,≥ 1 and < 5,-,40.6%,286
,,,≥ 5 and < 18,-,19.6%,342
,,,≥ 18 and < 50,-,15.3%,595
,,,≥ 50 and < 65,-,17.8%,197
,,,65 or more,-,30.7%,296
,,,No value,-,-,10 or fewer
,,,Total,-,26.4%,1853
,,Rhode Island,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 50,-,-,13
,,,≥ 50 and < 65,-,-,10 or fewer
,,,65 or more,-,-,16
,,,No value,-,-,10 or fewer
,,,Total,-,29.7%,37
,,Indiana,Less than 1,-,44.6%,83
,,,≥ 1 and < 5,-,36.8%,201
,,,≥ 5 and < 18,-,18.5%,303
,,,≥ 18 and < 50,-,17.1%,537
,,,≥ 50 and < 65,-,33%,209
,,,65 or more,-,32.9%,414
,,,No value,-,-,10 or fewer
,,,Total,-,26.6%,1747
,,Texas,Less than 1,2.4%,33.9%,492
,,,≥ 1 and < 5,1.6%,28.5%,1005
,,,≥ 5 and < 18,-,17.1%,1489
,,,≥ 18 and < 50,-,21.7%,2129
,,,≥ 50 and < 65,-,32.2%,814
,,,65 or more,-,37.4%,1391
,,,No value,-,-,10 or fewer
,,,Total,0.533%,26.7%,7320
,,Oregon,Less than 1,-,27.1%,48
,,,≥ 1 and < 5,-,20.9%,110
,,,≥ 5 and < 18,-,14.5%,200
,,,≥ 18 and < 50,-,18.4%,201
,,,≥ 50 and < 65,-,18.5%,81
,,,65 or more,-,34.9%,152
,,,No value,-,-,10 or fewer
,,,Total,-,21.5%,792
,,Missouri,Less than 1,-,61.1%,18
,,,≥ 1 and < 5,-,42.9%,35
,,,≥ 5 and < 18,-,-,42
,,,≥ 18 and < 50,-,29.8%,141
,,,≥ 50 and < 65,-,45.6%,57
,,,65 or more,-,48.3%,149
,,,No value,-,-,10 or fewer
,,,Total,-,39.4%,442
,,Puerto Rico,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 50,-,-,10 or fewer
,,,≥ 50 and < 65,-,-,10 or fewer
,,,65 or more,-,-,11
,,,No value,-,-,10 or fewer
,,,Total,-,65.2%,23
,,South Carolina,Less than 1,-,58.1%,105
,,,≥ 1 and < 5,-,39.6%,273
,,,≥ 5 and < 18,-,33%,506
,,,≥ 18 and < 50,-,32%,812
,,,≥ 50 and < 65,-,31.1%,331
,,,65 or more,-,33.7%,563
,,,No value,-,-,10 or fewer
,,,Total,-,34.3%,2590
,,North Carolina,Less than 1,-,49.4%,174
,,,≥ 1 and < 5,-,41.9%,451
,,,≥ 5 and < 18,-,25.8%,810
,,,≥ 18 and < 50,-,28.5%,1189
,,,≥ 50 and < 65,-,39.7%,448
,,,65 or more,-,45.1%,804
,,,No value,-,-,10 or fewer
,,,Total,-,35.2%,3876
,,Georgia,Less than 1,-,21.1%,270
,,,≥ 1 and < 5,-,20.5%,699
,,,≥ 5 and < 18,-,17.9%,925
,,,≥ 18 and < 50,-,13.2%,871
,,,≥ 50 and < 65,-,19.7%,305
,,,65 or more,-,18.5%,496
,,,No value,-,-,10 or fewer
,,,Total,0.365%,17.8%,3566
,,Arizona,Less than 1,-,30%,40
,,,≥ 1 and < 5,-,32.5%,77
,,,≥ 5 and < 18,-,31.6%,152
,,,≥ 18 and < 50,-,34.1%,179
,,,≥ 50 and < 65,-,44.7%,85
,,,65 or more,-,58.3%,139
,,,No value,-,-,10 or fewer
,,,Total,-,39.4%,672
,,California,Less than 1,-,32.2%,180
,,,≥ 1 and < 5,-,23.8%,341
,,,≥ 5 and < 18,-,17.5%,492
,,,≥ 18 and < 50,-,17.5%,716
,,,≥ 50 and < 65,-,27.4%,270
,,,65 or more,-,36%,478
,,,No value,-,-,10 or fewer
,,,Total,-,24.1%,2477
,,Tennessee,Less than 1,-,50.7%,71
,,,≥ 1 and < 5,-,39.4%,175
,,,≥ 5 and < 18,-,24.4%,225
,,,≥ 18 and < 50,-,26.7%,292
,,,≥ 50 and < 65,-,36.7%,128
,,,65 or more,-,38.8%,278
,,,No value,-,-,10 or fewer
,,,Total,-,33.6%,1169
,,Washington,Less than 1,-,-,23
,,,≥ 1 and < 5,-,30.6%,62
,,,≥ 5 and < 18,-,15.2%,92
,,,≥ 18 and < 50,-,23%,152
,,,≥ 50 and < 65,-,23.9%,67
,,,65 or more,-,29.9%,137
,,,No value,-,-,10 or fewer
,,,Total,-,24.6%,533
,,Alabama,Less than 1,-,-,13
,,,≥ 1 and < 5,-,64.1%,39
,,,≥ 5 and < 18,-,24.1%,58
,,,≥ 18 and < 50,-,13.8%,130
,,,≥ 50 and < 65,-,20%,55
,,,65 or more,-,24.5%,98
,,,No value,-,-,10 or fewer
,,,Total,-,26%,393
,,Utah,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,11
,,,≥ 18 and < 50,-,41.4%,29
,,,≥ 50 and < 65,-,73.7%,19
,,,65 or more,-,63.2%,19
,,,No value,-,-,10 or fewer
,,,Total,-,52.4%,84
,,Michigan,Less than 1,-,31.9%,119
,,,≥ 1 and < 5,-,26.2%,324
,,,≥ 5 and < 18,-,14.9%,482
,,,≥ 18 and < 50,-,15.1%,743
,,,≥ 50 and < 65,-,26.7%,371
,,,65 or more,-,40.2%,707
,,,No value,-,-,10 or fewer
,,,Total,-,25.1%,2746
,,Mississippi,Less than 1,-,44.3%,88
,,,≥ 1 and < 5,-,34.9%,232
,,,≥ 5 and < 18,-,13.8%,261
,,,≥ 18 and < 50,-,11.4%,492
,,,≥ 50 and < 65,-,16.5%,188
,,,65 or more,-,14%,292
,,,No value,-,-,10 or fewer
,,,Total,-,18.3%,1553
,,Virginia,Less than 1,-,41.7%,139
,,,≥ 1 and < 5,-,29.6%,460
,,,≥ 5 and < 18,-,14.6%,828
,,,≥ 18 and < 50,-,14%,1375
,,,≥ 50 and < 65,-,22.4%,460
,,,65 or more,-,27.1%,840
,,,No value,-,-,10 or fewer
,,,Total,-,20.4%,4102
,,Massachusetts,Less than 1,-,18.3%,60
,,,≥ 1 and < 5,-,14.1%,177
,,,≥ 5 and < 18,-,10.4%,260
,,,≥ 18 and < 50,-,11.8%,501
,,,≥ 50 and < 65,-,15.6%,154
,,,65 or more,-,19.1%,350
,,,No value,-,-,10 or fewer
,,,Total,-,14.2%,1502
,,Armed Forces Pacific,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 50,-,-,10 or fewer
,,,≥ 50 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,-,10 or fewer
,,New Mexico,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,19
,,,≥ 18 and < 50,-,-,52
,,,≥ 50 and < 65,-,-,13
,,,65 or more,-,-,39
,,,No value,-,-,10 or fewer
,,,Total,-,10.4%,135
,,District of Columbia,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 50,-,-,20
,,,≥ 50 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,-,41
,,Maine,Less than 1,-,-,15
,,,≥ 1 and < 5,-,-,33
,,,≥ 5 and < 18,-,-,61
,,,≥ 18 and < 50,-,12.3%,106
,,,≥ 50 and < 65,-,-,37
,,,65 or more,-,-,121
,,,No value,-,-,10 or fewer
,,,Total,-,9.7%,373
,,New Hampshire,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,12
,,,≥ 18 and < 50,-,32.4%,34
,,,≥ 50 and < 65,-,-,18
,,,65 or more,-,37.1%,35
,,,No value,-,-,10 or fewer
,,,Total,-,35.7%,115
,,Hawaii,Less than 1,-,50%,40
,,,≥ 1 and < 5,-,24.2%,95
,,,≥ 5 and < 18,-,-,107
,,,≥ 18 and < 50,-,-,131
,,,≥ 50 and < 65,-,-,63
,,,65 or more,-,14.6%,123
,,,No value,-,-,10 or fewer
,,,Total,-,14.5%,559
,,Kansas,Less than 1,-,-,19
,,,≥ 1 and < 5,-,-,30
,,,≥ 5 and < 18,-,-,74
,,,≥ 18 and < 50,-,14.1%,149
,,,≥ 50 and < 65,-,21.7%,60
,,,65 or more,-,26.2%,130
,,,No value,-,-,10 or fewer
,,,Total,-,18.2%,462
,,None of the above,Less than 1,-,20.4%,421
,,,≥ 1 and < 5,-,12.7%,1192
,,,≥ 5 and < 18,-,8.4%,2053
,,,≥ 18 and < 50,-,9.8%,3364
,,,≥ 50 and < 65,-,18.1%,1207
,,,65 or more,-,23.3%,2186
,,,No value,-,-,10 or fewer
,,,Total,-,14.1%,10423
,,Total,Less than 1,1.6%,41.2%,4548
,,,≥ 1 and < 5,0.604%,31.5%,11431
,,,≥ 5 and < 18,0.101%,22.6%,17773
,,,≥ 18 and < 50,0.044%,24%,24862
,,,≥ 50 and < 65,0.133%,33.4%,9801
,,,65 or more,0.18%,38.8%,18353
,,,No value,-,-,10 or fewer
,,,Total,0.252%,29.8%,86768
,May 28 – Jun 3,Armed Forces America,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 50,-,-,10 or fewer
,,,≥ 50 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,-,10 or fewer
,,Arkansas,Less than 1,-,65.6%,96
,,,≥ 1 and < 5,-,59.1%,176
,,,≥ 5 and < 18,-,44.2%,208
,,,≥ 18 and < 50,-,39.9%,213
,,,≥ 50 and < 65,-,56.6%,99
,,,65 or more,-,51.9%,162
,,,No value,-,-,10 or fewer
,,,Total,-,50.7%,954
,,Delaware,Less than 1,-,57.6%,33
,,,≥ 1 and < 5,-,52.2%,90
,,,≥ 5 and < 18,-,33.1%,121
,,,≥ 18 and < 50,-,20%,75
,,,≥ 50 and < 65,-,26.8%,41
,,,65 or more,-,29.2%,89
,,,No value,-,-,10 or fewer
,,,Total,-,35.2%,449
,,Wyoming,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,12
,,,≥ 5 and < 18,-,-,15
,,,≥ 18 and < 50,-,69.2%,26
,,,≥ 50 and < 65,-,-,15
,,,65 or more,-,73.1%,26
,,,No value,-,-,10 or fewer
,,,Total,-,68%,97
,,Montana,Less than 1,-,-,12
,,,≥ 1 and < 5,-,-,15
,,,≥ 5 and < 18,-,-,12
,,,≥ 18 and < 50,-,-,20
,,,≥ 50 and < 65,-,-,10 or fewer
,,,65 or more,-,-,17
,,,No value,-,-,10 or fewer
,,,Total,-,30.1%,83
,,Kentucky,Less than 1,-,36.6%,112
,,,≥ 1 and < 5,-,26.1%,203
,,,≥ 5 and < 18,-,16.7%,258
,,,≥ 18 and < 50,-,25.3%,396
,,,≥ 50 and < 65,-,29%,214
,,,65 or more,-,39.2%,423
,,,No value,-,-,10 or fewer
,,,Total,-,29%,1606
,,Illinois,Less than 1,-,59.1%,164
,,,≥ 1 and < 5,-,47.1%,569
,,,≥ 5 and < 18,-,34.5%,722
,,,≥ 18 and < 50,-,33.2%,934
,,,≥ 50 and < 65,-,40.8%,387
,,,65 or more,-,46%,763
,,,No value,-,-,10 or fewer
,,,Total,0.339%,40.5%,3539
,,West Virginia,Less than 1,-,70.8%,24
,,,≥ 1 and < 5,-,65.4%,52
,,,≥ 5 and < 18,-,53.5%,99
,,,≥ 18 and < 50,-,57.1%,168
,,,≥ 50 and < 65,-,62.6%,107
,,,65 or more,-,62.6%,211
,,,No value,-,-,10 or fewer
,,,Total,-,60.4%,661
,,Iowa,Less than 1,-,42.6%,68
,,,≥ 1 and < 5,-,27.1%,129
,,,≥ 5 and < 18,-,36.1%,97
,,,≥ 18 and < 50,-,40%,170
,,,≥ 50 and < 65,-,50.6%,81
,,,65 or more,-,53.5%,170
,,,No value,-,-,10 or fewer
,,,Total,-,41.8%,715
,,Wisconsin,Less than 1,-,28.3%,113
,,,≥ 1 and < 5,-,23.7%,262
,,,≥ 5 and < 18,-,15.9%,334
,,,≥ 18 and < 50,-,24.7%,465
,,,≥ 50 and < 65,-,36.4%,165
,,,65 or more,-,39.5%,339
,,,No value,-,-,10 or fewer
,,,Total,-,27.2%,1678
,,South Dakota,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,18
,,,≥ 5 and < 18,-,-,26
,,,≥ 18 and < 50,-,42.1%,38
,,,≥ 50 and < 65,-,-,11
,,,65 or more,-,50%,32
,,,No value,-,-,10 or fewer
,,,Total,-,42.1%,133
