,,,Total,127,51898,52025
,,Kentucky,Less than 15 Years,10 or fewer,6080,6081
,,,≥ 15 and < 25 Years,17,5999,6016
,,,≥ 25 and < 45 Years,134,13591,13725
,,,≥ 45 and < 65 Years,49,13439,13488
,,,65 Years or more,10 or fewer,12333,12337
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,205,51442,51647
,,Minnesota,Less than 15 Years,10 or fewer,5316,5316
,,,≥ 15 and < 25 Years,42,6791,6833
,,,≥ 25 and < 45 Years,56,15097,15153
,,,≥ 45 and < 65 Years,22,12887,12909
,,,65 Years or more,10 or fewer,13070,13071
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,121,53161,53282
,,Massachusetts,Less than 15 Years,10 or fewer,4835,4835
,,,≥ 15 and < 25 Years,10 or fewer,6198,6207
,,,≥ 25 and < 45 Years,64,14410,14474
,,,≥ 45 and < 65 Years,32,13532,13564
,,,65 Years or more,10 or fewer,12184,12190
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,111,51159,51270
,,Mississippi,Less than 15 Years,10 or fewer,4976,4976
,,,≥ 15 and < 25 Years,10 or fewer,5526,5534
,,,≥ 25 and < 45 Years,15,12475,12490
,,,≥ 45 and < 65 Years,13,11279,11292
,,,65 Years or more,10 or fewer,9285,9288
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,39,43541,43580
,,Maryland,Less than 15 Years,10 or fewer,3696,3697
,,,≥ 15 and < 25 Years,14,5058,5072
,,,≥ 25 and < 45 Years,58,13149,13207
,,,≥ 45 and < 65 Years,60,12175,12235
,,,65 Years or more,10 or fewer,10305,10313
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,141,44383,44524
,,New Jersey,Less than 15 Years,10 or fewer,3562,3562
,,,≥ 15 and < 25 Years,10 or fewer,4318,4325
,,,≥ 25 and < 45 Years,44,10405,10449
,,,≥ 45 and < 65 Years,20,10150,10170
,,,65 Years or more,10 or fewer,9847,9848
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,72,38282,38354
,,Oregon,Less than 15 Years,10 or fewer,3827,3828
,,,≥ 15 and < 25 Years,10 or fewer,4687,4693
,,,≥ 25 and < 45 Years,18,11096,11114
,,,≥ 45 and < 65 Years,10 or fewer,9599,9608
,,,65 Years or more,10 or fewer,9853,9859
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,40,39062,39102
,,Tennessee,Less than 15 Years,10 or fewer,3394,3394
,,,≥ 15 and < 25 Years,10 or fewer,3927,3932
,,,≥ 25 and < 45 Years,13,8458,8471
,,,≥ 45 and < 65 Years,10 or fewer,7922,7926
,,,65 Years or more,10 or fewer,6509,6512
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,25,30210,30235
,,Arkansas,Less than 15 Years,10 or fewer,4871,4871
,,,≥ 15 and < 25 Years,10 or fewer,3832,3836
,,,≥ 25 and < 45 Years,10 or fewer,8025,8035
,,,≥ 45 and < 65 Years,10 or fewer,6858,6865
,,,65 Years or more,10 or fewer,5640,5640
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,21,29226,29247
,,Iowa,Less than 15 Years,10 or fewer,3857,3857
,,,≥ 15 and < 25 Years,10 or fewer,4203,4204
,,,≥ 25 and < 45 Years,13,8582,8595
,,,≥ 45 and < 65 Years,10 or fewer,8085,8094
,,,65 Years or more,10 or fewer,7605,7607
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,25,32332,32357
,,Oklahoma,Less than 15 Years,10 or fewer,2711,2711
,,,≥ 15 and < 25 Years,10 or fewer,2701,2702
,,,≥ 25 and < 45 Years,10 or fewer,6082,6088
,,,≥ 45 and < 65 Years,10 or fewer,5668,5669
,,,65 Years or more,10 or fewer,5705,5705
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,22867,22875
,,Arizona,Less than 15 Years,10 or fewer,1710,1710
,,,≥ 15 and < 25 Years,10 or fewer,2161,2168
,,,≥ 25 and < 45 Years,12,5424,5436
,,,≥ 45 and < 65 Years,10 or fewer,5448,5452
,,,65 Years or more,10 or fewer,5658,5659
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,24,20401,20425
,,Washington,Less than 15 Years,10 or fewer,2038,2038
,,,≥ 15 and < 25 Years,10 or fewer,2584,2594
,,,≥ 25 and < 45 Years,16,6378,6394
,,,≥ 45 and < 65 Years,10 or fewer,5537,5543
,,,65 Years or more,10 or fewer,5669,5670
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,33,22206,22239
,,West Virginia,Less than 15 Years,10 or fewer,1903,1903
,,,≥ 15 and < 25 Years,10 or fewer,2780,2781
,,,≥ 25 and < 45 Years,10 or fewer,6513,6517
,,,≥ 45 and < 65 Years,10 or fewer,6144,6149
,,,65 Years or more,10 or fewer,5460,5461
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,11,22800,22811
,,Hawaii,Less than 15 Years,10 or fewer,1473,1473
,,,≥ 15 and < 25 Years,10 or fewer,1519,1520
,,,≥ 25 and < 45 Years,10 or fewer,4484,4489
,,,≥ 45 and < 65 Years,10 or fewer,4684,4688
,,,65 Years or more,10 or fewer,4416,4417
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,11,16576,16587
,,Nebraska,Less than 15 Years,10 or fewer,1707,1707
,,,≥ 15 and < 25 Years,10 or fewer,2438,2438
,,,≥ 25 and < 45 Years,10 or fewer,5069,5070
,,,≥ 45 and < 65 Years,10 or fewer,4182,4184
,,,65 Years or more,10 or fewer,3757,3758
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,17153,17157
,,Nevada,Less than 15 Years,10 or fewer,1883,1883
,,,≥ 15 and < 25 Years,10 or fewer,2030,2032
,,,≥ 25 and < 45 Years,10 or fewer,5361,5369
,,,≥ 45 and < 65 Years,10 or fewer,4464,4466
,,,65 Years or more,10 or fewer,2840,2840
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,12,16578,16590
,,Rhode Island,Less than 15 Years,10 or fewer,2216,2216
,,,≥ 15 and < 25 Years,10 or fewer,2037,2039
,,,≥ 25 and < 45 Years,19,4434,4453
,,,≥ 45 and < 65 Years,10 or fewer,4524,4531
,,,65 Years or more,10 or fewer,4413,4414
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,29,17624,17653
,,Maine,Less than 15 Years,10 or fewer,1202,1202
,,,≥ 15 and < 25 Years,10 or fewer,1698,1701
,,,≥ 25 and < 45 Years,10 or fewer,4449,4458
,,,≥ 45 and < 65 Years,10 or fewer,4411,4415
,,,65 Years or more,10 or fewer,5042,5044
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,18,16802,16820
,,Missouri,Less than 15 Years,10 or fewer,780,780
,,,≥ 15 and < 25 Years,10 or fewer,1740,1743
,,,≥ 25 and < 45 Years,10 or fewer,4385,4388
,,,≥ 45 and < 65 Years,10 or fewer,4166,4168
,,,65 Years or more,10 or fewer,4462,4465
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,11,15533,15544
,,Kansas,Less than 15 Years,10 or fewer,1103,1103
,,,≥ 15 and < 25 Years,10 or fewer,1703,1703
,,,≥ 25 and < 45 Years,10 or fewer,4152,4155
,,,≥ 45 and < 65 Years,10 or fewer,3862,3864
,,,65 Years or more,10 or fewer,3840,3840
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,14660,14665
,,Idaho,Less than 15 Years,10 or fewer,1326,1326
,,,≥ 15 and < 25 Years,10 or fewer,1805,1808
,,,≥ 25 and < 45 Years,10 or fewer,3819,3829
,,,≥ 45 and < 65 Years,10 or fewer,3421,3421
,,,65 Years or more,10 or fewer,3562,3564
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,15,13933,13948
,,Delaware,Less than 15 Years,10 or fewer,2323,2323
,,,≥ 15 and < 25 Years,10 or fewer,1344,1349
,,,≥ 25 and < 45 Years,13,2629,2642
,,,≥ 45 and < 65 Years,10 or fewer,2107,2112
,,,65 Years or more,10 or fewer,2103,2103
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,23,10506,10529
,,North Dakota,Less than 15 Years,10 or fewer,1117,1117
,,,≥ 15 and < 25 Years,10 or fewer,1397,1397
,,,≥ 25 and < 45 Years,10 or fewer,3289,3293
,,,≥ 45 and < 65 Years,10 or fewer,2626,2628
,,,65 Years or more,10 or fewer,2450,2450
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,10879,10885
,,New Mexico,Less than 15 Years,10 or fewer,393,393
,,,≥ 15 and < 25 Years,10 or fewer,759,760
,,,≥ 25 and < 45 Years,10 or fewer,2255,2263
,,,≥ 45 and < 65 Years,10 or fewer,1804,1810
,,,65 Years or more,10 or fewer,1691,1692
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,16,6902,6918
,,Alabama,Less than 15 Years,10 or fewer,218,218
,,,≥ 15 and < 25 Years,10 or fewer,360,360
,,,≥ 25 and < 45 Years,10 or fewer,819,819
,,,≥ 45 and < 65 Years,10 or fewer,682,682
,,,65 Years or more,10 or fewer,378,378
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,2457,2457
,,New Hampshire,Less than 15 Years,10 or fewer,463,463
,,,≥ 15 and < 25 Years,10 or fewer,626,627
,,,≥ 25 and < 45 Years,10 or fewer,1397,1405
,,,≥ 45 and < 65 Years,10 or fewer,1633,1634
,,,65 Years or more,10 or fewer,1808,1808
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,5927,5937
,,South Dakota,Less than 15 Years,10 or fewer,781,781
,,,≥ 15 and < 25 Years,10 or fewer,796,796
,,,≥ 25 and < 45 Years,10 or fewer,1558,1558
,,,≥ 45 and < 65 Years,10 or fewer,1419,1419
,,,65 Years or more,10 or fewer,1417,1417
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,5972,5972
,,Utah,Less than 15 Years,10 or fewer,129,129
,,,≥ 15 and < 25 Years,10 or fewer,681,682
,,,≥ 25 and < 45 Years,10 or fewer,1972,1976
,,,≥ 45 and < 65 Years,10 or fewer,1416,1417
,,,65 Years or more,10 or fewer,878,878
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,5076,5082
,,Vermont,Less than 15 Years,10 or fewer,426,426
,,,≥ 15 and < 25 Years,10 or fewer,621,621
,,,≥ 25 and < 45 Years,10 or fewer,1449,1453
,,,≥ 45 and < 65 Years,10 or fewer,1374,1375
,,,65 Years or more,10 or fewer,1522,1522
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,5392,5397
,,Wyoming,Less than 15 Years,10 or fewer,376,376
,,,≥ 15 and < 25 Years,10 or fewer,522,522
,,,≥ 25 and < 45 Years,10 or fewer,974,977
,,,≥ 45 and < 65 Years,10 or fewer,869,869
,,,65 Years or more,10 or fewer,899,899
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,3640,3643
,,Montana,Less than 15 Years,10 or fewer,414,414
,,,≥ 15 and < 25 Years,10 or fewer,529,529
,,,≥ 25 and < 45 Years,10 or fewer,1078,1078
,,,≥ 45 and < 65 Years,10 or fewer,821,821
,,,65 Years or more,10 or fewer,888,888
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,3730,3730
,,District of Columbia,Less than 15 Years,10 or fewer,55,55
,,,≥ 15 and < 25 Years,10 or fewer,147,147
,,,≥ 25 and < 45 Years,10 or fewer,492,493
,,,≥ 45 and < 65 Years,10 or fewer,196,196
,,,65 Years or more,10 or fewer,111,111
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,1001,1002
,,Alaska,Less than 15 Years,10 or fewer,14,14
,,,≥ 15 and < 25 Years,10 or fewer,27,27
,,,≥ 25 and < 45 Years,10 or fewer,33,33
,,,≥ 45 and < 65 Years,10 or fewer,35,35
,,,65 Years or more,10 or fewer,22,22
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,131,131
,,Puerto Rico,Less than 15 Years,10 or fewer,12,12
,,,≥ 15 and < 25 Years,10 or fewer,12,12
,,,≥ 25 and < 45 Years,10 or fewer,24,24
,,,≥ 45 and < 65 Years,10 or fewer,34,34
,,,65 Years or more,10 or fewer,28,28
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,110,110
,,Virgin Islands,Less than 15 Years,10 or fewer,10 or fewer,10 or fewer
,,,≥ 15 and < 25 Years,10 or fewer,10 or fewer,10 or fewer
,,,≥ 25 and < 45 Years,10 or fewer,10 or fewer,10 or fewer
,,,≥ 45 and < 65 Years,10 or fewer,10 or fewer,10 or fewer
,,,65 Years or more,10 or fewer,10 or fewer,10 or fewer
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,22,22
,,None of the above,Less than 15 Years,10 or fewer,3360,3360
,,,≥ 15 and < 25 Years,11,4663,4674
,,,≥ 25 and < 45 Years,57,11992,12049
,,,≥ 45 and < 65 Years,22,9568,9590
,,,65 Years or more,10 or fewer,7246,7249
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,93,36829,36922
,,Total,Less than 15 Years,18,268673,268691
,,,≥ 15 and < 25 Years,431,316149,316580
,,,≥ 25 and < 45 Years,2238,730793,733031
,,,≥ 45 and < 65 Years,1026,649225,650251
,,,65 Years or more,178,574553,574731
,,,No value,10 or fewer,11,11
,,,Total,3891,2539404,2543295
,Sep,Ohio,Less than 15 Years,10 or fewer,24604,24604
,,,≥ 15 and < 25 Years,57,31320,31377
,,,≥ 25 and < 45 Years,301,69088,69389
,,,≥ 45 and < 65 Years,131,59373,59504
,,,65 Years or more,20,52114,52134
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,509,236499,237008
,,Texas,Less than 15 Years,10 or fewer,29563,29563
,,,≥ 15 and < 25 Years,15,26247,26262
,,,≥ 25 and < 45 Years,33,56550,56583
,,,≥ 45 and < 65 Years,15,48317,48332
,,,65 Years or more,16,40654,40670
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,79,201331,201410
,,Pennsylvania,Less than 15 Years,10 or fewer,12153,12154
,,,≥ 15 and < 25 Years,18,17640,17658
,,,≥ 25 and < 45 Years,141,41256,41397
,,,≥ 45 and < 65 Years,62,38157,38219
,,,65 Years or more,11,37824,37835
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,233,147035,147268
,,North Carolina,Less than 15 Years,10 or fewer,13043,13043
,,,≥ 15 and < 25 Years,19,17941,17960
,,,≥ 25 and < 45 Years,96,41102,41198
,,,≥ 45 and < 65 Years,47,35547,35594
,,,65 Years or more,14,32220,32234
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,176,139856,140032
,,Virginia,Less than 15 Years,10 or fewer,9481,9481
,,,≥ 15 and < 25 Years,22,14176,14198
,,,≥ 25 and < 45 Years,97,35365,35462
,,,≥ 45 and < 65 Years,51,31190,31241
,,,65 Years or more,12,29340,29352
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,182,119556,119738
,,Michigan,Less than 15 Years,10 or fewer,11621,11622
,,,≥ 15 and < 25 Years,16,15257,15273
,,,≥ 25 and < 45 Years,117,33439,33556
,,,≥ 45 and < 65 Years,50,30610,30660
,,,65 Years or more,11,29537,29548
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,195,120464,120659
,,Illinois,Less than 15 Years,10 or fewer,12785,12785
,,,≥ 15 and < 25 Years,12,14070,14082
,,,≥ 25 and < 45 Years,79,29366,29445
,,,≥ 45 and < 65 Years,58,26489,26547
,,,65 Years or more,13,26707,26720
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,162,109417,109579
,,New York,Less than 15 Years,10 or fewer,8887,8889
,,,≥ 15 and < 25 Years,12,12139,12151
,,,≥ 25 and < 45 Years,62,27649,27711
,,,≥ 45 and < 65 Years,45,26118,26163
,,,65 Years or more,10 or fewer,25655,25663
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,129,100448,100577
,,Florida,Less than 15 Years,10 or fewer,11800,11800
,,,≥ 15 and < 25 Years,10 or fewer,9537,9543
,,,≥ 25 and < 45 Years,37,21795,21832
,,,≥ 45 and < 65 Years,26,21251,21277
,,,65 Years or more,10 or fewer,17406,17409
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,72,81789,81861
,,California,Less than 15 Years,10 or fewer,9573,9573
,,,≥ 15 and < 25 Years,14,10963,10977
,,,≥ 25 and < 45 Years,38,26335,26373
,,,≥ 45 and < 65 Years,24,23468,23492
,,,65 Years or more,10 or fewer,19867,19873
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,82,90206,90288
,,Georgia,Less than 15 Years,10 or fewer,14710,14711
,,,≥ 15 and < 25 Years,10 or fewer,10914,10923
,,,≥ 25 and < 45 Years,44,22860,22904
,,,≥ 45 and < 65 Years,19,19170,19189
,,,65 Years or more,10 or fewer,12880,12887
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,80,80534,80614
,,Connecticut,Less than 15 Years,10 or fewer,7039,7039
,,,≥ 15 and < 25 Years,10 or fewer,7193,7200
,,,≥ 25 and < 45 Years,33,16291,16324
,,,≥ 45 and < 65 Years,29,16290,16319
,,,65 Years or more,10 or fewer,15378,15378
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,69,62191,62260
,,Indiana,Less than 15 Years,10 or fewer,6583,6583
,,,≥ 15 and < 25 Years,20,7893,7913
,,,≥ 25 and < 45 Years,126,17787,17913
,,,≥ 45 and < 65 Years,42,15623,15665
,,,65 Years or more,10 or fewer,13811,13817
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,194,61697,61891
,,Wisconsin,Less than 15 Years,10 or fewer,7286,7286
,,,≥ 15 and < 25 Years,10 or fewer,7365,7371
,,,≥ 25 and < 45 Years,40,15586,15626
,,,≥ 45 and < 65 Years,17,14452,14469
,,,65 Years or more,10 or fewer,13920,13922
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,65,58609,58674
,,Colorado,Less than 15 Years,10 or fewer,10679,10680
,,,≥ 15 and < 25 Years,12,8506,8518
,,,≥ 25 and < 45 Years,49,16118,16167
,,,≥ 45 and < 65 Years,10 or fewer,11658,11668
,,,65 Years or more,10 or fewer,9406,9406
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,72,56368,56440
,,South Carolina,Less than 15 Years,10 or fewer,5671,5671
,,,≥ 15 and < 25 Years,13,6736,6749
,,,≥ 25 and < 45 Years,50,15699,15749
,,,≥ 45 and < 65 Years,27,14119,14146
,,,65 Years or more,10 or fewer,12402,12408
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,96,54627,54723
,,Louisiana,Less than 15 Years,10 or fewer,6803,6803
,,,≥ 15 and < 25 Years,10 or fewer,6881,6886
,,,≥ 25 and < 45 Years,69,15259,15328
,,,≥ 45 and < 65 Years,24,12356,12380
,,,65 Years or more,10 or fewer,10511,10513
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,100,51810,51910
,,Kentucky,Less than 15 Years,10 or fewer,6046,6047
,,,≥ 15 and < 25 Years,20,5881,5901
,,,≥ 25 and < 45 Years,118,12757,12875
,,,≥ 45 and < 65 Years,44,12605,12649
,,,65 Years or more,10 or fewer,12241,12246
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,188,49530,49718
,,Minnesota,Less than 15 Years,10 or fewer,5295,5295
,,,≥ 15 and < 25 Years,22,6278,6300
,,,≥ 25 and < 45 Years,53,14287,14340
,,,≥ 45 and < 65 Years,18,12267,12285
,,,65 Years or more,10 or fewer,12716,12721
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,98,50843,50941
,,Massachusetts,Less than 15 Years,10 or fewer,4526,4526
,,,≥ 15 and < 25 Years,10 or fewer,5834,5841
,,,≥ 25 and < 45 Years,53,13440,13493
,,,≥ 45 and < 65 Years,22,12819,12841
,,,65 Years or more,10 or fewer,12157,12160
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,85,48776,48861
,,Mississippi,Less than 15 Years,10 or fewer,5338,5338
,,,≥ 15 and < 25 Years,10 or fewer,5495,5500
,,,≥ 25 and < 45 Years,16,11990,12006
,,,≥ 45 and < 65 Years,10 or fewer,10700,10706
,,,65 Years or more,10 or fewer,9182,9187
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,32,42705,42737
,,Maryland,Less than 15 Years,10 or fewer,3613,3613
,,,≥ 15 and < 25 Years,10 or fewer,4854,4864
,,,≥ 25 and < 45 Years,41,12248,12289
,,,≥ 45 and < 65 Years,32,11598,11630
,,,65 Years or more,10 or fewer,10521,10530
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,92,42838,42930
,,New Jersey,Less than 15 Years,10 or fewer,3580,3581
,,,≥ 15 and < 25 Years,10 or fewer,4297,4304
,,,≥ 25 and < 45 Years,31,9981,10012
,,,≥ 45 and < 65 Years,19,9674,9693
,,,65 Years or more,10 or fewer,9920,9928
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,66,37452,37518
,,Oregon,Less than 15 Years,10 or fewer,3432,3434
,,,≥ 15 and < 25 Years,10 or fewer,4329,4332
,,,≥ 25 and < 45 Years,20,10162,10182
,,,≥ 45 and < 65 Years,10 or fewer,9510,9520
,,,65 Years or more,10 or fewer,10220,10224
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,39,37653,37692
,,Tennessee,Less than 15 Years,10 or fewer,3724,3724
,,,≥ 15 and < 25 Years,10 or fewer,3855,3858
,,,≥ 25 and < 45 Years,22,8063,8085
,,,≥ 45 and < 65 Years,10 or fewer,7414,7423
,,,65 Years or more,10 or fewer,6495,6496
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,35,29551,29586
,,Arkansas,Less than 15 Years,10 or fewer,5749,5749
,,,≥ 15 and < 25 Years,10 or fewer,3844,3846
,,,≥ 25 and < 45 Years,13,7807,7820
,,,≥ 45 and < 65 Years,10 or fewer,6534,6540
,,,65 Years or more,10 or fewer,5459,5459
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,21,29393,29414
,,Iowa,Less than 15 Years,10 or fewer,3681,3681
,,,≥ 15 and < 25 Years,10 or fewer,3845,3847
,,,≥ 25 and < 45 Years,11,8195,8206
,,,≥ 45 and < 65 Years,10 or fewer,7178,7182
,,,65 Years or more,10 or fewer,7104,7106
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,19,30003,30022
,,Oklahoma,Less than 15 Years,10 or fewer,2944,2944
,,,≥ 15 and < 25 Years,10 or fewer,2611,2612
,,,≥ 25 and < 45 Years,10 or fewer,5830,5834
,,,≥ 45 and < 65 Years,10 or fewer,5518,5522
,,,65 Years or more,10 or fewer,5678,5678
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,22581,22590
,,Arizona,Less than 15 Years,10 or fewer,1858,1858
,,,≥ 15 and < 25 Years,10 or fewer,2179,2189
,,,≥ 25 and < 45 Years,13,5435,5448
,,,≥ 45 and < 65 Years,10 or fewer,5532,5534
,,,65 Years or more,10 or fewer,6002,6004
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,27,21006,21033
,,Washington,Less than 15 Years,10 or fewer,1777,1777
,,,≥ 15 and < 25 Years,10 or fewer,2393,2402
,,,≥ 25 and < 45 Years,21,6176,6197
,,,≥ 45 and < 65 Years,10 or fewer,5276,5280
,,,65 Years or more,10 or fewer,5653,5655
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,36,21275,21311
,,West Virginia,Less than 15 Years,10 or fewer,1948,1948
,,,≥ 15 and < 25 Years,10 or fewer,2662,2663
,,,≥ 25 and < 45 Years,10 or fewer,5956,5961
,,,≥ 45 and < 65 Years,10 or fewer,5754,5755
,,,65 Years or more,10 or fewer,5403,5403
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,21723,21730
,,Hawaii,Less than 15 Years,10 or fewer,1379,1380
,,,≥ 15 and < 25 Years,10 or fewer,1336,1336
,,,≥ 25 and < 45 Years,10 or fewer,3866,3867
,,,≥ 45 and < 65 Years,10 or fewer,4262,4266
,,,65 Years or more,10 or fewer,4063,4066
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,14906,14915
,,Nebraska,Less than 15 Years,10 or fewer,1643,1643
,,,≥ 15 and < 25 Years,10 or fewer,2541,2543
,,,≥ 25 and < 45 Years,10 or fewer,4838,4840
,,,≥ 45 and < 65 Years,10 or fewer,4108,4108
,,,65 Years or more,10 or fewer,3873,3873
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,17003,17007
,,Nevada,Less than 15 Years,10 or fewer,1838,1839
,,,≥ 15 and < 25 Years,10 or fewer,2044,2044
,,,≥ 25 and < 45 Years,10 or fewer,5101,5103
,,,≥ 45 and < 65 Years,10 or fewer,4294,4296
,,,65 Years or more,10 or fewer,2752,2755
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,16029,16037
,,Rhode Island,Less than 15 Years,10 or fewer,2035,2035
,,,≥ 15 and < 25 Years,10 or fewer,1823,1828
,,,≥ 25 and < 45 Years,13,4163,4176
,,,≥ 45 and < 65 Years,10 or fewer,4213,4218
,,,65 Years or more,10 or fewer,4312,4312
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,23,16546,16569
,,Maine,Less than 15 Years,10 or fewer,1270,1270
,,,≥ 15 and < 25 Years,10 or fewer,1681,1682
,,,≥ 25 and < 45 Years,11,4100,4111
,,,≥ 45 and < 65 Years,10 or fewer,4163,4165
,,,65 Years or more,10 or fewer,4918,4918
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,14,16132,16146
,,Missouri,Less than 15 Years,10 or fewer,819,819
,,,≥ 15 and < 25 Years,10 or fewer,1791,1793
,,,≥ 25 and < 45 Years,10 or fewer,4184,4186
,,,≥ 45 and < 65 Years,10 or fewer,4064,4065
,,,65 Years or more,10 or fewer,4245,4246
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,15103,15109
,,Kansas,Less than 15 Years,10 or fewer,1169,1169
,,,≥ 15 and < 25 Years,10 or fewer,1661,1663
,,,≥ 25 and < 45 Years,10 or fewer,3879,3882
,,,≥ 45 and < 65 Years,10 or fewer,3719,3721
,,,65 Years or more,10 or fewer,3866,3866
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,14294,14301
,,Idaho,Less than 15 Years,10 or fewer,1370,1370
,,,≥ 15 and < 25 Years,10 or fewer,1663,1666
,,,≥ 25 and < 45 Years,10 or fewer,3698,3700
,,,≥ 45 and < 65 Years,10 or fewer,3292,3293
,,,65 Years or more,10 or fewer,3456,3459
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,13479,13488
,,Delaware,Less than 15 Years,10 or fewer,2344,2344
,,,≥ 15 and < 25 Years,10 or fewer,1288,1290
,,,≥ 25 and < 45 Years,10 or fewer,2351,2355
,,,≥ 45 and < 65 Years,10 or fewer,2076,2083
,,,65 Years or more,10 or fewer,2075,2077
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,15,10134,10149
,,North Dakota,Less than 15 Years,10 or fewer,1128,1128
,,,≥ 15 and < 25 Years,10 or fewer,1371,1371
,,,≥ 25 and < 45 Years,10 or fewer,2984,2987
,,,≥ 45 and < 65 Years,10 or fewer,2413,2413
