Session Title,"Opioid Overdoses in ED, State Month Age",,,,
Session Description,ED encountersWA-WY by countycount pts with ED diagnosis opioid overdose,,,,
Session ID,2766034,,,,
Data Model,ED Encounters,,,,
Population Base,All ED Encounters,,,,
Population Criteria Filters: These criteria are a summary and do not fully reflect the content of the exported session.,,,,,
Session Date Range,1/1/2025 - 9/30/2025 (Based On Arrival Date),,,,
Measure,Number of ED Encounters,,,,
Export User,Stephanie Perniciaro,,,,
Date of Export,10/16/2025,,,,
,,,,,
,,,,,
,,,ED Diagnoses,"ICD-10 OPIOID OVERDOSE, Initial Encounter",None of the above
Year,Month,State of Residence (U.S.),Age at Time of Visit,,
,,,≥ 15 and < 25 Years,10 or fewer,20449
,,,≥ 25 and < 45 Years,86,51081
,,,≥ 45 and < 65 Years,48,44355
,,,65 Years or more,11,47215
,,,No value,10 or fewer,10 or fewer
,,,Total,157,186668
,,Illinois,Less than 15 Years,10 or fewer,27726
,,,≥ 15 and < 25 Years,10 or fewer,20189
,,,≥ 25 and < 45 Years,37,42948
,,,≥ 45 and < 65 Years,46,39382
,,,65 Years or more,10 or fewer,48064
,,,No value,10 or fewer,10 or fewer
,,,Total,92,178310
,,Georgia,Less than 15 Years,10 or fewer,30702
,,,≥ 15 and < 25 Years,10 or fewer,17643
,,,≥ 25 and < 45 Years,46,38353
,,,≥ 45 and < 65 Years,20,34897
,,,65 Years or more,10 or fewer,32153
,,,No value,10 or fewer,10 or fewer
,,,Total,87,153748
,,South Carolina,Less than 15 Years,10 or fewer,18466
,,,≥ 15 and < 25 Years,12,16381
,,,≥ 25 and < 45 Years,67,37759
,,,≥ 45 and < 65 Years,39,35669
,,,65 Years or more,10 or fewer,37282
,,,No value,10 or fewer,10 or fewer
,,,Total,127,145557
,,New Jersey,Less than 15 Years,10 or fewer,19534
,,,≥ 15 and < 25 Years,10 or fewer,13992
,,,≥ 25 and < 45 Years,66,33018
,,,≥ 45 and < 65 Years,87,29854
,,,65 Years or more,22,31942
,,,No value,10 or fewer,10 or fewer
,,,Total,177,128340
,,Colorado,Less than 15 Years,10 or fewer,25967
,,,≥ 15 and < 25 Years,17,13780
,,,≥ 25 and < 45 Years,113,28121
,,,≥ 45 and < 65 Years,44,19753
,,,65 Years or more,10 or fewer,21364
,,,No value,10 or fewer,10 or fewer
,,,Total,183,108985
,,Connecticut,Less than 15 Years,10 or fewer,14360
,,,≥ 15 and < 25 Years,10 or fewer,10641
,,,≥ 25 and < 45 Years,67,26059
,,,≥ 45 and < 65 Years,64,25561
,,,65 Years or more,16,28658
,,,No value,10 or fewer,10 or fewer
,,,Total,149,105279
,,Massachusetts,Less than 15 Years,10 or fewer,14331
,,,≥ 15 and < 25 Years,10 or fewer,11159
,,,≥ 25 and < 45 Years,47,25477
,,,≥ 45 and < 65 Years,38,22992
,,,65 Years or more,10 or fewer,28990
,,,No value,10 or fewer,10 or fewer
,,,Total,92,102950
,,Indiana,Less than 15 Years,10 or fewer,12151
,,,≥ 15 and < 25 Years,11,10868
,,,≥ 25 and < 45 Years,60,24982
,,,≥ 45 and < 65 Years,32,22535
,,,65 Years or more,10 or fewer,23901
,,,No value,10 or fewer,10 or fewer
,,,Total,111,94437
,,Louisiana,Less than 15 Years,10 or fewer,13153
,,,≥ 15 and < 25 Years,10 or fewer,10888
,,,≥ 25 and < 45 Years,28,23553
,,,≥ 45 and < 65 Years,19,19037
,,,65 Years or more,10 or fewer,19074
,,,No value,10 or fewer,10 or fewer
,,,Total,56,85705
,,Mississippi,Less than 15 Years,10 or fewer,11944
,,,≥ 15 and < 25 Years,10 or fewer,9662
,,,≥ 25 and < 45 Years,13,20459
,,,≥ 45 and < 65 Years,16,19823
,,,65 Years or more,10 or fewer,20245
,,,No value,10 or fewer,10 or fewer
,,,Total,42,82133
,,Tennessee,Less than 15 Years,10 or fewer,14036
,,,≥ 15 and < 25 Years,10 or fewer,9251
,,,≥ 25 and < 45 Years,46,18545
,,,≥ 45 and < 65 Years,20,18370
,,,65 Years or more,10 or fewer,18614
,,,No value,10 or fewer,10 or fewer
,,,Total,81,78816
,,Wisconsin,Less than 15 Years,10 or fewer,13417
,,,≥ 15 and < 25 Years,10 or fewer,8590
,,,≥ 25 and < 45 Years,22,18385
,,,≥ 45 and < 65 Years,13,17112
,,,65 Years or more,10 or fewer,20769
,,,No value,10 or fewer,10 or fewer
,,,Total,45,78273
,,Minnesota,Less than 15 Years,10 or fewer,10181
,,,≥ 15 and < 25 Years,14,8604
,,,≥ 25 and < 45 Years,51,19146
,,,≥ 45 and < 65 Years,22,16966
,,,65 Years or more,10 or fewer,21226
,,,No value,10 or fewer,10 or fewer
,,,Total,95,76123
,,Kentucky,Less than 15 Years,10 or fewer,13117
,,,≥ 15 and < 25 Years,10 or fewer,7988
,,,≥ 25 and < 45 Years,14,16808
,,,≥ 45 and < 65 Years,12,16773
,,,65 Years or more,10 or fewer,18398
,,,No value,10 or fewer,10 or fewer
,,,Total,36,73084
,,Maryland,Less than 15 Years,10 or fewer,8830
,,,≥ 15 and < 25 Years,10 or fewer,7600
,,,≥ 25 and < 45 Years,30,18346
,,,≥ 45 and < 65 Years,21,16264
,,,65 Years or more,10 or fewer,17702
,,,No value,10 or fewer,10 or fewer
,,,Total,65,68742
,,Oregon,Less than 15 Years,10 or fewer,7975
,,,≥ 15 and < 25 Years,10 or fewer,5886
,,,≥ 25 and < 45 Years,41,13166
,,,≥ 45 and < 65 Years,17,11043
,,,65 Years or more,10 or fewer,13214
,,,No value,10 or fewer,10 or fewer
,,,Total,69,51284
,,Iowa,Less than 15 Years,10 or fewer,6495
,,,≥ 15 and < 25 Years,10 or fewer,4427
,,,≥ 25 and < 45 Years,11,9639
,,,≥ 45 and < 65 Years,10 or fewer,8813
,,,65 Years or more,10 or fewer,11130
,,,No value,10 or fewer,10 or fewer
,,,Total,14,40504
,,Oklahoma,Less than 15 Years,10 or fewer,9043
,,,≥ 15 and < 25 Years,10 or fewer,5073
,,,≥ 25 and < 45 Years,11,11148
,,,≥ 45 and < 65 Years,12,9831
,,,65 Years or more,10 or fewer,10397
,,,No value,10 or fewer,10 or fewer
,,,Total,34,45492
,,West Virginia,Less than 15 Years,10 or fewer,5161
,,,≥ 15 and < 25 Years,10 or fewer,4454
,,,≥ 25 and < 45 Years,10 or fewer,9367
,,,≥ 45 and < 65 Years,10 or fewer,10670
,,,65 Years or more,10 or fewer,12328
,,,No value,10 or fewer,10 or fewer
,,,Total,22,41980
,,Arizona,Less than 15 Years,10 or fewer,4467
,,,≥ 15 and < 25 Years,10 or fewer,4205
,,,≥ 25 and < 45 Years,39,10073
,,,≥ 45 and < 65 Years,17,9151
,,,65 Years or more,10 or fewer,11474
,,,No value,10 or fewer,10 or fewer
,,,Total,69,39370
,,Arkansas,Less than 15 Years,10 or fewer,9211
,,,≥ 15 and < 25 Years,10 or fewer,4450
,,,≥ 25 and < 45 Years,10 or fewer,8243
,,,≥ 45 and < 65 Years,10 or fewer,7652
,,,65 Years or more,10 or fewer,7703
,,,No value,10 or fewer,10 or fewer
,,,Total,20,37259
,,Washington,Less than 15 Years,10 or fewer,4417
,,,≥ 15 and < 25 Years,10 or fewer,3465
,,,≥ 25 and < 45 Years,34,9182
,,,≥ 45 and < 65 Years,13,8072
,,,65 Years or more,10 or fewer,10233
,,,No value,10 or fewer,10 or fewer
,,,Total,59,35369
,,Idaho,Less than 15 Years,10 or fewer,4089
,,,≥ 15 and < 25 Years,10 or fewer,3813
,,,≥ 25 and < 45 Years,10 or fewer,7530
,,,≥ 45 and < 65 Years,10 or fewer,6795
,,,65 Years or more,10 or fewer,8975
,,,No value,10 or fewer,10 or fewer
,,,Total,12,31202
,,Kansas,Less than 15 Years,10 or fewer,2469
,,,≥ 15 and < 25 Years,10 or fewer,2808
,,,≥ 25 and < 45 Years,10 or fewer,6862
,,,≥ 45 and < 65 Years,10 or fewer,6056
,,,65 Years or more,10 or fewer,7623
,,,No value,10 or fewer,10 or fewer
,,,Total,15,25818
,,Hawaii,Less than 15 Years,10 or fewer,4532
,,,≥ 15 and < 25 Years,10 or fewer,2601
,,,≥ 25 and < 45 Years,10 or fewer,6265
,,,≥ 45 and < 65 Years,10 or fewer,6252
,,,65 Years or more,10 or fewer,7834
,,,No value,10 or fewer,10 or fewer
,,,Total,12,27484
,,Missouri,Less than 15 Years,10 or fewer,1912
,,,≥ 15 and < 25 Years,10 or fewer,2885
,,,≥ 25 and < 45 Years,12,7021
,,,≥ 45 and < 65 Years,10 or fewer,6714
,,,65 Years or more,10 or fewer,8141
,,,No value,10 or fewer,10 or fewer
,,,Total,21,26673
,,Nebraska,Less than 15 Years,10 or fewer,2878
,,,≥ 15 and < 25 Years,10 or fewer,3129
,,,≥ 25 and < 45 Years,10 or fewer,6723
,,,≥ 45 and < 65 Years,10 or fewer,5562
,,,65 Years or more,10 or fewer,6625
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,24917
,,Maine,Less than 15 Years,10 or fewer,2519
,,,≥ 15 and < 25 Years,10 or fewer,2211
,,,≥ 25 and < 45 Years,17,5634
,,,≥ 45 and < 65 Years,10 or fewer,5521
,,,65 Years or more,10 or fewer,8174
,,,No value,10 or fewer,10 or fewer
,,,Total,28,24059
,,Nevada,Less than 15 Years,10 or fewer,3420
,,,≥ 15 and < 25 Years,10 or fewer,2392
,,,≥ 25 and < 45 Years,16,5858
,,,≥ 45 and < 65 Years,10 or fewer,5015
,,,65 Years or more,10 or fewer,4117
,,,No value,10 or fewer,10 or fewer
,,,Total,28,20802
,,Rhode Island,Less than 15 Years,10 or fewer,3615
,,,≥ 15 and < 25 Years,10 or fewer,1955
,,,≥ 25 and < 45 Years,11,4397
,,,≥ 45 and < 65 Years,10 or fewer,4574
,,,65 Years or more,10 or fewer,5720
,,,No value,10 or fewer,10 or fewer
,,,Total,15,20261
,,Alabama,Less than 15 Years,10 or fewer,1916
,,,≥ 15 and < 25 Years,10 or fewer,1995
,,,≥ 25 and < 45 Years,10 or fewer,4959
,,,≥ 45 and < 65 Years,10 or fewer,5056
,,,65 Years or more,10 or fewer,5488
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,19414
,,Delaware,Less than 15 Years,10 or fewer,4282
,,,≥ 15 and < 25 Years,10 or fewer,2088
,,,≥ 25 and < 45 Years,32,4439
,,,≥ 45 and < 65 Years,14,3864
,,,65 Years or more,10 or fewer,4172
,,,No value,10 or fewer,10 or fewer
,,,Total,49,18845
,,North Dakota,Less than 15 Years,10 or fewer,1868
,,,≥ 15 and < 25 Years,10 or fewer,1506
,,,≥ 25 and < 45 Years,13,3984
,,,≥ 45 and < 65 Years,10 or fewer,3035
,,,65 Years or more,10 or fewer,3608
,,,No value,10 or fewer,10 or fewer
,,,Total,22,14001
,,Utah,Less than 15 Years,10 or fewer,259
,,,≥ 15 and < 25 Years,10 or fewer,957
,,,≥ 25 and < 45 Years,10 or fewer,2694
,,,≥ 45 and < 65 Years,10 or fewer,1934
,,,65 Years or more,10 or fewer,1370
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,7214
,,Vermont,Less than 15 Years,10 or fewer,1002
,,,≥ 15 and < 25 Years,10 or fewer,1076
,,,≥ 25 and < 45 Years,13,2375
,,,≥ 45 and < 65 Years,10 or fewer,2321
,,,65 Years or more,10 or fewer,3394
,,,No value,10 or fewer,10 or fewer
,,,Total,17,10168
,,Montana,Less than 15 Years,10 or fewer,1240
,,,≥ 15 and < 25 Years,10 or fewer,1244
,,,≥ 25 and < 45 Years,10 or fewer,2424
,,,≥ 45 and < 65 Years,10 or fewer,2050
,,,65 Years or more,10 or fewer,2719
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,9677
,,New Hampshire,Less than 15 Years,10 or fewer,900
,,,≥ 15 and < 25 Years,10 or fewer,884
,,,≥ 25 and < 45 Years,10 or fewer,1832
,,,≥ 45 and < 65 Years,10 or fewer,2036
,,,65 Years or more,10 or fewer,3210
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,8862
,,New Mexico,Less than 15 Years,10 or fewer,706
,,,≥ 15 and < 25 Years,10 or fewer,833
,,,≥ 25 and < 45 Years,10 or fewer,2431
,,,≥ 45 and < 65 Years,10 or fewer,2050
,,,65 Years or more,10 or fewer,2529
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,8549
,,South Dakota,Less than 15 Years,10 or fewer,1197
,,,≥ 15 and < 25 Years,10 or fewer,858
,,,≥ 25 and < 45 Years,10 or fewer,1720
,,,≥ 45 and < 65 Years,10 or fewer,1583
,,,65 Years or more,10 or fewer,2153
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,7511
,,Wyoming,Less than 15 Years,10 or fewer,663
,,,≥ 15 and < 25 Years,10 or fewer,686
,,,≥ 25 and < 45 Years,10 or fewer,1302
,,,≥ 45 and < 65 Years,10 or fewer,1043
,,,65 Years or more,10 or fewer,1413
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,5107
,,District of Columbia,Less than 15 Years,10 or fewer,223
,,,≥ 15 and < 25 Years,10 or fewer,269
,,,≥ 25 and < 45 Years,10 or fewer,1034
,,,≥ 45 and < 65 Years,10 or fewer,508
,,,65 Years or more,10 or fewer,341
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,2375
,,Puerto Rico,Less than 15 Years,10 or fewer,26
,,,≥ 15 and < 25 Years,10 or fewer,43
,,,≥ 25 and < 45 Years,10 or fewer,56
,,,≥ 45 and < 65 Years,10 or fewer,59
,,,65 Years or more,10 or fewer,77
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,261
,,Alaska,Less than 15 Years,10 or fewer,24
,,,≥ 15 and < 25 Years,10 or fewer,36
,,,≥ 25 and < 45 Years,10 or fewer,45
,,,≥ 45 and < 65 Years,10 or fewer,60
,,,65 Years or more,10 or fewer,104
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,269
,,Virgin Islands,Less than 15 Years,10 or fewer,10 or fewer
,,,≥ 15 and < 25 Years,10 or fewer,10 or fewer
,,,≥ 25 and < 45 Years,10 or fewer,12
,,,≥ 45 and < 65 Years,10 or fewer,21
,,,65 Years or more,10 or fewer,41
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,83
,,None of the above,Less than 15 Years,10 or fewer,9165
,,,≥ 15 and < 25 Years,10 or fewer,8611
,,,≥ 25 and < 45 Years,59,18773
,,,≥ 45 and < 65 Years,28,14452
,,,65 Years or more,17,12040
,,,No value,10 or fewer,10 or fewer
,,,Total,110,63041
,,Total,Less than 15 Years,26,683661
,,,≥ 15 and < 25 Years,254,522921
,,,≥ 25 and < 45 Years,1887,1202395
,,,≥ 45 and < 65 Years,1198,1074604
,,,65 Years or more,376,1204623
,,,No value,10 or fewer,10 or fewer
,,,Total,3741,4688206
,May,Texas,Less than 15 Years,10 or fewer,75018
,,,≥ 15 and < 25 Years,17,47004
,,,≥ 25 and < 45 Years,122,108369
,,,≥ 45 and < 65 Years,40,94136
,,,65 Years or more,24,96881
,,,No value,10 or fewer,10 or fewer
,,,Total,206,421408
,,Florida,Less than 15 Years,10 or fewer,67420
,,,≥ 15 and < 25 Years,10 or fewer,44260
,,,≥ 25 and < 45 Years,127,107710
,,,≥ 45 and < 65 Years,69,93140
,,,65 Years or more,37,105551
,,,No value,10 or fewer,10 or fewer
,,,Total,239,418081
,,Ohio,Less than 15 Years,10 or fewer,45959
,,,≥ 15 and < 25 Years,12,45370
,,,≥ 25 and < 45 Years,133,106861
,,,≥ 45 and < 65 Years,76,94454
,,,65 Years or more,22,106268
,,,No value,10 or fewer,10 or fewer
,,,Total,244,398912
,,Pennsylvania,Less than 15 Years,10 or fewer,26492
,,,≥ 15 and < 25 Years,10 or fewer,25200
,,,≥ 25 and < 45 Years,165,65339
,,,≥ 45 and < 65 Years,98,60447
,,,65 Years or more,25,72422
,,,No value,10 or fewer,10 or fewer
,,,Total,295,249900
,,North Carolina,Less than 15 Years,10 or fewer,27435
,,,≥ 15 and < 25 Years,20,25523
,,,≥ 25 and < 45 Years,118,61383
,,,≥ 45 and < 65 Years,65,54827
,,,65 Years or more,16,60730
,,,No value,10 or fewer,10 or fewer
,,,Total,222,229898
,,New York,Less than 15 Years,10 or fewer,24738
,,,≥ 15 and < 25 Years,10 or fewer,23915
,,,≥ 25 and < 45 Years,76,58980
,,,≥ 45 and < 65 Years,68,54376
,,,65 Years or more,17,64745
,,,No value,10 or fewer,10 or fewer
,,,Total,171,226754
,,Virginia,Less than 15 Years,10 or fewer,26492
,,,≥ 15 and < 25 Years,16,23345
,,,≥ 25 and < 45 Years,64,57307
,,,≥ 45 and < 65 Years,54,50107
,,,65 Years or more,12,56027
,,,No value,10 or fewer,10 or fewer
,,,Total,147,213278
,,Michigan,Less than 15 Years,10 or fewer,23439
,,,≥ 15 and < 25 Years,10 or fewer,20779
,,,≥ 25 and < 45 Years,47,50443
,,,≥ 45 and < 65 Years,35,46714
,,,65 Years or more,15,56466
,,,No value,10 or fewer,10 or fewer
,,,Total,101,197841
,,California,Less than 15 Years,10 or fewer,24441
,,,≥ 15 and < 25 Years,12,21236
,,,≥ 25 and < 45 Years,62,54371
,,,≥ 45 and < 65 Years,41,46503
,,,65 Years or more,20,49466
,,,No value,10 or fewer,10 or fewer
,,,Total,136,196017
,,Illinois,Less than 15 Years,10 or fewer,28112
,,,≥ 15 and < 25 Years,10 or fewer,19973
,,,≥ 25 and < 45 Years,51,44497
,,,≥ 45 and < 65 Years,48,40867
,,,65 Years or more,15,50701
,,,No value,10 or fewer,10 or fewer
,,,Total,121,184150
,,Georgia,Less than 15 Years,10 or fewer,30758
,,,≥ 15 and < 25 Years,13,17745
,,,≥ 25 and < 45 Years,41,40205
,,,≥ 45 and < 65 Years,29,36184
,,,65 Years or more,17,33407
,,,No value,10 or fewer,10 or fewer
,,,Total,101,158299
,,South Carolina,Less than 15 Years,10 or fewer,18922
,,,≥ 15 and < 25 Years,14,16461
,,,≥ 25 and < 45 Years,61,39855
,,,≥ 45 and < 65 Years,30,37020
,,,65 Years or more,13,38684
,,,No value,10 or fewer,10 or fewer
,,,Total,120,150942
,,New Jersey,Less than 15 Years,10 or fewer,19310
,,,≥ 15 and < 25 Years,10 or fewer,14617
,,,≥ 25 and < 45 Years,67,34458
,,,≥ 45 and < 65 Years,97,31241
,,,65 Years or more,26,33560
,,,No value,10 or fewer,10 or fewer
,,,Total,191,133186
,,Colorado,Less than 15 Years,10 or fewer,25636
,,,≥ 15 and < 25 Years,16,13728
,,,≥ 25 and < 45 Years,121,28966
,,,≥ 45 and < 65 Years,37,20884
,,,65 Years or more,10 or fewer,22647
,,,No value,10 or fewer,10 or fewer
,,,Total,181,111861
,,Connecticut,Less than 15 Years,10 or fewer,15395
,,,≥ 15 and < 25 Years,10 or fewer,11221
,,,≥ 25 and < 45 Years,51,27197
,,,≥ 45 and < 65 Years,78,26513
,,,65 Years or more,24,29967
,,,No value,10 or fewer,10 or fewer
,,,Total,160,110293
,,Massachusetts,Less than 15 Years,10 or fewer,15257
,,,≥ 15 and < 25 Years,10 or fewer,11095
,,,≥ 25 and < 45 Years,53,26382
,,,≥ 45 and < 65 Years,42,24044
,,,65 Years or more,10 or fewer,30089
,,,No value,10 or fewer,10 or fewer
,,,Total,107,106867
,,Indiana,Less than 15 Years,10 or fewer,12338
,,,≥ 15 and < 25 Years,10 or fewer,11248
,,,≥ 25 and < 45 Years,74,26480
,,,≥ 45 and < 65 Years,26,23442
,,,65 Years or more,10 or fewer,25070
,,,No value,10 or fewer,10 or fewer
,,,Total,112,98578
,,Louisiana,Less than 15 Years,10 or fewer,12716
,,,≥ 15 and < 25 Years,10 or fewer,10928
,,,≥ 25 and < 45 Years,38,24107
,,,≥ 45 and < 65 Years,17,20018
,,,65 Years or more,10 or fewer,20036
,,,No value,10 or fewer,10 or fewer
,,,Total,66,87805
,,Mississippi,Less than 15 Years,10 or fewer,12064
,,,≥ 15 and < 25 Years,10 or fewer,10028
,,,≥ 25 and < 45 Years,15,22101
,,,≥ 45 and < 65 Years,16,20856
,,,65 Years or more,10 or fewer,21451
,,,No value,10 or fewer,10 or fewer
,,,Total,45,86500
,,Tennessee,Less than 15 Years,10 or fewer,14023
,,,≥ 15 and < 25 Years,10 or fewer,9163
,,,≥ 25 and < 45 Years,58,19817
,,,≥ 45 and < 65 Years,25,19585
,,,65 Years or more,10 or fewer,19604
,,,No value,10 or fewer,10 or fewer
,,,Total,96,82192
,,Wisconsin,Less than 15 Years,10 or fewer,13512
,,,≥ 15 and < 25 Years,10 or fewer,8581
,,,≥ 25 and < 45 Years,13,18655
,,,≥ 45 and < 65 Years,11,17656
,,,65 Years or more,10 or fewer,21701
,,,No value,10 or fewer,10 or fewer
,,,Total,30,80105
,,Minnesota,Less than 15 Years,10 or fewer,10774
,,,≥ 15 and < 25 Years,16,8983
,,,≥ 25 and < 45 Years,49,20166
,,,≥ 45 and < 65 Years,22,17495
,,,65 Years or more,10 or fewer,22877
,,,No value,10 or fewer,10 or fewer
,,,Total,94,80295
,,Kentucky,Less than 15 Years,10 or fewer,13830
,,,≥ 15 and < 25 Years,10 or fewer,8479
,,,≥ 25 and < 45 Years,29,18181
,,,≥ 45 and < 65 Years,17,17863
,,,65 Years or more,10 or fewer,19416
,,,No value,10 or fewer,10 or fewer
,,,Total,53,77769
,,Maryland,Less than 15 Years,10 or fewer,8588
,,,≥ 15 and < 25 Years,10 or fewer,7880
,,,≥ 25 and < 45 Years,25,19516
,,,≥ 45 and < 65 Years,19,17315
,,,65 Years or more,10 or fewer,18627
,,,No value,10 or fewer,10 or fewer
,,,Total,56,71926
,,Oregon,Less than 15 Years,10 or fewer,8396
,,,≥ 15 and < 25 Years,10 or fewer,6236
,,,≥ 25 and < 45 Years,57,13879
,,,≥ 45 and < 65 Years,28,11963
,,,65 Years or more,10 or fewer,14102
,,,No value,10 or fewer,10 or fewer
,,,Total,103,54576
,,Iowa,Less than 15 Years,10 or fewer,6954
,,,≥ 15 and < 25 Years,10 or fewer,4801
,,,≥ 25 and < 45 Years,10 or fewer,10485
,,,≥ 45 and < 65 Years,10 or fewer,9300
,,,65 Years or more,10 or fewer,12230
,,,No value,10 or fewer,10 or fewer
,,,Total,14,43770
,,Oklahoma,Less than 15 Years,10 or fewer,8963
,,,≥ 15 and < 25 Years,10 or fewer,5308
,,,≥ 25 and < 45 Years,20,12053
,,,≥ 45 and < 65 Years,10 or fewer,10464
,,,65 Years or more,10 or fewer,10872
,,,No value,10 or fewer,10 or fewer
,,,Total,38,47660
,,West Virginia,Less than 15 Years,10 or fewer,5480
,,,≥ 15 and < 25 Years,10 or fewer,4555
,,,≥ 25 and < 45 Years,10 or fewer,9762
,,,≥ 45 and < 65 Years,10 or fewer,10898
,,,65 Years or more,10 or fewer,13414
,,,No value,10 or fewer,10 or fewer
,,,Total,17,44109
,,Arizona,Less than 15 Years,10 or fewer,4322
,,,≥ 15 and < 25 Years,10 or fewer,4026
,,,≥ 25 and < 45 Years,48,10310
,,,≥ 45 and < 65 Years,18,9322
,,,65 Years or more,10 or fewer,12095
,,,No value,10 or fewer,10 or fewer
,,,Total,74,40075
,,Arkansas,Less than 15 Years,10 or fewer,9434
,,,≥ 15 and < 25 Years,10 or fewer,4483
,,,≥ 25 and < 45 Years,11,8965
,,,≥ 45 and < 65 Years,10 or fewer,8113
,,,65 Years or more,10 or fewer,8093
,,,No value,10 or fewer,10 or fewer
,,,Total,21,39088
,,Washington,Less than 15 Years,10 or fewer,4957
,,,≥ 15 and < 25 Years,10 or fewer,3698
,,,≥ 25 and < 45 Years,33,9881
,,,≥ 45 and < 65 Years,14,8541
,,,65 Years or more,10 or fewer,10992
,,,No value,10 or fewer,10 or fewer
,,,Total,57,38069
,,Idaho,Less than 15 Years,10 or fewer,3969
,,,≥ 15 and < 25 Years,10 or fewer,3753
,,,≥ 25 and < 45 Years,10 or fewer,8092
,,,≥ 45 and < 65 Years,10 or fewer,7037
,,,65 Years or more,10 or fewer,9159
,,,No value,10 or fewer,10 or fewer
,,,Total,13,32010
,,Kansas,Less than 15 Years,10 or fewer,2533
,,,≥ 15 and < 25 Years,10 or fewer,3082
,,,≥ 25 and < 45 Years,10 or fewer,7868
,,,≥ 45 and < 65 Years,10 or fewer,7018
,,,65 Years or more,10 or fewer,9237
,,,No value,10 or fewer,10 or fewer
,,,Total,15,29738
,,Hawaii,Less than 15 Years,10 or fewer,4765
,,,≥ 15 and < 25 Years,10 or fewer,2713
,,,≥ 25 and < 45 Years,10 or fewer,6540
,,,≥ 45 and < 65 Years,10 or fewer,6692
,,,65 Years or more,10 or fewer,8187
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,28897
,,Missouri,Less than 15 Years,10 or fewer,2036
,,,≥ 15 and < 25 Years,10 or fewer,3007
,,,≥ 25 and < 45 Years,10 or fewer,7439
,,,≥ 45 and < 65 Years,10 or fewer,6851
,,,65 Years or more,10 or fewer,8753
,,,No value,10 or fewer,10 or fewer
,,,Total,18,28086
,,Nebraska,Less than 15 Years,10 or fewer,2903
,,,≥ 15 and < 25 Years,10 or fewer,3170
,,,≥ 25 and < 45 Years,10 or fewer,7055
,,,≥ 45 and < 65 Years,10 or fewer,5862
,,,65 Years or more,10 or fewer,6990
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,25980
,,Maine,Less than 15 Years,10 or fewer,2514
,,,≥ 15 and < 25 Years,10 or fewer,2105
,,,≥ 25 and < 45 Years,14,5449
,,,≥ 45 and < 65 Years,17,5580
,,,65 Years or more,10 or fewer,8605
,,,No value,10 or fewer,10 or fewer
,,,Total,33,24253
,,Nevada,Less than 15 Years,10 or fewer,3242
,,,≥ 15 and < 25 Years,10 or fewer,2353
,,,≥ 25 and < 45 Years,14,5850
,,,≥ 45 and < 65 Years,10 or fewer,5150
,,,65 Years or more,10 or fewer,4390
,,,No value,10 or fewer,10 or fewer
,,,Total,21,20985
,,Rhode Island,Less than 15 Years,10 or fewer,3952
,,,≥ 15 and < 25 Years,10 or fewer,2061
,,,≥ 25 and < 45 Years,10 or fewer,4466
,,,≥ 45 and < 65 Years,10 or fewer,4887
,,,65 Years or more,10 or fewer,5944
,,,No value,10 or fewer,10 or fewer
,,,Total,17,21310
,,Alabama,Less than 15 Years,10 or fewer,2007
,,,≥ 15 and < 25 Years,10 or fewer,2102
,,,≥ 25 and < 45 Years,10 or fewer,5080
,,,≥ 45 and < 65 Years,10 or fewer,5321
,,,65 Years or more,10 or fewer,5731
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,20241
,,Delaware,Less than 15 Years,10 or fewer,4407
,,,≥ 15 and < 25 Years,10 or fewer,2283
,,,≥ 25 and < 45 Years,23,4542
,,,≥ 45 and < 65 Years,15,3896
,,,65 Years or more,10 or fewer,4567
,,,No value,10 or fewer,10 or fewer
,,,Total,40,19695
,,North Dakota,Less than 15 Years,10 or fewer,1965
,,,≥ 15 and < 25 Years,10 or fewer,1665
,,,≥ 25 and < 45 Years,10 or fewer,4247
,,,≥ 45 and < 65 Years,10 or fewer,3164
,,,65 Years or more,10 or fewer,3805
,,,No value,10 or fewer,10 or fewer
,,,Total,20,14846
,,Utah,Less than 15 Years,10 or fewer,264
,,,≥ 15 and < 25 Years,10 or fewer,1021
,,,≥ 25 and < 45 Years,10 or fewer,2693
,,,≥ 45 and < 65 Years,10 or fewer,2074
,,,65 Years or more,10 or fewer,1473
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,7525
,,Vermont,Less than 15 Years,10 or fewer,1071
,,,≥ 15 and < 25 Years,10 or fewer,1014
,,,≥ 25 and < 45 Years,10 or fewer,2466
