Session Title,HA1C % or more and BMI by Age and County,,,
Session Description,states ND-VA,,,
Session ID,2733054,,,
Data Model,Patients,,,
Population Base,All Patients,,,
Population Criteria Filters: These criteria are a summary and do not fully reflect the content of the exported session.,"State of Residence (U.S.): North Dakota, Ohio, Oklahoma, Oregon, Pennsylvania, Rhode Island, South Carolina, South Dakota, Tennessee, Texas, Utah, Vermont, Virginia",Base Patient,,
Session Date Range,1/1/2023 - 7/17/2025,,,
Export User,Stephanie Perniciaro,,,
Date of Export,8/7/2025,,,
,,,,
,,,,
,Measures,Number of Patients,Percentage with Base Patient followed by Hemoglobin A1C 6.5% or more within 10 years (%),Percentage with Base Patient followed by BMI 30.0  or more within 10 years (%)
Age in Years (Current),County of Residence,,,
,"CARTER, TN",4767,8.9%,54.2%
,"CLEVELAND, OK",4918,5.9%,46%
,"FAUQUIER, VA",5211,7.1%,50%
,"COLUMBIA, OR",4509,9.2%,50.1%
,"DARLINGTON, SC",5013,11.4%,61.4%
,"CRAWFORD, OH",4374,15.5%,66.2%
,"YAMHILL, OR",4670,10.8%,43%
,"GLOUCESTER, VA",4133,10.8%,61.8%
,"SANDUSKY, OH",4228,9.5%,63.1%
,"SHENANDOAH, VA",3939,9.4%,58.2%
,"WISE, VA",4444,14.2%,64.3%
,"MADISON, OH",4845,12.3%,58.9%
,"SENECA, OH",4070,13%,63.1%
,"HARRISONBURG CITY, VA",3682,11.4%,52.4%
,"DARKE, OH",3811,8%,57.3%
,"UMATILLA, OR",4195,4%,59%
,"FULTON, OH",3889,11.9%,65.1%
,"PREBLE, OH",3872,12.5%,64.9%
,"BURNET, TX",3296,9.4%,54%
,"TIPTON, TN",4188,9%,55%
,"BRADLEY, TN",4170,8%,56.4%
,"BROWN, OH",4109,11.9%,61.9%
,"WASHINGTON, TX",3445,11.2%,60.7%
,"LYNCHBURG CITY, VA",3719,4%,59.4%
,"CLINTON, OH",3913,12.6%,63.1%
,"MAYES, OK",3923,11.2%,60.9%
,"WILLIAMS, OH",3635,13.7%,65.8%
,"UNION, OH",4996,9.4%,56.7%
,"ISLE OF WIGHT, VA",4192,9.7%,60.1%
,"TOOELE, UT",3958,9%,49.8%
,"ASHLAND, OH",3805,11%,59.8%
,"WASHINGTON, RI",3386,6.1%,41.7%
,"ERIE, OH",3169,6.8%,54.8%
,"WEBER, UT",3423,6.2%,41.8%
,"JEFFERSON, TX",3186,9.6%,50.4%
,"ADDISON, VT",3679,4.9%,42.6%
,"STAFFORD, VA",4528,7.2%,52.7%
,"STARK, ND",3047,9.9%,53.9%
,"PERRY, PA",3963,8.5%,57.5%
,"NEWPORT, RI",3564,4.9%,45.7%
,"DEFIANCE, OH",3536,12.9%,66.3%
,"GRAYSON, TX",3566,5.1%,54.7%
,"AIKEN, SC",3255,8.7%,50.6%
,"MORTON, ND",3273,9.7%,57.9%
,"LOUISA, VA",3338,10.6%,59.2%
,"WARREN, VA",3429,8.2%,54.8%
,"ORANGE, VA",3167,10.2%,55.9%
,"WARD, ND",3199,5.6%,47.6%
,"PIKE, PA",3423,9.1%,56.3%
,"HURON, OH",3367,9.2%,58.7%
,"BASTROP, TX",3227,13%,49.4%
,"MALHEUR, OR",3258,14.2%,59.4%
,"HOOD, TX",2092,5.2%,50.9%
,"WINDHAM, VT",3403,3.7%,29.9%
,"MERCER, PA",3354,6.1%,53.7%
,"HALIFAX, VA",2993,14%,63.9%
,"WISE, TX",3009,5.6%,57%
,"MANASSAS CITY, VA",3420,11.1%,51.8%
,"PETERSBURG CITY, VA",3185,13.2%,65.4%
,"CROOK, OR",2999,10.8%,57.6%
,"ACCOMACK, VA",3000,9.2%,60.2%
,"SMYTH, VA",3455,8.4%,59.9%
,"CANADIAN, OK",2941,3.9%,47.9%
,"OKMULGEE, OK",3106,13.4%,62.3%
,"AUGLAIZE, OH",2866,8.9%,59.2%
,"WOOD, TX",2524,8.9%,57.8%
,"OTTAWA, OH",2750,8.7%,62.1%
,"HIGHLAND, OH",3183,12.1%,60.3%
,"COMAL, TX",3406,3.7%,26.8%
,"SPOTSYLVANIA, VA",3034,7%,53.7%
,"UNION, SC",2974,16.3%,66.1%
,"CHAMBERS, TX",3206,6.3%,56.3%
,"ROSS, OH",3887,10.2%,57.5%
,"RUTLAND, VT",2647,4.2%,44.8%
,"FRANKLIN, VT",3113,4.9%,45.9%
,"MARION, SC",3058,14.4%,64.4%
,"SHELBY, OH",2855,8.9%,59.1%
,"FLUVANNA, VA",3173,11.5%,57.6%
,"VAN ZANDT, TX",3160,9.8%,60.7%
,"CHAMPAIGN, OH",2879,11.6%,64.2%
,"CHESTER, SC",2952,13.6%,64.5%
,"PUTNAM, OH",2700,9.7%,59%
,"JEFFERSON, OR",2648,11.7%,59.1%
,"WASHINGTON, OH",3152,9.7%,59.9%
,"LUBBOCK, TX",2820,16.9%,54.8%
,"FAIRFAX CITY, VA",2950,5.1%,36.6%
,"CHEROKEE, TX",2519,11%,55.4%
,"DOUGLAS, OR",2627,7.6%,46.9%
,"OBION, TN",2915,11.1%,63.1%
,"PITTSBURG, OK",2508,10.7%,60.4%
,"CLARENDON, SC",2640,10.6%,61.3%
,"TIOGA, PA",2326,8.5%,57.6%
,"CHESTERFIELD, SC",2808,8.4%,61.2%
,"MECKLENBURG, VA",2546,9%,64.1%
,"BEDFORD, VA",2589,2.7%,54.7%
,"ARMSTRONG, PA",2809,5.2%,58.9%
,"KNOX, OH",2993,8.6%,54%
,"WALLER, TX",2452,6.9%,55.3%
,"RUSK, TX",2465,8.7%,55.1%
,"BROWN, SD",2295,8.9%,49.2%
,"SUMMIT, UT",3169,1.6%,14.9%
,"RUSSELL, VA",2828,9.5%,62.3%
,"MORROW, OH",2902,15.7%,66.4%
,"ERATH, TX",1908,2.1%,54.6%
,"GEORGETOWN, SC",2000,8.3%,48.3%
,"HANCOCK, OH",2593,7.1%,53.4%
,"CARROLL, TN",2464,9.3%,58.6%
,"GREENE, PA",2425,9.9%,65.1%
,"CAMERON, TX",1315,9.1%,34%
,"DILLON, SC",2694,10.4%,63.3%
,"JEFFERSON, OH",2444,8%,55.9%
,"DYER, TN",2511,9%,58.9%
,"PAGE, VA",2388,13.2%,62.4%
,"HARDIN, OH",2514,12.6%,62%
,"GIBSON, TN",2639,7%,57%
,"FAYETTE, TN",2628,8.3%,52.3%
,"DAVIDSON, TN",2239,2%,17.6%
,"ORANGE, VT",2335,5.6%,49.3%
,"STUTSMAN, ND",2175,10.6%,59.4%
,"NEWBERRY, SC",2340,8.6%,53.8%
,"NEW KENT, VA",2306,6.9%,55.8%
,"SEQUOYAH, OK",2500,9.4%,58.9%
,"LLANO, TX",1773,10.6%,54.8%
,"MILAM, TX",2094,15.8%,66.5%
,"HENRY, OH",2117,12.6%,64.2%
,"WILLIAMSBURG, SC",2438,13%,65.2%
,"POWHATAN, VA",2450,4.7%,53.2%
,"LOGAN, OH",2354,9.5%,58.5%
,"ABBEVILLE, SC",2181,11%,56.5%
,"WEAKLEY, TN",2348,10.9%,60.7%
,"LE FLORE, OK",2212,8.8%,59.4%
,"POLK, OR",2010,6.3%,44.4%
,"HILL, TX",1866,8.7%,60%
,"LAMPASAS, TX",2206,8.3%,61.8%
,"GRIMES, TX",1938,10.4%,61.5%
,"SUSQUEHANNA, PA",1872,5.4%,53.5%
,"TAZEWELL, VA",2336,6.6%,59.9%
,"FAIRFIELD, SC",2179,8.7%,57%
,"NAVARRO, TX",2138,9.7%,58.3%
,"COOKE, TX",1520,4%,56.8%
,"LEE, VA",2258,10.2%,60.9%
,"GOOCHLAND, VA",2059,6.3%,46.8%
,"CODINGTON, SD",1885,9.4%,47.5%
,"LAWRENCE, PA",2127,5.3%,53.3%
,"GREENE, VA",1919,11.5%,58%
,"AUSTIN, TX",1681,6.1%,53.7%
,"WEBB, TX",893,8%,45.2%
,"WALKER, TX",1605,4.7%,51.6%
,"MUSKINGUM, OH",2448,7.8%,56.3%
,"WILLIAMS, ND",1858,4.6%,57.6%
,"PRINCE GEORGE, VA",1887,9.4%,62.1%
,"WAYNESBORO CITY, VA",1768,12%,59.3%
,"SCOTT, VA",2027,7.9%,61.3%
,"ADAMS, OH",2078,12.8%,58.2%
,"CAMPBELL, VA",2075,4.4%,61.6%
,"PAYNE, OK",1804,10.4%,53.3%
,"WAYNE, PA",1882,4.6%,51.1%
,"CRAWFORD, PA",1912,4.4%,55.8%
,"BAKER, OR",1640,9.6%,48.8%
,"TILLAMOOK, OR",1791,10%,44.9%
,"GUADALUPE, TX",2270,5.3%,34.4%
,"WASHINGTON, OK",1976,8%,50.8%
,"WHARTON, TX",1574,6%,55.3%
,"KLAMATH, OR",874,7.4%,48.5%
,"WYANDOT, OH",1794,12.8%,61.1%
,"DINWIDDIE, VA",1820,10.1%,65.1%
,"COLONIAL HEIGHTS CITY, VA",1766,10.1%,62%
,"RICHLAND, ND",1576,8.9%,62.1%
,"PANOLA, TX",1652,11.6%,62.9%
,"LAMOILLE, VT",2033,2.7%,31.9%
,"HOOD RIVER, OR",1677,8.5%,30.8%
,"STAUNTON CITY, VA",1552,8.8%,49.5%
,"PITTSYLVANIA, VA",2009,6%,60.8%
,"KING WILLIAM, VA",1705,11%,61.2%
,"MARION, TN",1990,13.2%,64.2%
,"WASCO, OR",1467,10.2%,44.6%
,"COLLETON, SC",1534,9.1%,55.7%
,"JOHNSON, TN",1648,8.9%,55.3%
,"GREGG, TX",1661,7.2%,54.1%
,"CALEDONIA, VT",1657,5.3%,43.4%
,"BROOKINGS, SD",1533,8.2%,51.3%
,"MERCER, OH",1255,6.6%,55.5%
,"NELSON, VA",1461,10.3%,55.6%
,"AMHERST, VA",1644,5.4%,60.2%
,"UNICOI, TN",1645,8.6%,53.6%
,"ANDERSON, TX",1492,7.6%,57.3%
,"MCINTOSH, OK",1523,10%,59.2%
,"LAWRENCE, OH",1554,7.5%,49.5%
,"CARROLL, OH",1520,7.6%,44.3%
,"FAYETTE, OH",1742,12.2%,61.9%
,"MCKENZIE, ND",1361,10.8%,61.6%
,"CHEROKEE, OK",1603,9.2%,61.1%
,"VAN WERT, OH",1500,12.1%,59.5%
,"POLK, TX",1148,5.4%,46.6%
,"TAYLOR, TX",874,4.9%,49%
,"CLATSOP, OR",1284,3.5%,34.6%
,"BRISTOL CITY, VA",1531,10%,58.5%
,"SAN PATRICIO, TX",384,5.5%,38.3%
,"SALUDA, SC",1374,15.1%,61.1%
,"MEADE, SD",1223,3%,41.5%
,"KNOX, TN",1525,2.6%,22.7%
,"LAUDERDALE, TN",1527,9.3%,63.2%
,"HOPEWELL CITY, VA",1589,12%,64.7%
,"SOUTHAMPTON, VA",1655,10%,59.9%
,"BURLESON, TX",1287,12%,67.8%
,"GREENSVILLE, VA",1492,10.9%,58.8%
,"CRAIG, OK",1428,10.9%,60.6%
,"SEQUATCHIE, TN",1410,7.1%,57.5%
,"SCIOTO, OH",1734,9.5%,55.4%
,"EDGEFIELD, SC",1442,14.1%,58.7%
,"KENDALL, TX",1538,4.7%,34.9%
,"VICTORIA, TX",827,4.6%,48.7%
,"MCNAIRY, TN",1562,9.2%,57.2%
,"HOCKING, OH",1594,11.6%,57.6%
,"ORLEANS, VT",1340,4.9%,44.8%
,"WINCHESTER CITY, VA",1420,8.1%,46.1%
,"LANCASTER, VA",895,15.8%,61.5%
,"CLARKE, VA",1343,4.7%,43.6%
,"DICKENSON, VA",1384,11.8%,61.7%
,"LAWRENCE, SD",1119,5.7%,39.8%
,"UNION, SD",1298,7%,51.8%
,"WARREN, PA",1269,5%,49.6%
,"PAULDING, OH",1252,11.7%,61.3%
,"NORTHUMBERLAND, VA",936,12.6%,61.8%
,"MARLBORO, SC",1494,8.5%,62%
,"MONTGOMERY, VA",1369,1.9%,46.7%
,"CAROLINE, VA",1276,9.5%,62.9%
,"RAMSEY, ND",1087,7.5%,57.5%
,"MIDDLESEX, VA",1002,13.1%,60.2%
,"MADISON, VA",1187,10.7%,58.2%
,"PERRY, OH",1553,9.2%,58.3%
,"CLAY, SD",974,8.4%,53.1%
,"WALSH, ND",1069,7.1%,62.1%
,"RHEA, TN",1154,6.2%,57.4%
,"GUERNSEY, OH",1440,8.9%,58.1%
,"DANVILLE CITY, VA",1398,8.4%,56%
,"BRUNSWICK, VA",1220,5.7%,64.8%
,"POQUOSON CITY, VA",1299,7.7%,50.7%
,"HARRISON, OH",1246,10.4%,59.3%
,"WYTHE, VA",1315,6.9%,63.5%
,"BARNES, ND",1011,9%,60.1%
,"BUCKINGHAM, VA",1246,13.2%,62.5%
,"BOWIE, TX",1149,9.5%,56.9%
,"FALLS CHURCH CITY, VA",1619,2.3%,26.5%
,"CALHOUN, SC",1298,9.4%,57.8%
,"FALLS, TX",963,12.8%,62.8%
,"ESSEX, VA",1085,14.5%,67%
,"BUCHANAN, VA",1272,6.4%,64.5%
,"WICHITA, TX",987,4%,55.9%
,"CACHE, UT",934,4.9%,41.3%
,"NORTHAMPTON, VA",1011,11.8%,55.9%
,"ORANGE, TX",855,4.1%,43.7%
,"WASHINGTON, UT",816,4%,26.8%
,"MONTGOMERY, TN",1295,2.9%,19.2%
,"KENT, RI",1033,5.6%,44.1%
,"BOSQUE, TX",913,7.9%,57.6%
,"FRANKLIN CITY, VA",1045,15.4%,67.3%
,"LIMESTONE, TX",1029,8.6%,57.4%
,"BENNINGTON, VT",856,4.2%,38%
,"PAWNEE, OK",1187,10.7%,60.8%
,"CAMP, TX",1023,13.3%,60.7%
,"WESTMORELAND, VA",879,7.3%,59.8%
,"ROBERTSON, TX",964,11.6%,64.3%
,"CALDWELL, TX",1046,14%,50.9%
,"ANGELINA, TX",870,7.1%,48.2%
,"HARDEMAN, TN",1178,6.7%,58.4%
,"HENDERSON, TN",1292,8.1%,58.2%
,"DELAWARE, OK",1014,7.4%,55.1%
,"LEE, SC",1075,12.4%,59.3%
,"MORROW, OR",1101,10.6%,61.9%
,"WYOMING, PA",1050,6.7%,53%
,"PALO PINTO, TX",800,5.1%,51.9%
,"MEIGS, OH",1229,9.4%,61.4%
,"MONROE, OH",1007,13.3%,63.9%
,"COSHOCTON, OH",1176,9.6%,53.9%
,"WILLIAMSBURG CITY, VA",810,10.2%,50.9%
,"CURRY, OR",824,6.9%,45.1%
,"MATAGORDA, TX",821,6.2%,50.7%
,"BRISTOL, RI",1085,3.2%,38.8%
,"NOTTOWAY, VA",1032,7.8%,64.9%
,"HENRY, VA",1121,8.2%,54.5%
,"MCCORMICK, SC",646,15.5%,61.3%
,"MATHEWS, VA",873,10.3%,57%
,"TITUS, TX",984,10.3%,54.1%
,"RICHMOND, VA",916,9.9%,57.9%
,"RUTHERFORD, TN",1171,2.6%,19.2%
,"ATASCOSA, TX",1118,10.8%,49.1%
,"MERCER, ND",828,9.8%,59.5%
,"ROBERTS, SD",816,14%,55.8%
,"TRAILL, ND",816,10.5%,59.8%
,"HARDIN, TX",713,5.6%,47.7%
,"HOPKINS, TX",861,6.4%,56%
,"FANNIN, TX",969,4.7%,56%
,"BENTON, TN",994,8.9%,57.2%
,"MIDLAND, TX",726,4.7%,51.4%
,"BLEDSOE, TN",906,7.9%,61.7%
,"FULTON, PA",986,11.5%,58.9%
,"OSAGE, OK",895,9.5%,59.7%
,"HENRY, TN",965,8.7%,56.4%
,"LINCOLN, OK",915,9.2%,53.8%
,"BAMBERG, SC",864,8.8%,66.6%
,"UPSHUR, TX",945,11.3%,58.4%
,"INDIANA, PA",949,3.3%,50.6%
,"MEDINA, TX",1047,8.4%,41%
,"AMELIA, VA",862,8.1%,58.7%
,"ROLETTE, ND",931,7.3%,56.7%
,"COMANCHE, OK",705,5.7%,46.5%
,"OTTAWA, OK",820,7.8%,52.3%
,"LEON, TX",670,8.5%,58.7%
,"PRINCE EDWARD, VA",890,6.9%,60.6%
,"EL PASO, TX",735,6%,38%
,"JOSEPHINE, OR",828,4.8%,29.5%
,"TURNER, SD",779,10%,54.6%
,"WASATCH, UT",785,3.1%,24.7%
,"CHESTER, TN",870,8.6%,57%
,"HARNEY, OR",729,10.3%,55.3%
,"JACKSON, OH",982,11.1%,62.4%
,"POTTAWATOMIE, OK",828,5.7%,50.6%
,"UNION, OR",748,6.4%,46.3%
,"PEMBINA, ND",683,7.3%,66.5%
,"HUTCHINSON, TX",934,5.6%,53.9%
,"LUNENBURG, VA",798,3.8%,56.5%
,"SUSSEX, VA",814,11.9%,60.4%
,"APPOMATTOX, VA",788,4.8%,65.5%
,"NACOGDOCHES, TX",633,7.1%,52.3%
,"FREESTONE, TX",707,7.4%,57.9%
,"HARDIN, TN",848,7.1%,57.1%
,"WALLOWA, OR",675,7.4%,38.7%
,"JIM WELLS, TX",191,8.9%,53.4%
,"CAMBRIA, PA",907,5.5%,51%
,"SAN JACINTO, TX",559,5.5%,50.4%
,"RUNNELS, TX",624,13.8%,64.3%
,"HOLMES, OH",812,6.8%,47.7%
,"HASKELL, OK",698,10.7%,58.5%
,"WILLIAMSON, TN",842,1.5%,19.7%
,"CHARLOTTE, VA",709,10.2%,61.8%
,"LAMAR, TX",643,5.3%,57.2%
,"HAYWOOD, TN",833,8.3%,59.9%
,"SOMERSET, PA",759,4.6%,52.3%
,"PIKE, OH",924,10.5%,59.3%
,"LOGAN, OK",711,4.2%,44.3%
,"MCLEAN, ND",665,7.7%,58.9%
,"DAVISON, SD",581,6.9%,50.9%
,"OKFUSKEE, OK",724,16.2%,58.3%
,"BOX ELDER, UT",623,4%,48.8%
,"BARNWELL, SC",729,5.3%,58.6%
,"WILSON, TX",808,6.6%,41.3%
,"CARROLL, VA",744,7.9%,55.1%
,"GRAND ISLE, VT",639,3.6%,41.5%
,"KING AND QUEEN, VA",636,12.3%,64%
,"HAMPTON, SC",590,10%,54.6%
,"MCMINN, TN",710,5.4%,55.9%
,"FAYETTE, TX",556,6.8%,50.2%
,"BLANCO, TX",595,7.6%,47.1%
,"COLORADO, TX",530,7.2%,49.1%
,"NORTHUMBERLAND, PA",763,6.7%,51.8%
,"CROCKETT, TN",690,6.8%,56.2%
,"TRIPP, SD",557,10.8%,49.9%
,"GRAY, TX",678,4.4%,50.7%
,"CHARLES CITY, VA",545,7.9%,60.9%
,"LAKE, SD",550,6.9%,50.7%
,"JASPER, SC",423,11.6%,55.8%
,"VENANGO, PA",681,5.4%,54.2%
,"ROCKBRIDGE, VA",465,7.5%,49.7%
,"LEE, TX",618,11.7%,61.7%
,"GRADY, OK",632,5.9%,44.6%
,"GALLIA, OH",675,10.8%,58.1%
,"ROANOKE, VA",578,5.7%,45.5%
,"RANSOM, ND",550,9.5%,64.7%
,"HOWARD, TX",660,10.8%,60%
,"ECTOR, TX",483,7.9%,48.7%
,"MCCLAIN, OK",636,6%,45.6%
,"SURRY, VA",523,10.7%,64.6%
,"BEADLE, SD",484,8.7%,45%
,"KING GEORGE, VA",626,5.3%,52.9%
,"MANASSAS PARK CITY, VA",763,11.7%,58.1%
,"DAY, SD",453,9.1%,55%
,"HAMLIN, SD",420,6.4%,45.5%
,"BENSON, ND",467,10.5%,63.6%
,"MONTAGUE, TX",430,3.5%,52.8%
,"MOUNTRAIL, ND",558,10.4%,60.2%
,"GRANT, OR",449,6.5%,43.9%
,"DEAF SMITH, TX",668,5.7%,53.3%
,"UINTAH, UT",598,8.5%,48.8%
,"SUMNER, TN",668,2.5%,23.5%
,"CARTER, OK",634,4.1%,50.9%
,"CUMBERLAND, VA",536,11.4%,67%
,"MADISON, TX",507,7.5%,57.8%
,"BRULE, SD",433,12.5%,53.1%
,"BLOUNT, TN",541,-,16.6%
,"COMANCHE, TX",331,-,54.1%
,"BROWN, TX",495,4.6%,51.5%
,"NORTON CITY, VA",525,16.6%,61.1%
,"ROANOKE CITY, VA",538,7.8%,46.7%
,"MOORE, TX",640,4.1%,52.3%
,"VAL VERDE, TX",469,6.6%,59.1%
,"MCCULLOCH, TX",460,15.4%,66.5%
,"BUTTE, SD",362,6.4%,48.9%
,"JUNIATA, PA",546,6%,52.4%
,"LATIMER, OK",492,9.3%,58.5%
,"POLK, TN",524,6.3%,55.7%
,"MORRIS, TX",482,12.2%,61.4%
,"HANCOCK, TN",514,7%,54.1%
,"MAVERICK, TX",355,7%,50.7%
,"HAMBLEN, TN",634,6.6%,56.2%
,"PULASKI, VA",604,3.1%,64.4%
,"COLUMBIA, PA",555,6.3%,53.5%
,"FREDERICKSBURG CITY, VA",507,8.1%,53.8%
,"VINTON, OH",566,11.3%,62.2%
,"RAINS, TX",455,7.5%,56.5%
,"JASPER, TX",325,4.6%,43.4%
,"COCKE, TN",556,5.8%,53.2%
,"PATRICK, VA",506,8.3%,53.2%
,"RAPPAHANNOCK, VA",438,5.3%,48.6%
,"BRYAN, OK",470,3.8%,50.9%
,"HUGHES, SD",455,7.5%,49%
,"CENTRE, PA",498,3.8%,40.2%
,"CUSTER, SD",364,3.6%,39%
,"YANKTON, SD",472,9.7%,47%
,"KERR, TX",304,3.9%,41.8%
,"ADAIR, OK",466,11.4%,57.1%
,"KAY, OK",484,7.6%,50.4%
,"EASTLAND, TX",305,-,47.5%
,"DICKEY, ND",420,8.3%,60.7%
,"SAN SABA, TX",360,9.7%,59.7%
,"SHELBY, TX",427,7.3%,58.5%
,"LAMOURE, ND",364,9.1%,62.6%
,"CADDO, OK",450,13.1%,58.9%
,"MARTINSVILLE CITY, VA",481,7.1%,58.6%
,"ARANSAS, TX",192,-,50.5%
,"HOUSTON, TX",376,7.7%,53.7%
,"LAKE, OR",431,10.7%,58.9%
,"MCCURTAIN, OK",392,5.4%,49.7%
,"KLEBERG, TX",94,-,48.9%
,"CASS, TX",398,6.3%,56.5%
,"FRANKLIN, VA",410,4.9%,38.8%
,"DUNN, ND",381,10.2%,62.2%
,"WILSON, TN",492,2.4%,21.7%
,"HARRISON, TX",388,8.5%,50%
,"CAVALIER, ND",312,3.8%,63.5%
,"PIERCE, ND",358,4.5%,60.1%
,"DEUEL, SD",352,8.2%,48.6%
,"TODD, SD",347,14.4%,50.7%
,"SARGENT, ND",370,7.8%,61.9%
,"GARFIELD, OK",416,4.1%,45.4%
,"LYCOMING, PA",389,5.9%,47.8%
,"GRAYSON, VA",387,4.7%,55.8%
,"CLARION, PA",362,3.3%,53.6%
,"FALL RIVER, SD",326,6.1%,41.7%
,"BLAIR, PA",419,3.8%,42%
,"MCCOOK, SD",394,8.9%,52.8%
,"HAMILTON, TX",287,7%,52.3%
,"BANDERA, TX",353,5.4%,35.7%
,"BEE, TX",121,-,46.3%
,"DECATUR, TN",437,4.6%,55.4%
,"NELSON, ND",280,6.1%,63.9%
,"IRON, UT",257,4.3%,42.4%
,"SOMERVELL, TX",282,-,48.9%
,"HUNTINGDON, PA",394,6.3%,55.6%
,"MCKEAN, PA",420,2.9%,45.2%
,"NOWATA, OK",349,8.3%,57.9%
,"HUGHES, OK",349,8%,57.9%
,"POTTER, PA",308,5.8%,52.3%
,"TRINITY, TX",287,6.6%,51.6%
,"ANDERSON, TN",368,-,21.7%
,"MEIGS, TN",383,5.7%,53%
,"CLARK, SD",278,9.7%,46.8%
,"MCHENRY, ND",345,4.6%,50.1%
,"DICKSON, TN",360,-,50%
,"GRUNDY, TN",363,8%,60.1%
,"COKE, TX",266,19.9%,63.5%
,"LAVACA, TX",260,5.4%,47.7%
,"MORGAN, OH",419,9.1%,58.2%
,"LAKE, TN",351,9.4%,63.8%
,"CROCKETT, TX",316,21.8%,69.9%
,"STEPHENS, OK",303,3.6%,55.1%
,"LEXINGTON CITY, VA",218,-,33.5%
,"FRANKLIN, TX",308,8.4%,52.9%
,"SULLIVAN, PA",260,10%,59.6%
,"JACK, TX",237,-,52.7%
,"FOSTER, ND",266,4.5%,50.8%
,"JACKSON, TX",202,5.9%,47.5%
,"DUCHESNE, UT",294,7.1%,45.9%
,"CARSON, TX",304,3.6%,56.9%
,"CARBON, UT",317,4.4%,44.5%
,"BEDFORD, PA",331,6.9%,49.5%
,"STARR, TX",115,-,52.2%
,"CALHOUN, TX",212,-,47.6%
,"KINGSBURY, SD",270,5.9%,52.6%
,"PONTOTOC, OK",361,-,44%
,"CUMBERLAND, TN",222,5%,47.7%
,"JEFFERSON, PA",287,4.2%,53.3%
,"CLEARFIELD, PA",314,5.7%,55.1%
,"SIOUX, ND",305,22.3%,62.3%
,"GILLESPIE, TX",213,-,48.4%
,"YOUNG, TX",195,-,39.5%
,"ESSEX, VT",280,4.6%,50.4%
,"TYLER, TX",204,-,51%
,"NOBLE, OH",361,8.9%,54%
,"LYMAN, SD",270,8.5%,46.7%
,"ALLENDALE, SC",286,10.1%,51.4%
,"BLAND, VA",325,4.6%,56.9%
,"DOUGLAS, SD",202,13.4%,59.4%
,"GALAX CITY, VA",296,6.1%,54.7%
,"BOTTINEAU, ND",244,-,43.4%
,"CUSTER, OK",291,4.8%,37.1%
,"EDMUNDS, SD",232,7.8%,56.5%
,"UVALDE, TX",262,9.2%,53.1%
,"SAN JUAN, UT",311,9.6%,41.8%
,"GRANT, SD",208,5.3%,47.6%
,"TEXAS, OK",336,-,41.7%
,"BOTETOURT, VA",226,6.2%,41.6%
,"GARVIN, OK",267,6.7%,46.4%
,"GREGORY, SD",213,13.1%,56.8%
,"MOODY, SD",189,5.8%,43.9%
,"DALLAM, TX",299,4.7%,46.2%
,"MAURY, TN",225,-,27.6%
,"SANPETE, UT",192,-,37.5%
,"HUMPHREYS, TN",260,6.2%,52.7%
,"SUTTON, TX",226,16.4%,62.4%
,"GRIGGS, ND",191,-,59.7%
,"GILES, VA",272,-,60.7%
,"SEMINOLE, OK",276,8.3%,50.7%
,"CAMPBELL, TN",257,7%,50.6%
,"WELLS, ND",161,-,50.9%
,"SPINK, SD",203,8.4%,56.2%
,"RADFORD, VA",266,-,61.3%
,"EMMONS, ND",192,8.3%,54.7%
,"SEVIER, TN",241,10.4%,51%
,"DEWEY, SD",238,10.9%,54.2%
,"LOUDON, TN",204,-,30.4%
,"CONCHO, TX",252,13.1%,59.5%
,"MARSHALL, SD",172,10.5%,52.9%
,"PUSHMATAHA, OK",211,-,56.4%
,"REAGAN, TX",195,17.4%,64.1%
,"CHARLES MIX, SD",193,14%,51.3%
,"TOWNER, ND",163,6.7%,55.8%
,"FRANKLIN, TN",261,5.4%,47.9%
,"RED RIVER, TX",218,-,49.5%
,"GRAND, UT",222,-,29.7%
,"EDDY, ND",175,-,52.6%
,"BECKHAM, OK",241,-,44%
,"HETTINGER, ND",159,-,51.6%
,"WALWORTH, SD",166,-,44.6%
,"MORGAN, UT",240,-,32.9%
,"JEFFERSON, TN",215,7.4%,52.1%
,"BUENA VISTA CITY, VA",141,-,56%
,"FLOYD, VA",226,-,42.5%
,"PARMER, TX",242,-,40.1%
,"GRANT, ND",164,11%,56.1%
,"ALLEGHANY, VA",171,7.6%,56.1%
,"DUVAL, TX",56,-,60.7%
,"SWISHER, TX",197,5.6%,55.8%
,"GRAINGER, TN",215,5.1%,49.3%
,"SCHLEICHER, TX",163,14.1%,61.3%
,"JACKSON, OK",187,-,43.9%
,"CALLAHAN, TX",131,-,48.1%
,"KIDDER, ND",171,10.5%,62%
,"CORSON, SD",204,14.7%,52.9%
,"ROANE, TN",198,-,28.8%
,"HUTCHINSON, SD",147,8.8%,51.7%
,"FRIO, TX",205,10.2%,47.8%
,"MCINTOSH, ND",108,-,50%
,"MIFFLIN, PA",210,8.6%,41.9%
,"CHOCTAW, OK",130,-,53.8%
,"BOWMAN, ND",133,-,45.9%
,"STEELE, ND",149,7.4%,67.8%
,"SALEM, VA",191,-,44.5%
,"SNYDER, PA",206,5.3%,47.6%
,"ELK, PA",175,-,46.9%
,"PERKINS, SD",128,-,35.9%
,"MILLS, TX",142,-,47.2%
,"NOLAN, TX",140,-,50%
,"SEVIER, UT",150,-,42%
,"OCHILTREE, TX",198,-,49%
