Session Title,Positive RSV Tests and RSV tests and Number of Encounters by State of Residence (U.S.) and Age in Years Range,,,,,
Session ID,2747766,,,,,
Data Model,Encounters,,,,,
Population Base,All Encounters,,,,,
Population Criteria Filters: These criteria are a summary and do not fully reflect the content of the exported session.,"Diagnosis (All): Pneumonia due to Streptococcus pneumoniae( ICD-10-CM: J13.* ), Acute nasopharyngitis (common cold)( ICD-10-CM: J00.* ), Acute sinusitis( ICD-10-CM: J01.* ), Acute pharyngitis( ICD-10-CM: J02.* ), Acute tonsillitis( ICD-10-CM: J03.* ), Acute laryngitis and tracheitis( ICD-10-CM: J04.* ), Acute obstructive laryngitis (croup) and epiglottitis( ICD-10-CM: J05.* ), Acute upper respiratory infections of multiple and unspecified sites( ICD-10-CM: J06.* ), Influenza due to certain identified influenza viruses( ICD-10-CM: J09.* ), Influenza due to other identified influenza virus( ICD-10-CM: J10.* ), Influenza due to unidentified influenza virus( ICD-10-CM: J11.* ), Viral pneumonia, not elsewhere classified( ICD-10-CM: J12.* ), Pneumonia due to hemophilus influenzae( ICD-10-CM: J14.* ), Bacterial pneumonia, not elsewhere classified( ICD-10-CM: J15.* ), Pneumonia due to other infectious organisms, not elsewhere classified( ICD-10-CM: J16.* ), Pneumonia in diseases classified elsewhere( ICD-10-CM: J17.* ), Pneumonia, unspecified organism( ICD-10-CM: J18.* ), Acute bronchitis( ICD-10-CM: J20.* ), Acute bronchiolitis( ICD-10-CM: J21.* ), Unspecified acute lower respiratory infection( ICD-10-CM: J22.* )",Encounter Type: ED Encounter,,,,
Session Date Range,1/1/2023 - 12/31/2023 (Based On Encounter Start Date),,,,,
Export User,Stephanie Perniciaro,,,,,
Date of Export,8/5/2025,,,,,
,,,,,,
,,,,,,
,,,Measures,Positive RSV Tests (%),RSV tests (%),Number of Encounters
Year,Week,State of Residence (U.S.),Age in Years,,,
,,,No value,-,-,10 or fewer
,,,Total,-,35.9%,1220
,,Nebraska,Less than 1,-,60.6%,33
,,,≥ 1 and < 5,-,59.2%,49
,,,≥ 5 and < 18,-,34.2%,73
,,,≥ 18 and < 49,-,40.6%,155
,,,≥ 49 and < 65,-,61.7%,60
,,,65 or more,-,51.7%,143
,,,No value,-,-,10 or fewer
,,,Total,-,48.3%,513
,,Maryland,Less than 1,-,67.9%,84
,,,≥ 1 and < 5,7.9%,56.4%,241
,,,≥ 5 and < 18,-,55.3%,322
,,,≥ 18 and < 49,-,51.2%,488
,,,≥ 49 and < 65,-,52.1%,213
,,,65 or more,-,63.4%,393
,,,No value,-,-,10 or fewer
,,,Total,2.4%,56.3%,1741
,,Idaho,Less than 1,-,60%,25
,,,≥ 1 and < 5,-,54.7%,64
,,,≥ 5 and < 18,-,25%,64
,,,≥ 18 and < 49,-,24.1%,133
,,,≥ 49 and < 65,-,31.1%,61
,,,65 or more,-,48%,123
,,,No value,-,-,10 or fewer
,,,Total,-,37.4%,470
,,Virgin Islands,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 49,-,-,10 or fewer
,,,≥ 49 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,-,10 or fewer
,,Connecticut,Less than 1,-,41.7%,103
,,,≥ 1 and < 5,3.9%,41.1%,309
,,,≥ 5 and < 18,-,34.5%,496
,,,≥ 18 and < 49,-,41.8%,531
,,,≥ 49 and < 65,-,57.5%,226
,,,65 or more,-,63.5%,469
,,,No value,-,-,10 or fewer
,,,Total,1.5%,46.4%,2134
,,Alaska,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 49,-,-,10 or fewer
,,,≥ 49 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,-,10 or fewer
,,Vermont,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,48.1%,27
,,,≥ 5 and < 18,-,47.5%,40
,,,≥ 18 and < 49,-,58.3%,48
,,,≥ 49 and < 65,-,46.2%,26
,,,65 or more,-,57.4%,54
,,,No value,-,-,10 or fewer
,,,Total,-,53.5%,200
,,New York,Less than 1,8.8%,45.9%,205
,,,≥ 1 and < 5,3.9%,48.6%,539
,,,≥ 5 and < 18,-,45.2%,746
,,,≥ 18 and < 49,-,52.1%,1328
,,,≥ 49 and < 65,-,56.3%,639
,,,65 or more,-,66.3%,1260
,,,No value,-,-,10 or fewer
,,,Total,1.1%,54.7%,4717
,,Florida,Less than 1,23.2%,58.3%,568
,,,≥ 1 and < 5,12.4%,49.7%,1383
,,,≥ 5 and < 18,2.8%,50.3%,1794
,,,≥ 18 and < 49,1.9%,50.7%,2371
,,,≥ 49 and < 65,2.9%,58.8%,981
,,,65 or more,2.1%,61.5%,1945
,,,No value,-,-,10 or fewer
,,,Total,5.2%,54.1%,9042
,,Louisiana,Less than 1,-,77.1%,144
,,,≥ 1 and < 5,5.5%,53.7%,363
,,,≥ 5 and < 18,-,23.5%,477
,,,≥ 18 and < 49,-,18.3%,660
,,,≥ 49 and < 65,-,24.7%,243
,,,65 or more,-,43%,316
,,,No value,-,-,10 or fewer
,,,Total,1.6%,33.4%,2203
,,Indiana,Less than 1,-,58.1%,117
,,,≥ 1 and < 5,-,53.3%,289
,,,≥ 5 and < 18,-,29.3%,550
,,,≥ 18 and < 49,-,24.3%,740
,,,≥ 49 and < 65,-,40.5%,304
,,,65 or more,-,49.8%,506
,,,No value,-,-,10 or fewer
,,,Total,0.638%,37.4%,2506
,,Texas,Less than 1,18.9%,62%,748
,,,≥ 1 and < 5,12.6%,53.5%,1506
,,,≥ 5 and < 18,1.9%,37.1%,1853
,,,≥ 18 and < 49,0.544%,31.2%,2390
,,,≥ 49 and < 65,-,39.8%,1029
,,,65 or more,-,49.5%,1707
,,,No value,-,-,10 or fewer
,,,Total,4.3%,42.9%,9233
,,Rhode Island,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 49,-,50%,22
,,,≥ 49 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,63.3%,49
,,Oregon,Less than 1,-,-,50
,,,≥ 1 and < 5,-,23.7%,93
,,,≥ 5 and < 18,-,21.7%,115
,,,≥ 18 and < 49,-,25%,216
,,,≥ 49 and < 65,-,40.2%,102
,,,65 or more,-,45.4%,174
,,,No value,-,-,10 or fewer
,,,Total,-,30.4%,750
,,Puerto Rico,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 49,-,-,10 or fewer
,,,≥ 49 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,-,10 or fewer
,,Missouri,Less than 1,-,84.6%,13
,,,≥ 1 and < 5,-,68.4%,38
,,,≥ 5 and < 18,-,43.5%,46
,,,≥ 18 and < 49,-,32%,169
,,,≥ 49 and < 65,-,43.3%,60
,,,65 or more,-,50.7%,138
,,,No value,-,-,10 or fewer
,,,Total,-,44.6%,464
,,South Carolina,Less than 1,8.2%,58.2%,146
,,,≥ 1 and < 5,6.4%,58.5%,390
,,,≥ 5 and < 18,-,53.3%,645
,,,≥ 18 and < 49,-,41.5%,977
,,,≥ 49 and < 65,-,46.4%,399
,,,65 or more,-,45.9%,614
,,,No value,-,-,10 or fewer
,,,Total,1.4%,48.2%,3171
,,Arizona,Less than 1,-,-,25
,,,≥ 1 and < 5,-,38.9%,54
,,,≥ 5 and < 18,-,34%,97
,,,≥ 18 and < 49,-,45.9%,220
,,,≥ 49 and < 65,-,60.5%,81
,,,65 or more,-,62.4%,173
,,,No value,-,-,10 or fewer
,,,Total,-,48.8%,650
,,Georgia,Less than 1,14.2%,40.3%,380
,,,≥ 1 and < 5,8.3%,37.9%,821
,,,≥ 5 and < 18,2.6%,42.3%,965
,,,≥ 18 and < 49,1.4%,49.8%,910
,,,≥ 49 and < 65,-,49.1%,350
,,,65 or more,-,57.4%,484
,,,No value,-,-,10 or fewer
,,,Total,4.2%,45.4%,3910
,,North Carolina,Less than 1,-,58.2%,213
,,,≥ 1 and < 5,2%,55.5%,595
,,,≥ 5 and < 18,-,41.2%,979
,,,≥ 18 and < 49,-,38.8%,1401
,,,≥ 49 and < 65,-,44%,554
,,,65 or more,-,47.4%,979
,,,No value,-,-,10 or fewer
,,,Total,0.53%,44.7%,4721
,,California,Less than 1,-,31.5%,124
,,,≥ 1 and < 5,-,35.2%,287
,,,≥ 5 and < 18,-,24.7%,446
,,,≥ 18 and < 49,-,21.1%,885
,,,≥ 49 and < 65,-,32.3%,400
,,,65 or more,-,44.6%,672
,,,No value,-,-,10 or fewer
,,,Total,0.426%,30.8%,2814
,,Armed Forces Africa,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 49,-,-,10 or fewer
,,,≥ 49 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,-,10 or fewer
,,Tennessee,Less than 1,7.2%,32.5%,194
,,,≥ 1 and < 5,4.4%,26.7%,367
,,,≥ 5 and < 18,-,20.8%,528
,,,≥ 18 and < 49,-,17.5%,560
,,,≥ 49 and < 65,-,25.3%,225
,,,65 or more,-,28.7%,390
,,,No value,-,-,10 or fewer
,,,Total,1.6%,23.8%,2264
,,Washington,Less than 1,-,-,23
,,,≥ 1 and < 5,-,-,67
,,,≥ 5 and < 18,-,23.2%,82
,,,≥ 18 and < 49,-,30.4%,161
,,,≥ 49 and < 65,-,34.7%,72
,,,65 or more,-,40.5%,126
,,,No value,-,-,10 or fewer
,,,Total,-,30.1%,531
,,Alabama,Less than 1,-,-,14
,,,≥ 1 and < 5,-,69.8%,43
,,,≥ 5 and < 18,-,61.6%,73
,,,≥ 18 and < 49,-,56.6%,143
,,,≥ 49 and < 65,-,55.9%,59
,,,65 or more,-,65.1%,83
,,,No value,-,-,10 or fewer
,,,Total,-,61%,415
,,Utah,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 49,-,58.3%,36
,,,≥ 49 and < 65,-,-,14
,,,65 or more,-,81.5%,27
,,,No value,-,-,10 or fewer
,,,Total,-,64%,86
,,Michigan,Less than 1,-,34.9%,195
,,,≥ 1 and < 5,-,26.5%,490
,,,≥ 5 and < 18,-,26.9%,833
,,,≥ 18 and < 49,-,23.8%,1121
,,,≥ 49 and < 65,-,30%,514
,,,65 or more,-,35.8%,986
,,,No value,-,-,10 or fewer
,,,Total,0.314%,28.9%,4139
,,Mississippi,Less than 1,10.6%,44.7%,123
,,,≥ 1 and < 5,7.1%,43.4%,309
,,,≥ 5 and < 18,-,16.8%,400
,,,≥ 18 and < 49,-,12.9%,688
,,,≥ 49 and < 65,-,18.5%,292
,,,65 or more,-,16.1%,417
,,,No value,-,-,10 or fewer
,,,Total,1.9%,20.9%,2229
,,Virginia,Less than 1,7.5%,59.5%,227
,,,≥ 1 and < 5,4.5%,48.2%,706
,,,≥ 5 and < 18,-,33%,1278
,,,≥ 18 and < 49,-,21.8%,1742
,,,≥ 49 and < 65,-,28.7%,635
,,,65 or more,-,34.6%,1023
,,,No value,-,-,10 or fewer
,,,Total,1.1%,32.3%,5611
,,Massachusetts,Less than 1,-,27.4%,113
,,,≥ 1 and < 5,-,29%,290
,,,≥ 5 and < 18,-,28.7%,363
,,,≥ 18 and < 49,-,30.3%,608
,,,≥ 49 and < 65,-,34.6%,240
,,,65 or more,-,38.1%,509
,,,No value,-,-,10 or fewer
,,,Total,-,32%,2123
,,Armed Forces Pacific,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 49,-,-,10 or fewer
,,,≥ 49 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,-,10 or fewer
,,New Mexico,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,20
,,,≥ 18 and < 49,-,-,56
,,,≥ 49 and < 65,-,-,23
,,,65 or more,-,37%,46
,,,No value,-,-,10 or fewer
,,,Total,-,24.2%,157
,,District of Columbia,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 49,-,-,26
,,,≥ 49 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,37.7%,53
,,New Hampshire,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,17
,,,≥ 5 and < 18,-,-,26
,,,≥ 18 and < 49,-,33.3%,60
,,,≥ 49 and < 65,-,-,18
,,,65 or more,-,37.9%,58
,,,No value,-,-,10 or fewer
,,,Total,-,31.3%,182
,,Maine,Less than 1,-,-,13
,,,≥ 1 and < 5,-,23.9%,67
,,,≥ 5 and < 18,-,14.5%,117
,,,≥ 18 and < 49,-,14.3%,182
,,,≥ 49 and < 65,-,16.3%,86
,,,65 or more,-,17.3%,133
,,,No value,-,-,10 or fewer
,,,Total,-,17.6%,598
,,Hawaii,Less than 1,26.8%,51.2%,41
,,,≥ 1 and < 5,-,32.1%,81
,,,≥ 5 and < 18,-,-,85
,,,≥ 18 and < 49,-,-,145
,,,≥ 49 and < 65,-,-,60
,,,65 or more,-,11.6%,146
,,,No value,-,-,10 or fewer
,,,Total,3.9%,14.5%,558
,,Kansas,Less than 1,-,-,15
,,,≥ 1 and < 5,-,26.5%,49
,,,≥ 5 and < 18,-,19.1%,94
,,,≥ 18 and < 49,-,21.7%,157
,,,≥ 49 and < 65,-,27.3%,77
,,,65 or more,-,39%,141
,,,No value,-,-,10 or fewer
,,,Total,-,27.6%,533
,,None of the above,Less than 1,2.7%,29.2%,602
,,,≥ 1 and < 5,1.6%,24.7%,1661
,,,≥ 5 and < 18,-,18.4%,2992
,,,≥ 18 and < 49,-,19.1%,4172
,,,≥ 49 and < 65,-,26.2%,1637
,,,65 or more,-,30.2%,2744
,,,No value,-,-,10 or fewer
,,,Total,0.413%,23.1%,13808
,,Total,Less than 1,8.8%,50.5%,5943
,,,≥ 1 and < 5,5.2%,45%,14402
,,,≥ 5 and < 18,0.89%,36.8%,21579
,,,≥ 18 and < 49,0.339%,34.8%,29783
,,,≥ 49 and < 65,0.473%,41.7%,12269
,,,65 or more,0.378%,48.6%,21946
,,,No value,-,-,10 or fewer
,,,Total,1.6%,41.1%,105922
,Oct 21 – Oct 27,Arkansas,Less than 1,-,81.8%,99
,,,≥ 1 and < 5,6.7%,70.4%,270
,,,≥ 5 and < 18,-,66.6%,341
,,,≥ 18 and < 49,-,46.4%,209
,,,≥ 49 and < 65,-,49.1%,106
,,,65 or more,-,54.8%,188
,,,No value,-,-,10 or fewer
,,,Total,2.5%,61.8%,1213
,,Delaware,Less than 1,-,84.8%,33
,,,≥ 1 and < 5,7.1%,72%,168
,,,≥ 5 and < 18,-,70.3%,165
,,,≥ 18 and < 49,-,49.1%,112
,,,≥ 49 and < 65,-,70.4%,54
,,,65 or more,-,61%,100
,,,No value,-,-,10 or fewer
,,,Total,2.2%,66.3%,632
,,Wyoming,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,13
,,,≥ 5 and < 18,-,-,12
,,,≥ 18 and < 49,-,92.9%,14
,,,≥ 49 and < 65,-,-,14
,,,65 or more,-,78.9%,38
,,,No value,-,-,10 or fewer
,,,Total,-,71.7%,92
,,Montana,Less than 1,-,-,14
,,,≥ 1 and < 5,-,-,19
,,,≥ 5 and < 18,-,-,18
,,,≥ 18 and < 49,-,-,44
,,,≥ 49 and < 65,-,-,14
,,,65 or more,-,46.8%,47
,,,No value,-,-,10 or fewer
,,,Total,-,40.4%,156
,,Kentucky,Less than 1,7.1%,58.1%,155
,,,≥ 1 and < 5,6.6%,56.7%,335
,,,≥ 5 and < 18,-,52.2%,525
,,,≥ 18 and < 49,-,47.1%,501
,,,≥ 49 and < 65,-,51.8%,220
,,,65 or more,-,63.4%,377
,,,No value,-,-,10 or fewer
,,,Total,2.2%,54.1%,2113
,,Iowa,Less than 1,-,58.5%,82
,,,≥ 1 and < 5,-,44.7%,159
,,,≥ 5 and < 18,-,43.2%,176
,,,≥ 18 and < 49,-,50.2%,219
,,,≥ 49 and < 65,-,55.4%,92
,,,65 or more,-,61.2%,232
,,,No value,-,-,10 or fewer
,,,Total,-,51.9%,960
,,Illinois,Less than 1,7.2%,77%,209
,,,≥ 1 and < 5,3.8%,70.9%,523
,,,≥ 5 and < 18,-,58%,886
,,,≥ 18 and < 49,-,50.5%,1147
,,,≥ 49 and < 65,-,54.3%,460
,,,65 or more,-,59.8%,919
,,,No value,-,-,10 or fewer
,,,Total,1.2%,58.5%,4144
,,West Virginia,Less than 1,-,77.6%,49
,,,≥ 1 and < 5,-,76.3%,139
,,,≥ 5 and < 18,-,73.8%,332
,,,≥ 18 and < 49,-,69%,335
,,,≥ 49 and < 65,-,68.1%,166
,,,65 or more,-,64.9%,285
,,,No value,-,-,10 or fewer
,,,Total,-,70.3%,1306
,,Wisconsin,Less than 1,-,55%,151
,,,≥ 1 and < 5,-,34.1%,302
,,,≥ 5 and < 18,-,43%,402
,,,≥ 18 and < 49,-,45.4%,593
,,,≥ 49 and < 65,-,55.3%,219
,,,65 or more,-,64.2%,335
,,,No value,-,-,10 or fewer
,,,Total,-,48.2%,2002
,,South Dakota,Less than 1,-,-,12
,,,≥ 1 and < 5,-,-,24
,,,≥ 5 and < 18,-,-,22
,,,≥ 18 and < 49,-,50%,50
,,,≥ 49 and < 65,-,-,17
,,,65 or more,-,61.8%,34
,,,No value,-,-,10 or fewer
,,,Total,-,48.4%,159
,,Colorado,Less than 1,-,28.4%,243
,,,≥ 1 and < 5,-,27.4%,493
,,,≥ 5 and < 18,-,24.1%,693
,,,≥ 18 and < 49,-,34.7%,640
,,,≥ 49 and < 65,-,56.1%,196
,,,65 or more,-,60.5%,306
,,,No value,-,-,10 or fewer
,,,Total,-,34.5%,2571
,,North Dakota,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,60%,30
,,,≥ 5 and < 18,-,47.1%,51
,,,≥ 18 and < 49,-,43.8%,89
,,,≥ 49 and < 65,-,35.3%,34
,,,65 or more,-,52.6%,78
,,,No value,-,-,10 or fewer
,,,Total,-,48.1%,289
,,Minnesota,Less than 1,-,65.9%,88
,,,≥ 1 and < 5,-,46.9%,228
,,,≥ 5 and < 18,-,46.4%,403
,,,≥ 18 and < 49,-,47%,617
,,,≥ 49 and < 65,-,55.5%,200
,,,65 or more,-,57.5%,431
,,,No value,-,-,10 or fewer
,,,Total,-,50.9%,1967
,,Nevada,Less than 1,-,47.8%,23
,,,≥ 1 and < 5,-,30.5%,59
,,,≥ 5 and < 18,-,33.3%,60
,,,≥ 18 and < 49,-,39.6%,101
,,,≥ 49 and < 65,-,54.3%,46
,,,65 or more,-,60.5%,76
,,,No value,-,-,10 or fewer
,,,Total,-,43.8%,365
,,Pennsylvania,Less than 1,8.8%,61.6%,294
,,,≥ 1 and < 5,4.2%,48.9%,619
,,,≥ 5 and < 18,-,43.3%,1079
,,,≥ 18 and < 49,-,47.1%,1628
,,,≥ 49 and < 65,-,52.8%,682
,,,65 or more,-,57.2%,1300
,,,No value,-,-,10 or fewer
,,,Total,1.3%,50.3%,5602
,,Oklahoma,Less than 1,-,45.8%,96
,,,≥ 1 and < 5,-,41.8%,189
,,,≥ 5 and < 18,-,23.3%,318
,,,≥ 18 and < 49,-,24.7%,372
,,,≥ 49 and < 65,-,34.8%,155
,,,65 or more,-,44.6%,240
,,,No value,-,-,10 or fewer
,,,Total,-,32.8%,1370
,,Nebraska,Less than 1,-,59.3%,27
,,,≥ 1 and < 5,-,50%,56
,,,≥ 5 and < 18,-,38.4%,86
,,,≥ 18 and < 49,-,42.2%,147
,,,≥ 49 and < 65,-,59.7%,62
,,,65 or more,-,59.5%,131
,,,No value,-,-,10 or fewer
,,,Total,-,49.9%,509
,,Maryland,Less than 1,11.8%,62.7%,102
,,,≥ 1 and < 5,10.8%,55.2%,212
,,,≥ 5 and < 18,-,54.8%,334
,,,≥ 18 and < 49,-,46.8%,521
,,,≥ 49 and < 65,-,56.1%,237
,,,65 or more,-,61.8%,351
,,,No value,-,-,10 or fewer
,,,Total,2.8%,54.5%,1757
,,Idaho,Less than 1,-,60%,35
,,,≥ 1 and < 5,-,44.3%,70
,,,≥ 5 and < 18,-,29.7%,74
,,,≥ 18 and < 49,-,20.5%,117
,,,≥ 49 and < 65,-,37.3%,59
,,,65 or more,-,41.6%,125
,,,No value,-,-,10 or fewer
,,,Total,-,35.8%,480
,,Virgin Islands,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 49,-,-,10 or fewer
,,,≥ 49 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,-,10 or fewer
,,Connecticut,Less than 1,-,40.6%,128
,,,≥ 1 and < 5,4.7%,37.1%,340
,,,≥ 5 and < 18,-,39.9%,586
,,,≥ 18 and < 49,-,48.5%,581
,,,≥ 49 and < 65,-,60.8%,263
,,,65 or more,-,59.3%,494
,,,No value,-,-,10 or fewer
,,,Total,1.4%,48%,2392
,,Alaska,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 49,-,-,10 or fewer
,,,≥ 49 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,-,10 or fewer
,,Vermont,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,18
,,,≥ 5 and < 18,-,51.3%,39
,,,≥ 18 and < 49,-,58.5%,65
,,,≥ 49 and < 65,-,44.8%,29
,,,65 or more,-,55.9%,59
,,,No value,-,-,10 or fewer
,,,Total,-,52.1%,217
,,New York,Less than 1,10.1%,51%,208
,,,≥ 1 and < 5,4.9%,50.4%,556
,,,≥ 5 and < 18,-,47.6%,883
,,,≥ 18 and < 49,-,52.9%,1352
,,,≥ 49 and < 65,-,55.3%,617
,,,65 or more,-,65.1%,1367
,,,No value,-,-,10 or fewer
,,,Total,1.4%,55.2%,4983
,,Florida,Less than 1,23.3%,64%,553
,,,≥ 1 and < 5,16.2%,57.5%,1571
,,,≥ 5 and < 18,3.9%,52.8%,2184
,,,≥ 18 and < 49,1.6%,54%,2462
,,,≥ 49 and < 65,2.4%,56.9%,1082
,,,65 or more,2.2%,62.1%,1840
,,,No value,-,-,10 or fewer
,,,Total,5.9%,56.7%,9692
,,Louisiana,Less than 1,13.9%,75.5%,151
,,,≥ 1 and < 5,4%,52%,396
,,,≥ 5 and < 18,-,22.5%,590
,,,≥ 18 and < 49,-,16.9%,752
,,,≥ 49 and < 65,-,30.1%,246
,,,65 or more,-,41.2%,328
,,,No value,-,-,10 or fewer
,,,Total,1.8%,32%,2463
,,Indiana,Less than 1,-,68.6%,121
,,,≥ 1 and < 5,3.5%,47.8%,341
,,,≥ 5 and < 18,-,33.4%,560
,,,≥ 18 and < 49,-,25.6%,770
,,,≥ 49 and < 65,-,37.9%,301
,,,65 or more,-,48.5%,466
,,,No value,-,-,10 or fewer
,,,Total,0.782%,37.9%,2559
,,Texas,Less than 1,18.3%,59.1%,712
,,,≥ 1 and < 5,12.4%,53.7%,1731
,,,≥ 5 and < 18,3%,38.7%,2035
,,,≥ 18 and < 49,0.978%,35.2%,2555
,,,≥ 49 and < 65,1.4%,39.6%,1024
,,,65 or more,1.7%,50.3%,1751
,,,No value,-,-,10 or fewer
,,,Total,4.8%,44.1%,9808
,,Rhode Island,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 49,-,-,22
,,,≥ 49 and < 65,-,-,10 or fewer
,,,65 or more,-,-,11
,,,No value,-,-,10 or fewer
,,,Total,-,52.4%,42
,,Oregon,Less than 1,-,31.7%,41
,,,≥ 1 and < 5,-,35.6%,90
,,,≥ 5 and < 18,-,32.6%,138
,,,≥ 18 and < 49,-,39.4%,231
,,,≥ 49 and < 65,-,64.1%,92
,,,65 or more,-,59.2%,184
,,,No value,-,-,10 or fewer
,,,Total,-,45%,776
,,Puerto Rico,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 49,-,-,10 or fewer
,,,≥ 49 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,-,10 or fewer
,,Missouri,Less than 1,-,82.4%,17
,,,≥ 1 and < 5,-,58.1%,43
,,,≥ 5 and < 18,-,45.5%,55
,,,≥ 18 and < 49,-,42%,181
,,,≥ 49 and < 65,-,55.1%,69
,,,65 or more,-,57.2%,152
,,,No value,-,-,10 or fewer
,,,Total,-,51.3%,517
,,South Carolina,Less than 1,10%,51.7%,180
,,,≥ 1 and < 5,6.6%,57.9%,470
,,,≥ 5 and < 18,-,50.2%,771
,,,≥ 18 and < 49,-,47.9%,1075
,,,≥ 49 and < 65,-,45.1%,381
,,,65 or more,-,46.4%,617
,,,No value,-,-,10 or fewer
,,,Total,2.1%,49.4%,3494
,,Arizona,Less than 1,-,37.1%,35
,,,≥ 1 and < 5,-,38.8%,67
,,,≥ 5 and < 18,-,35.2%,88
,,,≥ 18 and < 49,-,42.6%,251
,,,≥ 49 and < 65,-,53.5%,101
,,,65 or more,-,59.3%,214
,,,No value,-,-,10 or fewer
,,,Total,-,47.4%,756
,,Georgia,Less than 1,14.8%,42.1%,466
,,,≥ 1 and < 5,11.3%,39.1%,964
,,,≥ 5 and < 18,2.8%,41.3%,1292
,,,≥ 18 and < 49,1.9%,49%,1037
,,,≥ 49 and < 65,-,58.9%,387
,,,65 or more,-,54.2%,537
,,,No value,-,-,10 or fewer
,,,Total,5.4%,45.6%,4683
,,North Carolina,Less than 1,-,60.8%,232
,,,≥ 1 and < 5,2.1%,53.8%,673
,,,≥ 5 and < 18,-,45.9%,1151
,,,≥ 18 and < 49,-,37.6%,1590
,,,≥ 49 and < 65,-,41.7%,628
,,,65 or more,-,51.6%,1064
,,,No value,-,-,10 or fewer
,,,Total,0.712%,45.7%,5338
,,California,Less than 1,-,31.5%,162
,,,≥ 1 and < 5,-,32.1%,352
,,,≥ 5 and < 18,-,24.4%,480
,,,≥ 18 and < 49,-,26.4%,1006
,,,≥ 49 and < 65,-,36.2%,423
,,,65 or more,-,48.6%,716
,,,No value,-,-,10 or fewer
,,,Total,0.542%,33.4%,3139
,,Armed Forces Africa,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 49,-,-,10 or fewer
,,,≥ 49 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,-,10 or fewer
