,,,≥ 35 and < 45 Years,13,22906
,,,≥ 45 and < 55 Years,10 or fewer,19812
,,,≥ 55 and < 65 Years,10 or fewer,22349
,,,65 Years or more,10 or fewer,42552
,,,No value,10 or fewer,10 or fewer
,,,Total,56,175949
,,Michigan,Less than 18 Years,10 or fewer,22656
,,,≥ 18 and < 25 Years,13,12076
,,,≥ 25 and < 35 Years,13,18951
,,,≥ 35 and < 45 Years,10 or fewer,17446
,,,≥ 45 and < 55 Years,10 or fewer,15883
,,,≥ 55 and < 65 Years,10 or fewer,17836
,,,65 Years or more,10 or fewer,38664
,,,No value,10 or fewer,10 or fewer
,,,Total,48,143512
,,Georgia,Less than 18 Years,22,32704
,,,≥ 18 and < 25 Years,27,11891
,,,≥ 25 and < 35 Years,26,18663
,,,≥ 35 and < 45 Years,31,17448
,,,≥ 45 and < 55 Years,10 or fewer,15876
,,,≥ 55 and < 65 Years,10 or fewer,16467
,,,65 Years or more,10 or fewer,28554
,,,No value,10 or fewer,10 or fewer
,,,Total,115,141603
,,South Carolina,Less than 18 Years,16,22044
,,,≥ 18 and < 25 Years,29,11636
,,,≥ 25 and < 35 Years,10 or fewer,17937
,,,≥ 35 and < 45 Years,19,17192
,,,≥ 45 and < 55 Years,10 or fewer,15611
,,,≥ 55 and < 65 Years,10 or fewer,16986
,,,65 Years or more,10 or fewer,33018
,,,No value,10 or fewer,10 or fewer
,,,Total,94,134424
,,New Jersey,Less than 18 Years,10 or fewer,22531
,,,≥ 18 and < 25 Years,10 or fewer,9880
,,,≥ 25 and < 35 Years,10 or fewer,15119
,,,≥ 35 and < 45 Years,10 or fewer,14732
,,,≥ 45 and < 55 Years,10 or fewer,12664
,,,≥ 55 and < 65 Years,10 or fewer,14404
,,,65 Years or more,10 or fewer,28045
,,,No value,10 or fewer,10 or fewer
,,,Total,14,117375
,,Colorado,Less than 18 Years,10 or fewer,28898
,,,≥ 18 and < 25 Years,11,9277
,,,≥ 25 and < 35 Years,10 or fewer,14098
,,,≥ 35 and < 45 Years,10 or fewer,12128
,,,≥ 45 and < 55 Years,10 or fewer,9719
,,,≥ 55 and < 65 Years,10 or fewer,9405
,,,65 Years or more,10 or fewer,19897
,,,No value,10 or fewer,10 or fewer
,,,Total,28,103424
,,Indiana,Less than 18 Years,10 or fewer,14684
,,,≥ 18 and < 25 Years,12,8123
,,,≥ 25 and < 35 Years,10 or fewer,12537
,,,≥ 35 and < 45 Years,10 or fewer,11594
,,,≥ 45 and < 55 Years,10 or fewer,10389
,,,≥ 55 and < 65 Years,10 or fewer,10858
,,,65 Years or more,10 or fewer,21695
,,,No value,10 or fewer,10 or fewer
,,,Total,35,89880
,,Connecticut,Less than 18 Years,10 or fewer,15508
,,,≥ 18 and < 25 Years,10 or fewer,6964
,,,≥ 25 and < 35 Years,10 or fewer,11148
,,,≥ 35 and < 45 Years,10 or fewer,10756
,,,≥ 45 and < 55 Years,10 or fewer,9260
,,,≥ 55 and < 65 Years,10 or fewer,11552
,,,65 Years or more,10 or fewer,23005
,,,No value,10 or fewer,10 or fewer
,,,Total,21,88193
,,Massachusetts,Less than 18 Years,10 or fewer,12732
,,,≥ 18 and < 25 Years,10 or fewer,7142
,,,≥ 25 and < 35 Years,10 or fewer,10838
,,,≥ 35 and < 45 Years,10 or fewer,10275
,,,≥ 45 and < 55 Years,10 or fewer,8629
,,,≥ 55 and < 65 Years,10 or fewer,9646
,,,65 Years or more,10 or fewer,20303
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,79565
,,Kentucky,Less than 18 Years,10 or fewer,16828
,,,≥ 18 and < 25 Years,10 or fewer,6715
,,,≥ 25 and < 35 Years,10 or fewer,9563
,,,≥ 35 and < 45 Years,10 or fewer,9503
,,,≥ 45 and < 55 Years,10 or fewer,9052
,,,≥ 55 and < 65 Years,10 or fewer,9755
,,,65 Years or more,10 or fewer,20508
,,,No value,10 or fewer,10 or fewer
,,,Total,20,81924
,,Louisiana,Less than 18 Years,12,14915
,,,≥ 18 and < 25 Years,21,8038
,,,≥ 25 and < 35 Years,25,11483
,,,≥ 35 and < 45 Years,17,10252
,,,≥ 45 and < 55 Years,10 or fewer,8561
,,,≥ 55 and < 65 Years,10 or fewer,9212
,,,65 Years or more,10 or fewer,17059
,,,No value,10 or fewer,10 or fewer
,,,Total,88,79520
,,Wisconsin,Less than 18 Years,11,16428
,,,≥ 18 and < 25 Years,10 or fewer,5969
,,,≥ 25 and < 35 Years,10 or fewer,8873
,,,≥ 35 and < 45 Years,10 or fewer,8739
,,,≥ 45 and < 55 Years,10 or fewer,7644
,,,≥ 55 and < 65 Years,10 or fewer,8905
,,,65 Years or more,10 or fewer,19235
,,,No value,10 or fewer,10 or fewer
,,,Total,20,75793
,,Minnesota,Less than 18 Years,10 or fewer,13373
,,,≥ 18 and < 25 Years,10 or fewer,6353
,,,≥ 25 and < 35 Years,10 or fewer,9483
,,,≥ 35 and < 45 Years,10 or fewer,9572
,,,≥ 45 and < 55 Years,10 or fewer,7955
,,,≥ 55 and < 65 Years,10 or fewer,8824
,,,65 Years or more,10 or fewer,20444
,,,No value,10 or fewer,10 or fewer
,,,Total,27,76004
,,Mississippi,Less than 18 Years,10 or fewer,12821
,,,≥ 18 and < 25 Years,21,6440
,,,≥ 25 and < 35 Years,17,9061
,,,≥ 35 and < 45 Years,12,8889
,,,≥ 45 and < 55 Years,10 or fewer,8330
,,,≥ 55 and < 65 Years,10 or fewer,8965
,,,65 Years or more,10 or fewer,17351
,,,No value,10 or fewer,10 or fewer
,,,Total,71,71857
,,Maryland,Less than 18 Years,10 or fewer,10253
,,,≥ 18 and < 25 Years,10 or fewer,5761
,,,≥ 25 and < 35 Years,10 or fewer,9092
,,,≥ 35 and < 45 Years,10 or fewer,8744
,,,≥ 45 and < 55 Years,10 or fewer,7329
,,,≥ 55 and < 65 Years,10 or fewer,8591
,,,65 Years or more,10 or fewer,16364
,,,No value,10 or fewer,10 or fewer
,,,Total,24,66134
,,Tennessee,Less than 18 Years,10 or fewer,9922
,,,≥ 18 and < 25 Years,10 or fewer,4080
,,,≥ 25 and < 35 Years,10 or fewer,5741
,,,≥ 35 and < 45 Years,10 or fewer,5414
,,,≥ 45 and < 55 Years,10 or fewer,5191
,,,≥ 55 and < 65 Years,10 or fewer,5576
,,,65 Years or more,10 or fewer,10901
,,,No value,10 or fewer,10 or fewer
,,,Total,20,46825
,,Oregon,Less than 18 Years,10 or fewer,10717
,,,≥ 18 and < 25 Years,10 or fewer,4486
,,,≥ 25 and < 35 Years,10 or fewer,6956
,,,≥ 35 and < 45 Years,10 or fewer,6710
,,,≥ 45 and < 55 Years,10 or fewer,5989
,,,≥ 55 and < 65 Years,10 or fewer,6135
,,,65 Years or more,10 or fewer,14881
,,,No value,10 or fewer,10 or fewer
,,,Total,13,55874
,,Oklahoma,Less than 18 Years,10 or fewer,10545
,,,≥ 18 and < 25 Years,14,3327
,,,≥ 25 and < 35 Years,10 or fewer,5186
,,,≥ 35 and < 45 Years,10 or fewer,5142
,,,≥ 45 and < 55 Years,10 or fewer,4498
,,,≥ 55 and < 65 Years,10 or fewer,4803
,,,65 Years or more,10 or fewer,9413
,,,No value,10 or fewer,10 or fewer
,,,Total,34,42914
,,Iowa,Less than 18 Years,10 or fewer,7604
,,,≥ 18 and < 25 Years,10 or fewer,2918
,,,≥ 25 and < 35 Years,10 or fewer,4367
,,,≥ 35 and < 45 Years,10 or fewer,4150
,,,≥ 45 and < 55 Years,10 or fewer,3692
,,,≥ 55 and < 65 Years,10 or fewer,4077
,,,65 Years or more,10 or fewer,9345
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,36153
,,West Virginia,Less than 18 Years,10 or fewer,5745
,,,≥ 18 and < 25 Years,10 or fewer,3086
,,,≥ 25 and < 35 Years,10 or fewer,4251
,,,≥ 35 and < 45 Years,10 or fewer,4168
,,,≥ 45 and < 55 Years,10 or fewer,4202
,,,≥ 55 and < 65 Years,10 or fewer,4923
,,,65 Years or more,10 or fewer,10521
,,,No value,10 or fewer,10 or fewer
,,,Total,13,36896
,,Arkansas,Less than 18 Years,10 or fewer,11015
,,,≥ 18 and < 25 Years,10 or fewer,2945
,,,≥ 25 and < 35 Years,10 or fewer,4100
,,,≥ 35 and < 45 Years,10 or fewer,4009
,,,≥ 45 and < 55 Years,10 or fewer,3665
,,,≥ 55 and < 65 Years,10 or fewer,3746
,,,65 Years or more,10 or fewer,7176
,,,No value,10 or fewer,10 or fewer
,,,Total,22,36656
,,Washington,Less than 18 Years,10 or fewer,5705
,,,≥ 18 and < 25 Years,10 or fewer,2582
,,,≥ 25 and < 35 Years,10 or fewer,4554
,,,≥ 35 and < 45 Years,10 or fewer,4545
,,,≥ 45 and < 55 Years,10 or fewer,3651
,,,≥ 55 and < 65 Years,10 or fewer,4029
,,,65 Years or more,10 or fewer,9467
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,34533
,,Arizona,Less than 18 Years,10 or fewer,5235
,,,≥ 18 and < 25 Years,10 or fewer,2581
,,,≥ 25 and < 35 Years,10 or fewer,4243
,,,≥ 35 and < 45 Years,10 or fewer,3945
,,,≥ 45 and < 55 Years,10 or fewer,3666
,,,≥ 55 and < 65 Years,10 or fewer,4204
,,,65 Years or more,10 or fewer,9970
,,,No value,10 or fewer,10 or fewer
,,,Total,13,33844
,,Idaho,Less than 18 Years,10 or fewer,5084
,,,≥ 18 and < 25 Years,10 or fewer,2643
,,,≥ 25 and < 35 Years,10 or fewer,3597
,,,≥ 35 and < 45 Years,10 or fewer,3500
,,,≥ 45 and < 55 Years,10 or fewer,3082
,,,≥ 55 and < 65 Years,10 or fewer,3146
,,,65 Years or more,10 or fewer,7904
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,28956
,,Missouri,Less than 18 Years,10 or fewer,2546
,,,≥ 18 and < 25 Years,10 or fewer,2282
,,,≥ 25 and < 35 Years,10 or fewer,3501
,,,≥ 35 and < 45 Years,10 or fewer,3379
,,,≥ 45 and < 55 Years,10 or fewer,3188
,,,≥ 55 and < 65 Years,10 or fewer,3509
,,,65 Years or more,10 or fewer,7631
,,,No value,10 or fewer,10 or fewer
,,,Total,14,26036
,,Hawaii,Less than 18 Years,10 or fewer,5319
,,,≥ 18 and < 25 Years,10 or fewer,1697
,,,≥ 25 and < 35 Years,10 or fewer,2905
,,,≥ 35 and < 45 Years,10 or fewer,2917
,,,≥ 45 and < 55 Years,10 or fewer,2741
,,,≥ 55 and < 65 Years,10 or fewer,3053
,,,65 Years or more,10 or fewer,6769
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,25401
,,Kansas,Less than 18 Years,10 or fewer,3348
,,,≥ 18 and < 25 Years,10 or fewer,2202
,,,≥ 25 and < 35 Years,10 or fewer,3439
,,,≥ 35 and < 45 Years,10 or fewer,3295
,,,≥ 45 and < 55 Years,10 or fewer,2745
,,,≥ 55 and < 65 Years,10 or fewer,3015
,,,65 Years or more,10 or fewer,7036
,,,No value,10 or fewer,10 or fewer
,,,Total,12,25080
,,Maine,Less than 18 Years,10 or fewer,2998
,,,≥ 18 and < 25 Years,10 or fewer,1631
,,,≥ 25 and < 35 Years,10 or fewer,2578
,,,≥ 35 and < 45 Years,10 or fewer,2808
,,,≥ 45 and < 55 Years,10 or fewer,2472
,,,≥ 55 and < 65 Years,10 or fewer,2912
,,,65 Years or more,10 or fewer,7608
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,23007
,,Nebraska,Less than 18 Years,10 or fewer,3437
,,,≥ 18 and < 25 Years,10 or fewer,2266
,,,≥ 25 and < 35 Years,10 or fewer,3265
,,,≥ 35 and < 45 Years,10 or fewer,3032
,,,≥ 45 and < 55 Years,10 or fewer,2639
,,,≥ 55 and < 65 Years,10 or fewer,2845
,,,65 Years or more,10 or fewer,5821
,,,No value,10 or fewer,10 or fewer
,,,Total,11,23305
,,Nevada,Less than 18 Years,10 or fewer,4108
,,,≥ 18 and < 25 Years,10 or fewer,1488
,,,≥ 25 and < 35 Years,10 or fewer,2590
,,,≥ 35 and < 45 Years,10 or fewer,2618
,,,≥ 45 and < 55 Years,10 or fewer,2347
,,,≥ 55 and < 65 Years,10 or fewer,2370
,,,65 Years or more,10 or fewer,3831
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,19352
,,Rhode Island,Less than 18 Years,10 or fewer,4493
,,,≥ 18 and < 25 Years,10 or fewer,1275
,,,≥ 25 and < 35 Years,10 or fewer,2101
,,,≥ 35 and < 45 Years,10 or fewer,2111
,,,≥ 45 and < 55 Years,10 or fewer,2059
,,,≥ 55 and < 65 Years,10 or fewer,2506
,,,65 Years or more,10 or fewer,5446
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,19991
,,Alabama,Less than 18 Years,10 or fewer,2401
,,,≥ 18 and < 25 Years,10 or fewer,1538
,,,≥ 25 and < 35 Years,10 or fewer,2444
,,,≥ 35 and < 45 Years,10 or fewer,2411
,,,≥ 45 and < 55 Years,10 or fewer,2449
,,,≥ 55 and < 65 Years,10 or fewer,2375
,,,65 Years or more,10 or fewer,5051
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,18669
,,Delaware,Less than 18 Years,10 or fewer,4939
,,,≥ 18 and < 25 Years,10 or fewer,1480
,,,≥ 25 and < 35 Years,10 or fewer,2167
,,,≥ 35 and < 45 Years,10 or fewer,1978
,,,≥ 45 and < 55 Years,10 or fewer,1665
,,,≥ 55 and < 65 Years,10 or fewer,2039
,,,65 Years or more,10 or fewer,3993
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,18261
,,North Dakota,Less than 18 Years,10 or fewer,2167
,,,≥ 18 and < 25 Years,10 or fewer,1188
,,,≥ 25 and < 35 Years,10 or fewer,1813
,,,≥ 35 and < 45 Years,10 or fewer,1761
,,,≥ 45 and < 55 Years,10 or fewer,1477
,,,≥ 55 and < 65 Years,10 or fewer,1535
,,,65 Years or more,10 or fewer,3282
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,13223
,,Vermont,Less than 18 Years,10 or fewer,1240
,,,≥ 18 and < 25 Years,10 or fewer,796
,,,≥ 25 and < 35 Years,10 or fewer,1055
,,,≥ 35 and < 45 Years,10 or fewer,1213
,,,≥ 45 and < 55 Years,10 or fewer,1087
,,,≥ 55 and < 65 Years,10 or fewer,1293
,,,65 Years or more,10 or fewer,3027
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,9711
,,New Hampshire,Less than 18 Years,10 or fewer,962
,,,≥ 18 and < 25 Years,10 or fewer,649
,,,≥ 25 and < 35 Years,10 or fewer,837
,,,≥ 35 and < 45 Years,10 or fewer,863
,,,≥ 45 and < 55 Years,10 or fewer,791
,,,≥ 55 and < 65 Years,10 or fewer,1091
,,,65 Years or more,10 or fewer,2746
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,7939
,,Montana,Less than 18 Years,10 or fewer,1442
,,,≥ 18 and < 25 Years,10 or fewer,903
,,,≥ 25 and < 35 Years,10 or fewer,1197
,,,≥ 35 and < 45 Years,10 or fewer,1165
,,,≥ 45 and < 55 Years,10 or fewer,886
,,,≥ 55 and < 65 Years,10 or fewer,954
,,,65 Years or more,10 or fewer,2691
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,9238
,,New Mexico,Less than 18 Years,10 or fewer,861
,,,≥ 18 and < 25 Years,10 or fewer,648
,,,≥ 25 and < 35 Years,10 or fewer,1177
,,,≥ 35 and < 45 Years,10 or fewer,1167
,,,≥ 45 and < 55 Years,10 or fewer,905
,,,≥ 55 and < 65 Years,10 or fewer,1080
,,,65 Years or more,10 or fewer,2315
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,8153
,,Utah,Less than 18 Years,10 or fewer,324
,,,≥ 18 and < 25 Years,10 or fewer,714
,,,≥ 25 and < 35 Years,10 or fewer,1207
,,,≥ 35 and < 45 Years,10 or fewer,1057
,,,≥ 45 and < 55 Years,10 or fewer,937
,,,≥ 55 and < 65 Years,10 or fewer,845
,,,65 Years or more,10 or fewer,1284
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,6368
,,South Dakota,Less than 18 Years,10 or fewer,1266
,,,≥ 18 and < 25 Years,10 or fewer,649
,,,≥ 25 and < 35 Years,10 or fewer,798
,,,≥ 35 and < 45 Years,10 or fewer,821
,,,≥ 45 and < 55 Years,10 or fewer,732
,,,≥ 55 and < 65 Years,10 or fewer,783
,,,65 Years or more,10 or fewer,1941
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,6990
,,Wyoming,Less than 18 Years,10 or fewer,863
,,,≥ 18 and < 25 Years,10 or fewer,491
,,,≥ 25 and < 35 Years,10 or fewer,605
,,,≥ 35 and < 45 Years,10 or fewer,545
,,,≥ 45 and < 55 Years,10 or fewer,528
,,,≥ 55 and < 65 Years,10 or fewer,555
,,,65 Years or more,10 or fewer,1311
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,4898
,,District of Columbia,Less than 18 Years,10 or fewer,206
,,,≥ 18 and < 25 Years,10 or fewer,259
,,,≥ 25 and < 35 Years,10 or fewer,503
,,,≥ 35 and < 45 Years,10 or fewer,406
,,,≥ 45 and < 55 Years,10 or fewer,226
,,,≥ 55 and < 65 Years,10 or fewer,237
,,,65 Years or more,10 or fewer,274
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,2111
,,Puerto Rico,Less than 18 Years,10 or fewer,28
,,,≥ 18 and < 25 Years,10 or fewer,31
,,,≥ 25 and < 35 Years,10 or fewer,34
,,,≥ 35 and < 45 Years,10 or fewer,22
,,,≥ 45 and < 55 Years,10 or fewer,29
,,,≥ 55 and < 65 Years,10 or fewer,57
,,,65 Years or more,10 or fewer,113
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,314
,,Alaska,Less than 18 Years,10 or fewer,24
,,,≥ 18 and < 25 Years,10 or fewer,33
,,,≥ 25 and < 35 Years,10 or fewer,28
,,,≥ 35 and < 45 Years,10 or fewer,31
,,,≥ 45 and < 55 Years,10 or fewer,23
,,,≥ 55 and < 65 Years,10 or fewer,35
,,,65 Years or more,10 or fewer,101
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,275
,,Virgin Islands,Less than 18 Years,10 or fewer,10 or fewer
,,,≥ 18 and < 25 Years,10 or fewer,10 or fewer
,,,≥ 25 and < 35 Years,10 or fewer,10 or fewer
,,,≥ 35 and < 45 Years,10 or fewer,10 or fewer
,,,≥ 45 and < 55 Years,10 or fewer,10 or fewer
,,,≥ 55 and < 65 Years,10 or fewer,10 or fewer
,,,65 Years or more,10 or fewer,24
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,59
,,Armed Forces Africa,Less than 18 Years,10 or fewer,10 or fewer
,,,≥ 18 and < 25 Years,10 or fewer,10 or fewer
,,,≥ 25 and < 35 Years,10 or fewer,10 or fewer
,,,≥ 35 and < 45 Years,10 or fewer,10 or fewer
,,,≥ 45 and < 55 Years,10 or fewer,10 or fewer
,,,≥ 55 and < 65 Years,10 or fewer,10 or fewer
,,,65 Years or more,10 or fewer,10 or fewer
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,18
,,Guam,Less than 18 Years,10 or fewer,10 or fewer
,,,≥ 18 and < 25 Years,10 or fewer,10 or fewer
,,,≥ 25 and < 35 Years,10 or fewer,10 or fewer
,,,≥ 35 and < 45 Years,10 or fewer,10 or fewer
,,,≥ 45 and < 55 Years,10 or fewer,10 or fewer
,,,≥ 55 and < 65 Years,10 or fewer,10 or fewer
,,,65 Years or more,10 or fewer,10 or fewer
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,24
,,None of the above,Less than 18 Years,10 or fewer,9689
,,,≥ 18 and < 25 Years,12,6180
,,,≥ 25 and < 35 Years,10 or fewer,9630
,,,≥ 35 and < 45 Years,10 or fewer,7861
,,,≥ 45 and < 55 Years,10 or fewer,6322
,,,≥ 55 and < 65 Years,10 or fewer,6789
,,,65 Years or more,10 or fewer,11442
,,,No value,10 or fewer,10 or fewer
,,,Total,32,57913
,,Total,Less than 18 Years,257,776576
,,,≥ 18 and < 25 Years,482,364002
,,,≥ 25 and < 35 Years,419,560207
,,,≥ 35 and < 45 Years,337,526107
,,,≥ 45 and < 55 Years,135,463365
,,,≥ 55 and < 65 Years,82,507932
,,,65 Years or more,73,1049740
,,,No value,10 or fewer,10 or fewer
,,,Total,1785,4247933
,May,Florida,Less than 18 Years,12,72739
,,,≥ 18 and < 25 Years,29,30417
,,,≥ 25 and < 35 Years,31,48930
,,,≥ 35 and < 45 Years,17,45750
,,,≥ 45 and < 55 Years,10 or fewer,39180
,,,≥ 55 and < 65 Years,10 or fewer,42509
,,,65 Years or more,10 or fewer,88537
,,,No value,10 or fewer,10 or fewer
,,,Total,109,368062
,,Ohio,Less than 18 Years,25,60279
,,,≥ 18 and < 25 Years,51,34657
,,,≥ 25 and < 35 Years,54,52583
,,,≥ 35 and < 45 Years,47,49429
,,,≥ 45 and < 55 Years,25,44113
,,,≥ 55 and < 65 Years,10 or fewer,47744
,,,65 Years or more,12,98651
,,,No value,10 or fewer,10 or fewer
,,,Total,222,387456
,,Texas,Less than 18 Years,23,75217
,,,≥ 18 and < 25 Years,48,29250
,,,≥ 25 and < 35 Years,46,45190
,,,≥ 35 and < 45 Years,28,41073
,,,≥ 45 and < 55 Years,11,36843
,,,≥ 55 and < 65 Years,10 or fewer,37284
,,,65 Years or more,10 or fewer,74269
,,,No value,10 or fewer,10 or fewer
,,,Total,165,339127
,,Pennsylvania,Less than 18 Years,10 or fewer,33167
,,,≥ 18 and < 25 Years,19,19892
,,,≥ 25 and < 35 Years,22,31068
,,,≥ 35 and < 45 Years,13,29731
,,,≥ 45 and < 55 Years,10 or fewer,25872
,,,≥ 55 and < 65 Years,10 or fewer,30497
,,,65 Years or more,10 or fewer,67941
,,,No value,10 or fewer,10 or fewer
,,,Total,76,238169
,,North Carolina,Less than 18 Years,20,34920
,,,≥ 18 and < 25 Years,42,19515
,,,≥ 25 and < 35 Years,47,30649
,,,≥ 35 and < 45 Years,32,27798
,,,≥ 45 and < 55 Years,17,24996
,,,≥ 55 and < 65 Years,10 or fewer,27351
,,,65 Years or more,10 or fewer,55773
,,,No value,10 or fewer,10 or fewer
,,,Total,173,221002
,,New York,Less than 18 Years,10 or fewer,29402
,,,≥ 18 and < 25 Years,20,17547
,,,≥ 25 and < 35 Years,16,28294
,,,≥ 35 and < 45 Years,16,26387
,,,≥ 45 and < 55 Years,10 or fewer,22730
,,,≥ 55 and < 65 Years,10 or fewer,26425
,,,65 Years or more,10 or fewer,54930
,,,No value,10 or fewer,10 or fewer
,,,Total,67,205715
,,Virginia,Less than 18 Years,10 or fewer,32199
,,,≥ 18 and < 25 Years,12,17872
,,,≥ 25 and < 35 Years,23,29072
,,,≥ 35 and < 45 Years,17,27416
,,,≥ 45 and < 55 Years,10 or fewer,22853
,,,≥ 55 and < 65 Years,10 or fewer,25637
,,,65 Years or more,10 or fewer,52542
,,,No value,10 or fewer,10 or fewer
,,,Total,71,207593
,,Illinois,Less than 18 Years,19,34513
,,,≥ 18 and < 25 Years,33,14628
,,,≥ 25 and < 35 Years,25,22322
,,,≥ 35 and < 45 Years,15,20429
,,,≥ 45 and < 55 Years,10 or fewer,19103
,,,≥ 55 and < 65 Years,10 or fewer,20709
,,,65 Years or more,10 or fewer,47368
,,,No value,10 or fewer,10 or fewer
,,,Total,105,179074
,,California,Less than 18 Years,10 or fewer,30520
,,,≥ 18 and < 25 Years,13,15518
,,,≥ 25 and < 35 Years,20,26453
,,,≥ 35 and < 45 Years,16,24288
,,,≥ 45 and < 55 Years,10 or fewer,20837
,,,≥ 55 and < 65 Years,10 or fewer,23126
,,,65 Years or more,10 or fewer,44444
,,,No value,10 or fewer,10 or fewer
,,,Total,65,185186
,,Michigan,Less than 18 Years,13,23086
,,,≥ 18 and < 25 Years,22,12566
,,,≥ 25 and < 35 Years,21,19653
,,,≥ 35 and < 45 Years,12,18057
,,,≥ 45 and < 55 Years,10 or fewer,16405
,,,≥ 55 and < 65 Years,10 or fewer,18880
,,,65 Years or more,10 or fewer,41181
,,,No value,10 or fewer,10 or fewer
,,,Total,80,149828
,,Georgia,Less than 18 Years,15,32477
,,,≥ 18 and < 25 Years,26,12125
,,,≥ 25 and < 35 Years,36,19740
,,,≥ 35 and < 45 Years,29,18430
,,,≥ 45 and < 55 Years,14,16651
,,,≥ 55 and < 65 Years,10 or fewer,17094
,,,65 Years or more,10 or fewer,29974
,,,No value,10 or fewer,10 or fewer
,,,Total,126,146492
,,South Carolina,Less than 18 Years,20,21867
,,,≥ 18 and < 25 Years,25,11959
,,,≥ 25 and < 35 Years,26,18869
,,,≥ 35 and < 45 Years,10 or fewer,17702
,,,≥ 45 and < 55 Years,10 or fewer,16147
,,,≥ 55 and < 65 Years,10 or fewer,17609
,,,65 Years or more,10 or fewer,34748
,,,No value,10 or fewer,10 or fewer
,,,Total,95,138901
,,New Jersey,Less than 18 Years,10 or fewer,23313
,,,≥ 18 and < 25 Years,10 or fewer,9918
,,,≥ 25 and < 35 Years,10 or fewer,16023
,,,≥ 35 and < 45 Years,10 or fewer,15685
,,,≥ 45 and < 55 Years,10 or fewer,13459
,,,≥ 55 and < 65 Years,10 or fewer,14888
,,,65 Years or more,10 or fewer,29383
,,,No value,10 or fewer,10 or fewer
,,,Total,17,122669
,,Colorado,Less than 18 Years,10 or fewer,28977
,,,≥ 18 and < 25 Years,10 or fewer,9619
,,,≥ 25 and < 35 Years,12,14497
,,,≥ 35 and < 45 Years,10 or fewer,12960
,,,≥ 45 and < 55 Years,10 or fewer,10231
,,,≥ 55 and < 65 Years,10 or fewer,9886
,,,65 Years or more,10 or fewer,21575
,,,No value,10 or fewer,10 or fewer
,,,Total,35,107746
,,Indiana,Less than 18 Years,10 or fewer,15595
,,,≥ 18 and < 25 Years,10 or fewer,8650
,,,≥ 25 and < 35 Years,10 or fewer,13337
,,,≥ 35 and < 45 Years,10 or fewer,12234
,,,≥ 45 and < 55 Years,10 or fewer,11119
,,,≥ 55 and < 65 Years,10 or fewer,11702
,,,65 Years or more,10 or fewer,23571
,,,No value,10 or fewer,10 or fewer
,,,Total,33,96208
,,Connecticut,Less than 18 Years,10 or fewer,16262
,,,≥ 18 and < 25 Years,10 or fewer,6937
,,,≥ 25 and < 35 Years,10 or fewer,11518
,,,≥ 35 and < 45 Years,10 or fewer,11188
,,,≥ 45 and < 55 Years,10 or fewer,9678
,,,≥ 55 and < 65 Years,10 or fewer,12071
,,,65 Years or more,10 or fewer,24309
,,,No value,10 or fewer,10 or fewer
,,,Total,18,91963
,,Massachusetts,Less than 18 Years,10 or fewer,12832
,,,≥ 18 and < 25 Years,10 or fewer,7047
,,,≥ 25 and < 35 Years,10 or fewer,11375
,,,≥ 35 and < 45 Years,10 or fewer,10457
,,,≥ 45 and < 55 Years,10 or fewer,9051
,,,≥ 55 and < 65 Years,10 or fewer,10014
,,,65 Years or more,10 or fewer,21382
,,,No value,10 or fewer,10 or fewer
,,,Total,15,82158
,,Kentucky,Less than 18 Years,10 or fewer,17102
,,,≥ 18 and < 25 Years,10 or fewer,6806
,,,≥ 25 and < 35 Years,10 or fewer,10366
,,,≥ 35 and < 45 Years,10 or fewer,9881
,,,≥ 45 and < 55 Years,10 or fewer,9385
,,,≥ 55 and < 65 Years,10 or fewer,10541
,,,65 Years or more,10 or fewer,21894
,,,No value,10 or fewer,10 or fewer
,,,Total,24,85976
,,Louisiana,Less than 18 Years,10 or fewer,15385
,,,≥ 18 and < 25 Years,23,8222
,,,≥ 25 and < 35 Years,17,11969
