,,,≥ 45 and < 65 Years,10 or fewer,1987,1988
,,,65 Years or more,10 or fewer,2738,2738
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,9432,9434
,,New Hampshire,Less than 15 Years,10 or fewer,800,800
,,,≥ 15 and < 25 Years,10 or fewer,816,816
,,,≥ 25 and < 45 Years,10 or fewer,1777,1780
,,,≥ 45 and < 65 Years,10 or fewer,1889,1892
,,,65 Years or more,10 or fewer,2872,2872
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,8154,8160
,,New Mexico,Less than 15 Years,10 or fewer,814,814
,,,≥ 15 and < 25 Years,10 or fewer,892,892
,,,≥ 25 and < 45 Years,10 or fewer,2548,2549
,,,≥ 45 and < 65 Years,10 or fewer,1970,1971
,,,65 Years or more,10 or fewer,2340,2341
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,8564,8567
,,South Dakota,Less than 15 Years,10 or fewer,1338,1338
,,,≥ 15 and < 25 Years,10 or fewer,815,815
,,,≥ 25 and < 45 Years,10 or fewer,1777,1779
,,,≥ 45 and < 65 Years,10 or fewer,1558,1558
,,,65 Years or more,10 or fewer,1925,1927
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,7413,7417
,,Utah,Less than 15 Years,10 or fewer,219,219
,,,≥ 15 and < 25 Years,10 or fewer,828,829
,,,≥ 25 and < 45 Years,10 or fewer,2215,2215
,,,≥ 45 and < 65 Years,10 or fewer,1817,1817
,,,65 Years or more,10 or fewer,1329,1329
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,6408,6409
,,Wyoming,Less than 15 Years,10 or fewer,712,712
,,,≥ 15 and < 25 Years,10 or fewer,608,608
,,,≥ 25 and < 45 Years,10 or fewer,1278,1278
,,,≥ 45 and < 65 Years,10 or fewer,1116,1116
,,,65 Years or more,10 or fewer,1349,1350
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,5064,5065
,,District of Columbia,Less than 15 Years,10 or fewer,219,219
,,,≥ 15 and < 25 Years,10 or fewer,237,237
,,,≥ 25 and < 45 Years,10 or fewer,931,931
,,,≥ 45 and < 65 Years,10 or fewer,480,481
,,,65 Years or more,10 or fewer,302,302
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,2169,2170
,,Puerto Rico,Less than 15 Years,10 or fewer,22,22
,,,≥ 15 and < 25 Years,10 or fewer,36,36
,,,≥ 25 and < 45 Years,10 or fewer,55,55
,,,≥ 45 and < 65 Years,10 or fewer,70,70
,,,65 Years or more,10 or fewer,113,113
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,296,296
,,Alaska,Less than 15 Years,10 or fewer,34,34
,,,≥ 15 and < 25 Years,10 or fewer,48,48
,,,≥ 25 and < 45 Years,10 or fewer,45,45
,,,≥ 45 and < 65 Years,10 or fewer,61,61
,,,65 Years or more,10 or fewer,90,90
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,278,278
,,Virgin Islands,Less than 15 Years,10 or fewer,10 or fewer,10 or fewer
,,,≥ 15 and < 25 Years,10 or fewer,10 or fewer,10 or fewer
,,,≥ 25 and < 45 Years,10 or fewer,10 or fewer,10 or fewer
,,,≥ 45 and < 65 Years,10 or fewer,21,21
,,,65 Years or more,10 or fewer,33,33
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,66,66
,,None of the above,Less than 15 Years,10 or fewer,8963,8963
,,,≥ 15 and < 25 Years,10 or fewer,7849,7855
,,,≥ 25 and < 45 Years,74,18156,18230
,,,≥ 45 and < 65 Years,22,13642,13664
,,,65 Years or more,11,11822,11833
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,113,60432,60545
,,Total,Less than 15 Years,21,694415,694436
,,,≥ 15 and < 25 Years,307,481415,481722
,,,≥ 25 and < 45 Years,1788,1101318,1103106
,,,≥ 45 and < 65 Years,993,979282,980275
,,,65 Years or more,335,1056047,1056382
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,3444,4312481,4315925
,Apr,Ohio,Less than 15 Years,10 or fewer,48379,48381
,,,≥ 15 and < 25 Years,18,42564,42582
,,,≥ 25 and < 45 Years,166,95868,96034
,,,≥ 45 and < 65 Years,63,86255,86318
,,,65 Years or more,15,92903,92918
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,264,365969,366233
,,Florida,Less than 15 Years,10 or fewer,64004,64005
,,,≥ 15 and < 25 Years,23,39800,39823
,,,≥ 25 and < 45 Years,127,89726,89853
,,,≥ 45 and < 65 Years,83,77563,77646
,,,65 Years or more,26,85194,85220
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,260,356287,356547
,,Texas,Less than 15 Years,10 or fewer,63239,63240
,,,≥ 15 and < 25 Years,22,38932,38954
,,,≥ 25 and < 45 Years,60,82619,82679
,,,≥ 45 and < 65 Years,19,70806,70825
,,,65 Years or more,14,71153,71167
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,116,326750,326866
,,Pennsylvania,Less than 15 Years,10 or fewer,27827,27828
,,,≥ 15 and < 25 Years,10 or fewer,24438,24447
,,,≥ 25 and < 45 Years,89,57618,57707
,,,≥ 45 and < 65 Years,65,53878,53943
,,,65 Years or more,10 or fewer,63771,63780
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,173,227532,227705
,,North Carolina,Less than 15 Years,10 or fewer,27846,27848
,,,≥ 15 and < 25 Years,25,23579,23604
,,,≥ 25 and < 45 Years,104,52143,52247
,,,≥ 45 and < 65 Years,41,47148,47189
,,,65 Years or more,14,50718,50732
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,186,201434,201620
,,Virginia,Less than 15 Years,10 or fewer,26498,26500
,,,≥ 15 and < 25 Years,15,22537,22552
,,,≥ 25 and < 45 Years,71,52707,52778
,,,≥ 45 and < 65 Years,63,46409,46472
,,,65 Years or more,15,50054,50069
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,166,198205,198371
,,New York,Less than 15 Years,10 or fewer,22942,22942
,,,≥ 15 and < 25 Years,10 or fewer,21966,21971
,,,≥ 25 and < 45 Years,69,52579,52648
,,,≥ 45 and < 65 Years,45,46648,46693
,,,65 Years or more,22,51441,51463
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,141,195577,195718
,,California,Less than 15 Years,10 or fewer,24541,24543
,,,≥ 15 and < 25 Years,18,19098,19116
,,,≥ 25 and < 45 Years,86,47545,47631
,,,≥ 45 and < 65 Years,51,42111,42162
,,,65 Years or more,18,42535,42553
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,175,175830,176005
,,Illinois,Less than 15 Years,10 or fewer,29046,29047
,,,≥ 15 and < 25 Years,11,19617,19628
,,,≥ 25 and < 45 Years,58,41042,41100
,,,≥ 45 and < 65 Years,43,37380,37423
,,,65 Years or more,20,44383,44403
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,133,171468,171601
,,Michigan,Less than 15 Years,10 or fewer,18974,18974
,,,≥ 15 and < 25 Years,10 or fewer,15775,15780
,,,≥ 25 and < 45 Years,48,36367,36415
,,,≥ 45 and < 65 Years,21,33706,33727
,,,65 Years or more,14,38650,38664
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,88,143472,143560
,,Georgia,Less than 15 Years,10 or fewer,28163,28165
,,,≥ 15 and < 25 Years,10 or fewer,16474,16479
,,,≥ 25 and < 45 Years,52,36116,36168
,,,≥ 45 and < 65 Years,30,32321,32351
,,,65 Years or more,12,28543,28555
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,101,141617,141718
,,South Carolina,Less than 15 Years,10 or fewer,18373,18373
,,,≥ 15 and < 25 Years,12,15340,15352
,,,≥ 25 and < 45 Years,57,35101,35158
,,,≥ 45 and < 65 Years,39,32569,32608
,,,65 Years or more,14,33013,33027
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,122,134396,134518
,,New Jersey,Less than 15 Years,10 or fewer,19089,19090
,,,≥ 15 and < 25 Years,10 or fewer,13325,13330
,,,≥ 25 and < 45 Years,31,29825,29856
,,,≥ 45 and < 65 Years,66,27002,27068
,,,65 Years or more,11,28034,28045
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,114,117275,117389
,,Colorado,Less than 15 Years,10 or fewer,25054,25054
,,,≥ 15 and < 25 Years,22,13114,13136
,,,≥ 25 and < 45 Years,84,26151,26235
,,,≥ 45 and < 65 Years,25,19100,19125
,,,65 Years or more,10 or fewer,19898,19900
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,133,103319,103452
,,Indiana,Less than 15 Years,10 or fewer,12279,12279
,,,≥ 15 and < 25 Years,12,10530,10542
,,,≥ 25 and < 45 Years,53,24092,24145
,,,≥ 45 and < 65 Years,23,21227,21250
,,,65 Years or more,10 or fewer,21693,21699
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,94,89821,89915
,,Connecticut,Less than 15 Years,10 or fewer,12960,12961
,,,≥ 15 and < 25 Years,10 or fewer,9520,9520
,,,≥ 25 and < 45 Years,16,21896,21912
,,,≥ 45 and < 65 Years,19,20795,20814
,,,65 Years or more,10 or fewer,23003,23007
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,40,88174,88214
,,Massachusetts,Less than 15 Years,10 or fewer,10800,10800
,,,≥ 15 and < 25 Years,10 or fewer,9076,9076
,,,≥ 25 and < 45 Years,48,21065,21113
,,,≥ 45 and < 65 Years,19,18256,18275
,,,65 Years or more,10 or fewer,20298,20303
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,72,79495,79567
,,Kentucky,Less than 15 Years,10 or fewer,14420,14423
,,,≥ 15 and < 25 Years,10 or fewer,9123,9129
,,,≥ 25 and < 45 Years,44,19026,19070
,,,≥ 45 and < 65 Years,30,18783,18813
,,,65 Years or more,10 or fewer,20507,20509
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,85,81859,81944
,,Louisiana,Less than 15 Years,10 or fewer,12657,12658
,,,≥ 15 and < 25 Years,10 or fewer,10323,10328
,,,≥ 25 and < 45 Years,48,21729,21777
,,,≥ 45 and < 65 Years,28,17753,17781
,,,65 Years or more,10 or fewer,17056,17064
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,90,79518,79608
,,Minnesota,Less than 15 Years,10 or fewer,11323,11326
,,,≥ 15 and < 25 Years,13,8399,8412
,,,≥ 25 and < 45 Years,41,19026,19067
,,,≥ 45 and < 65 Years,11,16770,16781
,,,65 Years or more,10 or fewer,20441,20445
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,72,75959,76031
,,Wisconsin,Less than 15 Years,10 or fewer,14008,14008
,,,≥ 15 and < 25 Years,10 or fewer,8401,8402
,,,≥ 25 and < 45 Years,10 or fewer,17606,17616
,,,≥ 45 and < 65 Years,10 or fewer,16548,16551
,,,65 Years or more,10 or fewer,19235,19236
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,15,75798,75813
,,Mississippi,Less than 15 Years,10 or fewer,10659,10659
,,,≥ 15 and < 25 Years,10 or fewer,8627,8628
,,,≥ 25 and < 45 Years,20,17959,17979
,,,≥ 45 and < 65 Years,12,17295,17307
,,,65 Years or more,10 or fewer,17353,17355
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,35,71893,71928
,,Maryland,Less than 15 Years,10 or fewer,8572,8572
,,,≥ 15 and < 25 Years,10 or fewer,7446,7450
,,,≥ 25 and < 45 Years,23,17823,17846
,,,≥ 45 and < 65 Years,27,15897,15924
,,,65 Years or more,10 or fewer,16357,16366
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,63,66095,66158
,,Tennessee,Less than 15 Years,10 or fewer,8454,8457
,,,≥ 15 and < 25 Years,10 or fewer,5545,5553
,,,≥ 25 and < 45 Years,18,11144,11162
,,,≥ 45 and < 65 Years,10 or fewer,10760,10770
,,,65 Years or more,10 or fewer,10899,10903
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,43,46802,46845
,,Oregon,Less than 15 Years,10 or fewer,9013,9014
,,,≥ 15 and < 25 Years,11,6180,6191
,,,≥ 25 and < 45 Years,61,13612,13673
,,,≥ 45 and < 65 Years,20,12105,12125
,,,65 Years or more,13,14871,14884
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,106,55781,55887
,,Oklahoma,Less than 15 Years,10 or fewer,9112,9112
,,,≥ 15 and < 25 Years,10 or fewer,4773,4776
,,,≥ 25 and < 45 Years,16,10325,10341
,,,≥ 45 and < 65 Years,10 or fewer,9301,9306
,,,65 Years or more,10 or fewer,9411,9413
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,26,42922,42948
,,West Virginia,Less than 15 Years,10 or fewer,4739,4739
,,,≥ 15 and < 25 Years,10 or fewer,4097,4097
,,,≥ 25 and < 45 Years,10 or fewer,8419,8424
,,,≥ 45 and < 65 Years,10 or fewer,9128,9128
,,,65 Years or more,10 or fewer,10518,10521
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,36901,36909
,,Iowa,Less than 15 Years,10 or fewer,6542,6542
,,,≥ 15 and < 25 Years,10 or fewer,3977,3982
,,,≥ 25 and < 45 Years,10 or fewer,8513,8520
,,,≥ 45 and < 65 Years,10 or fewer,7767,7770
,,,65 Years or more,10 or fewer,9342,9345
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,18,36141,36159
,,Arkansas,Less than 15 Years,10 or fewer,9598,9598
,,,≥ 15 and < 25 Years,10 or fewer,4371,4374
,,,≥ 25 and < 45 Years,10 or fewer,8107,8115
,,,≥ 45 and < 65 Years,10 or fewer,7411,7415
,,,65 Years or more,10 or fewer,7170,7176
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,21,36657,36678
,,Arizona,Less than 15 Years,10 or fewer,4464,4464
,,,≥ 15 and < 25 Years,10 or fewer,3353,3358
,,,≥ 25 and < 45 Years,18,8176,8194
,,,≥ 45 and < 65 Years,10 or fewer,7862,7871
,,,65 Years or more,10 or fewer,9969,9970
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,33,33824,33857
,,Washington,Less than 15 Years,10 or fewer,4760,4762
,,,≥ 15 and < 25 Years,10 or fewer,3522,3526
,,,≥ 25 and < 45 Years,31,9070,9101
,,,≥ 45 and < 65 Years,10 or fewer,7671,7680
,,,65 Years or more,10 or fewer,9461,9467
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,52,34484,34536
,,Idaho,Less than 15 Years,10 or fewer,4179,4179
,,,≥ 15 and < 25 Years,10 or fewer,3546,3548
,,,≥ 25 and < 45 Years,10 or fewer,7095,7102
,,,≥ 45 and < 65 Years,10 or fewer,6226,6229
,,,65 Years or more,10 or fewer,7900,7904
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,16,28946,28962
,,Hawaii,Less than 15 Years,10 or fewer,4668,4668
,,,≥ 15 and < 25 Years,10 or fewer,2348,2348
,,,≥ 25 and < 45 Years,10 or fewer,5819,5826
,,,≥ 45 and < 65 Years,10 or fewer,5787,5795
,,,65 Years or more,10 or fewer,6769,6769
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,15,25391,25406
,,Missouri,Less than 15 Years,10 or fewer,2005,2005
,,,≥ 15 and < 25 Years,10 or fewer,2828,2831
,,,≥ 25 and < 45 Years,11,6873,6884
,,,≥ 45 and < 65 Years,10 or fewer,6696,6699
,,,65 Years or more,10 or fewer,7631,7631
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,17,26033,26050
,,Kansas,Less than 15 Years,10 or fewer,2701,2702
,,,≥ 15 and < 25 Years,10 or fewer,2852,2853
,,,≥ 25 and < 45 Years,10 or fewer,6732,6739
,,,≥ 45 and < 65 Years,10 or fewer,5757,5762
,,,65 Years or more,10 or fewer,7034,7036
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,16,25076,25092
,,Nebraska,Less than 15 Years,10 or fewer,2770,2771
,,,≥ 15 and < 25 Years,10 or fewer,2938,2939
,,,≥ 25 and < 45 Years,10 or fewer,6296,6300
,,,≥ 45 and < 65 Years,10 or fewer,5483,5484
,,,65 Years or more,10 or fewer,5819,5822
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,23306,23316
,,Maine,Less than 15 Years,10 or fewer,2457,2457
,,,≥ 15 and < 25 Years,10 or fewer,2172,2172
,,,≥ 25 and < 45 Years,12,5375,5387
,,,≥ 45 and < 65 Years,10 or fewer,5379,5384
,,,65 Years or more,10 or fewer,7607,7608
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,18,22990,23008
,,Rhode Island,Less than 15 Years,10 or fewer,3836,3836
,,,≥ 15 and < 25 Years,10 or fewer,1931,1933
,,,≥ 25 and < 45 Years,10 or fewer,4203,4213
,,,≥ 45 and < 65 Years,10 or fewer,4562,4566
,,,65 Years or more,10 or fewer,5446,5447
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,17,19978,19995
,,Nevada,Less than 15 Years,10 or fewer,3455,3455
,,,≥ 15 and < 25 Years,10 or fewer,2144,2147
,,,≥ 25 and < 45 Years,20,5191,5211
,,,≥ 45 and < 65 Years,10 or fewer,4710,4718
,,,65 Years or more,10 or fewer,3827,3831
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,35,19327,19362
,,Alabama,Less than 15 Years,10 or fewer,1928,1928
,,,≥ 15 and < 25 Years,10 or fewer,2012,2013
,,,≥ 25 and < 45 Years,10 or fewer,4854,4857
,,,≥ 45 and < 65 Years,10 or fewer,4823,4826
,,,65 Years or more,10 or fewer,5052,5052
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,18669,18676
,,Delaware,Less than 15 Years,10 or fewer,4265,4265
,,,≥ 15 and < 25 Years,10 or fewer,2157,2157
,,,≥ 25 and < 45 Years,18,4128,4146
,,,≥ 45 and < 65 Years,10 or fewer,3694,3704
,,,65 Years or more,10 or fewer,3992,3993
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,29,18236,18265
,,North Dakota,Less than 15 Years,10 or fewer,1806,1806
,,,≥ 15 and < 25 Years,10 or fewer,1549,1550
,,,≥ 25 and < 45 Years,10 or fewer,3574,3576
,,,≥ 45 and < 65 Years,10 or fewer,3012,3013
,,,65 Years or more,10 or fewer,3282,3282
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,13223,13227
,,Vermont,Less than 15 Years,10 or fewer,993,993
,,,≥ 15 and < 25 Years,10 or fewer,1044,1044
,,,≥ 25 and < 45 Years,10 or fewer,2267,2268
,,,≥ 45 and < 65 Years,10 or fewer,2380,2380
,,,65 Years or more,10 or fewer,3027,3027
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,9711,9712
,,Montana,Less than 15 Years,10 or fewer,1197,1197
,,,≥ 15 and < 25 Years,10 or fewer,1149,1149
,,,≥ 25 and < 45 Years,10 or fewer,2361,2364
,,,≥ 45 and < 65 Years,10 or fewer,1842,1842
,,,65 Years or more,10 or fewer,2689,2691
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,9238,9243
,,New Hampshire,Less than 15 Years,10 or fewer,770,770
,,,≥ 15 and < 25 Years,10 or fewer,840,841
,,,≥ 25 and < 45 Years,10 or fewer,1694,1700
,,,≥ 45 and < 65 Years,10 or fewer,1882,1882
,,,65 Years or more,10 or fewer,2746,2746
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,7932,7939
,,New Mexico,Less than 15 Years,10 or fewer,697,697
,,,≥ 15 and < 25 Years,10 or fewer,812,812
,,,≥ 25 and < 45 Years,10 or fewer,2340,2344
,,,≥ 45 and < 65 Years,10 or fewer,1981,1985
,,,65 Years or more,10 or fewer,2315,2315
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,8145,8153
,,South Dakota,Less than 15 Years,10 or fewer,1076,1076
,,,≥ 15 and < 25 Years,10 or fewer,843,843
,,,≥ 25 and < 45 Years,10 or fewer,1620,1620
,,,≥ 45 and < 65 Years,10 or fewer,1517,1517
,,,65 Years or more,10 or fewer,1941,1941
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,6997,6997
,,Utah,Less than 15 Years,10 or fewer,248,248
,,,≥ 15 and < 25 Years,10 or fewer,791,791
,,,≥ 25 and < 45 Years,10 or fewer,2262,2264
,,,≥ 45 and < 65 Years,10 or fewer,1781,1782
,,,65 Years or more,10 or fewer,1283,1284
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,6365,6369
,,Wyoming,Less than 15 Years,10 or fewer,730,730
,,,≥ 15 and < 25 Years,10 or fewer,623,624
,,,≥ 25 and < 45 Years,10 or fewer,1150,1150
,,,≥ 45 and < 65 Years,10 or fewer,1081,1083
,,,65 Years or more,10 or fewer,1311,1311
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,4895,4898
,,District of Columbia,Less than 15 Years,10 or fewer,174,174
,,,≥ 15 and < 25 Years,10 or fewer,292,292
,,,≥ 25 and < 45 Years,10 or fewer,908,909
,,,≥ 45 and < 65 Years,10 or fewer,463,463
,,,65 Years or more,10 or fewer,275,275
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,2112,2113
,,Puerto Rico,Less than 15 Years,10 or fewer,22,22
,,,≥ 15 and < 25 Years,10 or fewer,37,37
,,,≥ 25 and < 45 Years,10 or fewer,56,56
,,,≥ 45 and < 65 Years,10 or fewer,86,86
,,,65 Years or more,10 or fewer,113,113
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,314,314
,,Alaska,Less than 15 Years,10 or fewer,19,19
,,,≥ 15 and < 25 Years,10 or fewer,38,38
,,,≥ 25 and < 45 Years,10 or fewer,57,59
,,,≥ 45 and < 65 Years,10 or fewer,58,58
,,,65 Years or more,10 or fewer,101,101
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,273,275
,,Virgin Islands,Less than 15 Years,10 or fewer,10 or fewer,10 or fewer
,,,≥ 15 and < 25 Years,10 or fewer,10 or fewer,10 or fewer
,,,≥ 25 and < 45 Years,10 or fewer,10 or fewer,10 or fewer
,,,≥ 45 and < 65 Years,10 or fewer,20,20
,,,65 Years or more,10 or fewer,24,24
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,59,59
,,None of the above,Less than 15 Years,10 or fewer,8322,8322
,,,≥ 15 and < 25 Years,10 or fewer,7566,7568
,,,≥ 25 and < 45 Years,43,17478,17521
,,,≥ 45 and < 65 Years,16,13109,13125
,,,65 Years or more,10 or fewer,11446,11451
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,66,57921,57987
,,Total,Less than 15 Years,31,656658,656689
,,,≥ 15 and < 25 Years,294,484334,484628
,,,≥ 25 and < 45 Years,1732,1085338,1087070
,,,≥ 45 and < 65 Years,960,970554,971514
,,,65 Years or more,309,1049504,1049813
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,3326,4246392,4249718
,May,Ohio,Less than 15 Years,10 or fewer,50562,50565
,,,≥ 15 and < 25 Years,15,44432,44447
,,,≥ 25 and < 45 Years,169,101944,102113
,,,≥ 45 and < 65 Years,98,91792,91890
,,,65 Years or more,17,98646,98663
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,302,387376,387678
,,Florida,Less than 15 Years,10 or fewer,63250,63250
,,,≥ 15 and < 25 Years,20,39927,39947
,,,≥ 25 and < 45 Years,147,94581,94728
,,,≥ 45 and < 65 Years,78,81627,81705
,,,65 Years or more,30,88511,88541
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,275,367896,368171
,,Texas,Less than 15 Years,10 or fewer,64906,64907
,,,≥ 15 and < 25 Years,14,39617,39631
,,,≥ 25 and < 45 Years,58,86279,86337
,,,≥ 45 and < 65 Years,12,74132,74144
,,,65 Years or more,13,74259,74272
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,98,339194,339292
,,Pennsylvania,Less than 15 Years,10 or fewer,27781,27783
,,,≥ 15 and < 25 Years,13,25288,25301
,,,≥ 25 and < 45 Years,130,60704,60834
,,,≥ 45 and < 65 Years,72,56307,56379
,,,65 Years or more,10 or fewer,67938,67947
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,226,238019,238245
,,North Carolina,Less than 15 Years,10 or fewer,29075,29076
,,,≥ 15 and < 25 Years,12,25409,25421
,,,≥ 25 and < 45 Years,123,58403,58526
,,,≥ 45 and < 65 Years,44,52327,52371
,,,65 Years or more,13,55768,55781
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,193,220982,221175
,,Virginia,Less than 15 Years,10 or fewer,26930,26930
,,,≥ 15 and < 25 Years,11,23150,23161
,,,≥ 25 and < 45 Years,69,56459,56528
,,,≥ 45 and < 65 Years,61,48438,48499
,,,65 Years or more,15,52529,52544
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,156,207508,207664
,,New York,Less than 15 Years,10 or fewer,24242,24242
,,,≥ 15 and < 25 Years,11,22723,22734
,,,≥ 25 and < 45 Years,73,54640,54713
,,,≥ 45 and < 65 Years,65,49097,49162
,,,65 Years or more,15,54916,54931
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,164,205618,205782
,,California,Less than 15 Years,10 or fewer,25852,25855
,,,≥ 15 and < 25 Years,15,20189,20204
,,,≥ 25 and < 45 Years,90,50687,50777
,,,≥ 45 and < 65 Years,46,43924,43970
,,,65 Years or more,17,44428,44445
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,171,185080,185251
,,Illinois,Less than 15 Years,10 or fewer,29194,29195
,,,≥ 15 and < 25 Years,10 or fewer,19990,19998
,,,≥ 25 and < 45 Years,47,42744,42791
,,,≥ 45 and < 65 Years,50,39774,39824
,,,65 Years or more,16,47353,47369
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,122,179057,179179
,,Michigan,Less than 15 Years,10 or fewer,19128,19128
,,,≥ 15 and < 25 Years,10 or fewer,16554,16559
,,,≥ 25 and < 45 Years,33,37710,37743
,,,≥ 45 and < 65 Years,38,35257,35295
,,,65 Years or more,16,41167,41183
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,92,149816,149908
,,Georgia,Less than 15 Years,10 or fewer,28054,28055
,,,≥ 15 and < 25 Years,10 or fewer,16580,16588
,,,≥ 25 and < 45 Years,50,38185,38235
,,,≥ 45 and < 65 Years,33,33729,33762
,,,65 Years or more,10 or fewer,29967,29977
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,102,146516,146618
,,South Carolina,Less than 15 Years,10 or fewer,18110,18112
,,,≥ 15 and < 25 Years,13,15746,15759
,,,≥ 25 and < 45 Years,58,36549,36607
,,,≥ 45 and < 65 Years,29,33735,33764
,,,65 Years or more,10 or fewer,34744,34754
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,112,138884,138996
,,New Jersey,Less than 15 Years,10 or fewer,19661,19661
,,,≥ 15 and < 25 Years,10 or fewer,13574,13578
,,,≥ 25 and < 45 Years,51,31663,31714
,,,≥ 45 and < 65 Years,57,28293,28350
,,,65 Years or more,17,29366,29383
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,129,122557,122686
,,Colorado,Less than 15 Years,10 or fewer,25317,25317
