,"CLAY, AL",129,-,36.4%
,"TALLAPOOSA, AL",105,-,21.9%
,"BLECKLEY, GA",44,-,27.3%
,"NESS, KS",66,-,36.4%
,"EDWARDS, KS",54,-,53.7%
,"AUTAUGA, AL",81,-,42%
,"SAGUACHE, CO",51,-,27.5%
,"CLEARWATER, ID",56,-,33.9%
,"TURNER, GA",66,-,36.4%
,"WINSTON, AL",73,20.5%,56.2%
,"SUMNER, KS",82,-,28%
,"BENTON, IN",52,-,-
,"SCREVEN, GA",51,-,43.1%
,"WARREN, GA",65,-,44.6%
,"BACON, GA",65,-,36.9%
,"BUTTE, ID",60,-,-
,"WILKINSON, GA",41,-,39%
,"CALHOUN, GA",68,-,38.2%
,"TATTNALL, GA",68,-,29.4%
,"PULASKI, GA",47,-,38.3%
,"KIOWA, CO",37,-,37.8%
,"CRAWFORD, GA",60,-,31.7%
,"MARION, KS",46,-,39.1%
,"LONG, GA",48,-,37.5%
,"MACON, GA",55,-,41.8%
,"JENKINS, GA",54,-,42.6%
,"JEWELL, KS",41,-,36.6%
,"GOVE, KS",48,-,29.2%
,"JEFF DAVIS, GA",55,-,40%
,"CHEYENNE, CO",35,-,40%
,"BAKER, GA",45,-,44.4%
,"SCOTT, KS",44,-,29.5%
,"TAYLOR, GA",52,-,32.7%
,"DOOLY, GA",40,-,40%
,"ROOKS, KS",39,-,35.9%
,"WILCOX, GA",43,-,44.2%
,"LIBERTY, FL",35,-,54.3%
,"TELFAIR, GA",33,-,33.3%
,"JOHNSON, GA",44,-,40.9%
,"QUITMAN, GA",39,-,28.2%
,"MITCHELL, KS",37,-,43.2%
,"MORTON, KS",48,-,39.6%
,"PRATT, KS",41,-,36.6%
,"TALIAFERRO, GA",35,-,40%
,"TERRELL, GA",43,-,41.9%
,"DALLAS, AL",38,-,50%
,"WALLACE, KS",21,-,-
,"LEWIS, ID",29,-,-
,"BENEWAH, ID",33,-,-
,"MARION, GA",39,-,35.9%
,"OTTAWA, KS",59,-,33.9%
,"ALPINE, CA",38,-,42.1%
,"RANDOLPH, GA",34,-,35.3%
,"KETCHIKAN GATEWAY, AK",34,-,-
,"TWIGGS, GA",40,-,52.5%
,"GRANT, KS",37,-,35.1%
,"CHILTON, AL",40,-,32.5%
,"MONTGOMERY, GA",38,-,39.5%
,"GLASCOCK, GA",33,-,48.5%
,"EVANS, GA",30,-,43.3%
,"CANDLER, GA",23,-,60.9%
,"TREGO, KS",29,-,41.4%
,"BULLOCK, AL",53,-,35.8%
,"BIBB, AL",36,-,33.3%
,"OSBORNE, KS",19,-,57.9%
,"TREUTLEN, GA",18,-,-
,"STEVENS, KS",32,-,-
,"GRAY, KS",33,-,39.4%
,"CHATTAHOOCHEE, GA",18,-,-
,"CHAUTAUQUA, KS",38,-,42.1%
,"GRAHAM, KS",23,-,-
,"STEWART, GA",22,-,-
,"KINGMAN, KS",19,-,-
,"SCHLEY, GA",19,-,-
,"LANE, KS",24,-,-
,"HODGEMAN, KS",21,-,52.4%
,"BOUNDARY, ID",28,-,-
,"LINCOLN, KS",19,-,-
,"LAWRENCE, AL",30,-,-
,"SITKA, AK",21,-,-
,"DOLORES, CO",20,-,-
,"SHOSHONE, ID",19,-,-
,"MEADE, KS",24,-,-
,"CLARK, KS",17,-,-
,"COOSA, AL",28,-,-
,"MINERAL, CO",10 or fewer,-,-
,"PERRY, AL",19,-,-
,"PETERSBURG, AK",11,-,-
,"WHEELER, GA",20,-,-
,"GREELEY, KS",13,-,-
,"HAMILTON, KS",15,-,-
,"WICHITA, KS",15,-,-
,"VALDEZ CORDOVA, AK",10 or fewer,-,-
,"HARPER, KS",22,-,-
,"BARBER, KS",10 or fewer,-,-
,"HASKELL, KS",23,-,47.8%
,"KEARNY, KS",11,-,-
,"ELK, KS",20,-,-
,"HINSDALE, CO",13,-,-
,"SOUTHEAST FAIRBANKS, AK",10 or fewer,-,-
,"PRINCE OF WALES HYDER, AK",10 or fewer,-,-
,"KIOWA, KS",10 or fewer,-,-
,"STANTON, KS",10 or fewer,-,-
,"LOWNDES, AL",11,-,-
,"WEBSTER, GA",10 or fewer,-,-
,"NOME, AK",10 or fewer,-,-
,"NORTH SLOPE, AK",10 or fewer,-,-
,"ALEUTIANS WEST, AK",10 or fewer,-,-
,"BETHEL, AK",13,-,-
,"HAINES, AK",10 or fewer,-,-
,"SAN JUAN, CO",10 or fewer,-,-
,"WRANGELL, AK",10 or fewer,-,-
,"DENALI, AK",10 or fewer,-,-
,"HOONAH ANGOON, AK",10 or fewer,-,-
,"COMANCHE, KS",10 or fewer,-,-
,"CLARK, ID",10 or fewer,-,-
,"YUKON KOYUKUK, AK",10 or fewer,-,-
,"NORTHWEST ARCTIC, AK",10 or fewer,-,-
,"SKAGWAY, AK",10 or fewer,-,-
,"DILLINGHAM, AK",10 or fewer,-,-
,"ALEUTIANS EAST, AK",10 or fewer,-,-
,"BRISTOL BAY, AK",10 or fewer,-,-
,"YAKUTAT, AK",10 or fewer,-,-
,"KUSILVAK, AK",10 or fewer,-,-
,"LAKE AND PENINSULA, AK",10 or fewer,-,-
,"KALAWAO, HI",10 or fewer,-,-
,None of the above,492112,4.9%,22.2%
,Total,5750194,7.6%,28%
≥ 55 and < 65,"COOK, IL",298705,16.6%,29.6%
,"SAN DIEGO, CA",183523,10.4%,24.2%
,"MARICOPA, AZ",162546,9.6%,28.8%
,"ORANGE, FL",120212,11.9%,32.6%
,"RIVERSIDE, CA",108006,10%,26.5%
,"BROWARD, FL",128059,7.4%,23.9%
,"MIAMI-DADE, FL",113805,6.6%,27.1%
,"LOS ANGELES, CA",94102,9.8%,28.1%
,"HONOLULU, HI",87720,10.7%,15.8%
,"SANTA CLARA, CA",80325,8.5%,16.8%
,"FRESNO, CA",69275,14.9%,33.1%
,"HILLSBOROUGH, FL",87168,12.6%,33.5%
,"NEW HAVEN, CT",84524,12.9%,24.3%
,"ALAMEDA, CA",71372,14.5%,18.6%
,"ORANGE, CA",86850,6.4%,19.4%
,"HARTFORD, CT",76755,10.4%,22.6%
,"DUVAL, FL",76343,14.9%,38.8%
,"CONTRA COSTA, CA",72083,9.9%,12.4%
,"LEE, FL",72866,11.1%,27.3%
,"MARION, IN",58907,18.6%,36.4%
,"COBB, GA",67296,13.9%,30.1%
,"FAIRFIELD, CT",74325,10.7%,22.2%
,"EL PASO, CO",55041,8.1%,23%
,"DENVER, CO",43272,13.2%,21%
,"SAN BERNARDINO, CA",60233,13.3%,27.4%
,"FULTON, GA",46879,7.9%,26.9%
,"PIMA, AZ",49587,15.5%,28.4%
,"ADA, ID",53175,10.2%,23.6%
,"POLK, FL",53831,14.1%,41.1%
,"ARAPAHOE, CO",34093,9.9%,23.5%
,"SAN FRANCISCO, CA",42868,13.6%,10.4%
,"POLK, IA",36142,14.2%,27.4%
,"VOLUSIA, FL",48678,9.1%,34%
,"JOHNSON, KS",45698,9.6%,26.5%
,"DEKALB, GA",36245,8.2%,33.6%
,"DUPAGE, IL",43439,10.9%,24%
,"LAKE, IL",43608,11.3%,21.7%
,"LAKE, FL",40917,10.8%,35.1%
,"PULASKI, AR",35140,12.4%,30%
,"SEMINOLE, FL",40273,9.9%,31.6%
,"SACRAMENTO, CA",35417,8.3%,23.3%
,"OSCEOLA, FL",35147,11.6%,35.7%
,"KANE, IL",36946,15.2%,25.4%
,"GWINNETT, GA",31866,8.9%,31.8%
,"LARIMER, CO",31014,8.9%,19.8%
,"LAKE, IN",37461,16.5%,30%
,"ALLEN, IN",29175,19.2%,33.7%
,"PALM BEACH, FL",38650,4.3%,22%
,"WINNEBAGO, IL",32671,19.5%,32.5%
,"JEFFERSON, CO",26393,5.9%,18.9%
,"ADAMS, CO",21887,10.4%,24.4%
,"NEW LONDON, CT",33951,13%,24.4%
,"SAN MATEO, CA",26332,7.8%,13.8%
,"WELD, CO",24525,12.3%,27.7%
,"MONTEREY, CA",23449,17.3%,29.7%
,"PINELLAS, FL",36277,9.4%,30.7%
,"LINN, IA",26678,15.5%,26%
,"KERN, CA",21792,17.5%,36.4%
,"BOULDER, CO",27397,5.9%,13.1%
,"CANYON, ID",23273,17.2%,32.3%
,"DOUGLAS, CO",26071,5.7%,21.6%
,"ALACHUA, FL",19181,13.3%,27.6%
,"PASCO, FL",30156,10.4%,34.7%
,"NEW CASTLE, DE",16749,11.1%,30.8%
,"HALL, GA",24204,17.9%,32.9%
,"CHAMPAIGN, IL",18931,15.8%,21.3%
,"WILL, IL",28249,12.7%,31.9%
,"PEORIA, IL",20381,15.7%,31.2%
,"SHAWNEE, KS",21386,19%,32%
,"MARION, FL",20979,11.8%,37.9%
,"MCHENRY, IL",24509,10.4%,25.1%
,"SUSSEX, DE",21397,16.9%,36.5%
,"SAINT LUCIE, FL",22810,8%,31.6%
,"SAN JOAQUIN, CA",19004,6.6%,27.7%
,"MOBILE, AL",23318,17.7%,34.4%
,"CHEROKEE, GA",17981,10.1%,29.7%
,"SAINT JOHNS, FL",17768,7.4%,29.6%
,"JOHNSON, IA",13023,13%,23.6%
,"VANDERBURGH, IN",17990,16.7%,27.3%
,"MCLEAN, IL",17723,11.8%,26.6%
,"HAMILTON, IN",16594,9.2%,27.6%
,"KENT, DE",15985,22.7%,36.4%
,"COLLIER, FL",15804,6.6%,22.7%
,"PAULDING, GA",18077,18.5%,38.3%
,"MIDDLESEX, CT",19840,9.8%,22.5%
,"SONOMA, CA",13717,17.2%,22.7%
,"TAZEWELL, IL",15667,14.6%,31.4%
,"BREVARD, FL",16639,3.8%,28.9%
,"BALDWIN, AL",18252,11.8%,29.9%
,"INDIAN RIVER, FL",16382,6.5%,16.1%
,"ROCK ISLAND, IL",12898,17.3%,29.5%
,"DOUGLAS, GA",14383,19.3%,35.7%
,"CLAY, FL",12152,10.7%,39.9%
,"CLARK, IN",12647,18.6%,36.7%
,"LITCHFIELD, CT",15888,7.5%,20.7%
,"SCOTT, IA",12187,13.7%,32.1%
,"SAINT CLAIR, IL",15043,13.4%,34.9%
,"SANGAMON, IL",11934,11.7%,33.2%
,"BLACK HAWK, IA",10942,17.7%,28.1%
,"WYANDOTTE, KS",11549,18.2%,35.3%
,"LOWNDES, GA",11306,15.6%,28.5%
,"MARTIN, FL",13843,5.7%,24.7%
,"ST JOSEPH, IN",12398,14.6%,40.7%
,"LA SALLE, IL",11985,13.2%,36.8%
,"HAWAII, HI",11381,11%,26.1%
,"TWIN FALLS, ID",9456,16.5%,30.2%
,"KENDALL, IL",10453,15.1%,31.1%
,"SOLANO, CA",9771,14.8%,23.1%
,"FLAGLER, FL",12538,10.2%,34.3%
,"TOLLAND, CT",11918,6.8%,23.3%
,"MADISON, IN",10193,18.4%,37.7%
,"WOODBURY, IA",8969,15.6%,27.3%
,"TULARE, CA",7000,6%,35.9%
,"NASSAU, FL",12562,10.5%,34.4%
,"HUMBOLDT, CA",8718,14.9%,30.1%
,"JOHNSON, IN",9443,10.6%,33.8%
,"SUMTER, FL",9262,7.4%,31.5%
,"SANTA CRUZ, CA",9503,10.3%,21.2%
,"WINDHAM, CT",10746,10.8%,25.3%
,"CLAYTON, GA",8468,11.7%,41%
,"MADISON, IL",11574,13.9%,38.5%
,"BARTHOLOMEW, IN",9365,18.7%,36.4%
,"VERMILION, IL",9308,17.8%,27.9%
,"SALINE, AR",9648,11.8%,34.5%
,"MADERA, CA",7659,10%,34.2%
,"PUEBLO, CO",9269,10.2%,33.7%
,"HENRY, GA",7822,9.5%,42%
,"SEBASTIAN, AR",9356,17.1%,36.6%
,"FORSYTH, GA",7412,6.2%,28.1%
,"CRAIGHEAD, AR",7706,20.3%,43.3%
,"PORTER, IN",9939,12.7%,29.6%
,"MARIN, CA",6821,12.4%,17.7%
,"KAUAI, HI",8689,11.4%,12.4%
,"MACON, IL",8132,15.4%,35.4%
,"FAULKNER, AR",7764,9.1%,32.9%
,"FLOYD, IN",8481,16.6%,27%
,"BARROW, GA",7630,15.8%,37%
,"STANISLAUS, CA",7086,3.9%,16.5%
,"PINAL, AZ",7223,7.7%,29.1%
,"JACKSON, GA",7317,14.8%,36.2%
,"DUBUQUE, IA",7598,10%,28.5%
,"BANNOCK, ID",7411,11.8%,29.8%
,"MESA, CO",7250,8.7%,23.1%
,"HIGHLANDS, FL",7867,11%,37%
,"TROUP, GA",7207,18.4%,36.2%
,"WASHINGTON, AR",3205,10.9%,27.6%
,"MERCED, CA",4356,8.4%,31.9%
,"WHITFIELD, GA",7738,14.3%,42.5%
,"HOUSTON, AL",8343,11.5%,31.3%
,"WARRICK, IN",6398,14.4%,27.1%
,"LONOKE, AR",6908,12.3%,32%
,"HOWARD, IN",6231,14.4%,40%
,"DALLAS, IA",4913,11.2%,27.2%
,"BARTOW, GA",7150,11.5%,37.9%
,"HANCOCK, IN",6275,13.4%,39.2%
,"PLACER, CA",6282,2.3%,15.1%
,"WAYNE, IN",5720,20.4%,43.4%
,"BOONE, IL",6304,18%,30.9%
,"KNOX, IL",5818,15.1%,33.9%
,"BENTON, AR",2425,5.5%,29.5%
,"CRAWFORD, AR",5711,14.9%,38.3%
,"HERNANDO, FL",6902,10.1%,38.5%
,"YOLO, CA",4366,12.9%,15.7%
,"SANTA BARBARA, CA",4779,23.5%,34.1%
,"BROOMFIELD, CO",4294,7.2%,16.3%
,"SPALDING, GA",5271,14.3%,31.5%
,"GORDON, GA",5391,14.4%,46.1%
,"HABERSHAM, GA",4899,15.4%,35.6%
,"CITRUS, FL",5565,8.3%,36.5%
,"MUSCATINE, IA",4498,21.1%,39%
,"EL DORADO, CA",6293,1.7%,14.6%
,"LEAVENWORTH, KS",5572,12.9%,36.4%
,"CHARLOTTE, FL",5327,7.6%,26.3%
,"NOBLE, IN",4523,23.6%,32.6%
,"VENTURA, CA",4739,1.7%,11.7%
,"KNOX, IN",4385,18.4%,39.7%
,"ELKHART, IN",3987,17%,36.8%
,"WOODFORD, IL",4297,12.4%,29.8%
,"FLOYD, GA",5343,10.4%,39.6%
,"HENRY, IL",4388,15%,32.2%
,"CLARKE, GA",4217,12.5%,36.9%
,"RICHMOND, GA",5098,10.7%,46.8%
,"KOSCIUSKO, IN",3953,18.2%,34%
,"JEFFERSON, AR",4208,17.8%,41.5%
,"WEBSTER, IA",3754,16.6%,28.6%
,"MENDOCINO, CA",3138,13%,22.1%
,"HUNTINGTON, IN",3884,20.2%,33.8%
,"OGLE, IL",4608,16.2%,32.2%
,"GIBSON, IN",4118,19.2%,28.4%
,"CARROLL, GA",3952,13%,38.6%
,"CRITTENDEN, AR",4220,16%,38%
,"SARASOTA, FL",4484,5%,21.9%
,"KINGS, CA",3147,6.8%,39.8%
,"WARREN, IA",3664,14.5%,29.4%
,"DOUGLAS, KS",4259,8.6%,30.9%
,"HARRISON, IN",4527,19.5%,35.4%
,"MARSHALL, IA",3423,17.3%,36%
,"WHITLEY, IN",3759,19.2%,33.1%
,"MARSHALL, IN",3807,16.4%,44.7%
,"LIVINGSTON, IL",3816,14.9%,31.2%
,"CATOOSA, GA",4267,12.1%,41.7%
,"MANATEE, FL",4670,6.4%,26.3%
,"EFFINGHAM, IL",4040,12.2%,26.1%
,"WALKER, GA",4116,10.9%,41.7%
,"ELMORE, ID",2977,16.4%,24.3%
,"CLINTON, IL",4035,15.1%,40.4%
,"DEKALB, IL",4055,10.6%,34%
,"BUREAU, IL",3875,9.5%,36.7%
,"DEARBORN, IN",3950,11.6%,26.2%
,"WALTON, GA",3044,9.8%,38.6%
,"HENDRICKS, IN",3557,10.1%,37%
,"WABASH, IN",3161,21.4%,35%
,"WHITE, AR",3801,10.2%,36.1%
,"WHITE, GA",3734,16.3%,34.8%
,"LUMPKIN, GA",3539,15.6%,33.6%
,"BLAINE, ID",3574,6.2%,11.1%
,"COLUMBIA, GA",3061,6.7%,38.4%
,"COLUMBIA, FL",3275,12.3%,35.5%
,"COWETA, GA",3196,7.5%,31.8%
,"NAPA, CA",2773,16.2%,22%
,"COLES, IL",2946,12.8%,24.1%
,"MURRAY, GA",3786,16.3%,48.4%
,"FAYETTE, GA",2822,6.3%,28.6%
,"PAYETTE, ID",3020,17%,33.6%
,"STEPHENS, GA",3103,21.1%,39.2%
,"COFFEE, AL",3185,14.5%,42.5%
,"LEVY, FL",3372,13.1%,35.8%
,"YAVAPAI, AZ",3909,3.8%,20.8%
,"CAMDEN, GA",2968,13.3%,43.8%
,"GEARY, KS",2165,14%,38.4%
,"PUTNAM, FL",3023,12.5%,38.4%
,"MAUI, HI",2980,13.7%,21.5%
,"GREENE, AR",2954,15%,42.2%
,"DAWSON, GA",2783,10.8%,29.8%
,"NEWTON, GA",2467,8.6%,39.1%
,"RILEY, KS",2813,11.7%,29.3%
,"STEUBEN, IN",3406,15.2%,34.2%
,"LYON, KS",2671,19.3%,37.3%
,"JEROME, ID",2388,18.2%,32%
,"CLEBURNE, AR",3288,11.6%,29.5%
,"GARLAND, AR",2637,6.9%,30.6%
,"BARTON, KS",2457,12%,31.5%
,"POTTAWATTAMIE, IA",3380,15.2%,42.4%
,"POSEY, IN",2935,14.7%,24.9%
,"MACOUPIN, IL",3005,11.9%,37%
,"ROUTT, CO",2445,3.9%,12.8%
,"ESCAMBIA, FL",1371,9.3%,30.6%
,"DALE, AL",3238,9%,32.2%
,"HOT SPRING, AR",2744,11.9%,30.8%
,"FULTON, IL",2987,11.6%,32.5%
,"WAPELLO, IA",2102,15.3%,37.7%
,"BENTON, IA",2758,13.7%,29.5%
,"ROCKDALE, GA",2475,9.6%,40.4%
,"LAGRANGE, IN",2480,18.3%,32.6%
,"FAYETTE, IN",2241,20.5%,44%
,"STORY, IA",1921,10.5%,30.3%
,"LEON, FL",1729,8.1%,34.4%
,"CLINTON, IA",2426,15%,40.1%
,"TELLER, CO",3087,7.5%,21.9%
,"SIOUX, IA",1891,11.2%,19.5%
,"DELAWARE, IN",2590,9.5%,36.5%
,"FRANKLIN, GA",2463,16.4%,39.3%
,"HENDRY, FL",2046,16.7%,37%
,"DES MOINES, IA",2046,13.3%,39.1%
,"COCHISE, AZ",2195,11.8%,33%
,"BUENA VISTA, IA",1982,19.8%,32.6%
,"POLK, GA",2694,11%,37.5%
,"MAHASKA, IA",2047,16.3%,31%
,"JEFFERSON, IN",2646,15%,40%
,"CLARK, AR",2157,16.7%,28.6%
,"MONTGOMERY, IL",2425,11.4%,34.9%
,"POPE, AR",2395,6.8%,36.2%
,"BREMER, IA",1869,13.3%,28.3%
,"BANKS, GA",2163,15.3%,34.9%
,"WASHINGTON, IA",1888,11.1%,34.3%
,"CHRISTIAN, IL",2325,14.1%,37.4%
,"LATAH, ID",1878,6.2%,26.5%
,"HART, GA",2406,13.4%,36.9%
,"SAN BENITO, CA",2072,9.9%,32.2%
,"POINSETT, AR",2047,20.5%,44.4%
,"WASHINGTON, IN",2503,20.3%,31.7%
,"ARKANSAS, AR",1965,18.6%,30.2%
,"DOUGLAS, IL",1795,15.9%,25.3%
,"MORGAN, IN",2266,9.1%,33.3%
,"JONES, IA",2032,12.8%,27.9%
,"MISSISSIPPI, AR",2386,19.2%,47.7%
,"SEDGWICK, KS",2166,8.7%,29.3%
,"PIATT, IL",1866,11.3%,21%
,"JASPER, IA",1947,13%,36.5%
,"SHASTA, CA",1653,7.6%,31.5%
,"RICHLAND, IL",1920,13.9%,36.5%
,"BUTTS, GA",1855,9.5%,31.6%
,"POWESHIEK, IA",1868,15.3%,34%
,"FRANKLIN, KS",2229,10.5%,39.6%
,"OUACHITA, AR",2079,20.3%,41.5%
,"TUSCALOOSA, AL",1722,24.2%,44.7%
,"GENEVA, AL",2342,10.1%,26.6%
,"SUWANNEE, FL",1910,11.7%,37.5%
,"SAN LUIS OBISPO, CA",1882,3.3%,18%
,"WARREN, IL",1709,16.9%,36.6%
,"HARDEE, FL",1795,14.9%,43.7%
,"CEDAR, IA",1806,15%,31.2%
,"OSAGE, KS",1995,21.3%,33.9%
,"MIAMI, KS",2310,10.9%,35.8%
,"RIPLEY, IN",1862,12.5%,37.5%
,"LEE, IA",1738,14.6%,40.9%
,"BRADFORD, FL",1849,18.2%,43.5%
,"BUTTE, CA",1071,4.9%,18.1%
,"PLYMOUTH, IA",1783,8.5%,23.2%
,"OKALOOSA, FL",1316,6.5%,28.6%
,"BAKER, FL",1745,15%,49.2%
,"TAMA, IA",1764,18.4%,36.3%
,"SHELBY, IL",1906,16.1%,35.6%
,"SANTA ROSA, FL",996,7.4%,28.7%
,"OCONEE, GA",1635,9.7%,28.6%
,"DAVIESS, IN",1895,18.8%,40.1%
,"SCOTT, IN",2211,18.5%,40%
,"GEM, ID",1935,12.4%,29.9%
,"MIAMI, IN",1889,11.8%,37.9%
,"JACKSON, IN",2109,10.9%,39.3%
,"STEPHENSON, IL",1898,12.3%,35.8%
,"JEFFERSON, KS",2065,16.6%,30.9%
,"BOND, IL",1806,16.8%,41.6%
,"GREENE, GA",2099,6.8%,29.8%
,"GRANT, IN",1915,14.8%,39%
,"MONROE, FL",2319,5%,26.9%
,"ELBERT, CO",1758,7.4%,27.4%
,"OBRIEN, IA",1346,11.9%,27.4%
,"MINIDOKA, ID",1656,17.4%,40%
,"JENNINGS, IN",1955,14.8%,40%
,"GRUNDY, IL",1587,7.1%,32.9%
,"FAYETTE, IA",1667,14.9%,28.4%
,"VALLEY, ID",1634,7.3%,19.4%
,"BERRIEN, GA",1572,14.1%,26.6%
,"LAKE, CA",1481,10.5%,26.3%
,"RABUN, GA",1559,10.5%,31.8%
,"IOWA, IA",1595,12.4%,34.3%
,"FRANKLIN, IN",1629,16.4%,34.8%
,"IMPERIAL, CA",1625,13%,32.3%
,"LA PORTE, IN",1931,8.6%,33.9%
,"GOODING, ID",1325,13.9%,30.3%
,"MARSHALL, IL",1546,14.6%,34.7%
,"BAY, FL",1360,7.3%,30.7%
,"IROQUOIS, IL",1443,12.7%,30.6%
,"LEE, IL",1779,11.7%,37.3%
,"BUCHANAN, IA",1598,12.1%,35%
,"UNION, AR",1777,8.9%,35.1%
,"FREMONT, CO",1727,6.8%,29.1%
,"ALLAMAKEE, IA",1347,10.3%,20.5%
,"WHITESIDE, IL",1519,9.3%,38.6%
,"MUSCOGEE, GA",1182,4.9%,37.2%
,"WINNESHIEK, IA",1482,8.8%,19.9%
,"GRANT, AR",1594,11.8%,34.3%
,"SHELBY, IN",1730,13.6%,40.1%
,"HENRY, IN",1631,13.5%,41.3%
,"WILLIAMSON, IL",1825,7.4%,41.5%
,"SPENCER, IN",1554,15.4%,29.9%
,"MERCER, IL",1497,13.4%,34.4%
,"ETOWAH, AL",1719,6.4%,40.3%
,"CERRO GORDO, IA",1341,8.5%,33%
,"KANKAKEE, IL",1698,11.5%,37.8%
,"CASSIA, ID",1307,12.2%,36.6%
,"DEL NORTE, CA",1359,21.3%,36.2%
,"LOGAN, IL",1276,11.1%,36.6%
,"INDEPENDENCE, AR",1320,12.8%,42%
,"POTTAWATOMIE, KS",1447,12.4%,31.5%
,"LAWRENCE, IL",1476,14.4%,39.2%
,"FAYETTE, IL",1424,12.6%,30.8%
,"WELLS, IN",1245,15.6%,39.9%
,"MARION, AL",1366,18.4%,38%
,"MASSAC, IL",1542,17.8%,36.2%
,"MOFFAT, CO",1032,8.8%,29.3%
,"COCONINO, AZ",1092,2.5%,12.8%
,"OWYHEE, ID",1188,14.4%,29.6%
,"MARION, IA",1154,8.3%,30.3%
,"BIBB, GA",1208,5.1%,33.2%
,"BOONE, IN",1254,9.7%,28.6%
,"MADISON, GA",1456,13.2%,39.3%
,"DUBOIS, IN",1457,9.9%,26.6%
,"CHATTOOGA, GA",1675,10.7%,44.4%
,"HOUSTON, GA",1196,5.7%,40.1%
,"PICKENS, GA",1238,7.5%,33.4%
,"CRAWFORD, IL",1386,10.1%,34.4%
,"JACKSON, IL",1491,7%,42.7%
,"BINGHAM, ID",1286,11%,32.9%
,"MILLER, AR",1294,15%,41.8%
,"JACKSON, KS",1358,14.7%,34%
,"FORD, IL",1140,13.3%,27.3%
,"GRUNDY, IA",1057,9.7%,28.5%
,"DECATUR, IN",1136,11.9%,37.7%
,"UNION, GA",1335,7.6%,34.5%
,"CLAYTON, IA",1225,7.7%,30.5%
,"MORGAN, CO",1179,10.7%,28.5%
,"GILCHRIST, FL",1129,13.9%,34.9%
,"PIKE, IN",1296,19.5%,31.6%
,"JO DAVIESS, IL",1204,7.4%,24.4%
,"ESCAMBIA, AL",1199,15.7%,36.8%
,"JACKSON, FL",1396,8%,33.2%
,"MERIWETHER, GA",1391,17%,40.1%
,"BUTLER, IA",1071,15.6%,29.9%
,"HENRY, IA",1070,11.6%,38.7%
,"OKEECHOBEE, FL",1344,11%,36.8%
,"BONNEVILLE, ID",1093,6.6%,33.6%
,"MORGAN, IL",1122,13.8%,40.4%
,"CONWAY, AR",1239,6.9%,36.3%
,"NEVADA, CA",1290,2%,10.8%
,"CHATHAM, GA",1064,7.2%,26.8%
,"DREW, AR",1206,6.4%,31.4%
,"LYON, IA",854,14.6%,21.5%
,"HUMBOLDT, IA",951,14.6%,27.7%
,"MOULTRIE, IL",1023,14.4%,35.4%
,"DIXIE, FL",1244,17.9%,33.4%
,"CROSS, AR",1089,14.5%,45.1%
,"JOHNSON, AR",1150,14.5%,39.5%
,"ADAMS, IN",982,9.9%,41.1%
,"DELAWARE, IA",1233,8.7%,39.6%
,"MCDONOUGH, IL",960,11.5%,36.7%
,"HARALSON, GA",1098,12.8%,38.1%
,"WASHINGTON, ID",1016,12.2%,28.1%
,"JACKSON, IA",1127,7.6%,32%
,"CHOCTAW, AL",1187,22.2%,48.9%
,"RANDOLPH, IN",1067,15%,44%
,"HENRY, AL",1258,10.6%,32.3%
,"GARFIELD, CO",893,4.7%,19%
,"MASON, IL",1122,14.6%,34%
,"COOK, GA",1018,12.9%,29.2%
,"VAN BUREN, AR",1225,9.6%,34.4%
,"KEOKUK, IA",891,12.1%,32.4%
,"LANIER, GA",927,20.8%,31.2%
,"LOUISA, IA",986,18.6%,40.1%
,"LOGAN, AR",1167,14.8%,42%
,"LASSEN, CA",1145,11.2%,32.2%
,"PUTNAM, GA",1224,6.6%,33.6%
,"PIKE, GA",1014,9.7%,30.6%
,"CALHOUN, AL",1453,8.2%,39.4%
,"LAMAR, GA",1015,10%,33.3%
,"JEFFERSON, IA",680,10.1%,32.6%
,"WRIGHT, IA",760,12.1%,22.8%
,"JASPER, IL",986,12.6%,27.4%
,"JEFFERSON, AL",984,8.3%,29.8%
,"GILMER, GA",1040,7.1%,32%
,"JASPER, IN",1111,10.1%,31.2%
,"SANTA CRUZ, AZ",766,13.2%,30.9%
,"BROOKS, GA",969,14.1%,28.9%
,"KODIAK ISLAND, AK",723,19.5%,31.5%
,"MADISON, IA",865,11%,29.5%
,"UNION, FL",853,12.4%,35.2%
,"SAINT FRANCIS, AR",1094,14.3%,39.9%
,"CLAY, IL",936,9.9%,30.3%
,"DADE, GA",942,11%,38%
,"MOHAVE, AZ",1183,6.5%,29.5%
,"STARKE, IN",975,13.2%,44.5%
,"FANNIN, GA",1064,6.8%,31.1%
,"DEKALB, IN",950,25.6%,40.3%
,"BARBOUR, AL",1177,6.8%,35.5%
,"LAWRENCE, AR",964,13.7%,47%
,"EAGLE, CO",793,3.3%,13.7%
,"FRANKLIN, AR",853,10.6%,38.8%
,"SISKIYOU, CA",928,10.5%,36.6%
,"ANDERSON, KS",823,13.1%,33.7%
,"UNION, IN",832,23.4%,41.5%
,"CASS, IN",940,10.6%,41%
,"ALLEN, KS",909,13.9%,37.6%
,"CALHOUN, IA",790,13.4%,31.8%
,"CHAMBERS, AL",1128,12.8%,39%
,"PERRY, AR",957,14.3%,40%
,"WHITE, IL",965,12%,29.1%
,"BOONE, IA",777,15.4%,35.8%
,"ASHLEY, AR",972,6.5%,35.3%
,"SAC, IA",843,14.7%,30.2%
