Session Title,"Opioid Overdoses in ED, State Month Age",,,,,
Session ID,2768312,,,,,
Data Model,ED Encounters,,,,,
Population Base,All ED Encounters,,,,,
Population Criteria Filters: These criteria are a summary and do not fully reflect the content of the exported session.,,,,,,
Session Date Range,1/1/2023 - 3/31/2024 (Based On Arrival Date),,,,,
Measure,Number of ED Encounters,,,,,
Export User,Stephanie Perniciaro,,,,,
Date of Export,10/22/2025,,,,,
,,,,,,
,,,,,,
,,,ED Diagnoses,"ICD-10 OPIOID OVERDOSE, Initial Encounter",None of the above,"Total: Total includes all data, including data from columns not currently displayed."
Year,Month,State of Residence (U.S.),Age at Time of Visit,,,
,,,≥ 25 and < 45 Years,106,56573,56679
,,,≥ 45 and < 65 Years,81,52672,52753
,,,65 Years or more,14,61958,61972
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,221,220547,220768
,,North Carolina,Less than 15 Years,10 or fewer,27302,27303
,,,≥ 15 and < 25 Years,35,23701,23736
,,,≥ 25 and < 45 Years,144,52162,52306
,,,≥ 45 and < 65 Years,66,46316,46382
,,,65 Years or more,14,48234,48248
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,260,197716,197976
,,Virginia,Less than 15 Years,10 or fewer,25135,25136
,,,≥ 15 and < 25 Years,26,22257,22283
,,,≥ 25 and < 45 Years,96,50440,50536
,,,≥ 45 and < 65 Years,77,44059,44136
,,,65 Years or more,21,45900,45921
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,221,187791,188012
,,New York,Less than 15 Years,10 or fewer,20538,20538
,,,≥ 15 and < 25 Years,11,22705,22716
,,,≥ 25 and < 45 Years,97,51313,51410
,,,≥ 45 and < 65 Years,66,45742,45808
,,,65 Years or more,13,48813,48826
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,187,189111,189298
,,Illinois,Less than 15 Years,10 or fewer,27009,27009
,,,≥ 15 and < 25 Years,11,19631,19642
,,,≥ 25 and < 45 Years,45,37590,37635
,,,≥ 45 and < 65 Years,63,34916,34979
,,,65 Years or more,16,40966,40982
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,135,160112,160247
,,Michigan,Less than 15 Years,10 or fewer,18469,18469
,,,≥ 15 and < 25 Years,10 or fewer,16810,16817
,,,≥ 25 and < 45 Years,53,36900,36953
,,,≥ 45 and < 65 Years,59,33785,33844
,,,65 Years or more,22,37938,37960
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,141,143902,144043
,,California,Less than 15 Years,10 or fewer,20727,20727
,,,≥ 15 and < 25 Years,12,16216,16228
,,,≥ 25 and < 45 Years,111,39014,39125
,,,≥ 45 and < 65 Years,53,34573,34626
,,,65 Years or more,19,34710,34729
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,195,145240,145435
,,Georgia,Less than 15 Years,10 or fewer,31924,31927
,,,≥ 15 and < 25 Years,14,16503,16517
,,,≥ 25 and < 45 Years,60,34829,34889
,,,≥ 45 and < 65 Years,42,31036,31078
,,,65 Years or more,18,26760,26778
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,137,141052,141189
,,South Carolina,Less than 15 Years,10 or fewer,18675,18675
,,,≥ 15 and < 25 Years,22,15009,15031
,,,≥ 25 and < 45 Years,89,33498,33587
,,,≥ 45 and < 65 Years,42,30510,30552
,,,65 Years or more,12,30618,30630
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,165,128310,128475
,,New Jersey,Less than 15 Years,10 or fewer,11819,11819
,,,≥ 15 and < 25 Years,10 or fewer,10764,10764
,,,≥ 25 and < 45 Years,53,23491,23544
,,,≥ 45 and < 65 Years,51,22038,22089
,,,65 Years or more,12,23422,23434
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,116,91534,91650
,,Colorado,Less than 15 Years,10 or fewer,21196,21197
,,,≥ 15 and < 25 Years,18,12795,12813
,,,≥ 25 and < 45 Years,69,23405,23474
,,,≥ 45 and < 65 Years,26,16603,16629
,,,65 Years or more,10 or fewer,16440,16447
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,121,90439,90560
,,Indiana,Less than 15 Years,10 or fewer,12785,12787
,,,≥ 15 and < 25 Years,15,11034,11049
,,,≥ 25 and < 45 Years,88,23798,23886
,,,≥ 45 and < 65 Years,35,21518,21553
,,,65 Years or more,12,21293,21305
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,152,90428,90580
,,Connecticut,Less than 15 Years,10 or fewer,11866,11867
,,,≥ 15 and < 25 Years,10 or fewer,9707,9711
,,,≥ 25 and < 45 Years,41,21675,21716
,,,≥ 45 and < 65 Years,37,20648,20685
,,,65 Years or more,10 or fewer,22647,22655
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,91,86543,86634
,,Kentucky,Less than 15 Years,10 or fewer,15725,15726
,,,≥ 15 and < 25 Years,11,10065,10076
,,,≥ 25 and < 45 Years,39,20314,20353
,,,≥ 45 and < 65 Years,30,19959,19989
,,,65 Years or more,10 or fewer,20618,20622
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,85,86681,86766
,,Louisiana,Less than 15 Years,10 or fewer,14165,14165
,,,≥ 15 and < 25 Years,14,10303,10317
,,,≥ 25 and < 45 Years,59,20481,20540
,,,≥ 45 and < 65 Years,25,17596,17621
,,,65 Years or more,10 or fewer,15648,15655
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,105,78193,78298
,,Massachusetts,Less than 15 Years,10 or fewer,8887,8888
,,,≥ 15 and < 25 Years,10 or fewer,9052,9057
,,,≥ 25 and < 45 Years,52,19614,19666
,,,≥ 45 and < 65 Years,32,17445,17477
,,,65 Years or more,10 or fewer,18599,18604
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,95,73597,73692
,,Wisconsin,Less than 15 Years,10 or fewer,11882,11884
,,,≥ 15 and < 25 Years,10 or fewer,8960,8964
,,,≥ 25 and < 45 Years,27,17983,18010
,,,≥ 45 and < 65 Years,10 or fewer,16756,16762
,,,65 Years or more,10 or fewer,18555,18558
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,42,74136,74178
,,Minnesota,Less than 15 Years,10 or fewer,10088,10090
,,,≥ 15 and < 25 Years,15,9133,9148
,,,≥ 25 and < 45 Years,61,19465,19526
,,,≥ 45 and < 65 Years,24,16877,16901
,,,65 Years or more,10 or fewer,19989,19996
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,109,75553,75662
,,Maryland,Less than 15 Years,10 or fewer,7953,7955
,,,≥ 15 and < 25 Years,10 or fewer,7596,7604
,,,≥ 25 and < 45 Years,44,17582,17626
,,,≥ 45 and < 65 Years,40,15801,15841
,,,65 Years or more,15,16037,16052
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,109,64971,65080
,,Mississippi,Less than 15 Years,10 or fewer,10708,10708
,,,≥ 15 and < 25 Years,10 or fewer,7973,7978
,,,≥ 25 and < 45 Years,17,16053,16070
,,,≥ 45 and < 65 Years,10 or fewer,15174,15183
,,,65 Years or more,10 or fewer,14843,14845
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,33,64751,64784
,,Oregon,Less than 15 Years,10 or fewer,7057,7059
,,,≥ 15 and < 25 Years,11,5998,6009
,,,≥ 25 and < 45 Years,73,13402,13475
,,,≥ 45 and < 65 Years,20,11871,11891
,,,65 Years or more,10 or fewer,14670,14678
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,114,52998,53112
,,Tennessee,Less than 15 Years,10 or fewer,8724,8725
,,,≥ 15 and < 25 Years,10 or fewer,5880,5883
,,,≥ 25 and < 45 Years,28,11292,11320
,,,≥ 45 and < 65 Years,16,10922,10938
,,,65 Years or more,10 or fewer,10611,10615
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,52,47429,47481
,,Oklahoma,Less than 15 Years,10 or fewer,8526,8526
,,,≥ 15 and < 25 Years,10 or fewer,4858,4861
,,,≥ 25 and < 45 Years,34,10667,10701
,,,≥ 45 and < 65 Years,11,9285,9296
,,,65 Years or more,10 or fewer,8899,8902
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,51,42235,42286
,,Iowa,Less than 15 Years,10 or fewer,6146,6146
,,,≥ 15 and < 25 Years,10 or fewer,4609,4613
,,,≥ 25 and < 45 Years,12,8936,8948
,,,≥ 45 and < 65 Years,10 or fewer,8060,8063
,,,65 Years or more,10 or fewer,9349,9353
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,23,37100,37123
,,Arkansas,Less than 15 Years,10 or fewer,9526,9527
,,,≥ 15 and < 25 Years,10 or fewer,4409,4412
,,,≥ 25 and < 45 Years,10 or fewer,8243,8252
,,,≥ 45 and < 65 Years,10 or fewer,7345,7351
,,,65 Years or more,10 or fewer,6899,6901
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,21,36422,36443
,,West Virginia,Less than 15 Years,10 or fewer,4352,4352
,,,≥ 15 and < 25 Years,10 or fewer,3999,4000
,,,≥ 25 and < 45 Years,10 or fewer,7868,7877
,,,≥ 45 and < 65 Years,10 or fewer,8230,8233
,,,65 Years or more,10 or fewer,8978,8979
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,14,33427,33441
,,Washington,Less than 15 Years,10 or fewer,3618,3618
,,,≥ 15 and < 25 Years,16,3436,3452
,,,≥ 25 and < 45 Years,52,8700,8752
,,,≥ 45 and < 65 Years,11,7463,7474
,,,65 Years or more,10 or fewer,9007,9010
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,82,32224,32306
,,Arizona,Less than 15 Years,10 or fewer,3665,3665
,,,≥ 15 and < 25 Years,10 or fewer,3191,3194
,,,≥ 25 and < 45 Years,18,7455,7473
,,,≥ 45 and < 65 Years,10 or fewer,7242,7249
,,,65 Years or more,10 or fewer,9083,9084
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,29,30636,30665
,,Idaho,Less than 15 Years,10 or fewer,3511,3511
,,,≥ 15 and < 25 Years,10 or fewer,3454,3457
,,,≥ 25 and < 45 Years,15,6955,6970
,,,≥ 45 and < 65 Years,10 or fewer,6140,6146
,,,65 Years or more,10 or fewer,7623,7625
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,26,27683,27709
,,Missouri,Less than 15 Years,10 or fewer,1980,1980
,,,≥ 15 and < 25 Years,10 or fewer,3094,3097
,,,≥ 25 and < 45 Years,16,7146,7162
,,,≥ 45 and < 65 Years,10 or fewer,6506,6512
,,,65 Years or more,10 or fewer,7551,7554
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,28,26277,26305
,,Hawaii,Less than 15 Years,10 or fewer,4005,4006
,,,≥ 15 and < 25 Years,10 or fewer,2367,2368
,,,≥ 25 and < 45 Years,10 or fewer,5369,5377
,,,≥ 45 and < 65 Years,11,5808,5819
,,,65 Years or more,10 or fewer,6734,6736
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,23,24283,24306
,,Kansas,Less than 15 Years,10 or fewer,2434,2434
,,,≥ 15 and < 25 Years,10 or fewer,2916,2920
,,,≥ 25 and < 45 Years,10 or fewer,6655,6662
,,,≥ 45 and < 65 Years,10 or fewer,5824,5826
,,,65 Years or more,10 or fewer,6726,6727
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,14,24555,24569
,,Maine,Less than 15 Years,10 or fewer,2224,2224
,,,≥ 15 and < 25 Years,10 or fewer,2298,2300
,,,≥ 25 and < 45 Years,11,5395,5406
,,,≥ 45 and < 65 Years,10 or fewer,5425,5433
,,,65 Years or more,10 or fewer,7350,7353
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,24,22692,22716
,,Nebraska,Less than 15 Years,10 or fewer,2538,2538
,,,≥ 15 and < 25 Years,10 or fewer,3066,3069
,,,≥ 25 and < 45 Years,10 or fewer,6374,6377
,,,≥ 45 and < 65 Years,10 or fewer,5181,5182
,,,65 Years or more,10 or fewer,5560,5562
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,22719,22728
,,Nevada,Less than 15 Years,10 or fewer,3135,3135
,,,≥ 15 and < 25 Years,10 or fewer,2327,2330
,,,≥ 25 and < 45 Years,17,5329,5346
,,,≥ 45 and < 65 Years,10 or fewer,4620,4623
,,,65 Years or more,10 or fewer,3743,3745
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,25,19154,19179
,,Rhode Island,Less than 15 Years,10 or fewer,3307,3307
,,,≥ 15 and < 25 Years,10 or fewer,1859,1860
,,,≥ 25 and < 45 Years,10 or fewer,3646,3655
,,,≥ 45 and < 65 Years,10 or fewer,4172,4176
,,,65 Years or more,10 or fewer,5125,5127
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,16,18109,18125
,,Alabama,Less than 15 Years,10 or fewer,1998,1998
,,,≥ 15 and < 25 Years,10 or fewer,2085,2085
,,,≥ 25 and < 45 Years,10 or fewer,4810,4811
,,,≥ 45 and < 65 Years,10 or fewer,4792,4794
,,,65 Years or more,10 or fewer,4790,4792
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,18475,18480
,,Delaware,Less than 15 Years,10 or fewer,4026,4027
,,,≥ 15 and < 25 Years,10 or fewer,2164,2164
,,,≥ 25 and < 45 Years,23,4215,4238
,,,≥ 45 and < 65 Years,10 or fewer,3614,3624
,,,65 Years or more,10 or fewer,3901,3904
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,37,17920,17957
,,North Dakota,Less than 15 Years,10 or fewer,1837,1837
,,,≥ 15 and < 25 Years,10 or fewer,1813,1813
,,,≥ 25 and < 45 Years,10 or fewer,3774,3782
,,,≥ 45 and < 65 Years,10 or fewer,3023,3026
,,,65 Years or more,10 or fewer,3288,3288
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,11,13735,13746
,,Vermont,Less than 15 Years,10 or fewer,884,884
,,,≥ 15 and < 25 Years,10 or fewer,1196,1197
,,,≥ 25 and < 45 Years,10 or fewer,2408,2411
,,,≥ 45 and < 65 Years,10 or fewer,2344,2345
,,,65 Years or more,10 or fewer,3119,3120
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,9951,9957
,,New Mexico,Less than 15 Years,10 or fewer,680,680
,,,≥ 15 and < 25 Years,10 or fewer,891,893
,,,≥ 25 and < 45 Years,10 or fewer,2463,2470
,,,≥ 45 and < 65 Years,10 or fewer,2001,2004
,,,65 Years or more,10 or fewer,2178,2179
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,13,8213,8226
,,New Hampshire,Less than 15 Years,10 or fewer,718,719
,,,≥ 15 and < 25 Years,10 or fewer,865,865
,,,≥ 25 and < 45 Years,10 or fewer,1811,1815
,,,≥ 45 and < 65 Years,10 or fewer,1911,1912
,,,65 Years or more,10 or fewer,2743,2744
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,8048,8055
,,South Dakota,Less than 15 Years,10 or fewer,1170,1170
,,,≥ 15 and < 25 Years,10 or fewer,911,913
,,,≥ 25 and < 45 Years,10 or fewer,1836,1836
,,,≥ 45 and < 65 Years,10 or fewer,1578,1578
,,,65 Years or more,10 or fewer,1911,1911
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,7406,7408
,,Montana,Less than 15 Years,10 or fewer,853,853
,,,≥ 15 and < 25 Years,10 or fewer,971,971
,,,≥ 25 and < 45 Years,10 or fewer,1664,1667
,,,≥ 45 and < 65 Years,10 or fewer,1448,1449
,,,65 Years or more,10 or fewer,1831,1832
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,6767,6772
,,Utah,Less than 15 Years,10 or fewer,254,254
,,,≥ 15 and < 25 Years,10 or fewer,851,851
,,,≥ 25 and < 45 Years,10 or fewer,2199,2199
,,,≥ 45 and < 65 Years,10 or fewer,1747,1747
,,,65 Years or more,10 or fewer,1304,1305
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,6355,6356
,,Wyoming,Less than 15 Years,10 or fewer,695,695
,,,≥ 15 and < 25 Years,10 or fewer,675,675
,,,≥ 25 and < 45 Years,10 or fewer,1185,1187
,,,≥ 45 and < 65 Years,10 or fewer,1068,1068
,,,65 Years or more,10 or fewer,1370,1370
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,4993,4995
,,District of Columbia,Less than 15 Years,10 or fewer,189,189
,,,≥ 15 and < 25 Years,10 or fewer,255,255
,,,≥ 25 and < 45 Years,10 or fewer,889,891
,,,≥ 45 and < 65 Years,10 or fewer,454,454
,,,65 Years or more,10 or fewer,287,287
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,2074,2076
,,Puerto Rico,Less than 15 Years,10 or fewer,42,42
,,,≥ 15 and < 25 Years,10 or fewer,52,52
,,,≥ 25 and < 45 Years,10 or fewer,62,62
,,,≥ 45 and < 65 Years,10 or fewer,78,78
,,,65 Years or more,10 or fewer,115,115
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,349,349
,,Alaska,Less than 15 Years,10 or fewer,27,27
,,,≥ 15 and < 25 Years,10 or fewer,35,35
,,,≥ 25 and < 45 Years,10 or fewer,50,50
,,,≥ 45 and < 65 Years,10 or fewer,59,59
,,,65 Years or more,10 or fewer,65,65
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,236,236
,,Virgin Islands,Less than 15 Years,10 or fewer,10 or fewer,10 or fewer
,,,≥ 15 and < 25 Years,10 or fewer,10 or fewer,10 or fewer
,,,≥ 25 and < 45 Years,10 or fewer,10 or fewer,10 or fewer
,,,≥ 45 and < 65 Years,10 or fewer,15,15
,,,65 Years or more,10 or fewer,30,30
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,61,61
,,None of the above,Less than 15 Years,10 or fewer,8424,8424
,,,≥ 15 and < 25 Years,10 or fewer,7721,7726
,,,≥ 25 and < 45 Years,69,16933,17002
,,,≥ 45 and < 65 Years,23,13006,13029
,,,65 Years or more,10 or fewer,10682,10691
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,106,56766,56872
,,Total,Less than 15 Years,29,622079,622108
,,,≥ 15 and < 25 Years,392,484175,484567
,,,≥ 25 and < 45 Years,2274,1043064,1045338
,,,≥ 45 and < 65 Years,1251,930062,931313
,,,65 Years or more,362,977826,978188
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,4308,4057211,4061519
,Oct,Florida,Less than 15 Years,10 or fewer,76187,76191
,,,≥ 15 and < 25 Years,22,40909,40931
,,,≥ 25 and < 45 Years,180,89699,89879
,,,≥ 45 and < 65 Years,101,77019,77120
,,,65 Years or more,32,83141,83173
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,339,366955,367294
,,Ohio,Less than 15 Years,10 or fewer,49666,49667
,,,≥ 15 and < 25 Years,43,44167,44210
,,,≥ 25 and < 45 Years,198,95628,95826
,,,≥ 45 and < 65 Years,91,84680,84771
,,,65 Years or more,23,90766,90789
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,356,364912,365268
,,Texas,Less than 15 Years,10 or fewer,68529,68531
,,,≥ 15 and < 25 Years,26,38860,38886
,,,≥ 25 and < 45 Years,64,80789,80853
,,,≥ 45 and < 65 Years,25,69196,69221
,,,65 Years or more,16,68878,68894
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,133,326252,326385
,,Pennsylvania,Less than 15 Years,10 or fewer,27548,27549
,,,≥ 15 and < 25 Years,10 or fewer,25071,25081
,,,≥ 25 and < 45 Years,97,57362,57459
,,,≥ 45 and < 65 Years,67,53993,54060
,,,65 Years or more,15,63581,63596
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,190,227555,227745
,,North Carolina,Less than 15 Years,10 or fewer,30258,30260
,,,≥ 15 and < 25 Years,26,23774,23800
,,,≥ 25 and < 45 Years,140,52596,52736
,,,≥ 45 and < 65 Years,84,46408,46492
,,,65 Years or more,15,49448,49463
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,267,202485,202752
,,Virginia,Less than 15 Years,10 or fewer,29293,29296
,,,≥ 15 and < 25 Years,24,22559,22583
,,,≥ 25 and < 45 Years,105,51145,51250
,,,≥ 45 and < 65 Years,80,44387,44467
,,,65 Years or more,21,47629,47650
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,233,195013,195246
,,New York,Less than 15 Years,10 or fewer,22983,22983
,,,≥ 15 and < 25 Years,10 or fewer,23072,23081
,,,≥ 25 and < 45 Years,110,52178,52288
,,,≥ 45 and < 65 Years,69,46266,46335
,,,65 Years or more,26,50758,50784
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,214,195257,195471
,,Illinois,Less than 15 Years,10 or fewer,28591,28591
,,,≥ 15 and < 25 Years,10 or fewer,19249,19255
,,,≥ 25 and < 45 Years,51,37880,37931
,,,≥ 45 and < 65 Years,54,35069,35123
,,,65 Years or more,18,41365,41383
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,129,162155,162284
,,Michigan,Less than 15 Years,10 or fewer,18854,18854
,,,≥ 15 and < 25 Years,10 or fewer,16293,16300
,,,≥ 25 and < 45 Years,56,36108,36164
,,,≥ 45 and < 65 Years,37,33974,34011
,,,65 Years or more,19,38396,38415
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,119,143625,143744
,,California,Less than 15 Years,10 or fewer,21753,21754
,,,≥ 15 and < 25 Years,26,16892,16918
,,,≥ 25 and < 45 Years,90,39483,39573
,,,≥ 45 and < 65 Years,30,35226,35256
,,,65 Years or more,15,35898,35913
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,162,149252,149414
,,Georgia,Less than 15 Years,10 or fewer,34267,34268
,,,≥ 15 and < 25 Years,20,16584,16604
,,,≥ 25 and < 45 Years,61,35557,35618
,,,≥ 45 and < 65 Years,27,31568,31595
,,,65 Years or more,12,27417,27429
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,121,145393,145514
,,South Carolina,Less than 15 Years,10 or fewer,20612,20612
,,,≥ 15 and < 25 Years,10 or fewer,15515,15522
,,,≥ 25 and < 45 Years,82,33997,34079
,,,≥ 45 and < 65 Years,34,30686,30720
,,,65 Years or more,11,31411,31422
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,134,132221,132355
,,New Jersey,Less than 15 Years,10 or fewer,14518,14518
,,,≥ 15 and < 25 Years,10 or fewer,11384,11392
,,,≥ 25 and < 45 Years,36,24504,24540
,,,≥ 45 and < 65 Years,47,22733,22780
,,,65 Years or more,14,24985,24999
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,105,98124,98229
,,Colorado,Less than 15 Years,10 or fewer,22459,22459
,,,≥ 15 and < 25 Years,21,12608,12629
,,,≥ 25 and < 45 Years,65,23430,23495
,,,≥ 45 and < 65 Years,28,16595,16623
,,,65 Years or more,10 or fewer,16824,16828
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,118,91916,92034
,,Indiana,Less than 15 Years,10 or fewer,12505,12506
,,,≥ 15 and < 25 Years,15,10835,10850
,,,≥ 25 and < 45 Years,59,24056,24115
,,,≥ 45 and < 65 Years,37,21254,21291
,,,65 Years or more,10 or fewer,22116,22124
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,120,90766,90886
,,Connecticut,Less than 15 Years,10 or fewer,13250,13251
,,,≥ 15 and < 25 Years,10 or fewer,9931,9932
,,,≥ 25 and < 45 Years,33,21987,22020
,,,≥ 45 and < 65 Years,31,20652,20683
,,,65 Years or more,10 or fewer,23487,23489
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,68,89307,89375
,,Kentucky,Less than 15 Years,10 or fewer,14778,14779
,,,≥ 15 and < 25 Years,10 or fewer,9447,9453
,,,≥ 25 and < 45 Years,43,19624,19667
,,,≥ 45 and < 65 Years,19,18977,18996
,,,65 Years or more,10 or fewer,20479,20489
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,79,83305,83384
,,Louisiana,Less than 15 Years,10 or fewer,16249,16250
,,,≥ 15 and < 25 Years,10 or fewer,9937,9946
,,,≥ 25 and < 45 Years,75,20089,20164
,,,≥ 45 and < 65 Years,27,17040,17067
,,,65 Years or more,10 or fewer,15855,15857
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,114,79170,79284
,,Massachusetts,Less than 15 Years,10 or fewer,10680,10681
,,,≥ 15 and < 25 Years,10 or fewer,9437,9438
,,,≥ 25 and < 45 Years,54,21016,21070
,,,≥ 45 and < 65 Years,27,18662,18689
,,,65 Years or more,10 or fewer,20567,20574
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,90,80362,80452
,,Wisconsin,Less than 15 Years,10 or fewer,13498,13498
,,,≥ 15 and < 25 Years,10 or fewer,8744,8746
,,,≥ 25 and < 45 Years,19,18037,18056
,,,≥ 45 and < 65 Years,10 or fewer,16651,16659
,,,65 Years or more,10 or fewer,18897,18902
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,34,75827,75861
,,Minnesota,Less than 15 Years,10 or fewer,10379,10379
,,,≥ 15 and < 25 Years,12,8925,8937
,,,≥ 25 and < 45 Years,61,19360,19421
,,,≥ 45 and < 65 Years,21,16834,16855
,,,65 Years or more,10 or fewer,20378,20385
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,101,75876,75977
,,Maryland,Less than 15 Years,10 or fewer,9030,9032
,,,≥ 15 and < 25 Years,10 or fewer,7992,8002
,,,≥ 25 and < 45 Years,58,17789,17847
,,,≥ 45 and < 65 Years,38,16092,16130
,,,65 Years or more,10 or fewer,16775,16781
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,114,67682,67796
,,Mississippi,Less than 15 Years,10 or fewer,11441,11441
,,,≥ 15 and < 25 Years,13,7856,7869
,,,≥ 25 and < 45 Years,18,15752,15770
,,,≥ 45 and < 65 Years,10 or fewer,15072,15081
,,,65 Years or more,10 or fewer,14982,14985
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,43,65103,65146
,,Oregon,Less than 15 Years,10 or fewer,7522,7522
,,,≥ 15 and < 25 Years,18,6109,6127
,,,≥ 25 and < 45 Years,73,13497,13570
,,,≥ 45 and < 65 Years,25,12139,12164
,,,65 Years or more,10 or fewer,14951,14959
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,124,54218,54342
,,Tennessee,Less than 15 Years,10 or fewer,8707,8707
,,,≥ 15 and < 25 Years,10 or fewer,5622,5626
,,,≥ 25 and < 45 Years,36,11318,11354
,,,≥ 45 and < 65 Years,12,10594,10606
,,,65 Years or more,10 or fewer,10618,10622
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,56,46859,46915
,,Oklahoma,Less than 15 Years,10 or fewer,8787,8787
,,,≥ 15 and < 25 Years,10 or fewer,4811,4817
,,,≥ 25 and < 45 Years,21,10429,10450
,,,≥ 45 and < 65 Years,10 or fewer,9276,9285
,,,65 Years or more,10 or fewer,9360,9363
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,39,42663,42702
,,Iowa,Less than 15 Years,10 or fewer,6030,6030
,,,≥ 15 and < 25 Years,10 or fewer,4283,4286
,,,≥ 25 and < 45 Years,10 or fewer,8744,8754
,,,≥ 45 and < 65 Years,10 or fewer,7729,7731
,,,65 Years or more,10 or fewer,9593,9595
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,17,36379,36396
