Session Title,DM in ICD10 and HbA1c 6.5+ by County Age 2023,,,
Session ID,2775290,,,
Data Model,Patients,,,
Population Base,All Patients,,,
Population Criteria Filters: These criteria are a summary and do not fully reflect the content of the exported session.,State of Residence (U.S.): States WA_WY,Has Any Encounters?,Base Patient,
Session Date Range,1/1/2023 - 12/31/2023,,,
Export User,Stephanie Perniciaro,,,
Date of Export,11/11/2025,,,
,,,,
,,,,
,Measures,A1c 6.5+ (%),DM (%),Number of Patients
Age at Encounter in Years,County of Residence,,,
,"GRANT, WA",1.41%,1.82%,2915
,"ASHLAND, WI",-,2.13%,609
,"MONROE, WI",1.30%,1.83%,1695
,"FOREST, WI",-,-,62
,"BERKELEY, WV",1.49%,2.29%,7034
,"COLUMBIA, WI",1.48%,2.42%,1820
,"PEPIN, WI",-,-,156
,"PRESTON, WV",1.66%,2.35%,1022
,"PIERCE, WI",1.52%,1.90%,790
,"POLK, WI",-,-,331
,"DOUGLAS, WA",1.23%,1.72%,2036
,"CRAWFORD, WI",-,-,566
,"WAYNE, WV",1.67%,2.13%,1079
,"MILWAUKEE, WI",1.47%,1.88%,42859
,"OKANOGAN, WA",1.00%,1.38%,1306
,"GREEN LAKE, WI",-,-,333
,"GREEN, WI",-,1.28%,1018
,"PENDLETON, WV",-,-,145
,"JEFFERSON, WI",1.76%,2.62%,1986
,"KENOSHA, WI",1.35%,1.64%,7787
,"VILAS, WI",-,-,70
,"CHELAN, WA",1.03%,1.70%,3597
,"OCONTO, WI",1.25%,1.77%,1918
,"TREMPEALEAU, WI",1.33%,1.62%,1357
,"RACINE, WI",1.55%,1.98%,7820
,"BURNETT, WI",-,-,204
,"MARINETTE, WI",1.17%,1.66%,2227
,"BUFFALO, WI",-,-,442
,"FAYETTE, WV",-,3.79%,317
,"FERRY, WA",-,-,10 or fewer
,"RANDOLPH, WV",1.88%,2.73%,586
,"LINCOLN, WY",-,-,403
,"KITTITAS, WA",-,-,465
,"MORGAN, WV",-,-,573
,"SHAWANO, WI",-,1.25%,1201
,"VERNON, WI",1.18%,1.69%,1183
,"KEWAUNEE, WI",0.98%,1.34%,1122
,"PLATTE, WY",-,-,73
,"LA CROSSE, WI",1.03%,1.23%,6964
,"WINNEBAGO, WI",1.29%,1.86%,5952
,"DOOR, WI",1.36%,1.60%,810
,"ADAMS, WA",-,-,159
,"IRON, WI",-,-,77
,"SKAGIT, WA",1.03%,1.52%,4870
,"LOGAN, WV",-,-,171
,"COWLITZ, WA",2.13%,2.90%,2208
,"ASOTIN, WA",-,-,20
,"JUNEAU, WI",-,2.14%,700
,"TUCKER, WV",-,-,123
,"MONONGALIA, WV",1.13%,1.69%,6962
,"WASHINGTON, WI",1.23%,1.39%,5185
,"FOND DU LAC, WI",1.20%,1.87%,2832
,"GRANT, WV",-,-,312
,"GOSHEN, WY",-,-,67
,"LANGLADE, WI",-,-,120
,"SAINT CROIX, WI",-,1.77%,677
,"LINCOLN, WA",-,-,24
,"YAKIMA, WA",0.98%,1.79%,1226
,"SWEETWATER, WY",-,-,264
,"GRANT, WI",1.57%,3.14%,1018
,"LINCOLN, WV",-,-,224
,"PACIFIC, WA",-,-,176
,"ISLAND, WA",1.71%,2.85%,876
,"MASON, WV",-,-,343
,"FRANKLIN, WA",-,-,81
,"CHIPPEWA, WI",1.13%,1.72%,1856
,"WOOD, WI",-,-,346
,"BROWN, WI",0.97%,1.31%,19340
,"WESTON, WY",-,-,87
,"IOWA, WI",-,3.51%,456
,"OZAUKEE, WI",1.00%,1.18%,3911
,"NIOBRARA, WY",-,-,10 or fewer
,"EAU CLAIRE, WI",1.17%,1.50%,2995
,"MCDOWELL, WV",-,-,200
,"DANE, WI",1.02%,1.34%,39708
,"CABELL, WV",0.69%,1.31%,2592
,"ALBANY, WY",1.31%,2.13%,1600
,"KING, WA",0.76%,1.21%,40039
,"WAUPACA, WI",1.82%,2.89%,658
,"CARBON, WY",-,-,176
,"CALUMET, WI",1.06%,1.96%,1226
,"CLALLAM, WA",-,-,77
,"SAUK, WI",2.15%,3.88%,929
,"ONEIDA, WI",-,-,129
,"HARDY, WV",-,-,300
,"GREENBRIER, WV",-,-,208
,"SPOKANE, WA",-,-,458
,"WAUKESHA, WI",1.54%,1.80%,12305
,"STEVENS, WA",-,-,24
,"CAMPBELL, WY",-,-,181
,"RALEIGH, WV",-,3.86%,414
,"LEWIS, WA",-,-,178
,"TAYLOR, WI",-,-,79
,"PIERCE, WA",0.81%,1.21%,2727
,"JACKSON, WI",-,-,534
,"RICHLAND, WI",-,-,408
,"LAFAYETTE, WI",-,-,226
,"WHATCOM, WA",0.78%,1.36%,3090
,"BARRON, WI",-,2.29%,568
