,,,65 Years or more,10 or fewer,2081,2081
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,9573,9581
,,South Dakota,Less than 15 Years,10 or fewer,1156,1156
,,,≥ 15 and < 25 Years,10 or fewer,797,797
,,,≥ 25 and < 45 Years,10 or fewer,1619,1619
,,,≥ 45 and < 65 Years,10 or fewer,1389,1389
,,,65 Years or more,10 or fewer,1382,1382
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,6343,6343
,,New Hampshire,Less than 15 Years,10 or fewer,472,472
,,,≥ 15 and < 25 Years,10 or fewer,633,637
,,,≥ 25 and < 45 Years,10 or fewer,1401,1407
,,,≥ 45 and < 65 Years,10 or fewer,1521,1523
,,,65 Years or more,10 or fewer,1707,1707
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,12,5734,5746
,,Utah,Less than 15 Years,10 or fewer,199,199
,,,≥ 15 and < 25 Years,10 or fewer,823,824
,,,≥ 25 and < 45 Years,10 or fewer,1964,1967
,,,≥ 45 and < 65 Years,10 or fewer,1454,1455
,,,65 Years or more,10 or fewer,915,915
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,5355,5360
,,Montana,Less than 15 Years,10 or fewer,554,554
,,,≥ 15 and < 25 Years,10 or fewer,627,627
,,,≥ 25 and < 45 Years,10 or fewer,1165,1165
,,,≥ 45 and < 65 Years,10 or fewer,870,871
,,,65 Years or more,10 or fewer,791,791
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,4007,4008
,,Alabama,Less than 15 Years,10 or fewer,452,452
,,,≥ 15 and < 25 Years,10 or fewer,516,516
,,,≥ 25 and < 45 Years,10 or fewer,1197,1198
,,,≥ 45 and < 65 Years,10 or fewer,1001,1001
,,,65 Years or more,10 or fewer,606,606
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,3772,3773
,,Wyoming,Less than 15 Years,10 or fewer,456,456
,,,≥ 15 and < 25 Years,10 or fewer,528,528
,,,≥ 25 and < 45 Years,10 or fewer,1030,1031
,,,≥ 45 and < 65 Years,10 or fewer,828,829
,,,65 Years or more,10 or fewer,745,745
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,3587,3589
,,Vermont,Less than 15 Years,10 or fewer,107,107
,,,≥ 15 and < 25 Years,10 or fewer,191,192
,,,≥ 25 and < 45 Years,10 or fewer,299,299
,,,≥ 45 and < 65 Years,10 or fewer,418,418
,,,65 Years or more,10 or fewer,378,378
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,1393,1394
,,District of Columbia,Less than 15 Years,10 or fewer,85,85
,,,≥ 15 and < 25 Years,10 or fewer,183,183
,,,≥ 25 and < 45 Years,10 or fewer,404,404
,,,≥ 45 and < 65 Years,10 or fewer,230,230
,,,65 Years or more,10 or fewer,128,128
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,1030,1030
,,Puerto Rico,Less than 15 Years,10 or fewer,11,11
,,,≥ 15 and < 25 Years,10 or fewer,24,24
,,,≥ 25 and < 45 Years,10 or fewer,53,54
,,,≥ 45 and < 65 Years,10 or fewer,72,72
,,,65 Years or more,10 or fewer,54,54
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,214,215
,,Alaska,Less than 15 Years,10 or fewer,24,24
,,,≥ 15 and < 25 Years,10 or fewer,29,29
,,,≥ 25 and < 45 Years,10 or fewer,61,61
,,,≥ 45 and < 65 Years,10 or fewer,54,54
,,,65 Years or more,10 or fewer,29,29
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,197,197
,,Virgin Islands,Less than 15 Years,10 or fewer,10 or fewer,10 or fewer
,,,≥ 15 and < 25 Years,10 or fewer,10 or fewer,10 or fewer
,,,≥ 25 and < 45 Years,10 or fewer,10 or fewer,10 or fewer
,,,≥ 45 and < 65 Years,10 or fewer,12,12
,,,65 Years or more,10 or fewer,19,19
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,40,40
,,None of the above,Less than 15 Years,10 or fewer,5004,5004
,,,≥ 15 and < 25 Years,10 or fewer,5425,5432
,,,≥ 25 and < 45 Years,25,11323,11348
,,,≥ 45 and < 65 Years,20,9804,9824
,,,65 Years or more,10 or fewer,6842,6845
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,55,38399,38454
,,Total,Less than 15 Years,10 or fewer,387250,387260
,,,≥ 15 and < 25 Years,317,326932,327249
,,,≥ 25 and < 45 Years,1965,721020,722985
,,,≥ 45 and < 65 Years,797,636017,636814
,,,65 Years or more,186,532566,532752
,,,No value,10 or fewer,18,18
,,,Total,3275,2603803,2607078
,Sep,Ohio,Less than 15 Years,10 or fewer,39898,39901
,,,≥ 15 and < 25 Years,72,36970,37042
,,,≥ 25 and < 45 Years,423,80807,81230
,,,≥ 45 and < 65 Years,138,66804,66942
,,,65 Years or more,10 or fewer,52526,52535
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,645,277008,277653
,,Texas,Less than 15 Years,10 or fewer,38393,38393
,,,≥ 15 and < 25 Years,10 or fewer,18863,18869
,,,≥ 25 and < 45 Years,22,36549,36571
,,,≥ 45 and < 65 Years,12,32339,32351
,,,65 Years or more,10 or fewer,24202,24210
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,48,150346,150394
,,Pennsylvania,Less than 15 Years,10 or fewer,19198,19198
,,,≥ 15 and < 25 Years,27,19144,19171
,,,≥ 25 and < 45 Years,165,40648,40813
,,,≥ 45 and < 65 Years,65,36354,36419
,,,65 Years or more,10 or fewer,33557,33560
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,260,148902,149162
,,Virginia,Less than 15 Years,10 or fewer,18326,18326
,,,≥ 15 and < 25 Years,15,17068,17083
,,,≥ 25 and < 45 Years,63,39035,39098
,,,≥ 45 and < 65 Years,40,34212,34252
,,,65 Years or more,10 or fewer,30776,30785
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,127,139418,139545
,,North Carolina,Less than 15 Years,10 or fewer,18134,18134
,,,≥ 15 and < 25 Years,23,17013,17036
,,,≥ 25 and < 45 Years,63,36981,37044
,,,≥ 45 and < 65 Years,20,32761,32781
,,,65 Years or more,10 or fewer,28447,28453
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,112,133336,133448
,,Florida,Less than 15 Years,10 or fewer,24010,24010
,,,≥ 15 and < 25 Years,10 or fewer,12724,12729
,,,≥ 25 and < 45 Years,28,26315,26343
,,,≥ 45 and < 65 Years,10 or fewer,24841,24850
,,,65 Years or more,10 or fewer,18844,18848
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,46,106734,106780
,,New York,Less than 15 Years,10 or fewer,15069,15069
,,,≥ 15 and < 25 Years,18,14087,14105
,,,≥ 25 and < 45 Years,79,28372,28451
,,,≥ 45 and < 65 Years,30,25842,25872
,,,65 Years or more,10 or fewer,23090,23098
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,135,106460,106595
,,Michigan,Less than 15 Years,10 or fewer,17800,17801
,,,≥ 15 and < 25 Years,16,15679,15695
,,,≥ 25 and < 45 Years,69,30298,30367
,,,≥ 45 and < 65 Years,47,26084,26131
,,,65 Years or more,11,21466,21477
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,144,111327,111471
,,Georgia,Less than 15 Years,10 or fewer,28104,28104
,,,≥ 15 and < 25 Years,10 or fewer,13736,13741
,,,≥ 25 and < 45 Years,31,27085,27116
,,,≥ 45 and < 65 Years,10 or fewer,22333,22343
,,,65 Years or more,10 or fewer,13946,13953
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,53,105204,105257
,,Illinois,Less than 15 Years,10 or fewer,17465,17465
,,,≥ 15 and < 25 Years,11,12908,12919
,,,≥ 25 and < 45 Years,39,24734,24773
,,,≥ 45 and < 65 Years,26,21438,21464
,,,65 Years or more,10 or fewer,19106,19109
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,79,95651,95730
,,California,Less than 15 Years,10 or fewer,8448,8448
,,,≥ 15 and < 25 Years,10 or fewer,9408,9408
,,,≥ 25 and < 45 Years,11,20367,20378
,,,≥ 45 and < 65 Years,10 or fewer,18807,18809
,,,65 Years or more,10 or fewer,16738,16739
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,14,73768,73782
,,Wisconsin,Less than 15 Years,10 or fewer,13077,13077
,,,≥ 15 and < 25 Years,10 or fewer,8715,8720
,,,≥ 25 and < 45 Years,22,17350,17372
,,,≥ 45 and < 65 Years,10 or fewer,15828,15833
,,,65 Years or more,10 or fewer,13848,13848
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,32,68818,68850
,,Connecticut,Less than 15 Years,10 or fewer,11357,11358
,,,≥ 15 and < 25 Years,11,8456,8467
,,,≥ 25 and < 45 Years,42,17224,17266
,,,≥ 45 and < 65 Years,29,16144,16173
,,,65 Years or more,10 or fewer,13545,13547
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,85,66729,66814
,,Colorado,Less than 15 Years,10 or fewer,16871,16871
,,,≥ 15 and < 25 Years,10 or fewer,9510,9513
,,,≥ 25 and < 45 Years,12,17029,17041
,,,≥ 45 and < 65 Years,10 or fewer,11526,11529
,,,65 Years or more,10 or fewer,8037,8039
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,20,62974,62994
,,Indiana,Less than 15 Years,10 or fewer,9195,9195
,,,≥ 15 and < 25 Years,15,8407,8422
,,,≥ 25 and < 45 Years,71,17854,17925
,,,≥ 45 and < 65 Years,20,14722,14742
,,,65 Years or more,10 or fewer,11748,11749
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,107,61926,62033
,,Kentucky,Less than 15 Years,10 or fewer,11484,11484
,,,≥ 15 and < 25 Years,22,7549,7571
,,,≥ 25 and < 45 Years,129,15742,15871
,,,≥ 45 and < 65 Years,37,14635,14672
,,,65 Years or more,10 or fewer,12883,12888
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,193,62293,62486
,,Louisiana,Less than 15 Years,10 or fewer,7954,7955
,,,≥ 15 and < 25 Years,10 or fewer,7520,7527
,,,≥ 25 and < 45 Years,52,16401,16453
,,,≥ 45 and < 65 Years,10 or fewer,13784,13792
,,,65 Years or more,10 or fewer,10166,10170
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,72,55825,55897
,,Minnesota,Less than 15 Years,10 or fewer,8424,8426
,,,≥ 15 and < 25 Years,10 or fewer,7448,7457
,,,≥ 25 and < 45 Years,21,15903,15924
,,,≥ 45 and < 65 Years,10 or fewer,13284,13289
,,,65 Years or more,10 or fewer,11995,11996
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,38,57054,57092
,,Massachusetts,Less than 15 Years,10 or fewer,7897,7897
,,,≥ 15 and < 25 Years,10 or fewer,7266,7275
,,,≥ 25 and < 45 Years,83,14879,14962
,,,≥ 45 and < 65 Years,24,13841,13865
,,,65 Years or more,10 or fewer,12809,12811
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,118,56693,56811
,,Mississippi,Less than 15 Years,10 or fewer,9885,9886
,,,≥ 15 and < 25 Years,10 or fewer,7108,7110
,,,≥ 25 and < 45 Years,11,14702,14713
,,,≥ 45 and < 65 Years,10 or fewer,13117,13118
,,,65 Years or more,10 or fewer,10282,10284
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,17,55094,55111
,,South Carolina,Less than 15 Years,10 or fewer,7968,7969
,,,≥ 15 and < 25 Years,10 or fewer,6451,6460
,,,≥ 25 and < 45 Years,29,13855,13884
,,,≥ 45 and < 65 Years,11,12962,12973
,,,65 Years or more,10 or fewer,10629,10631
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,52,51865,51917
,,Oregon,Less than 15 Years,10 or fewer,5911,5912
,,,≥ 15 and < 25 Years,10 or fewer,5105,5107
,,,≥ 25 and < 45 Years,24,10977,11001
,,,≥ 45 and < 65 Years,11,9942,9953
,,,65 Years or more,10 or fewer,10123,10128
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,43,42058,42101
,,Maryland,Less than 15 Years,10 or fewer,4807,4807
,,,≥ 15 and < 25 Years,10 or fewer,5081,5086
,,,≥ 25 and < 45 Years,27,10649,10676
,,,≥ 45 and < 65 Years,34,9779,9813
,,,65 Years or more,10 or fewer,7294,7296
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,68,37613,37681
,,Tennessee,Less than 15 Years,10 or fewer,6213,6213
,,,≥ 15 and < 25 Years,10 or fewer,4545,4550
,,,≥ 25 and < 45 Years,10 or fewer,9430,9440
,,,≥ 45 and < 65 Years,10 or fewer,8208,8216
,,,65 Years or more,10 or fewer,6498,6500
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,25,34894,34919
,,Iowa,Less than 15 Years,10 or fewer,5809,5809
,,,≥ 15 and < 25 Years,10 or fewer,4416,4416
,,,≥ 25 and < 45 Years,11,8706,8717
,,,≥ 45 and < 65 Years,10 or fewer,7342,7346
,,,65 Years or more,10 or fewer,6947,6951
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,19,33220,33239
,,New Jersey,Less than 15 Years,10 or fewer,5605,5605
,,,≥ 15 and < 25 Years,14,4115,4129
,,,≥ 25 and < 45 Years,56,8910,8966
,,,≥ 45 and < 65 Years,25,8206,8231
,,,65 Years or more,10 or fewer,7534,7534
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,95,34370,34465
,,Arkansas,Less than 15 Years,10 or fewer,6800,6800
,,,≥ 15 and < 25 Years,10 or fewer,3574,3577
,,,≥ 25 and < 45 Years,11,6905,6916
,,,≥ 45 and < 65 Years,10 or fewer,5803,5807
,,,65 Years or more,10 or fewer,4851,4853
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,20,27933,27953
,,Arizona,Less than 15 Years,10 or fewer,3892,3893
,,,≥ 15 and < 25 Years,10 or fewer,3093,3093
,,,≥ 25 and < 45 Years,10 or fewer,6760,6770
,,,≥ 45 and < 65 Years,10 or fewer,6354,6356
,,,65 Years or more,10 or fewer,6780,6781
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,14,26879,26893
,,Washington,Less than 15 Years,10 or fewer,3264,3264
,,,≥ 15 and < 25 Years,10 or fewer,2906,2907
,,,≥ 25 and < 45 Years,14,6727,6741
,,,≥ 45 and < 65 Years,10 or fewer,5598,5604
,,,65 Years or more,10 or fewer,5849,5851
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,23,24344,24367
,,Oklahoma,Less than 15 Years,10 or fewer,4358,4358
,,,≥ 15 and < 25 Years,10 or fewer,3053,3053
,,,≥ 25 and < 45 Years,10 or fewer,6468,6473
,,,≥ 45 and < 65 Years,10 or fewer,5773,5775
,,,65 Years or more,10 or fewer,5403,5405
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,25055,25064
,,Hawaii,Less than 15 Years,10 or fewer,3303,3303
,,,≥ 15 and < 25 Years,10 or fewer,2215,2216
,,,≥ 25 and < 45 Years,10 or fewer,5314,5318
,,,≥ 45 and < 65 Years,10 or fewer,5160,5165
,,,65 Years or more,10 or fewer,4741,4741
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,20733,20743
,,West Virginia,Less than 15 Years,10 or fewer,2922,2922
,,,≥ 15 and < 25 Years,10 or fewer,2964,2964
,,,≥ 25 and < 45 Years,10 or fewer,6033,6039
,,,≥ 45 and < 65 Years,10 or fewer,5610,5610
,,,65 Years or more,10 or fewer,4472,4472
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,22001,22007
,,Rhode Island,Less than 15 Years,10 or fewer,3842,3842
,,,≥ 15 and < 25 Years,10 or fewer,2386,2389
,,,≥ 25 and < 45 Years,18,4709,4727
,,,≥ 45 and < 65 Years,10 or fewer,4987,4990
,,,65 Years or more,10 or fewer,4626,4627
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,25,20550,20575
,,Nevada,Less than 15 Years,10 or fewer,3482,3482
,,,≥ 15 and < 25 Years,10 or fewer,2297,2298
,,,≥ 25 and < 45 Years,10 or fewer,5151,5155
,,,≥ 45 and < 65 Years,10 or fewer,4799,4801
,,,65 Years or more,10 or fewer,2882,2883
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,18611,18619
,,Missouri,Less than 15 Years,10 or fewer,1298,1298
,,,≥ 15 and < 25 Years,10 or fewer,2176,2176
,,,≥ 25 and < 45 Years,10 or fewer,4953,4953
,,,≥ 45 and < 65 Years,10 or fewer,4656,4657
,,,65 Years or more,10 or fewer,4420,4421
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,17503,17505
,,Maine,Less than 15 Years,10 or fewer,1649,1649
,,,≥ 15 and < 25 Years,10 or fewer,1910,1911
,,,≥ 25 and < 45 Years,12,4469,4481
,,,≥ 45 and < 65 Years,10 or fewer,4528,4532
,,,65 Years or more,10 or fewer,4785,4786
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,18,17341,17359
,,Nebraska,Less than 15 Years,10 or fewer,2547,2547
,,,≥ 15 and < 25 Years,10 or fewer,2570,2570
,,,≥ 25 and < 45 Years,10 or fewer,5058,5060
,,,≥ 45 and < 65 Years,10 or fewer,4012,4013
,,,65 Years or more,10 or fewer,3187,3189
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,17374,17379
,,Kansas,Less than 15 Years,10 or fewer,1726,1726
,,,≥ 15 and < 25 Years,10 or fewer,1826,1826
,,,≥ 25 and < 45 Years,10 or fewer,3990,3992
,,,≥ 45 and < 65 Years,10 or fewer,3491,3492
,,,65 Years or more,10 or fewer,3521,3521
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,14554,14557
,,Delaware,Less than 15 Years,10 or fewer,4003,4005
,,,≥ 15 and < 25 Years,10 or fewer,1645,1649
,,,≥ 25 and < 45 Years,13,2742,2755
,,,≥ 45 and < 65 Years,10 or fewer,2465,2470
,,,65 Years or more,10 or fewer,2063,2063
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,24,12921,12945
,,Idaho,Less than 15 Years,10 or fewer,1965,1965
,,,≥ 15 and < 25 Years,10 or fewer,1505,1506
,,,≥ 25 and < 45 Years,10 or fewer,3333,3336
,,,≥ 45 and < 65 Years,10 or fewer,2879,2882
,,,65 Years or more,10 or fewer,3089,3093
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,11,12771,12782
,,North Dakota,Less than 15 Years,10 or fewer,1520,1520
,,,≥ 15 and < 25 Years,10 or fewer,1475,1475
,,,≥ 25 and < 45 Years,10 or fewer,3144,3145
,,,≥ 45 and < 65 Years,10 or fewer,2446,2446
,,,65 Years or more,10 or fewer,2246,2246
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,10831,10832
,,New Mexico,Less than 15 Years,10 or fewer,919,919
,,,≥ 15 and < 25 Years,10 or fewer,1120,1122
,,,≥ 25 and < 45 Years,10 or fewer,3026,3030
,,,≥ 45 and < 65 Years,10 or fewer,2226,2231
,,,65 Years or more,10 or fewer,1970,1971
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,12,9261,9273
,,South Dakota,Less than 15 Years,10 or fewer,1252,1252
,,,≥ 15 and < 25 Years,10 or fewer,886,886
,,,≥ 25 and < 45 Years,10 or fewer,1566,1566
,,,≥ 45 and < 65 Years,10 or fewer,1353,1353
,,,65 Years or more,10 or fewer,1323,1323
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,6380,6380
,,New Hampshire,Less than 15 Years,10 or fewer,507,507
,,,≥ 15 and < 25 Years,10 or fewer,734,735
,,,≥ 25 and < 45 Years,10 or fewer,1272,1274
,,,≥ 45 and < 65 Years,10 or fewer,1485,1488
,,,65 Years or more,10 or fewer,1576,1576
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,5574,5580
,,Utah,Less than 15 Years,10 or fewer,180,180
,,,≥ 15 and < 25 Years,10 or fewer,675,676
,,,≥ 25 and < 45 Years,10 or fewer,1824,1825
,,,≥ 45 and < 65 Years,10 or fewer,1407,1408
,,,65 Years or more,10 or fewer,868,869
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,4954,4958
,,Montana,Less than 15 Years,10 or fewer,603,603
,,,≥ 15 and < 25 Years,10 or fewer,676,677
,,,≥ 25 and < 45 Years,10 or fewer,986,986
,,,≥ 45 and < 65 Years,10 or fewer,761,761
,,,65 Years or more,10 or fewer,755,755
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,3781,3782
,,Alabama,Less than 15 Years,10 or fewer,462,462
,,,≥ 15 and < 25 Years,10 or fewer,467,467
,,,≥ 25 and < 45 Years,10 or fewer,1100,1101
,,,≥ 45 and < 65 Years,10 or fewer,1020,1020
,,,65 Years or more,10 or fewer,626,626
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,3675,3676
,,Wyoming,Less than 15 Years,10 or fewer,532,532
,,,≥ 15 and < 25 Years,10 or fewer,504,504
,,,≥ 25 and < 45 Years,10 or fewer,993,993
,,,≥ 45 and < 65 Years,10 or fewer,796,796
,,,65 Years or more,10 or fewer,691,691
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,3516,3516
,,Vermont,Less than 15 Years,10 or fewer,136,136
,,,≥ 15 and < 25 Years,10 or fewer,166,166
,,,≥ 25 and < 45 Years,10 or fewer,314,314
,,,≥ 45 and < 65 Years,10 or fewer,353,353
,,,65 Years or more,10 or fewer,356,356
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,1325,1325
,,District of Columbia,Less than 15 Years,10 or fewer,57,57
,,,≥ 15 and < 25 Years,10 or fewer,193,193
,,,≥ 25 and < 45 Years,10 or fewer,406,406
,,,≥ 45 and < 65 Years,10 or fewer,232,233
,,,65 Years or more,10 or fewer,119,119
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,1007,1008
,,Puerto Rico,Less than 15 Years,10 or fewer,21,21
,,,≥ 15 and < 25 Years,10 or fewer,23,23
,,,≥ 25 and < 45 Years,10 or fewer,46,46
,,,≥ 45 and < 65 Years,10 or fewer,62,62
,,,65 Years or more,10 or fewer,50,50
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,202,202
,,Alaska,Less than 15 Years,10 or fewer,25,25
,,,≥ 15 and < 25 Years,10 or fewer,32,32
,,,≥ 25 and < 45 Years,10 or fewer,38,38
,,,≥ 45 and < 65 Years,10 or fewer,23,23
,,,65 Years or more,10 or fewer,48,48
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,166,166
,,Virgin Islands,Less than 15 Years,10 or fewer,10 or fewer,10 or fewer
,,,≥ 15 and < 25 Years,10 or fewer,10 or fewer,10 or fewer
,,,≥ 25 and < 45 Years,10 or fewer,10 or fewer,10 or fewer
,,,≥ 45 and < 65 Years,10 or fewer,18,18
,,,65 Years or more,10 or fewer,17,17
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,10 or fewer,43,43
,,None of the above,Less than 15 Years,10 or fewer,5467,5467
,,,≥ 15 and < 25 Years,10 or fewer,5636,5646
,,,≥ 25 and < 45 Years,26,11215,11241
,,,≥ 45 and < 65 Years,10 or fewer,9116,9125
,,,65 Years or more,10 or fewer,6855,6856
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,46,38292,38338
,,Total,Less than 15 Years,14,434034,434048
,,,≥ 15 and < 25 Years,346,336002,336348
,,,≥ 25 and < 45 Years,1732,699349,701081
,,,≥ 45 and < 65 Years,682,612548,613230
,,,65 Years or more,123,515205,515328
,,,No value,10 or fewer,19,19
,,,Total,2897,2597157,2600054
,Oct,Ohio,Less than 15 Years,10 or fewer,40781,40781
,,,≥ 15 and < 25 Years,76,36727,36803
,,,≥ 25 and < 45 Years,366,79917,80283
,,,≥ 45 and < 65 Years,122,66841,66963
,,,65 Years or more,19,54487,54506
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,583,278756,279339
,,Texas,Less than 15 Years,10 or fewer,41654,41654
,,,≥ 15 and < 25 Years,10 or fewer,19040,19042
,,,≥ 25 and < 45 Years,15,37226,37241
,,,≥ 45 and < 65 Years,10 or fewer,33118,33128
,,,65 Years or more,10 or fewer,25186,25188
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,29,156224,156253
,,Pennsylvania,Less than 15 Years,10 or fewer,20441,20441
,,,≥ 15 and < 25 Years,26,20004,20030
,,,≥ 25 and < 45 Years,131,41725,41856
,,,≥ 45 and < 65 Years,35,38257,38292
,,,65 Years or more,10 or fewer,35919,35927
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,200,156351,156551
,,Virginia,Less than 15 Years,10 or fewer,20681,20682
,,,≥ 15 and < 25 Years,10 or fewer,17888,17892
,,,≥ 25 and < 45 Years,41,39798,39839
,,,≥ 45 and < 65 Years,23,34430,34453
,,,65 Years or more,10 or fewer,31636,31646
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,79,144437,144516
,,North Carolina,Less than 15 Years,10 or fewer,21150,21150
,,,≥ 15 and < 25 Years,16,18944,18960
,,,≥ 25 and < 45 Years,59,40114,40173
,,,≥ 45 and < 65 Years,23,34632,34655
,,,65 Years or more,10 or fewer,30638,30647
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,107,145482,145589
,,Florida,Less than 15 Years,10 or fewer,26516,26517
,,,≥ 15 and < 25 Years,10 or fewer,13061,13068
,,,≥ 25 and < 45 Years,35,26973,27008
,,,≥ 45 and < 65 Years,17,25591,25608
,,,65 Years or more,10 or fewer,19482,19486
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,64,111624,111688
,,New York,Less than 15 Years,10 or fewer,15586,15586
,,,≥ 15 and < 25 Years,16,13763,13779
,,,≥ 25 and < 45 Years,79,28234,28313
,,,≥ 45 and < 65 Years,31,26216,26247
,,,65 Years or more,10 or fewer,24593,24598
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,131,108392,108523
,,Michigan,Less than 15 Years,10 or fewer,16715,16715
,,,≥ 15 and < 25 Years,14,14911,14925
,,,≥ 25 and < 45 Years,78,29396,29474
,,,≥ 45 and < 65 Years,37,25380,25417
,,,65 Years or more,10 or fewer,21815,21825
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,139,108217,108356
,,Georgia,Less than 15 Years,10 or fewer,30482,30485
,,,≥ 15 and < 25 Years,10 or fewer,13770,13779
,,,≥ 25 and < 45 Years,28,27402,27430
,,,≥ 45 and < 65 Years,14,22634,22648
,,,65 Years or more,11,14194,14205
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,65,108482,108547
,,Illinois,Less than 15 Years,10 or fewer,16984,16985
,,,≥ 15 and < 25 Years,10 or fewer,13014,13021
,,,≥ 25 and < 45 Years,62,24019,24081
,,,≥ 45 and < 65 Years,40,20865,20905
,,,65 Years or more,10 or fewer,19964,19970
,,,No value,10 or fewer,10 or fewer,10 or fewer
,,,Total,116,94846,94962
,,California,Less than 15 Years,10 or fewer,8830,8830
,,,≥ 15 and < 25 Years,10 or fewer,10286,10294
,,,≥ 25 and < 45 Years,26,22338,22364
