Session Title,Number of Patients by Diagnosis (Encounter) and State of Residence (U.S.) and Age at Encounter in Years Range,,,,,
Session ID,2770886,,,,,
Data Model,Patients,,,,,
Population Base,All Patients,,,,,
Population Criteria Filters: These criteria are a summary and do not fully reflect the content of the exported session.,"Encounter Type: Emergency, Emergency to Inpatient",,,,,
Session Date Range,1/1/2023 - 12/31/2023,,,,,
Measure,Number of Patients,,,,,
Export User,Stephanie Perniciaro,,,,,
Date of Export,10/29/2025,,,,,
,,,,,,
,,,,,,
,,,Diagnosis (Encounter),Heat,None of the above,"Total: Total includes all data, including data from columns not currently displayed."
State of Residence (U.S.),Age at Encounter in Years,Year,Month,,,
,,,Apr,15,34675,34690
,,,May,10 or fewer,36946,36954
,,,Jun,28,37140,37168
,,,Jul,106,38132,38238
,,,Aug,53,38659,38712
,,,Sep,43,37473,37516
,,,Oct,10 or fewer,38951,38961
,,,Nov,10 or fewer,39953,39956
,,,Dec,10 or fewer,44524,44528
,No value,2023,Jan,10 or fewer,3968,3968
,,,Feb,10 or fewer,4098,4098
,,,Mar,10 or fewer,4055,4055
,,,Apr,10 or fewer,3568,3568
,,,May,10 or fewer,3788,3788
,,,Jun,10 or fewer,3883,3883
,,,Jul,10 or fewer,3623,3623
,,,Aug,10 or fewer,4023,4024
,,,Sep,10 or fewer,3816,3816
,,,Oct,10 or fewer,3835,3835
,,,Nov,10 or fewer,4065,4065
,,,Dec,10 or fewer,4327,4327
,"Total: Total includes all data under the Virginia bucket, including data from rows not currently displayed.",2023,Jan,10 or fewer,156248,156251
,,,Feb,11,144840,144851
,,,Mar,10 or fewer,159621,159631
,,,Apr,46,152940,152986
,,,May,40,163664,163704
,,,Jun,135,157856,157991
,,,Jul,550,159809,160359
,,,Aug,264,162876,163140
,,,Sep,167,163333,163500
,,,Oct,27,169510,169537
,,,Nov,10 or fewer,171506,171512
,,,Dec,10 or fewer,188486,188492
Illinois,Less than 15 Years,2023,Jan,10 or fewer,21325,21325
,,,Feb,10 or fewer,23824,23825
,,,Mar,10 or fewer,27687,27688
,,,Apr,10 or fewer,24775,24776
,,,May,10 or fewer,26600,26607
,,,Jun,13,20897,20910
,,,Jul,10 or fewer,19573,19580
,,,Aug,11,20927,20938
,,,Sep,10 or fewer,24746,24750
,,,Oct,10 or fewer,26162,26162
,,,Nov,10 or fewer,29558,29558
,,,Dec,10 or fewer,31781,31783
,≥ 15 and < 25 Years,2023,Jan,10 or fewer,15648,15650
,,,Feb,10 or fewer,14943,14943
,,,Mar,10 or fewer,16611,16611
,,,Apr,10 or fewer,16262,16263
,,,May,10 or fewer,16280,16286
,,,Jun,20,15130,15150
,,,Jul,38,15797,15835
,,,Aug,41,16524,16565
,,,Sep,11,17679,17690
,,,Oct,10 or fewer,17489,17491
,,,Nov,10 or fewer,17569,17569
,,,Dec,10 or fewer,17773,17775
,≥ 25 and < 45 Years,2023,Jan,10 or fewer,31236,31236
,,,Feb,10 or fewer,29449,29449
,,,Mar,10 or fewer,32725,32727
,,,Apr,10 or fewer,31112,31116
,,,May,12,33023,33035
,,,Jun,39,32406,32445
,,,Jul,109,33497,33606
,,,Aug,94,34250,34344
,,,Sep,18,32713,32731
,,,Oct,10 or fewer,32918,32918
,,,Nov,10 or fewer,34146,34147
,,,Dec,10 or fewer,36049,36051
,≥ 45 and < 65 Years,2023,Jan,10 or fewer,27790,27791
,,,Feb,10 or fewer,26056,26057
,,,Mar,10 or fewer,29039,29041
,,,Apr,10 or fewer,28129,28131
,,,May,11,29500,29511
,,,Jun,35,29021,29056
,,,Jul,78,30134,30212
,,,Aug,94,30915,31009
,,,Sep,10 or fewer,29381,29389
,,,Oct,10 or fewer,29798,29800
,,,Nov,10 or fewer,30465,30465
,,,Dec,10 or fewer,32656,32656
,65 Years or more,2023,Jan,10 or fewer,31928,31929
,,,Feb,10 or fewer,29368,29369
,,,Mar,10 or fewer,33066,33068
,,,Apr,10 or fewer,31884,31891
,,,May,20,33797,33817
,,,Jun,35,32783,32818
,,,Jul,53,33801,33854
,,,Aug,48,34788,34836
,,,Sep,18,34076,34094
,,,Oct,10 or fewer,34547,34550
