Session Title,Number of ED Encounters and Percent with Self-Harm Dx by State of Residence (U.S.) and Age at Time of Visit Range,,,,
Session ID,2758643,,,,
Data Model,ED Encounters,,,,
Population Base,All ED Encounters,,,,
Population Criteria Filters: These criteria are a summary and do not fully reflect the content of the exported session.,,,,,
Session Date Range,1/1/2023 - 8/27/2025 (Based On Arrival Date),,,,
Export User,Stephanie Perniciaro,,,,
Date of Export,9/19/2025,,,,
,,,,,
,,,,,
,,,Measures,Number of ED Encounters,Percent with Self-Harm Dx (%)
State of Residence (U.S.),Age at Time of Visit,Year,Month,,
,≥ 15 and < 20 Years,2023,Jan,330,-
,,,Feb,310,-
,,,Mar,350,-
,,,Apr,365,-
,,,May,370,-
,,,Jun,318,-
,,,Jul,371,-
,,,Aug,381,-
,,,Sep,457,-
,,,Oct,423,-
,,,Nov,365,-
,,,Dec,373,-
,,2024,Jan,359,-
,,,Feb,409,-
,,,Mar,349,-
,,,Apr,361,-
,,,May,386,-
,,,Jun,363,-
,,,Jul,385,-
,,,Aug,364,-
,,,Sep,496,-
,,,Oct,580,-
,,,Nov,442,-
,,,Dec,349,-
,,2025,Jan,457,-
,,,Feb,410,-
,,,Mar,393,-
,,,Apr,383,-
,,,May,399,-
,,,Jun,392,-
,,,Jul,313,-
,,,Aug 1 – Aug 27,280,-
,≥ 20 and < 30 Years,2023,Jan,796,-
,,,Feb,761,-
,,,Mar,852,-
,,,Apr,819,-
,,,May,854,-
,,,Jun,867,-
,,,Jul,916,-
,,,Aug,926,-
,,,Sep,865,-
,,,Oct,828,-
,,,Nov,840,-
,,,Dec,808,-
,,2024,Jan,823,-
,,,Feb,802,-
,,,Mar,866,-
,,,Apr,863,-
,,,May,914,-
,,,Jun,930,-
,,,Jul,991,-
,,,Aug,947,-
,,,Sep,900,-
,,,Oct,969,-
,,,Nov,898,-
,,,Dec,890,-
,,2025,Jan,972,-
,,,Feb,907,-
,,,Mar,946,-
,,,Apr,916,-
,,,May,918,-
,,,Jun,906,-
,,,Jul,984,-
,,,Aug 1 – Aug 27,869,-
,≥ 30 and < 50 Years,2023,Jan,1575,-
,,,Feb,1523,-
,,,Mar,1669,-
,,,Apr,1511,-
,,,May,1640,-
,,,Jun,1694,-
,,,Jul,1835,-
,,,Aug,1756,-
,,,Sep,1695,-
,,,Oct,1698,-
,,,Nov,1629,-
,,,Dec,1754,-
,,2024,Jan,1795,-
,,,Feb,1604,-
,,,Mar,1762,-
,,,Apr,1663,-
,,,May,1747,-
,,,Jun,1888,-
,,,Jul,1926,-
,,,Aug,1861,-
,,,Sep,1812,-
,,,Oct,1899,-
,,,Nov,1731,-
,,,Dec,1728,-
,,2025,Jan,1816,-
,,,Feb,1653,-
,,,Mar,1815,-
,,,Apr,1825,-
,,,May,1833,-
,,,Jun,1936,-
,,,Jul,1959,-
,,,Aug 1 – Aug 27,1670,-
,≥ 50 and < 65 Years,2023,Jan,1450,-
,,,Feb,1365,-
,,,Mar,1553,-
,,,Apr,1484,-
,,,May,1584,-
,,,Jun,1588,-
,,,Jul,1650,-
,,,Aug,1685,-
,,,Sep,1593,-
,,,Oct,1586,-
,,,Nov,1575,-
,,,Dec,1570,-
,,2024,Jan,1548,-
,,,Feb,1431,-
,,,Mar,1500,-
,,,Apr,1509,-
,,,May,1650,-
,,,Jun,1568,-
,,,Jul,1640,-
,,,Aug,1736,-
,,,Sep,1617,-
,,,Oct,1520,-
,,,Nov,1587,-
,,,Dec,1665,-
,,2025,Jan,1666,-
,,,Feb,1531,-
,,,Mar,1655,-
,,,Apr,1624,-
,,,May,1648,-
,,,Jun,1762,-
,,,Jul,1896,-
,,,Aug 1 – Aug 27,1582,-
,65 Years or more,2023,Jan,2732,-
,,,Feb,2353,-
,,,Mar,2764,-
,,,Apr,2660,-
,,,May,2886,-
,,,Jun,2895,-
,,,Jul,2901,-
,,,Aug,2878,-
,,,Sep,2751,-
,,,Oct,2918,-
,,,Nov,2718,-
,,,Dec,3115,-
,,2024,Jan,2960,-
,,,Feb,2787,-
,,,Mar,2869,-
,,,Apr,2746,-
,,,May,3064,-
,,,Jun,2976,-
,,,Jul,3254,-
,,,Aug,3154,-
,,,Sep,3050,-
,,,Oct,3148,-
,,,Nov,3036,-
,,,Dec,3190,-
,,2025,Jan,3396,-
,,,Feb,3113,-
,,,Mar,3239,-
,,,Apr,3200,-
,,,May,3313,-
,,,Jun,3273,-
,,,Jul,3358,-
,,,Aug 1 – Aug 27,2897,-
,No value,2023,Jan,10 or fewer,-
,,,Feb,10 or fewer,-
,,,Mar,10 or fewer,-
,,,Apr,10 or fewer,-
,,,May,10 or fewer,-
,,,Jun,10 or fewer,-
,,,Jul,10 or fewer,-
,,,Aug,10 or fewer,-
,,,Sep,10 or fewer,-
,,,Oct,10 or fewer,-
,,,Nov,10 or fewer,-
,,,Dec,10 or fewer,-
,,2024,Jan,10 or fewer,-
,,,Feb,10 or fewer,-
,,,Mar,10 or fewer,-
,,,Apr,10 or fewer,-
,,,May,10 or fewer,-
,,,Jun,10 or fewer,-
,,,Jul,10 or fewer,-
,,,Aug,10 or fewer,-
,,,Sep,10 or fewer,-
,,,Oct,10 or fewer,-
,,,Nov,10 or fewer,-
,,,Dec,10 or fewer,-
,,2025,Jan,10 or fewer,-
,,,Feb,10 or fewer,-
,,,Mar,10 or fewer,-
,,,Apr,10 or fewer,-
,,,May,10 or fewer,-
,,,Jun,10 or fewer,-
,,,Jul,10 or fewer,-
,,,Aug 1 – Aug 27,10 or fewer,-
,Total,2023,Jan,7607,-
,,,Feb,7081,0.212%
,,,Mar,7940,0.151%
,,,Apr,7638,-
,,,May,8180,0.159%
,,,Jun,8103,0.173%
,,,Jul,8429,-
,,,Aug,8324,0.132%
,,,Sep,8081,0.136%
,,,Oct,8200,0.183%
,,,Nov,7961,-
,,,Dec,8600,-
,,2024,Jan,8297,0.205%
,,,Feb,7861,-
,,,Mar,8147,0.196%
,,,Apr,7919,0.164%
,,,May,8578,0.187%
,,,Jun,8571,0.14%
,,,Jul,9048,-
,,,Aug,8869,0.124%
,,,Sep,8778,0.182%
,,,Oct,9054,0.166%
,,,Nov,8614,0.128%
,,,Dec,8835,-
,,2025,Jan,9417,0.117%
,,,Feb,8505,0.176%
,,,Mar,9010,-
,,,Apr,8847,0.158%
,,,May,8979,0.178%
,,,Jun,9144,0.186%
,,,Jul,9292,0.14%
,,,Aug 1 – Aug 27,7919,0.152%
New Mexico,Less than 10 Years,2023,Jan,532,-
,,,Feb,572,-
,,,Mar,601,-
,,,Apr,540,-
,,,May,615,-
,,,Jun,413,-
,,,Jul,409,-
,,,Aug,489,-
,,,Sep,483,-
,,,Oct,533,-
,,,Nov,505,-
,,,Dec,742,-
,,2024,Jan,544,-
,,,Feb,528,-
,,,Mar,587,-
,,,Apr,506,-
,,,May,523,-
,,,Jun,406,-
,,,Jul,420,-
,,,Aug,447,-
,,,Sep,478,-
,,,Oct,427,-
,,,Nov,448,-
,,,Dec,692,-
,,2025,Jan,613,-
,,,Feb,657,-
,,,Mar,587,-
,,,Apr,493,-
,,,May,496,-
,,,Jun,413,-
,,,Jul,404,-
,,,Aug 1 – Aug 27,379,-
,≥ 10 and < 15 Years,2023,Jan,175,-
,,,Feb,210,-
,,,Mar,210,-
,,,Apr,228,-
,,,May,199,-
,,,Jun,169,-
,,,Jul,141,-
,,,Aug,218,-
,,,Sep,192,-
,,,Oct,205,-
,,,Nov,163,-
,,,Dec,193,-
,,2024,Jan,173,-
,,,Feb,220,-
,,,Mar,226,-
,,,Apr,193,-
,,,May,210,-
,,,Jun,150,-
,,,Jul,171,-
,,,Aug,166,-
,,,Sep,232,-
,,,Oct,213,-
,,,Nov,153,-
,,,Dec,231,-
,,2025,Jan,230,-
,,,Feb,244,-
,,,Mar,233,-
,,,Apr,214,-
,,,May,197,-
,,,Jun,130,-
,,,Jul,148,-
,,,Aug 1 – Aug 27,164,-
,≥ 15 and < 20 Years,2023,Jan,343,-
,,,Feb,326,-
,,,Mar,374,-
,,,Apr,351,-
,,,May,340,-
,,,Jun,290,-
,,,Jul,305,-
,,,Aug,321,-
,,,Sep,359,-
,,,Oct,332,-
,,,Nov,321,-
,,,Dec,333,-
,,2024,Jan,316,-
,,,Feb,342,-
,,,Mar,339,-
,,,Apr,314,-
,,,May,314,-
,,,Jun,316,-
,,,Jul,334,-
,,,Aug,341,-
,,,Sep,329,-
,,,Oct,400,-
,,,Nov,336,-
,,,Dec,375,-
,,2025,Jan,341,-
,,,Feb,333,-
,,,Mar,325,-
,,,Apr,330,-
,,,May,305,-
,,,Jun,299,-
,,,Jul,307,-
,,,Aug 1 – Aug 27,341,-
,≥ 20 and < 30 Years,2023,Jan,1195,-
,,,Feb,1124,-
,,,Mar,1211,-
,,,Apr,1152,-
,,,May,1182,-
,,,Jun,1177,-
,,,Jul,1109,-
,,,Aug,1115,-
,,,Sep,1112,-
,,,Oct,1134,-
,,,Nov,960,-
,,,Dec,1096,-
,,2024,Jan,1056,-
,,,Feb,1032,-
,,,Mar,1138,-
,,,Apr,1038,-
,,,May,1028,-
,,,Jun,1057,-
,,,Jul,1138,-
,,,Aug,1082,-
,,,Sep,1070,-
,,,Oct,1081,-
,,,Nov,1035,-
,,,Dec,1203,-
,,2025,Jan,1100,-
,,,Feb,957,-
,,,Mar,1084,-
,,,Apr,1013,-
,,,May,984,-
,,,Jun,1034,-
,,,Jul,1033,-
,,,Aug 1 – Aug 27,888,-
,≥ 30 and < 50 Years,2023,Jan,2398,-
,,,Feb,2242,-
,,,Mar,2518,-
,,,Apr,2294,-
,,,May,2527,-
,,,Jun,2343,-
,,,Jul,2416,-
,,,Aug,2447,-
,,,Sep,2352,-
,,,Oct,2275,-
,,,Nov,2124,-
,,,Dec,2320,-
,,2024,Jan,2507,-
,,,Feb,2342,-
,,,Mar,2449,-
,,,Apr,2243,-
,,,May,2390,-
,,,Jun,2340,-
,,,Jul,2533,-
,,,Aug,2546,-
,,,Sep,2382,-
,,,Oct,2324,-
,,,Nov,2316,-
,,,Dec,2564,-
,,2025,Jan,2551,-
,,,Feb,2378,-
,,,Mar,2584,-
,,,Apr,2412,-
,,,May,2412,-
,,,Jun,2325,-
,,,Jul,2467,-
,,,Aug 1 – Aug 27,2153,-
,≥ 50 and < 65 Years,2023,Jan,1604,-
,,,Feb,1449,-
,,,Mar,1610,-
,,,Apr,1519,-
,,,May,1643,-
,,,Jun,1545,-
,,,Jul,1683,-
,,,Aug,1525,-
,,,Sep,1552,-
,,,Oct,1499,-
,,,Nov,1327,-
,,,Dec,1479,-
,,2024,Jan,1633,-
,,,Feb,1435,-
,,,Mar,1476,-
,,,Apr,1533,-
,,,May,1523,-
,,,Jun,1607,-
,,,Jul,1568,-
,,,Aug,1623,-
,,,Sep,1588,-
,,,Oct,1579,-
,,,Nov,1481,-
,,,Dec,1624,-
,,2025,Jan,1562,-
,,,Feb,1508,-
,,,Mar,1617,-
,,,Apr,1539,-
,,,May,1577,-
,,,Jun,1495,-
,,,Jul,1540,-
,,,Aug 1 – Aug 27,1321,-
,65 Years or more,2023,Jan,2177,-
,,,Feb,1894,-
,,,Mar,2218,-
,,,Apr,2218,-
,,,May,2187,-
,,,Jun,2231,-
,,,Jul,2187,-
,,,Aug,2207,-
,,,Sep,2182,-
,,,Oct,2246,-
,,,Nov,2022,-
,,,Dec,2220,-
,,2024,Jan,2327,-
,,,Feb,2166,-
,,,Mar,2351,-
,,,Apr,2311,-
,,,May,2485,-
,,,Jun,2345,-
,,,Jul,2513,-
,,,Aug,2527,-
,,,Sep,2403,-
,,,Oct,2362,-
,,,Nov,2311,-
,,,Dec,2737,-
,,2025,Jan,2537,-
,,,Feb,2321,-
,,,Mar,2498,-
,,,Apr,2533,-
,,,May,2524,-
,,,Jun,2393,-
,,,Jul,2455,-
,,,Aug 1 – Aug 27,2137,-
,No value,2023,Jan,10 or fewer,-
,,,Feb,10 or fewer,-
,,,Mar,10 or fewer,-
,,,Apr,10 or fewer,-
,,,May,10 or fewer,-
,,,Jun,10 or fewer,-
,,,Jul,10 or fewer,-
,,,Aug,10 or fewer,-
,,,Sep,10 or fewer,-
,,,Oct,10 or fewer,-
,,,Nov,10 or fewer,-
,,,Dec,10 or fewer,-
,,2024,Jan,10 or fewer,-
,,,Feb,10 or fewer,-
,,,Mar,10 or fewer,-
,,,Apr,10 or fewer,-
,,,May,10 or fewer,-
,,,Jun,10 or fewer,-
,,,Jul,10 or fewer,-
,,,Aug,10 or fewer,-
,,,Sep,10 or fewer,-
,,,Oct,10 or fewer,-
,,,Nov,10 or fewer,-
,,,Dec,10 or fewer,-
,,2025,Jan,10 or fewer,-
,,,Feb,10 or fewer,-
,,,Mar,10 or fewer,-
,,,Apr,10 or fewer,-
,,,May,10 or fewer,-
,,,Jun,10 or fewer,-
,,,Jul,10 or fewer,-
,,,Aug 1 – Aug 27,10 or fewer,-
,Total,2023,Jan,8424,-
,,,Feb,7817,-
,,,Mar,8742,0.126%
,,,Apr,8303,0.169%
,,,May,8693,0.161%
,,,Jun,8168,0.208%
,,,Jul,8250,-
,,,Aug,8322,-
,,,Sep,8232,0.134%
,,,Oct,8224,-
,,,Nov,7422,-
,,,Dec,8383,-
,,2024,Jan,8556,-
,,,Feb,8065,-
,,,Mar,8566,-
,,,Apr,8138,-
,,,May,8473,-
,,,Jun,8221,-
,,,Jul,8677,-
,,,Aug,8732,-
,,,Sep,8482,-
,,,Oct,8386,0.155%
,,,Nov,8080,-
,,,Dec,9426,-
,,2025,Jan,8934,-
,,,Feb,8398,-
,,,Mar,8928,-
,,,Apr,8534,-
,,,May,8495,-
,,,Jun,8089,-
,,,Jul,8354,0.144%
,,,Aug 1 – Aug 27,7383,-
South Dakota,Less than 10 Years,2023,Jan,824,-
,,,Feb,739,-
,,,Mar,814,-
,,,Apr,964,-
,,,May,1000,-
,,,Jun,798,-
,,,Jul,806,-
,,,Aug,841,-
,,,Sep,871,-
,,,Oct,883,-
,,,Nov,870,-
,,,Dec,979,-
,,2024,Jan,881,-
,,,Feb,949,-
,,,Mar,1080,-
,,,Apr,866,-
,,,May,996,-
,,,Jun,774,-
,,,Jul,875,-
,,,Aug,837,-
,,,Sep,881,-
,,,Oct,833,-
,,,Nov,775,-
,,,Dec,936,-
,,2025,Jan,1046,-
,,,Feb,956,-
,,,Mar,1000,-
,,,Apr,925,-
,,,May,953,-
,,,Jun,767,-
,,,Jul,820,-
,,,Aug 1 – Aug 27,707,-
,≥ 10 and < 15 Years,2023,Jan,199,-
,,,Feb,213,-
,,,Mar,231,-
,,,Apr,230,-
,,,May,296,-
,,,Jun,237,-
,,,Jul,245,-
,,,Aug,223,-
,,,Sep,291,-
,,,Oct,233,-
,,,Nov,235,-
,,,Dec,244,-
,,2024,Jan,247,-
,,,Feb,282,-
,,,Mar,258,-
,,,Apr,209,-
,,,May,257,-
,,,Jun,259,-
,,,Jul,260,-
,,,Aug,274,-
,,,Sep,310,-
,,,Oct,253,-
,,,Nov,227,-
,,,Dec,226,-
,,2025,Jan,237,-
,,,Feb,250,-
,,,Mar,250,-
,,,Apr,273,-
,,,May,256,-
,,,Jun,250,-
,,,Jul,245,-
,,,Aug 1 – Aug 27,199,-
,≥ 15 and < 20 Years,2023,Jan,362,-
,,,Feb,305,-
,,,Mar,324,-
,,,Apr,360,-
,,,May,418,-
,,,Jun,388,-
,,,Jul,364,-
,,,Aug,383,-
,,,Sep,442,-
,,,Oct,374,-
,,,Nov,361,-
,,,Dec,378,-
,,2024,Jan,378,-
,,,Feb,333,-
,,,Mar,341,-
,,,Apr,341,-
,,,May,355,-
,,,Jun,365,-
,,,Jul,385,-
,,,Aug,367,-
,,,Sep,451,-
,,,Oct,426,-
,,,Nov,374,-
,,,Dec,384,-
,,2025,Jan,373,-
,,,Feb,360,-
,,,Mar,319,-
,,,Apr,363,-
,,,May,360,-
,,,Jun,399,-
,,,Jul,325,-
,,,Aug 1 – Aug 27,324,-
,≥ 20 and < 30 Years,2023,Jan,961,-
,,,Feb,789,-
,,,Mar,864,-
,,,Apr,866,-
,,,May,953,-
,,,Jun,890,-
,,,Jul,987,-
,,,Aug,999,-
,,,Sep,935,-
,,,Oct,957,-
,,,Nov,871,-
,,,Dec,919,-
,,2024,Jan,915,-
,,,Feb,897,-
,,,Mar,946,-
,,,Apr,912,-
,,,May,910,-
,,,Jun,910,-
,,,Jul,978,-
,,,Aug,990,-
,,,Sep,973,-
,,,Oct,942,-
,,,Nov,928,-
,,,Dec,927,-
,,2025,Jan,942,-
,,,Feb,826,-
,,,Mar,935,-
,,,Apr,907,-
,,,May,995,-
,,,Jun,1047,-
,,,Jul,1030,-
,,,Aug 1 – Aug 27,951,-
,≥ 30 and < 50 Years,2023,Jan,1653,-
,,,Feb,1389,-
,,,Mar,1609,-
,,,Apr,1572,-
,,,May,1764,-
,,,Jun,1599,-
,,,Jul,1689,-
,,,Aug,1738,-
,,,Sep,1739,-
,,,Oct,1634,-
,,,Nov,1587,-
,,,Dec,1649,-
,,2024,Jan,1610,-
,,,Feb,1612,-
,,,Mar,1676,-
,,,Apr,1564,-
,,,May,1701,-
,,,Jun,1684,-
,,,Jul,1758,-
,,,Aug,1800,-
,,,Sep,1727,-
,,,Oct,1629,-
,,,Nov,1615,-
,,,Dec,1760,-
,,2025,Jan,1819,-
,,,Feb,1622,-
,,,Mar,1736,-
,,,Apr,1759,-
,,,May,1766,-
,,,Jun,1984,-
,,,Jul,1944,-
,,,Aug 1 – Aug 27,1707,-
,≥ 50 and < 65 Years,2023,Jan,1183,-
,,,Feb,1034,-
,,,Mar,1148,-
,,,Apr,1071,-
,,,May,1192,-
,,,Jun,1171,-
,,,Jul,1267,-
,,,Aug,1277,-
,,,Sep,1208,-
,,,Oct,1219,-
,,,Nov,1157,-
,,,Dec,1221,-
,,2024,Jan,1170,-
,,,Feb,1148,-
,,,Mar,1182,-
,,,Apr,1167,-
,,,May,1222,-
,,,Jun,1193,-
,,,Jul,1260,-
,,,Aug,1218,-
,,,Sep,1196,-
,,,Oct,1103,-
,,,Nov,1071,-
,,,Dec,1221,-
,,2025,Jan,1177,-
,,,Feb,1050,-
,,,Mar,1174,-
,,,Apr,1135,-
,,,May,1268,-
,,,Jun,1279,-
,,,Jul,1274,-
,,,Aug 1 – Aug 27,1111,-
,65 Years or more,2023,Jan,1796,-
,,,Feb,1608,-
,,,Mar,1772,-
,,,Apr,1927,-
,,,May,1962,-
,,,Jun,1925,-
,,,Jul,1999,-
,,,Aug,1954,-
,,,Sep,1910,-
,,,Oct,1939,-
,,,Nov,1881,-
,,,Dec,2025,-
,,2024,Jan,1868,-
,,,Feb,1834,-
,,,Mar,1926,-
,,,Apr,1938,-
,,,May,2044,-
,,,Jun,2030,-
,,,Jul,2033,-
,,,Aug,2026,-
,,,Sep,2120,-
,,,Oct,1945,-
,,,Nov,1892,-
,,,Dec,2146,-
,,2025,Jan,2140,-
,,,Feb,1994,-
,,,Mar,2108,-
,,,Apr,2158,-
,,,May,2222,-
,,,Jun,2212,-
,,,Jul,2191,-
,,,Aug 1 – Aug 27,2044,-
,No value,2023,Jan,10 or fewer,-
,,,Feb,10 or fewer,-
,,,Mar,10 or fewer,-
,,,Apr,10 or fewer,-
,,,May,10 or fewer,-
,,,Jun,10 or fewer,-
,,,Jul,10 or fewer,-
,,,Aug,10 or fewer,-
,,,Sep,10 or fewer,-
,,,Oct,10 or fewer,-
,,,Nov,10 or fewer,-
,,,Dec,10 or fewer,-
,,2024,Jan,10 or fewer,-
,,,Feb,10 or fewer,-
,,,Mar,10 or fewer,-
,,,Apr,10 or fewer,-
,,,May,10 or fewer,-
,,,Jun,10 or fewer,-
,,,Jul,10 or fewer,-
,,,Aug,10 or fewer,-
,,,Sep,10 or fewer,-
,,,Oct,10 or fewer,-
,,,Nov,10 or fewer,-
,,,Dec,10 or fewer,-
,,2025,Jan,10 or fewer,-
,,,Feb,10 or fewer,-
,,,Mar,10 or fewer,-
,,,Apr,10 or fewer,-
,,,May,10 or fewer,-
,,,Jun,10 or fewer,-
,,,Jul,10 or fewer,-
,,,Aug 1 – Aug 27,10 or fewer,-
,Total,2023,Jan,6978,0.258%
,,,Feb,6077,0.23%
,,,Mar,6762,0.237%
,,,Apr,6990,0.272%
,,,May,7586,0.211%
,,,Jun,7008,0.214%
,,,Jul,7357,0.177%
,,,Aug,7415,0.229%
,,,Sep,7396,0.324%
,,,Oct,7239,0.166%
,,,Nov,6962,0.259%
,,,Dec,7415,0.162%
,,2024,Jan,7069,0.226%
,,,Feb,7055,-
,,,Mar,7409,0.175%
,,,Apr,6997,0.272%
,,,May,7485,0.214%
,,,Jun,7215,0.194%
,,,Jul,7549,0.212%
,,,Aug,7512,0.186%
,,,Sep,7658,0.17%
,,,Oct,7131,0.168%
,,,Nov,6882,0.232%
,,,Dec,7600,0.145%
,,2025,Jan,7734,0.246%
,,,Feb,7058,-
,,,Mar,7522,0.16%
,,,Apr,7520,0.213%
,,,May,7820,-
,,,Jun,7938,0.202%
,,,Jul,7829,0.179%
,,,Aug 1 – Aug 27,7043,0.199%
Montana,Less than 10 Years,2023,Jan,571,-
,,,Feb,506,-
,,,Mar,524,-
,,,Apr,546,-
,,,May,549,-
,,,Jun,586,-
,,,Jul,618,-
,,,Aug,573,-
,,,Sep,566,-
,,,Oct,599,-
,,,Nov,579,-
,,,Dec,794,-
,,2024,Jan,793,-
,,,Feb,718,-
,,,Mar,1067,-
,,,Apr,854,-
,,,May,902,-
,,,Jun,739,-
,,,Jul,743,-
,,,Aug,751,-
,,,Sep,702,-
,,,Oct,775,-
,,,Nov,796,-
,,,Dec,861,-
,,2025,Jan,969,-
,,,Feb,1095,-
,,,Mar,1133,-
,,,Apr,925,-
,,,May,911,-
,,,Jun,827,-
,,,Jul,743,-
,,,Aug 1 – Aug 27,648,-
,≥ 10 and < 15 Years,2023,Jan,169,-
,,,Feb,157,-
,,,Mar,156,-
,,,Apr,145,-
,,,May,195,-
,,,Jun,184,-
,,,Jul,209,-
,,,Aug,205,-
,,,Sep,238,-
,,,Oct,178,-
,,,Nov,221,-
,,,Dec,204,-
,,2024,Jan,210,-
,,,Feb,198,-
,,,Mar,300,-
,,,Apr,296,-
,,,May,297,-
,,,Jun,285,-
,,,Jul,273,-
,,,Aug,235,-
,,,Sep,358,-
,,,Oct,307,-
,,,Nov,263,-
,,,Dec,242,-
,,2025,Jan,298,-
,,,Feb,299,-
,,,Mar,366,-
,,,Apr,298,-
,,,May,321,-
,,,Jun,274,-
,,,Jul,259,-
,,,Aug 1 – Aug 27,229,-
,≥ 15 and < 20 Years,2023,Jan,256,-
,,,Feb,275,-
,,,Mar,274,-
,,,Apr,275,-
,,,May,267,-
,,,Jun,301,-
,,,Jul,382,-
,,,Aug,346,-
,,,Sep,378,-
,,,Oct,374,-
,,,Nov,331,-
,,,Dec,360,-
,,2024,Jan,354,-
,,,Feb,335,-
,,,Mar,414,-
,,,Apr,420,-
,,,May,451,-
,,,Jun,454,-
,,,Jul,487,-
,,,Aug,466,-
,,,Sep,563,-
,,,Oct,573,2.3%
,,,Nov,439,2.5%
,,,Dec,455,-
,,2025,Jan,482,-
,,,Feb,486,-
,,,Mar,477,-
,,,Apr,487,-
,,,May,519,-
,,,Jun,489,-
,,,Jul,461,2.8%
,,,Aug 1 – Aug 27,413,-
,≥ 20 and < 30 Years,2023,Jan,618,-
,,,Feb,669,-
,,,Mar,723,-
,,,Apr,668,-
,,,May,662,-
,,,Jun,753,-
,,,Jul,867,-
,,,Aug,792,-
,,,Sep,856,-
,,,Oct,794,-
,,,Nov,762,-
,,,Dec,797,-
,,2024,Jan,846,-
,,,Feb,742,-
,,,Mar,1053,-
,,,Apr,1138,-
,,,May,1075,-
,,,Jun,1196,-
,,,Jul,1257,-
,,,Aug,1247,-
,,,Sep,1208,-
,,,Oct,1186,-
,,,Nov,1147,-
,,,Dec,1206,-
,,2025,Jan,1163,-
,,,Feb,1095,-
,,,Mar,1206,-
,,,Apr,1172,-
,,,May,1317,-
,,,Jun,1241,-
,,,Jul,1255,-
,,,Aug 1 – Aug 27,1048,-
,≥ 30 and < 50 Years,2023,Jan,1060,-
,,,Feb,870,-
,,,Mar,1042,-
,,,Apr,1011,-
,,,May,1027,-
,,,Jun,1161,-
,,,Jul,1468,-
,,,Aug,1397,-
,,,Sep,1317,-
,,,Oct,1287,-
,,,Nov,1249,-
,,,Dec,1362,-
,,2024,Jan,1378,-
,,,Feb,1239,-
,,,Mar,1855,-
,,,Apr,1859,-
,,,May,1941,-
,,,Jun,1926,-
,,,Jul,2079,-
,,,Aug,2016,-
,,,Sep,1942,-
,,,Oct,1871,-
,,,Nov,1870,-
,,,Dec,2013,-
,,2025,Jan,1963,-
,,,Feb,1778,-
,,,Mar,2139,-
,,,Apr,2064,-
,,,May,2021,-
,,,Jun,2105,-
,,,Jul,2039,-
,,,Aug 1 – Aug 27,1824,-
,≥ 50 and < 65 Years,2023,Jan,658,-
,,,Feb,589,-
,,,Mar,708,-
,,,Apr,615,-
,,,May,696,-
,,,Jun,781,-
,,,Jul,917,-
,,,Aug,918,-
,,,Sep,852,-
,,,Oct,867,-
,,,Nov,786,-
,,,Dec,868,-
,,2024,Jan,811,-
,,,Feb,837,-
,,,Mar,1241,-
,,,Apr,1190,-
,,,May,1286,-
,,,Jun,1258,-
,,,Jul,1302,-
,,,Aug,1295,-
,,,Sep,1229,-
,,,Oct,1160,-
,,,Nov,1139,-
,,,Dec,1277,-
,,2025,Jan,1295,-
,,,Feb,1149,-
,,,Mar,1392,-
,,,Apr,1329,-
,,,May,1330,-
,,,Jun,1294,-
,,,Jul,1404,-
,,,Aug 1 – Aug 27,1166,-
,65 Years or more,2023,Jan,954,-
,,,Feb,871,-
,,,Mar,960,-
,,,Apr,934,-
,,,May,982,-
,,,Jun,1281,-
,,,Jul,1557,-
,,,Aug,1436,-
,,,Sep,1472,-
,,,Oct,1400,-
,,,Nov,1475,-
,,,Dec,1668,-
,,2024,Jan,1578,-
,,,Feb,1348,-
,,,Mar,2285,-
,,,Apr,2219,-
,,,May,2403,-
,,,Jun,2300,-
,,,Jul,2443,-
,,,Aug,2357,-
,,,Sep,2279,-
,,,Oct,2375,-
,,,Nov,2098,-
,,,Dec,2356,-
,,2025,Jan,2204,-
,,,Feb,2060,-
,,,Mar,2334,-
,,,Apr,2309,-
,,,May,2484,-
,,,Jun,2330,-
,,,Jul,2354,-
,,,Aug 1 – Aug 27,2145,-
,No value,2023,Jan,10 or fewer,-
,,,Feb,10 or fewer,-
,,,Mar,10 or fewer,-
,,,Apr,10 or fewer,-
,,,May,10 or fewer,-
,,,Jun,10 or fewer,-
,,,Jul,10 or fewer,-
,,,Aug,10 or fewer,-
,,,Sep,10 or fewer,-
,,,Oct,10 or fewer,-
,,,Nov,10 or fewer,-
,,,Dec,10 or fewer,-
,,2024,Jan,10 or fewer,-
,,,Feb,10 or fewer,-
,,,Mar,10 or fewer,-
,,,Apr,10 or fewer,-
,,,May,10 or fewer,-
,,,Jun,10 or fewer,-
,,,Jul,10 or fewer,-
,,,Aug,10 or fewer,-
,,,Sep,10 or fewer,-
,,,Oct,10 or fewer,-
,,,Nov,10 or fewer,-
,,,Dec,10 or fewer,-
,,2025,Jan,10 or fewer,-
,,,Feb,10 or fewer,-
,,,Mar,10 or fewer,-
,,,Apr,10 or fewer,-
,,,May,10 or fewer,-
,,,Jun,10 or fewer,-
,,,Jul,10 or fewer,-
,,,Aug 1 – Aug 27,10 or fewer,-
,Total,2023,Jan,4286,0.35%
,,,Feb,3937,-
,,,Mar,4387,-
,,,Apr,4194,0.381%
,,,May,4378,0.343%
,,,Jun,5047,0.258%
,,,Jul,6018,0.349%
,,,Aug,5667,0.318%
,,,Sep,5679,0.264%
