Session Title,HA1C 6.5+ and Percentage w/BMI 30.0+ by BRFSS Age and County,,,
Session Description,"commercial, medicare and medicaid for states WA-WY",,,
Session ID,2732946,,,
Data Model,Patients,,,
Population Base,All Patients,,,
Population Criteria Filters: These criteria are a summary and do not fully reflect the content of the exported session.,"State of Residence (U.S.): Washington, West Virginia, Wisconsin, Wyoming",Base Patient,,
Session Date Range,1/1/2023 12:00 AM - 7/17/2025 12:00 AM,,,
Export User,Stephanie Perniciaro,,,
Date of Export,8/7/2025,,,
,,,,
,,,,
,Measures,Number of Patients,Percentage with Base Patient followed by Hemoglobin A1C 6.5% or more within 10 years (%),Percentage with Base Patient followed by BMI 30.0  or more within 10 years (%)
Age in Years (Current),County of Residence,,,
,"WHATCOM, WA",4320,0.718%,18.1%
,"OCONTO, WI",2961,0.777%,23.7%
,"DODGE, WI",3142,1.3%,22.2%
,"OHIO, WV",3107,0.837%,31%
,"MERCER, WV",2726,0.954%,38.1%
,"DOUGLAS, WA",2919,0.959%,24%
,"DOUGLAS, WI",2940,0.714%,21.6%
,"CABELL, WV",3586,0.502%,29.7%
,"JEFFERSON, WI",2685,1.6%,19.5%
,"CHIPPEWA, WI",2687,0.782%,23.8%
,"OKANOGAN, WA",2488,0.643%,23.6%
,"ISLAND, WA",1368,1.5%,22.3%
,"MONROE, WI",2372,1.1%,21.5%
,"COLUMBIA, WI",2131,1.3%,17.3%
,"YAKIMA, WA",2152,0.743%,24.3%
,"JACKSON, WV",2076,1.2%,38.5%
,"MARSHALL, WV",1939,0.722%,39.1%
,"SHAWANO, WI",1752,0.685%,26.3%
,"DOOR, WI",1225,-,23.5%
,"VERNON, WI",1734,0.807%,16.7%
,"TREMPEALEAU, WI",1965,0.712%,21.4%
,"PRESTON, WV",1410,1.4%,33.7%
,"UPSHUR, WV",1902,1.2%,35.4%
,"ALBANY, WY",2332,1.1%,18.5%
,"KEWAUNEE, WI",1663,-,21.3%
,"MINERAL, WV",1484,1.1%,35.6%
,"SAUK, WI",1356,1.6%,15.4%
,"GRANT, WI",1608,1.1%,23.1%
,"CALUMET, WI",1919,0.782%,19.7%
,"PUTNAM, WV",1518,2%,27.3%
,"NICHOLAS, WV",1365,1.4%,33.6%
,"HAMPSHIRE, WV",999,1.1%,33.8%
,"GREEN, WI",1288,1.1%,16%
,"JUNEAU, WI",1014,-,21.9%
,"WAYNE, WV",1556,1%,34.5%
,"RANDOLPH, WV",879,1.3%,35.9%
,"SAINT CROIX, WI",1120,-,16.1%
,"LEWIS, WV",993,-,38.6%
,"WETZEL, WV",1076,1.3%,42.9%
,"THURSTON, WA",1299,-,11%
,"WAUPACA, WI",1095,1.6%,26.1%
,"MORGAN, WV",808,-,35.9%
,"SAWYER, WI",857,1.4%,18.6%
,"JACKSON, WI",849,-,17.6%
,"BARRON, WI",864,-,23.8%
,"PIERCE, WI",1230,-,20.7%
,"HANCOCK, WV",747,1.5%,27.6%
,"RALEIGH, WV",915,3.6%,30.3%
,"TAYLOR, WV",846,1.8%,40.3%
,"DUNN, WI",1639,0.671%,20.2%
,"BROOKE, WV",751,-,33.8%
,"LINCOLN, WY",808,-,19.9%
,"BRAXTON, WV",785,1.8%,33.6%
,"ASHLAND, WI",879,1.3%,23.1%
,"MARATHON, WI",1242,-,16.9%
,"CRAWFORD, WI",793,-,19.2%
,"KLICKITAT, WA",703,2.1%,22%
,"BAYFIELD, WI",609,-,22.2%
,"BARBOUR, WV",693,-,36.4%
,"WASHBURN, WI",742,1.5%,24.5%
,"POLK, WI",709,-,17.5%
,"KITSAP, WA",1081,-,9.3%
,"ADAMS, WI",618,-,27.7%
,"FAYETTE, WV",697,2.3%,32.1%
,"PARK, WY",704,-,14.6%
,"WAUSHARA, WI",689,-,26.3%
,"KITTITAS, WA",744,-,13.7%
,"SWEETWATER, WY",563,-,14.9%
,"GRANT, WV",549,-,36.1%
,"HARDY, WV",540,-,39.4%
,"RICHLAND, WI",612,-,18.5%
,"IOWA, WI",552,-,14.5%
,"BUFFALO, WI",648,-,20.5%
,"BURNETT, WI",404,-,24%
,"RITCHIE, WV",527,-,36.8%
,"UINTA, WY",616,-,14.8%
,"MARQUETTE, WI",459,-,23.5%
,"MINGO, WV",494,-,42.5%
,"SPOKANE, WA",842,-,13.2%
,"MASON, WV",583,-,37.9%
,"PORTAGE, WI",726,1.9%,19.3%
,"MCDOWELL, WV",327,-,40.4%
,"CLAY, WV",511,-,29.4%
,"TYLER, WV",446,-,41.5%
,"GREENBRIER, WV",423,3.1%,26.5%
,"PACIFIC, WA",288,-,21.5%
,"RUSK, WI",429,-,25.9%
,"WOOD, WI",619,-,18.4%
,"GREEN LAKE, WI",494,3%,21.1%
,"WEBSTER, WV",379,-,40.9%
,"BOONE, WV",391,-,36.1%
,"LOGAN, WV",373,-,38.6%
,"CLARK, WI",415,-,16.6%
,"LINCOLN, WV",386,-,38.1%
,"SKAMANIA, WA",328,-,27.7%
,"PLEASANTS, WV",364,-,39%
,"LAFAYETTE, WI",401,-,14.2%
,"PENDLETON, WV",258,-,29.1%
,"CARBON, WY",297,-,27.9%
,"WYOMING, WV",269,-,29%
,"ROANE, WV",261,-,37.5%
,"DODDRIDGE, WV",342,-,40.9%
,"LEWIS, WA",375,-,19.7%
,"NATRONA, WY",448,-,17.9%
,"WIRT, WV",301,-,41.5%
,"BENTON, WA",389,-,16.5%
,"ADAMS, WA",320,-,23.1%
,"CAMPBELL, WY",297,-,17.5%
,"SAN JUAN, WA",155,-,17.4%
,"TUCKER, WV",193,-,32.6%
,"FREMONT, WY",301,-,17.3%
,"MONROE, WV",238,-,34%
,"POCAHONTAS, WV",218,-,29.4%
,"PEPIN, WI",244,-,23.4%
,"GILMER, WV",250,-,30.8%
,"CALHOUN, WV",200,-,38.5%
,"MENOMINEE, WI",243,-,32.9%
,"TETON, WY",237,-,5.9%
,"GOSHEN, WY",151,-,23.2%
,"FLORENCE, WI",165,-,26.1%
,"WHITMAN, WA",378,-,14.3%
,"ONEIDA, WI",215,-,12.6%
,"PLATTE, WY",122,-,25.4%
,"LANGLADE, WI",223,-,22%
,"CROOK, WY",152,-,19.1%
,"SUMMERS, WV",152,-,34.2%
,"WESTON, WY",149,-,11.4%
,"PRICE, WI",183,-,12%
,"MASON, WA",192,-,8.3%
,"WAHKIAKUM, WA",161,-,29.2%
,"CLALLAM, WA",145,-,13.1%
,"GRAYS HARBOR, WA",149,-,18.1%
,"BIG HORN, WY",171,-,19.9%
,"LINCOLN, WI",175,-,11.4%
,"VILAS, WI",112,-,15.2%
,"IRON, WI",156,-,17.9%
,"FOREST, WI",128,-,21.9%
,"SHERIDAN, WY",209,-,10.5%
,"FRANKLIN, WA",142,-,12.7%
,"TAYLOR, WI",121,-,15.7%
,"SUBLETTE, WY",89,-,12.4%
,"WALLA WALLA, WA",91,-,13.2%
,"JEFFERSON, WA",44,-,-
,"CONVERSE, WY",91,-,20.9%
,"WASHAKIE, WY",63,-,-
,"ASOTIN, WA",61,-,18%
,"LINCOLN, WA",49,-,-
,"FERRY, WA",26,-,-
,"STEVENS, WA",45,-,-
,"JOHNSON, WY",47,-,-
,"HOT SPRINGS, WY",35,-,-
,"NIOBRARA, WY",16,-,-
,"PEND OREILLE, WA",15,-,-
,"COLUMBIA, WA",10 or fewer,-,-
,"GARFIELD, WA",10 or fewer,-,-
,None of the above,34789,0.414%,15%
,Total,577035,0.91%,22.4%
≥ 25 and < 35,"KING, WA",133150,1.2%,23.1%
,"MILWAUKEE, WI",90503,2.2%,42.3%
,"DANE, WI",69754,1.5%,27%
,"BROWN, WI",39123,1.5%,39.2%
,"CLARK, WA",31335,0.916%,28.4%
,"WAUKESHA, WI",19860,1.2%,33%
,"SNOHOMISH, WA",27696,1.1%,31.1%
,"RACINE, WI",15053,1.9%,46%
