,,,≥ 50 and < 65,-,65.6%,285
,,,65 or more,2.1%,73.6%,569
,,,No value,-,-,10 or fewer
,,,Total,1.4%,63.4%,2327
,,Alaska,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 50,-,-,10 or fewer
,,,≥ 50 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,-,10 or fewer
,,New York,Less than 1,-,72.2%,209
,,,≥ 1 and < 5,3.9%,61.5%,533
,,,≥ 5 and < 18,-,58.7%,768
,,,≥ 18 and < 50,1.4%,59.9%,1398
,,,≥ 50 and < 65,1.5%,69.8%,748
,,,65 or more,2.2%,71.3%,1499
,,,No value,-,-,10 or fewer
,,,Total,1.9%,65.1%,5155
,,Vermont,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,69.6%,23
,,,≥ 5 and < 18,-,45.9%,37
,,,≥ 18 and < 50,-,46.4%,56
,,,≥ 50 and < 65,-,54.5%,22
,,,65 or more,-,72.1%,61
,,,No value,-,-,10 or fewer
,,,Total,-,58%,207
,,Florida,Less than 1,5.5%,65.5%,568
,,,≥ 1 and < 5,2.1%,54.5%,1396
,,,≥ 5 and < 18,0.795%,46.2%,1886
,,,≥ 18 and < 50,0.7%,49.2%,2999
,,,≥ 50 and < 65,1.6%,55%,1271
,,,65 or more,1.8%,65.5%,2606
,,,No value,-,-,10 or fewer
,,,Total,1.5%,54.9%,10726
,,Louisiana,Less than 1,-,75%,132
,,,≥ 1 and < 5,-,53.9%,323
,,,≥ 5 and < 18,-,21.8%,435
,,,≥ 18 and < 50,-,22.2%,726
,,,≥ 50 and < 65,-,29.2%,219
,,,65 or more,-,46%,426
,,,No value,-,-,10 or fewer
,,,Total,0.796%,34.9%,2261
,,Rhode Island,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 50,-,-,10 or fewer
,,,≥ 50 and < 65,-,-,10 or fewer
,,,65 or more,-,70%,20
,,,No value,-,-,10 or fewer
,,,Total,-,63.9%,36
,,Indiana,Less than 1,-,51.5%,97
,,,≥ 1 and < 5,6.1%,57.9%,228
,,,≥ 5 and < 18,-,43.3%,224
,,,≥ 18 and < 50,-,37.1%,574
,,,≥ 50 and < 65,-,46.6%,307
,,,65 or more,2.8%,60.2%,618
,,,No value,-,-,10 or fewer
,,,Total,2.7%,49.2%,2048
,,Texas,Less than 1,5.1%,64.8%,623
,,,≥ 1 and < 5,2.6%,59.3%,1250
,,,≥ 5 and < 18,-,45.1%,1578
,,,≥ 18 and < 50,0.696%,37.4%,2441
,,,≥ 50 and < 65,1.6%,48.5%,1124
,,,65 or more,1.2%,55.6%,2166
,,,No value,-,-,10 or fewer
,,,Total,1.5%,49.2%,9182
,,Oregon,Less than 1,-,40.3%,67
,,,≥ 1 and < 5,-,45.8%,144
,,,≥ 5 and < 18,-,43.9%,196
,,,≥ 18 and < 50,-,53%,319
,,,≥ 50 and < 65,-,65.9%,132
,,,65 or more,-,67.5%,249
,,,No value,-,-,10 or fewer
,,,Total,3.4%,54.5%,1107
,,Missouri,Less than 1,-,-,13
,,,≥ 1 and < 5,-,55.9%,34
,,,≥ 5 and < 18,-,50%,32
,,,≥ 18 and < 50,-,38.9%,149
,,,≥ 50 and < 65,-,47.1%,85
,,,65 or more,-,64.6%,198
,,,No value,-,-,10 or fewer
,,,Total,3.7%,52.6%,511
,,Puerto Rico,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 50,-,-,10 or fewer
,,,≥ 50 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,-,10 or fewer
,,South Carolina,Less than 1,-,62%,129
,,,≥ 1 and < 5,-,57.9%,297
,,,≥ 5 and < 18,-,58%,490
,,,≥ 18 and < 50,-,54.2%,924
,,,≥ 50 and < 65,-,53.5%,449
,,,65 or more,1.8%,59.3%,783
,,,No value,-,-,10 or fewer
,,,Total,1.6%,56.7%,3072
,,North Carolina,Less than 1,-,60.5%,177
,,,≥ 1 and < 5,2.7%,51.8%,438
,,,≥ 5 and < 18,-,45.3%,665
,,,≥ 18 and < 50,0.994%,42.4%,1207
,,,≥ 50 and < 65,-,51.3%,569
,,,65 or more,1.8%,56.2%,1214
,,,No value,-,-,10 or fewer
,,,Total,1.7%,49.7%,4270
,,Georgia,Less than 1,-,45.5%,363
,,,≥ 1 and < 5,-,41.9%,750
,,,≥ 5 and < 18,-,39.4%,809
,,,≥ 18 and < 50,-,53.8%,845
,,,≥ 50 and < 65,-,63.1%,393
,,,65 or more,-,68.5%,723
,,,No value,-,-,10 or fewer
,,,Total,0.747%,51.4%,3883
,,Arizona,Less than 1,-,54.3%,35
,,,≥ 1 and < 5,-,43.3%,97
,,,≥ 5 and < 18,-,43.4%,136
,,,≥ 18 and < 50,-,51.3%,314
,,,≥ 50 and < 65,-,54.9%,142
,,,65 or more,5.7%,73.8%,282
,,,No value,-,-,10 or fewer
,,,Total,3.1%,56.4%,1006
,,California,Less than 1,6.7%,41.9%,210
,,,≥ 1 and < 5,3.5%,45.1%,490
,,,≥ 5 and < 18,-,39.5%,684
,,,≥ 18 and < 50,-,32.8%,1230
,,,≥ 50 and < 65,-,43.6%,484
,,,65 or more,1.9%,52.9%,1004
,,,No value,-,-,10 or fewer
,,,Total,1.7%,42.1%,4102
,,Tennessee,Less than 1,-,56%,109
,,,≥ 1 and < 5,4.8%,45.4%,291
,,,≥ 5 and < 18,-,40.7%,366
,,,≥ 18 and < 50,-,36.3%,477
,,,≥ 50 and < 65,-,45.7%,254
,,,65 or more,-,47.8%,410
,,,No value,-,-,10 or fewer
,,,Total,1.6%,43.4%,1907
,,Washington,Less than 1,-,44.9%,49
,,,≥ 1 and < 5,-,40.2%,112
,,,≥ 5 and < 18,-,36.8%,117
,,,≥ 18 and < 50,-,32.7%,208
,,,≥ 50 and < 65,-,45.7%,92
,,,65 or more,-,64.8%,196
,,,No value,-,-,10 or fewer
,,,Total,1.4%,44.8%,774
,,Alabama,Less than 1,-,86.4%,22
,,,≥ 1 and < 5,-,69.7%,33
,,,≥ 5 and < 18,-,68.3%,60
,,,≥ 18 and < 50,-,54.6%,130
,,,≥ 50 and < 65,-,62.5%,64
,,,65 or more,-,69.2%,104
,,,No value,-,-,10 or fewer
,,,Total,-,64.4%,413
,,Utah,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 50,-,67.3%,55
,,,≥ 50 and < 65,-,68.2%,22
,,,65 or more,-,73.3%,30
,,,No value,-,-,10 or fewer
,,,Total,-,68.3%,120
,,Michigan,Less than 1,6.5%,43%,214
,,,≥ 1 and < 5,5.2%,37.1%,442
,,,≥ 5 and < 18,1.9%,24.8%,589
,,,≥ 18 and < 50,0.995%,25.1%,1206
,,,≥ 50 and < 65,1.9%,37.7%,640
,,,65 or more,2%,43.5%,1238
,,,No value,-,-,10 or fewer
,,,Total,2.2%,34.3%,4329
,,Mississippi,Less than 1,-,63%,92
,,,≥ 1 and < 5,-,52.3%,298
,,,≥ 5 and < 18,-,25.3%,332
,,,≥ 18 and < 50,-,18.8%,617
,,,≥ 50 and < 65,-,22.8%,224
,,,65 or more,-,33.7%,478
,,,No value,-,-,10 or fewer
,,,Total,0.686%,30.7%,2041
,,Virginia,Less than 1,-,65.4%,191
,,,≥ 1 and < 5,-,55.6%,554
,,,≥ 5 and < 18,-,31.5%,1066
,,,≥ 18 and < 50,0.768%,23.2%,1562
,,,≥ 50 and < 65,-,38.7%,680
,,,65 or more,1.3%,43.9%,1190
,,,No value,-,-,10 or fewer
,,,Total,1.1%,36.6%,5243
,,Massachusetts,Less than 1,-,33.6%,131
,,,≥ 1 and < 5,-,33.1%,278
,,,≥ 5 and < 18,-,31.3%,469
,,,≥ 18 and < 50,-,31.8%,647
,,,≥ 50 and < 65,-,49.8%,273
,,,65 or more,-,48.6%,695
,,,No value,-,-,10 or fewer
,,,Total,0.722%,38.6%,2493
,,Armed Forces Pacific,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 50,-,-,10 or fewer
,,,≥ 50 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,-,10 or fewer
,,New Mexico,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,11
,,,≥ 5 and < 18,-,-,22
,,,≥ 18 and < 50,-,-,72
,,,≥ 50 and < 65,-,-,38
,,,65 or more,-,29.4%,68
,,,No value,-,-,10 or fewer
,,,Total,-,21.7%,217
,,District of Columbia,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 50,-,-,23
,,,≥ 50 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,31.9%,47
,,Maine,Less than 1,-,-,22
,,,≥ 1 and < 5,-,31.7%,41
,,,≥ 5 and < 18,-,20%,100
,,,≥ 18 and < 50,-,15.5%,155
,,,≥ 50 and < 65,-,-,94
,,,65 or more,-,21.9%,178
,,,No value,-,-,10 or fewer
,,,Total,-,19.5%,590
,,New Hampshire,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,21
,,,≥ 5 and < 18,-,-,24
,,,≥ 18 and < 50,-,33.3%,33
,,,≥ 50 and < 65,-,-,20
,,,65 or more,-,57.8%,64
,,,No value,-,-,10 or fewer
,,,Total,-,42.4%,172
,,Hawaii,Less than 1,-,-,45
,,,≥ 1 and < 5,-,18%,89
,,,≥ 5 and < 18,-,7.9%,152
,,,≥ 18 and < 50,-,5.6%,197
,,,≥ 50 and < 65,-,-,71
,,,65 or more,-,14.6%,164
,,,No value,-,-,10 or fewer
,,,Total,-,11.1%,718
,,Kansas,Less than 1,-,-,12
,,,≥ 1 and < 5,-,45.2%,42
,,,≥ 5 and < 18,-,22.8%,57
,,,≥ 18 and < 50,-,24.2%,132
,,,≥ 50 and < 65,-,29.5%,88
,,,65 or more,-,40.6%,192
,,,No value,-,-,10 or fewer
,,,Total,-,33.3%,523
,,None of the above,Less than 1,4.3%,36.1%,559
,,,≥ 1 and < 5,2.8%,31.3%,1329
,,,≥ 5 and < 18,-,26.2%,1995
,,,≥ 18 and < 50,0.458%,25.7%,4149
,,,≥ 50 and < 65,1.3%,34.8%,1801
,,,65 or more,1.5%,40.8%,3285
,,,No value,-,-,10 or fewer
,,,Total,1.2%,31.8%,13118
,,Total,Less than 1,6.1%,57.2%,6082
,,,≥ 1 and < 5,3.9%,51.4%,13785
,,,≥ 5 and < 18,0.849%,42%,18370
,,,≥ 18 and < 50,0.874%,40.3%,30766
,,,≥ 50 and < 65,1.6%,49.7%,13945
,,,65 or more,2.2%,56.9%,27674
,,,No value,-,-,10 or fewer
,,,Total,2%,48.2%,110622
,Apr 6 – Apr 12,Armed Forces America,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 50,-,-,10 or fewer
,,,≥ 50 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,-,10 or fewer
,,Arkansas,Less than 1,-,83.6%,116
,,,≥ 1 and < 5,6.2%,75.3%,227
,,,≥ 5 and < 18,-,63.5%,197
,,,≥ 18 and < 50,-,41.1%,190
,,,≥ 50 and < 65,-,56.6%,99
,,,65 or more,-,46.8%,216
,,,No value,-,-,10 or fewer
,,,Total,2.6%,60.1%,1045
,,Delaware,Less than 1,-,82.5%,57
,,,≥ 1 and < 5,-,74.5%,94
,,,≥ 5 and < 18,-,77.2%,101
,,,≥ 18 and < 50,-,63.1%,103
,,,≥ 50 and < 65,-,84.8%,46
,,,65 or more,-,71.8%,103
,,,No value,-,-,10 or fewer
,,,Total,-,74%,504
,,Wyoming,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,11
,,,≥ 5 and < 18,-,-,13
,,,≥ 18 and < 50,-,63.9%,36
,,,≥ 50 and < 65,-,-,15
,,,65 or more,-,69%,29
,,,No value,-,-,10 or fewer
,,,Total,11.4%,69.3%,114
,,Montana,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,48.3%,29
,,,≥ 5 and < 18,-,52.8%,36
,,,≥ 18 and < 50,-,36%,75
,,,≥ 50 and < 65,-,-,21
,,,65 or more,-,72%,75
,,,No value,-,-,10 or fewer
,,,Total,5.7%,53.9%,245
,,Kentucky,Less than 1,-,56.9%,130
,,,≥ 1 and < 5,-,53.8%,262
,,,≥ 5 and < 18,-,44.6%,184
,,,≥ 18 and < 50,-,50.1%,373
,,,≥ 50 and < 65,-,55.1%,216
,,,65 or more,3%,65.3%,464
,,,No value,-,-,10 or fewer
,,,Total,3%,55.6%,1629
,,Illinois,Less than 1,4.9%,76%,225
,,,≥ 1 and < 5,3.9%,71.3%,595
,,,≥ 5 and < 18,-,59%,819
,,,≥ 18 and < 50,-,53.8%,1137
,,,≥ 50 and < 65,-,57%,446
,,,65 or more,1.8%,65.6%,1083
,,,No value,-,-,10 or fewer
,,,Total,1.7%,61.6%,4305
,,West Virginia,Less than 1,-,91.3%,46
,,,≥ 1 and < 5,14.3%,77.7%,112
,,,≥ 5 and < 18,-,77.8%,158
,,,≥ 18 and < 50,6.8%,67.1%,249
,,,≥ 50 and < 65,5.5%,70.9%,199
,,,65 or more,-,69.7%,357
,,,No value,-,-,10 or fewer
,,,Total,6.2%,72.2%,1121
,,Iowa,Less than 1,-,67.6%,108
,,,≥ 1 and < 5,-,55.6%,180
,,,≥ 5 and < 18,-,44.3%,122
,,,≥ 18 and < 50,-,56.6%,196
,,,≥ 50 and < 65,-,62.3%,106
,,,65 or more,-,68.3%,249
,,,No value,-,-,10 or fewer
,,,Total,2.7%,59.7%,961
,,Wisconsin,Less than 1,6.8%,42.7%,192
,,,≥ 1 and < 5,4.9%,49.6%,345
,,,≥ 5 and < 18,-,39.5%,385
,,,≥ 18 and < 50,-,52.7%,554
,,,≥ 50 and < 65,-,59.6%,245
,,,65 or more,3.8%,62.4%,449
,,,No value,-,-,10 or fewer
,,,Total,3.1%,51.8%,2170
,,South Dakota,Less than 1,-,-,19
,,,≥ 1 and < 5,-,44.8%,29
,,,≥ 5 and < 18,-,39.3%,28
,,,≥ 18 and < 50,-,56.4%,39
,,,≥ 50 and < 65,-,60.6%,33
,,,65 or more,-,68.8%,48
,,,No value,-,-,10 or fewer
,,,Total,-,54.1%,196
,,Virgin Islands,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 50,-,-,10 or fewer
,,,≥ 50 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,-,10 or fewer
,,Colorado,Less than 1,6.9%,43.8%,306
,,,≥ 1 and < 5,5.2%,36.4%,651
,,,≥ 5 and < 18,-,29.2%,782
,,,≥ 18 and < 50,-,37.9%,738
,,,≥ 50 and < 65,-,48.4%,225
,,,65 or more,5.5%,63.5%,400
,,,No value,-,-,10 or fewer
,,,Total,3.1%,40%,3102
,,North Dakota,Less than 1,-,73.9%,23
,,,≥ 1 and < 5,-,63.3%,49
,,,≥ 5 and < 18,-,48.9%,45
,,,≥ 18 and < 50,-,43.8%,89
,,,≥ 50 and < 65,-,49%,51
,,,65 or more,-,63.5%,104
,,,No value,-,-,10 or fewer
,,,Total,4.4%,55.4%,361
,,Minnesota,Less than 1,-,71.1%,90
,,,≥ 1 and < 5,5.6%,62.9%,248
,,,≥ 5 and < 18,-,50%,318
,,,≥ 18 and < 50,-,50.6%,504
,,,≥ 50 and < 65,-,52.1%,236
,,,65 or more,3.4%,67.4%,470
,,,No value,-,-,10 or fewer
,,,Total,2.8%,57.6%,1866
,,Pennsylvania,Less than 1,7.2%,68.6%,223
,,,≥ 1 and < 5,3.7%,62%,516
,,,≥ 5 and < 18,-,54.3%,728
,,,≥ 18 and < 50,-,45.5%,1463
,,,≥ 50 and < 65,2.1%,57.2%,705
,,,65 or more,2.1%,64.6%,1552
,,,No value,-,-,10 or fewer
,,,Total,1.9%,56.7%,5187
,,Oklahoma,Less than 1,-,57.8%,102
,,,≥ 1 and < 5,-,45.4%,185
,,,≥ 5 and < 18,-,21.8%,220
,,,≥ 18 and < 50,-,24.8%,315
,,,≥ 50 and < 65,-,43.5%,147
,,,65 or more,-,41.5%,282
,,,No value,-,-,10 or fewer
,,,Total,1.2%,36%,1251
,,Nevada,Less than 1,-,42.3%,26
,,,≥ 1 and < 5,-,36.9%,65
,,,≥ 5 and < 18,-,23.3%,73
,,,≥ 18 and < 50,-,55.9%,111
,,,≥ 50 and < 65,-,73.4%,64
,,,65 or more,-,64.8%,91
,,,No value,-,-,10 or fewer
,,,Total,-,51.2%,430
,,Maryland,Less than 1,-,72%,82
,,,≥ 1 and < 5,-,63.1%,176
,,,≥ 5 and < 18,-,59.5%,291
,,,≥ 18 and < 50,-,53.2%,453
,,,≥ 50 and < 65,-,61.5%,208
,,,65 or more,-,67%,379
,,,No value,-,-,10 or fewer
,,,Total,0.944%,60.8%,1589
,,Nebraska,Less than 1,-,58.6%,29
,,,≥ 1 and < 5,-,53.3%,60
,,,≥ 5 and < 18,-,48.1%,54
,,,≥ 18 and < 50,-,41.9%,124
,,,≥ 50 and < 65,-,68.8%,48
,,,65 or more,6.7%,62.2%,164
,,,No value,-,-,10 or fewer
,,,Total,5.4%,54.7%,479
,,Idaho,Less than 1,-,60%,45
,,,≥ 1 and < 5,-,39.3%,89
,,,≥ 5 and < 18,-,33.6%,116
,,,≥ 18 and < 50,-,33.8%,201
,,,≥ 50 and < 65,-,37.8%,74
,,,65 or more,-,50%,192
,,,No value,-,-,10 or fewer
,,,Total,2.5%,40.9%,717
,,Connecticut,Less than 1,-,54%,87
,,,≥ 1 and < 5,-,50.5%,287
,,,≥ 5 and < 18,-,56.2%,427
,,,≥ 18 and < 50,-,55.9%,617
,,,≥ 50 and < 65,-,63%,257
,,,65 or more,-,73.7%,537
,,,No value,-,-,10 or fewer
,,,Total,1.1%,60.4%,2212
,,Alaska,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 50,-,-,10 or fewer
,,,≥ 50 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,-,10 or fewer
,,New York,Less than 1,7.2%,60.3%,194
,,,≥ 1 and < 5,4.9%,60.2%,493
,,,≥ 5 and < 18,-,56.7%,776
,,,≥ 18 and < 50,1.1%,56.4%,1405
,,,≥ 50 and < 65,-,67.9%,689
,,,65 or more,2%,71.8%,1664
,,,No value,-,-,10 or fewer
,,,Total,2%,63.4%,5221
,,Vermont,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,50%,22
,,,≥ 5 and < 18,-,64.3%,28
,,,≥ 18 and < 50,-,55%,60
,,,≥ 50 and < 65,-,68.2%,22
,,,65 or more,-,53.1%,64
,,,No value,-,-,10 or fewer
,,,Total,-,56.9%,202
,,Florida,Less than 1,4.6%,65.1%,545
,,,≥ 1 and < 5,3%,57.5%,1448
,,,≥ 5 and < 18,1.1%,44.4%,1996
,,,≥ 18 and < 50,0.559%,46%,2860
,,,≥ 50 and < 65,-,54.8%,1127
,,,65 or more,1.4%,64.6%,2362
,,,No value,-,-,10 or fewer
,,,Total,1.4%,53.5%,10338
,,Louisiana,Less than 1,-,71.6%,162
,,,≥ 1 and < 5,-,52.8%,362
,,,≥ 5 and < 18,-,25.8%,403
,,,≥ 18 and < 50,-,22%,636
,,,≥ 50 and < 65,-,34.5%,232
,,,65 or more,-,48.3%,389
,,,No value,-,-,10 or fewer
,,,Total,1.1%,37.5%,2184
,,Rhode Island,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 50,-,-,12
,,,≥ 50 and < 65,-,-,10 or fewer
,,,65 or more,-,-,17
,,,No value,-,-,10 or fewer
,,,Total,-,59.6%,47
,,Indiana,Less than 1,-,54.6%,108
,,,≥ 1 and < 5,7.3%,57.8%,206
,,,≥ 5 and < 18,-,41.5%,265
,,,≥ 18 and < 50,-,35%,565
,,,≥ 50 and < 65,-,49.3%,272
,,,65 or more,-,53.7%,525
,,,No value,-,-,10 or fewer
,,,Total,2%,46.5%,1941
,,Texas,Less than 1,3.5%,67.6%,620
,,,≥ 1 and < 5,2.1%,56.7%,1384
,,,≥ 5 and < 18,-,44.8%,1766
,,,≥ 18 and < 50,0.821%,39.5%,2559
,,,≥ 50 and < 65,0.955%,47.4%,1152
,,,65 or more,1.7%,57.2%,2072
,,,No value,-,-,10 or fewer
,,,Total,1.3%,49.6%,9553
,,Oregon,Less than 1,-,53.7%,67
,,,≥ 1 and < 5,-,39.5%,162
,,,≥ 5 and < 18,-,47.5%,204
,,,≥ 18 and < 50,-,51.3%,308
,,,≥ 50 and < 65,-,57.5%,127
,,,65 or more,-,70.2%,275
,,,No value,-,-,10 or fewer
,,,Total,3.3%,54.3%,1143
,,Missouri,Less than 1,-,-,16
,,,≥ 1 and < 5,-,65.7%,35
,,,≥ 5 and < 18,-,43.6%,39
,,,≥ 18 and < 50,-,37.3%,126
,,,≥ 50 and < 65,-,55.4%,74
,,,65 or more,-,59.1%,171
,,,No value,-,-,10 or fewer
,,,Total,2.6%,51.8%,461
,,Puerto Rico,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 50,-,-,10 or fewer
,,,≥ 50 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,-,10 or fewer
,,South Carolina,Less than 1,-,62.3%,122
,,,≥ 1 and < 5,-,50.5%,307
,,,≥ 5 and < 18,-,51.6%,444
,,,≥ 18 and < 50,-,55.1%,871
,,,≥ 50 and < 65,-,53.2%,436
,,,65 or more,-,55.9%,673
,,,No value,-,-,10 or fewer
,,,Total,0.981%,54.3%,2853
,,North Carolina,Less than 1,-,57.3%,164
,,,≥ 1 and < 5,4.1%,57.8%,415
,,,≥ 5 and < 18,-,44%,568
,,,≥ 18 and < 50,-,38.5%,1170
,,,≥ 50 and < 65,-,43.2%,516
,,,65 or more,1.3%,51.6%,1073
,,,No value,-,-,10 or fewer
,,,Total,1.3%,46.4%,3906
,,Georgia,Less than 1,-,46.9%,324
,,,≥ 1 and < 5,2.3%,40.5%,600
,,,≥ 5 and < 18,-,41.6%,599
,,,≥ 18 and < 50,-,55.7%,879
,,,≥ 50 and < 65,-,54%,387
,,,65 or more,-,64.9%,643
,,,No value,-,-,10 or fewer
,,,Total,1.2%,51.3%,3432
,,Arizona,Less than 1,-,67.6%,37
,,,≥ 1 and < 5,-,42.6%,94
,,,≥ 5 and < 18,-,42.5%,160
,,,≥ 18 and < 50,-,50%,300
,,,≥ 50 and < 65,-,60.3%,136
,,,65 or more,3.9%,64.5%,279
,,,No value,-,-,10 or fewer
,,,Total,2.3%,54.2%,1006
,,California,Less than 1,-,41%,212
,,,≥ 1 and < 5,4.4%,40.6%,453
,,,≥ 5 and < 18,-,34.9%,662
,,,≥ 18 and < 50,-,31.6%,1194
,,,≥ 50 and < 65,2.1%,42%,517
,,,65 or more,-,50.8%,980
,,,No value,-,-,10 or fewer
,,,Total,1.4%,39.7%,4018
,,Tennessee,Less than 1,-,62.1%,132
,,,≥ 1 and < 5,-,45.6%,272
,,,≥ 5 and < 18,-,32.2%,382
,,,≥ 18 and < 50,-,39.8%,430
,,,≥ 50 and < 65,-,38.6%,220
,,,65 or more,-,43.8%,400
,,,No value,-,-,10 or fewer
,,,Total,0.871%,41.4%,1836
,,Washington,Less than 1,-,34.8%,46
,,,≥ 1 and < 5,-,46.2%,91
,,,≥ 5 and < 18,-,30.6%,108
,,,≥ 18 and < 50,-,36.2%,210
,,,≥ 50 and < 65,-,51.4%,74
,,,65 or more,-,56.2%,203
,,,No value,-,-,10 or fewer
,,,Total,1.9%,43.6%,732
,,Alabama,Less than 1,-,-,11
,,,≥ 1 and < 5,-,82.8%,29
,,,≥ 5 and < 18,-,70.5%,44
,,,≥ 18 and < 50,-,58.5%,130
,,,≥ 50 and < 65,-,63.9%,61
,,,65 or more,-,68.9%,122
,,,No value,-,-,10 or fewer
,,,Total,-,66.2%,397
,,Utah,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,11
,,,≥ 18 and < 50,-,70.9%,79
,,,≥ 50 and < 65,-,77.3%,22
,,,65 or more,-,65%,20
,,,No value,-,-,10 or fewer
,,,Total,-,69.3%,140
,,Michigan,Less than 1,6.8%,42.7%,206
,,,≥ 1 and < 5,4.1%,38%,410
,,,≥ 5 and < 18,-,22%,473
,,,≥ 18 and < 50,-,24.7%,1166
,,,≥ 50 and < 65,-,38.5%,514
,,,65 or more,1.6%,42.7%,1141
,,,No value,-,-,10 or fewer
,,,Total,1.8%,33.8%,3910
,,Mississippi,Less than 1,-,63.3%,128
,,,≥ 1 and < 5,-,50.6%,255
,,,≥ 5 and < 18,-,24.5%,319
,,,≥ 18 and < 50,-,20.6%,606
,,,≥ 50 and < 65,-,28%,279
,,,65 or more,-,30.4%,451
,,,No value,-,-,10 or fewer
,,,Total,-,30.8%,2038
,,Virginia,Less than 1,-,67%,182
,,,≥ 1 and < 5,-,55.7%,415
,,,≥ 5 and < 18,-,30.7%,830
,,,≥ 18 and < 50,-,22.9%,1371
,,,≥ 50 and < 65,-,40.2%,537
,,,65 or more,1.1%,44.7%,1044
,,,No value,-,-,10 or fewer
,,,Total,0.868%,36.7%,4379
,,Massachusetts,Less than 1,-,27.5%,131
,,,≥ 1 and < 5,-,30.8%,292
,,,≥ 5 and < 18,-,28%,440
,,,≥ 18 and < 50,-,34.3%,641
,,,≥ 50 and < 65,-,42.1%,271
,,,65 or more,-,50%,634
,,,No value,-,-,10 or fewer
,,,Total,0.664%,37.4%,2409
,,Armed Forces Pacific,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 50,-,-,10 or fewer
,,,≥ 50 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,-,10 or fewer
,,New Mexico,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,35
,,,≥ 18 and < 50,-,-,73
,,,≥ 50 and < 65,-,-,33
,,,65 or more,-,25.5%,51
,,,No value,-,-,10 or fewer
,,,Total,-,15.2%,204
,,District of Columbia,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 50,-,-,23
,,,≥ 50 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
