Session Title,DM in ICD10 and HbA1c 6.5+ by County Age 2023,,,
Session ID,2775282,,,
Data Model,Patients,,,
Population Base,All Patients,,,
Population Criteria Filters: These criteria are a summary and do not fully reflect the content of the exported session.,State of Residence (U.S.): States KY_NC,Has Any Encounters?,Base Patient,
Session Date Range,1/1/2023 - 12/31/2023,,,
Export User,Stephanie Perniciaro,,,
Date of Export,11/11/2025,,,
,,,,
,,,,
,Measures,A1c 6.5+ (%),DM (%),Number of Patients
Age at Encounter in Years,County of Residence,,,
,"CHESHIRE, NH",0.51%,0.58%,7780
,"WARREN, NJ",0.23%,0.44%,7434
,"FRANKLIN, MS",-,-,292
,"WILKINSON, MS",-,-,254
,"ADAMS, NE",0.51%,0.75%,2917
,"SUNFLOWER, MS",2.38%,2.72%,588
,"ANTELOPE, NE",-,-,387
,"ANDROSCOGGIN, ME",0.62%,0.62%,11660
,"YALOBUSHA, MS",-,-,861
,"LINCOLN, ME",0.34%,0.46%,4358
,"HUMBOLDT, NV",3.81%,3.81%,394
,"ESSEX, MA",0.17%,0.39%,31776
,"LINCOLN, NC",-,0.47%,4427
,"LANDER, NV",-,-,102
,"EAST BATON ROUGE, LA",0.37%,0.44%,72361
,"SAGADAHOC, ME",0.40%,0.46%,3705
,"CHISAGO, MN",0.38%,0.46%,7679
,"POLK, MO",-,-,15
,"ALLEGHANY, NC",-,-,123
,"CLARE, MI",2.64%,3.12%,417
,"HARLAN, KY",1.75%,3.19%,627
,"CHEROKEE, NC",-,-,1752
,"CLAY, MO",-,0.22%,7231
,"HICKMAN, KY",-,-,296
,"PASSAIC, NJ",-,0.70%,2134
,"JACKSON, KY",-,-,993
,"ALEXANDER, NC",-,-,477
,"GUILFORD, NC",0.28%,0.65%,56748
,"CEDAR, NE",-,-,728
,"TALBOT, MD",0.36%,0.51%,3358
,"LOUP, NE",-,-,10 or fewer
,"OREGON, MO",-,-,69
,"DURHAM, NC",0.39%,0.50%,50686
,"FILLMORE, NE",-,-,149
,"KIMBALL, NE",-,-,99
,"BOLLINGER, MO",-,-,1002
,"MONTMORENCY, MI",-,-,90
,"CLEARWATER, MN",-,-,1754
,"JEFFERSON, NY",-,-,662
,"GOGEBIC, MI",-,-,293
,"ARENAC, MI",-,-,58
,"SCOTT, MO",0.20%,0.43%,5626
,"ROCK, MN",-,-,1946
,"TUSCOLA, MI",6.27%,7.12%,351
,"OTTER TAIL, MN",0.52%,0.54%,9655
,"TANEY, MO",-,-,82
,"SAINT LAWRENCE, NY",0.22%,0.38%,12119
,"MIDDLESEX, MA",0.21%,0.42%,83276
,"OLDHAM, KY",0.36%,0.39%,8897
,"OKTIBBEHA, MS",1.15%,1.62%,1477
,"CURRITUCK, NC",-,-,2138
,"ROSCOMMON, MI",-,-,217
,"SARATOGA, NY",-,0.49%,3882
,"MACOMB, MI",0.14%,0.32%,25183
,"ASSUMPTION, LA",-,0.90%,1770
,"SOMERSET, ME",1.53%,1.80%,1111
,"EDMONSON, KY",-,-,192
,"RAMSEY, MN",0.25%,0.34%,33929
,"MCLEAN, KY",-,-,427
,"MARION, KY",1.81%,2.22%,720
,"GREENE, MS",-,-,832
,"BOYLE, KY",1.19%,1.82%,1264
,"CARBON, MT",-,-,373
,"MARSHALL, MS",-,-,966
,"TALLAHATCHIE, MS",-,-,413
,"WYOMING, NY",0.40%,0.40%,2763
,"ANOKA, MN",0.32%,0.43%,27821
,"GRAYSON, KY",1.51%,1.72%,1393
,"LIVINGSTON, LA",0.33%,0.39%,27456
,"ALCONA, MI",-,-,36
,"COLUMBIA, NY",-,-,526
,"PINE, MN",0.69%,0.81%,1734
,"ONEIDA, NY",0.15%,0.39%,17550
,"DOUGLAS, NE",0.26%,0.62%,11789
,"FAYETTE, KY",0.52%,0.71%,29659
,"CAPE MAY, NJ",1.59%,1.67%,1196
,"JEFFERSON, LA",0.23%,0.37%,31586
,"SCOTLAND, NC",2.98%,3.81%,604
,"SARPY, NE",-,0.32%,5941
,"POLK, NE",-,-,45
,"ISANTI, MN",0.53%,0.68%,2650
,"PEMISCOT, MO",-,-,683
,"CABARRUS, NC",0.20%,0.29%,13742
,"STONE, MO",-,-,31
,"MADISON, MS",0.80%,0.92%,10304
,"OSCODA, MI",-,-,80
,"ANNE ARUNDEL, MD",0.78%,1.06%,12866
,"BENTON, MN",0.23%,0.45%,6908
,"PERRY, KY",-,-,755
,"FULTON, NY",-,-,593
,"WAYNE, MI",0.14%,0.41%,100003
,"SANILAC, MI",-,-,178
,"HENDERSON, NC",0.13%,0.35%,8313
,"CHARITON, MO",-,-,49
,"HAMILTON, NY",-,-,60
,"SHARKEY, MS",-,-,176
,"CAMDEN, MO",-,-,55
,"LYON, NV",1.07%,1.11%,4958
,"TANGIPAHOA, LA",0.28%,0.43%,15981
,"HOUSTON, MN",-,0.42%,2592
,"STEVENS, MN",-,-,371
,"MURRAY, MN",-,-,1054
,"TRANSYLVANIA, NC",-,-,1605
,"KNOX, MO",-,-,10 or fewer
,"CORTLAND, NY",-,-,3429
,"CHEYENNE, NE",-,-,1536
,"JESSAMINE, KY",0.45%,0.61%,7722
,"PANOLA, MS",1.16%,1.37%,949
,"WASHINGTON, MS",2.58%,2.88%,1006
,"MADISON, NY",-,0.51%,2374
,"GRANT, MN",-,-,857
,"LINCOLN, MS",2.02%,2.25%,1290
,"BREATHITT, KY",-,1.84%,653
,"KENNEBEC, ME",1.87%,1.95%,3793
,"RANDOLPH, MO",-,-,10 or fewer
,"FLOYD, KY",0.92%,1.22%,3040
,"GRAVES, KY",-,0.51%,3551
,"LAFOURCHE, LA",0.57%,0.87%,4725
,"YATES, NY",0.47%,0.77%,2347
,"POLK, NC",-,-,841
,"KNOX, NE",-,-,228
,"TODD, MN",-,-,3473
,"STODDARD, MO",-,0.44%,2750
,"SAINTE GENEVIEVE, MO",-,-,201
,"CARROLL, KY",0.79%,0.73%,1514
,"YELLOW MEDICINE, MN",-,-,766
,"DODGE, NE",-,-,233
,"METCALFE, KY",-,-,103
,"YELLOWSTONE, MT",0.38%,0.51%,9241
,"YORK, NE",-,-,132
,"YANCEY, NC",-,-,143
,"KENT, MI",0.36%,0.46%,116095
,"ROWAN, KY",-,-,394
,"STILLWATER, MT",-,-,376
,"KANABEC, MN",-,-,340
,"FLEMING, KY",-,1.30%,846
,"JEFFERSON, NE",-,-,790
,"BARRY, MI",0.40%,0.48%,8517
,"HOWELL, MO",-,-,50
,"STEARNS, MN",0.16%,0.38%,29124
,"CIBOLA, NM",-,-,81
,"ISSAQUENA, MS",-,-,17
,"CLAY, NE",-,-,431
,"DAKOTA, MN",0.50%,0.65%,25727
,"SALEM, NJ",0.66%,0.72%,5153
,"MCCREARY, KY",2.05%,2.41%,1120
,"WAYNE, NE",-,-,1238
,"JEFFERSON, MS",-,-,184
,"PITT, NC",0.24%,0.71%,15965
,"HART, KY",2.19%,2.81%,640
,"BROOME, NY",0.16%,0.41%,23697
,"CHURCHILL, NV",0.54%,0.59%,2203
,"ADAIR, MO",-,-,65
,"MENOMINEE, MI",-,0.39%,3039
,"CRITTENDEN, KY",-,-,651
,"SILVER BOW, MT",-,0.28%,3903
,"BALTIMORE CITY, MD",0.55%,0.80%,26466
,"WARREN, MS",1.25%,1.55%,2002
,"BRISTOL, MA",0.51%,0.66%,37849
,"CECIL, MD",0.76%,0.93%,5682
,"IBERIA, LA",0.90%,0.95%,3456
,"BELTRAMI, MN",0.48%,0.72%,9122
,"SAN MIGUEL, NM",-,-,34
,"PLAQUEMINES, LA",-,-,1857
,"RENVILLE, MN",-,-,1138
,"BUTLER, NE",-,-,52
,"CATAWBA, NC",0.25%,0.38%,4437
,"CASEY, KY",2.24%,2.69%,670
,"ATTALA, MS",0.91%,1.27%,1972
,"KALAMAZOO, MI",0.30%,0.50%,35842
,"UNION, MS",-,0.75%,2791
,"MARSHALL, MN",-,0.87%,1734
,"SCHENECTADY, NY",-,-,1643
,"HILLSBOROUGH, NH",0.50%,0.60%,30947
,"BOLIVAR, MS",-,2.45%,490
,"NORFOLK, MA",0.37%,0.60%,13604
,"ALPENA, MI",7.21%,7.66%,222
,"ORANGE, NC",0.49%,0.64%,18973
,"RED LAKE, MN",-,-,741
,"LYON, MN",-,1.00%,1101
,"CHEMUNG, NY",0.35%,0.46%,12584
,"CARLISLE, KY",-,-,680
,"HUDSON, NJ",0.52%,1.03%,12002
,"WAKE, NC",0.54%,0.71%,147293
,"BALTIMORE, MD",0.51%,0.80%,30969
,"OWSLEY, KY",-,-,117
,"CUSTER, MT",-,-,1060
,"PLATTE, NE",-,-,450
,"VALENCIA, NM",-,-,452
,"BURT, NE",-,-,64
,"BURKE, NC",-,0.30%,6282
,"BRONX, NY",0.33%,0.51%,13800
,"ALLEGAN, MI",0.52%,0.60%,14715
,"NOXUBEE, MS",-,-,745
,"AVOYELLES, LA",4.36%,4.79%,459
,"WADENA, MN",-,-,2007
,"POWELL, MT",-,-,105
,"CRAVEN, NC",0.73%,1.71%,1640
,"ADAMS, MS",3.49%,3.92%,459
,"DIXON, NE",-,-,893
,"BATES, MO",-,-,122
,"WASECA, MN",-,-,34
,"CARROLL, MD",0.49%,0.80%,2865
,"PRESQUE ISLE, MI",-,-,120
,"MADISON, NE",-,-,3848
,"UNION, NC",0.21%,0.33%,35921
