geography,age,outcome_name,source,value,pct_captured,sample_size,value_lcl,value_ucl
Tennessee,18-24 Years,Diabetes,CDC BRFSS,NA,NA,9,NA,NA
Tennessee,18-24 Years,Obesity,CDC BRFSS,27.6,NA,106,22.2,33.1
Texas,18-24 Years,Diabetes,CDC BRFSS,NA,NA,11,NA,NA
Texas,18-24 Years,Obesity,CDC BRFSS,20.4,NA,145,15.9,24.9
Utah,18-24 Years,Diabetes,CDC BRFSS,NA,NA,12,NA,NA
Utah,18-24 Years,Obesity,CDC BRFSS,16.4,NA,162,13.7,19.2
Vermont,18-24 Years,Diabetes,CDC BRFSS,NA,NA,2,NA,NA
Vermont,18-24 Years,Obesity,CDC BRFSS,16,NA,36,10.5,21.4
Virginia,18-24 Years,Diabetes,CDC BRFSS,NA,NA,4,NA,NA
Virginia,18-24 Years,Obesity,CDC BRFSS,18.7,NA,65,13.8,23.5
Washington,18-24 Years,Diabetes,CDC BRFSS,NA,NA,12,NA,NA
Washington,18-24 Years,Obesity,CDC BRFSS,18.9,NA,257,16.4,21.5
West Virginia,18-24 Years,Diabetes,CDC BRFSS,NA,NA,7,NA,NA
West Virginia,18-24 Years,Obesity,CDC BRFSS,26.7,NA,56,20.1,33.3
Wisconsin,18-24 Years,Diabetes,CDC BRFSS,NA,NA,3,NA,NA
Wisconsin,18-24 Years,Obesity,CDC BRFSS,20,NA,98,15.9,24
Wyoming,18-24 Years,Diabetes,CDC BRFSS,NA,NA,6,NA,NA
Wyoming,18-24 Years,Obesity,CDC BRFSS,23.7,NA,44,17.2,30.2
Alabama,25-34 Years,Diabetes,CDC BRFSS,4.4,NA,16,2,6.8
Alabama,25-34 Years,Obesity,CDC BRFSS,39.5,NA,155,34,45
Alaska,25-34 Years,Diabetes,CDC BRFSS,NA,NA,14,NA,NA
Alaska,25-34 Years,Obesity,CDC BRFSS,31.8,NA,182,27,36.5
Arizona,25-34 Years,Diabetes,CDC BRFSS,1.8,NA,18,0.8,2.7
Arizona,25-34 Years,Obesity,CDC BRFSS,31.8,NA,304,28,35.7
Arkansas,25-34 Years,Diabetes,CDC BRFSS,NA,NA,12,NA,NA
Arkansas,25-34 Years,Obesity,CDC BRFSS,41.4,NA,183,36.2,46.5
California,25-34 Years,Diabetes,CDC BRFSS,1.6,NA,28,0.9,2.4
California,25-34 Years,Obesity,CDC BRFSS,29,NA,360,25.6,32.3
Colorado,25-34 Years,Diabetes,CDC BRFSS,NA,NA,13,NA,NA
Colorado,25-34 Years,Obesity,CDC BRFSS,20.6,NA,226,17.9,23.4
Connecticut,25-34 Years,Diabetes,CDC BRFSS,NA,NA,15,NA,NA
Connecticut,25-34 Years,Obesity,CDC BRFSS,31,NA,244,26.8,35.3
Delaware,25-34 Years,Diabetes,CDC BRFSS,NA,NA,5,NA,NA
Delaware,25-34 Years,Obesity,CDC BRFSS,36.6,NA,104,29,44.1
Florida,25-34 Years,Diabetes,CDC BRFSS,NA,NA,25,NA,NA
Florida,25-34 Years,Obesity,CDC BRFSS,27.3,NA,323,22.9,31.8
Georgia,25-34 Years,Diabetes,CDC BRFSS,1.7,NA,18,0.8,2.5
Georgia,25-34 Years,Obesity,CDC BRFSS,33.3,NA,248,29,37.7
Hawaii,25-34 Years,Diabetes,CDC BRFSS,1.9,NA,16,0.8,3
Hawaii,25-34 Years,Obesity,CDC BRFSS,30.2,NA,209,25.6,34.8
Idaho,25-34 Years,Diabetes,CDC BRFSS,NA,NA,15,NA,NA
Idaho,25-34 Years,Obesity,CDC BRFSS,31.9,NA,283,27.9,36
Illinois,25-34 Years,Diabetes,CDC BRFSS,2.6,NA,17,1.2,4
Illinois,25-34 Years,Obesity,CDC BRFSS,35.6,NA,204,30.6,40.6
Indiana,25-34 Years,Diabetes,CDC BRFSS,3,NA,32,1.8,4.2
Indiana,25-34 Years,Obesity,CDC BRFSS,37.9,NA,381,34.4,41.4
Iowa,25-34 Years,Diabetes,CDC BRFSS,2.6,NA,26,1.3,3.8
Iowa,25-34 Years,Obesity,CDC BRFSS,39.3,NA,380,35.4,43.3
Kansas,25-34 Years,Diabetes,CDC BRFSS,2,NA,19,1,3
Kansas,25-34 Years,Obesity,CDC BRFSS,32.8,NA,316,29.2,36.4
Louisiana,25-34 Years,Diabetes,CDC BRFSS,NA,NA,19,NA,NA
Louisiana,25-34 Years,Obesity,CDC BRFSS,40.7,NA,178,35.3,46.2
Maine,25-34 Years,Diabetes,CDC BRFSS,NA,NA,13,NA,NA
Maine,25-34 Years,Obesity,CDC BRFSS,33.9,NA,216,29.2,38.5
Maryland,25-34 Years,Diabetes,CDC BRFSS,3.5,NA,45,2,5
Maryland,25-34 Years,Obesity,CDC BRFSS,28.8,NA,397,25.4,32.2
Massachusetts,25-34 Years,Diabetes,CDC BRFSS,1.9,NA,23,0.9,2.9
Massachusetts,25-34 Years,Obesity,CDC BRFSS,24.7,NA,273,21.3,28.1
Michigan,25-34 Years,Diabetes,CDC BRFSS,4.5,NA,30,2.5,6.6
Michigan,25-34 Years,Obesity,CDC BRFSS,36.1,NA,280,32,40.2
Minnesota,25-34 Years,Diabetes,CDC BRFSS,2.4,NA,27,1.2,3.6
Minnesota,25-34 Years,Obesity,CDC BRFSS,29.4,NA,407,26.4,32.4
Mississippi,25-34 Years,Diabetes,CDC BRFSS,4.5,NA,22,2.3,6.7
Mississippi,25-34 Years,Obesity,CDC BRFSS,39.6,NA,205,34.2,45
Missouri,25-34 Years,Diabetes,CDC BRFSS,NA,NA,20,NA,NA
Missouri,25-34 Years,Obesity,CDC BRFSS,37.2,NA,293,32.7,41.7
Montana,25-34 Years,Diabetes,CDC BRFSS,2.4,NA,16,1,3.8
Montana,25-34 Years,Obesity,CDC BRFSS,26.5,NA,165,22.3,30.6
Nebraska,25-34 Years,Diabetes,CDC BRFSS,2.8,NA,38,1.6,4
Nebraska,25-34 Years,Obesity,CDC BRFSS,35.8,NA,493,32.5,39.1
Nevada,25-34 Years,Diabetes,CDC BRFSS,NA,NA,7,NA,NA
Nevada,25-34 Years,Obesity,CDC BRFSS,28.6,NA,82,21,36.2
New Hampshire,25-34 Years,Diabetes,CDC BRFSS,NA,NA,6,NA,NA
New Hampshire,25-34 Years,Obesity,CDC BRFSS,31.1,NA,90,25.2,37
New Jersey,25-34 Years,Diabetes,CDC BRFSS,2,NA,19,1,3
New Jersey,25-34 Years,Obesity,CDC BRFSS,27.8,NA,231,23.6,31.9
New Mexico,25-34 Years,Diabetes,CDC BRFSS,NA,NA,7,NA,NA
New Mexico,25-34 Years,Obesity,CDC BRFSS,42.9,NA,95,34.2,51.6
New York,25-34 Years,Diabetes,CDC BRFSS,1.2,NA,33,0.7,1.6
New York,25-34 Years,Obesity,CDC BRFSS,26.5,NA,529,23.8,29.1
North Carolina,25-34 Years,Diabetes,CDC BRFSS,NA,NA,11,NA,NA
North Carolina,25-34 Years,Obesity,CDC BRFSS,33.6,NA,156,27.8,39.5
North Dakota,25-34 Years,Diabetes,CDC BRFSS,2.6,NA,12,1.1,4.1
North Dakota,25-34 Years,Obesity,CDC BRFSS,37.3,NA,193,32.7,41.9
Ohio,25-34 Years,Diabetes,CDC BRFSS,2.4,NA,30,1.3,3.6
Ohio,25-34 Years,Obesity,CDC BRFSS,34.3,NA,390,30.7,37.9
Oklahoma,25-34 Years,Diabetes,CDC BRFSS,2.9,NA,19,1.5,4.4
Oklahoma,25-34 Years,Obesity,CDC BRFSS,41.8,NA,293,37.6,46
Oregon,25-34 Years,Diabetes,CDC BRFSS,2.8,NA,22,1.5,4
Oregon,25-34 Years,Obesity,CDC BRFSS,30.2,NA,212,26.2,34.2
Rhode Island,25-34 Years,Diabetes,CDC BRFSS,NA,NA,11,NA,NA
Rhode Island,25-34 Years,Obesity,CDC BRFSS,33,NA,150,27.7,38.2
South Carolina,25-34 Years,Diabetes,CDC BRFSS,3.1,NA,24,1.6,4.6
South Carolina,25-34 Years,Obesity,CDC BRFSS,33.3,NA,222,28.8,37.7
South Dakota,25-34 Years,Diabetes,CDC BRFSS,NA,NA,16,NA,NA
South Dakota,25-34 Years,Obesity,CDC BRFSS,35.9,NA,188,27.8,44
Tennessee,25-34 Years,Diabetes,CDC BRFSS,4.4,NA,27,2.5,6.2
Tennessee,25-34 Years,Obesity,CDC BRFSS,40.5,NA,234,35.5,45.4
Texas,25-34 Years,Diabetes,CDC BRFSS,2.9,NA,34,1.3,4.4
Texas,25-34 Years,Obesity,CDC BRFSS,34,NA,397,29.8,38.2
Utah,25-34 Years,Diabetes,CDC BRFSS,1.7,NA,28,0.9,2.5
Utah,25-34 Years,Obesity,CDC BRFSS,30.9,NA,413,27.7,34.1
Vermont,25-34 Years,Diabetes,CDC BRFSS,3.4,NA,17,1.6,5.3
Vermont,25-34 Years,Obesity,CDC BRFSS,33.4,NA,163,28.3,38.5
Virginia,25-34 Years,Diabetes,CDC BRFSS,NA,NA,10,NA,NA
Virginia,25-34 Years,Obesity,CDC BRFSS,35.1,NA,220,30.6,39.6
Washington,25-34 Years,Diabetes,CDC BRFSS,1.9,NA,55,1.3,2.4
Washington,25-34 Years,Obesity,CDC BRFSS,28.7,NA,768,26.8,30.7
West Virginia,25-34 Years,Diabetes,CDC BRFSS,5.6,NA,18,2.8,8.3
West Virginia,25-34 Years,Obesity,CDC BRFSS,47.7,NA,162,41.7,53.6
Wisconsin,25-34 Years,Diabetes,CDC BRFSS,NA,NA,13,NA,NA
Wisconsin,25-34 Years,Obesity,CDC BRFSS,31.1,NA,242,27.2,35.1
Wyoming,25-34 Years,Diabetes,CDC BRFSS,NA,NA,6,NA,NA
Wyoming,25-34 Years,Obesity,CDC BRFSS,29.5,NA,82,23.7,35.4
Alabama,35-44 Years,Diabetes,CDC BRFSS,9,NA,43,6,12
Alabama,35-44 Years,Obesity,CDC BRFSS,45.3,NA,215,40,50.5
Alaska,35-44 Years,Diabetes,CDC BRFSS,4.6,NA,31,2.8,6.4
Alaska,35-44 Years,Obesity,CDC BRFSS,39.2,NA,274,34.7,43.8
Arizona,35-44 Years,Diabetes,CDC BRFSS,4.2,NA,68,2.9,5.6
Arizona,35-44 Years,Obesity,CDC BRFSS,36.5,NA,427,32.8,40.3
Arkansas,35-44 Years,Diabetes,CDC BRFSS,8.6,NA,49,5.9,11.2
Arkansas,35-44 Years,Obesity,CDC BRFSS,46.5,NA,236,41.7,51.3
California,35-44 Years,Diabetes,CDC BRFSS,5.8,NA,93,4.3,7.2
California,35-44 Years,Obesity,CDC BRFSS,31.5,NA,452,28.2,34.8
Colorado,35-44 Years,Diabetes,CDC BRFSS,4.6,NA,58,2.9,6.2
Colorado,35-44 Years,Obesity,CDC BRFSS,26.2,NA,337,23.2,29.1
Connecticut,35-44 Years,Diabetes,CDC BRFSS,3.9,NA,52,2.5,5.2
Connecticut,35-44 Years,Obesity,CDC BRFSS,33.5,NA,366,29.5,37.5
Delaware,35-44 Years,Diabetes,CDC BRFSS,5.7,NA,24,3,8.3
Delaware,35-44 Years,Obesity,CDC BRFSS,38.4,NA,156,32.2,44.5
Florida,35-44 Years,Diabetes,CDC BRFSS,5.4,NA,80,3.2,7.6
Florida,35-44 Years,Obesity,CDC BRFSS,29.8,NA,419,25.1,34.5
Georgia,35-44 Years,Diabetes,CDC BRFSS,4.8,NA,51,3.2,6.5
Georgia,35-44 Years,Obesity,CDC BRFSS,37.6,NA,310,33.1,42.1
Hawaii,35-44 Years,Diabetes,CDC BRFSS,5,NA,49,3,6.9
Hawaii,35-44 Years,Obesity,CDC BRFSS,28.3,NA,293,24.4,32.2
Idaho,35-44 Years,Diabetes,CDC BRFSS,4.7,NA,53,3.1,6.3
Idaho,35-44 Years,Obesity,CDC BRFSS,30.6,NA,297,26.8,34.4
Illinois,35-44 Years,Diabetes,CDC BRFSS,6.2,NA,52,4.1,8.3
Illinois,35-44 Years,Obesity,CDC BRFSS,40.1,NA,277,35.5,44.6
Indiana,35-44 Years,Diabetes,CDC BRFSS,6.8,NA,95,5.2,8.4
Indiana,35-44 Years,Obesity,CDC BRFSS,43,NA,512,39.7,46.3
Iowa,35-44 Years,Diabetes,CDC BRFSS,5.7,NA,75,4,7.4
Iowa,35-44 Years,Obesity,CDC BRFSS,39.7,NA,466,36,43.4
Kansas,35-44 Years,Diabetes,CDC BRFSS,8,NA,99,5.9,10.1
Kansas,35-44 Years,Obesity,CDC BRFSS,44,NA,572,40.5,47.4
Louisiana,35-44 Years,Diabetes,CDC BRFSS,8.4,NA,69,6.2,10.6
Louisiana,35-44 Years,Obesity,CDC BRFSS,43,NA,287,38.5,47.4
Maine,35-44 Years,Diabetes,CDC BRFSS,4.7,NA,63,3.2,6.2
Maine,35-44 Years,Obesity,CDC BRFSS,35.1,NA,381,31.2,38.9
Maryland,35-44 Years,Diabetes,CDC BRFSS,6.4,NA,125,4.8,8
Maryland,35-44 Years,Obesity,CDC BRFSS,39.8,NA,688,36.4,43.1
Massachusetts,35-44 Years,Diabetes,CDC BRFSS,4.2,NA,50,2.8,5.7
Massachusetts,35-44 Years,Obesity,CDC BRFSS,29.4,NA,345,25.9,33
Michigan,35-44 Years,Diabetes,CDC BRFSS,6.6,NA,64,4.6,8.6
Michigan,35-44 Years,Obesity,CDC BRFSS,37.3,NA,378,33.6,41
Minnesota,35-44 Years,Diabetes,CDC BRFSS,5.1,NA,92,3.9,6.4
Minnesota,35-44 Years,Obesity,CDC BRFSS,36.8,NA,677,33.9,39.7
Mississippi,35-44 Years,Diabetes,CDC BRFSS,8.8,NA,56,6,11.6
Mississippi,35-44 Years,Obesity,CDC BRFSS,47.8,NA,287,42.7,52.8
Missouri,35-44 Years,Diabetes,CDC BRFSS,4.4,NA,43,2.8,6
Missouri,35-44 Years,Obesity,CDC BRFSS,35.7,NA,328,31.6,39.8
Montana,35-44 Years,Diabetes,CDC BRFSS,2.8,NA,27,1.6,4
Montana,35-44 Years,Obesity,CDC BRFSS,32.3,NA,250,28.3,36.2
Nebraska,35-44 Years,Diabetes,CDC BRFSS,5.7,NA,107,4.3,7.1
Nebraska,35-44 Years,Obesity,CDC BRFSS,41.8,NA,736,38.8,44.8
Nevada,35-44 Years,Diabetes,CDC BRFSS,NA,NA,16,NA,NA
Nevada,35-44 Years,Obesity,CDC BRFSS,35.4,NA,100,27.3,43.6
New Hampshire,35-44 Years,Diabetes,CDC BRFSS,NA,NA,12,NA,NA
New Hampshire,35-44 Years,Obesity,CDC BRFSS,38,NA,148,32.4,43.6
New Jersey,35-44 Years,Diabetes,CDC BRFSS,5.1,NA,50,3.3,6.8
New Jersey,35-44 Years,Obesity,CDC BRFSS,31.5,NA,329,27.8,35.2
New Mexico,35-44 Years,Diabetes,CDC BRFSS,6.2,NA,30,2.8,9.5
New Mexico,35-44 Years,Obesity,CDC BRFSS,41.5,NA,157,34.7,48.4
New York,35-44 Years,Diabetes,CDC BRFSS,5.7,NA,137,4.5,6.9
New York,35-44 Years,Obesity,CDC BRFSS,31.2,NA,726,28.5,33.9
North Carolina,35-44 Years,Diabetes,CDC BRFSS,6.6,NA,42,3.7,9.5
North Carolina,35-44 Years,Obesity,CDC BRFSS,36.4,NA,209,30.9,41.9
North Dakota,35-44 Years,Diabetes,CDC BRFSS,4.4,NA,34,2.8,6.1
North Dakota,35-44 Years,Obesity,CDC BRFSS,39.1,NA,252,34.8,43.4
Ohio,35-44 Years,Diabetes,CDC BRFSS,7.5,NA,105,5.7,9.3
Ohio,35-44 Years,Obesity,CDC BRFSS,42,NA,599,38.6,45.4
Oklahoma,35-44 Years,Diabetes,CDC BRFSS,6.4,NA,62,4.7,8.1
Oklahoma,35-44 Years,Obesity,CDC BRFSS,41.8,NA,394,38.2,45.3
Oregon,35-44 Years,Diabetes,CDC BRFSS,5.1,NA,48,3.4,6.8
Oregon,35-44 Years,Obesity,CDC BRFSS,35.2,NA,314,31.5,39
Rhode Island,35-44 Years,Diabetes,CDC BRFSS,5.4,NA,37,3.5,7.4
Rhode Island,35-44 Years,Obesity,CDC BRFSS,38.6,NA,219,33.5,43.6
South Carolina,35-44 Years,Diabetes,CDC BRFSS,6.6,NA,68,4.7,8.5
South Carolina,35-44 Years,Obesity,CDC BRFSS,37.4,NA,373,33.7,41.2
South Dakota,35-44 Years,Diabetes,CDC BRFSS,NA,NA,37,NA,NA
South Dakota,35-44 Years,Obesity,CDC BRFSS,39.9,NA,242,31.1,48.8
Tennessee,35-44 Years,Diabetes,CDC BRFSS,5.1,NA,44,3.4,6.9
Tennessee,35-44 Years,Obesity,CDC BRFSS,40.6,NA,283,35.7,45.4
Texas,35-44 Years,Diabetes,CDC BRFSS,7.1,NA,99,4.6,9.5
Texas,35-44 Years,Obesity,CDC BRFSS,36.5,NA,486,32.1,41
Utah,35-44 Years,Diabetes,CDC BRFSS,4.1,NA,80,3,5.2
Utah,35-44 Years,Obesity,CDC BRFSS,33.1,NA,523,30.2,36
Vermont,35-44 Years,Diabetes,CDC BRFSS,5,NA,38,3.2,6.9
Vermont,35-44 Years,Obesity,CDC BRFSS,31.9,NA,254,27.8,36.1
Virginia,35-44 Years,Diabetes,CDC BRFSS,5,NA,32,2.8,7.2
Virginia,35-44 Years,Obesity,CDC BRFSS,39.3,NA,251,34.4,44.3
Washington,35-44 Years,Diabetes,CDC BRFSS,4.6,NA,169,3.8,5.5
Washington,35-44 Years,Obesity,CDC BRFSS,35.8,NA,1237,33.9,37.7
West Virginia,35-44 Years,Diabetes,CDC BRFSS,5.9,NA,31,3.7,8.1
West Virginia,35-44 Years,Obesity,CDC BRFSS,45.3,NA,211,40.1,50.4
Wisconsin,35-44 Years,Diabetes,CDC BRFSS,4.6,NA,56,3.1,6.1
Wisconsin,35-44 Years,Obesity,CDC BRFSS,39.8,NA,446,36.3,43.3
Wyoming,35-44 Years,Diabetes,CDC BRFSS,5,NA,21,2.6,7.3
Wyoming,35-44 Years,Obesity,CDC BRFSS,35.7,NA,139,30.6,40.8
Alabama,45-54 Years,Diabetes,CDC BRFSS,17.5,NA,119,14,20.9
Alabama,45-54 Years,Obesity,CDC BRFSS,44.6,NA,277,39.6,49.7
Alaska,45-54 Years,Diabetes,CDC BRFSS,8,NA,73,5.8,10.3
Alaska,45-54 Years,Obesity,CDC BRFSS,43.9,NA,325,39.3,48.5
Arizona,45-54 Years,Diabetes,CDC BRFSS,12.5,NA,195,10.1,14.9
Arizona,45-54 Years,Obesity,CDC BRFSS,36.8,NA,518,33.1,40.6
Arkansas,45-54 Years,Diabetes,CDC BRFSS,16.3,NA,108,13.1,19.5
Arkansas,45-54 Years,Obesity,CDC BRFSS,43.4,NA,295,39.1,47.7
California,45-54 Years,Diabetes,CDC BRFSS,12.1,NA,181,9.8,14.3
California,45-54 Years,Obesity,CDC BRFSS,34.1,NA,481,30.6,37.6
Colorado,45-54 Years,Diabetes,CDC BRFSS,11.6,NA,142,9.4,13.9
Colorado,45-54 Years,Obesity,CDC BRFSS,32.6,NA,395,29.4,35.8
Connecticut,45-54 Years,Diabetes,CDC BRFSS,11.7,NA,134,7.9,15.6
Connecticut,45-54 Years,Obesity,CDC BRFSS,31.9,NA,394,27.7,36
Delaware,45-54 Years,Diabetes,CDC BRFSS,13.7,NA,67,9.5,17.8
Delaware,45-54 Years,Obesity,CDC BRFSS,41.2,NA,201,35.3,47
Florida,45-54 Years,Diabetes,CDC BRFSS,10.5,NA,230,7.9,13
Florida,45-54 Years,Obesity,CDC BRFSS,36.6,NA,617,31.8,41.4
Georgia,45-54 Years,Diabetes,CDC BRFSS,14.4,NA,171,11.6,17.3
Georgia,45-54 Years,Obesity,CDC BRFSS,44.1,NA,444,39.9,48.3
Hawaii,45-54 Years,Diabetes,CDC BRFSS,11.9,NA,121,8.8,15
Hawaii,45-54 Years,Obesity,CDC BRFSS,31.8,NA,337,27.9,35.7
Idaho,45-54 Years,Diabetes,CDC BRFSS,10.8,NA,97,8.2,13.4
Idaho,45-54 Years,Obesity,CDC BRFSS,36.2,NA,323,32.1,40.4
Illinois,45-54 Years,Diabetes,CDC BRFSS,14.5,NA,113,11.3,17.6
Illinois,45-54 Years,Obesity,CDC BRFSS,41.6,NA,309,37,46.2
Indiana,45-54 Years,Diabetes,CDC BRFSS,13.6,NA,229,11.7,15.5
Indiana,45-54 Years,Obesity,CDC BRFSS,42.3,NA,664,39.3,45.3
Iowa,45-54 Years,Diabetes,CDC BRFSS,11.8,NA,157,9.6,14
Iowa,45-54 Years,Obesity,CDC BRFSS,42.6,NA,480,39,46.3
Kansas,45-54 Years,Diabetes,CDC BRFSS,12.2,NA,163,10,14.4
Kansas,45-54 Years,Obesity,CDC BRFSS,40.7,NA,532,37.3,44.1
Louisiana,45-54 Years,Diabetes,CDC BRFSS,14.6,NA,134,11.8,17.4
Louisiana,45-54 Years,Obesity,CDC BRFSS,46.2,NA,366,42,50.5
Maine,45-54 Years,Diabetes,CDC BRFSS,12.4,NA,159,10.1,14.8
Maine,45-54 Years,Obesity,CDC BRFSS,40.2,NA,516,36.7,43.7
Maryland,45-54 Years,Diabetes,CDC BRFSS,11.7,NA,254,9.7,13.7
Maryland,45-54 Years,Obesity,CDC BRFSS,38.3,NA,844,35.3,41.4
Massachusetts,45-54 Years,Diabetes,CDC BRFSS,9.4,NA,135,7.3,11.5
Massachusetts,45-54 Years,Obesity,CDC BRFSS,32.4,NA,378,28.6,36.3
Michigan,45-54 Years,Diabetes,CDC BRFSS,12,NA,153,9.6,14.4
Michigan,45-54 Years,Obesity,CDC BRFSS,44.2,NA,557,40.6,47.9
Minnesota,45-54 Years,Diabetes,CDC BRFSS,10.8,NA,232,9,12.7
Minnesota,45-54 Years,Obesity,CDC BRFSS,38.6,NA,808,35.7,41.4
Mississippi,45-54 Years,Diabetes,CDC BRFSS,17.5,NA,110,13.4,21.6
Mississippi,45-54 Years,Obesity,CDC BRFSS,47.3,NA,301,41.8,52.9
Missouri,45-54 Years,Diabetes,CDC BRFSS,14.3,NA,150,11.4,17.2
Missouri,45-54 Years,Obesity,CDC BRFSS,41.5,NA,386,37.2,45.9
Montana,45-54 Years,Diabetes,CDC BRFSS,10.7,NA,89,8.1,13.3
Montana,45-54 Years,Obesity,CDC BRFSS,36.7,NA,311,32.8,40.7
Nebraska,45-54 Years,Diabetes,CDC BRFSS,12.8,NA,227,10.8,14.9
Nebraska,45-54 Years,Obesity,CDC BRFSS,43.4,NA,736,40.3,46.5
Nevada,45-54 Years,Diabetes,CDC BRFSS,12.3,NA,38,7.5,17.2
Nevada,45-54 Years,Obesity,CDC BRFSS,37.8,NA,116,29.4,46.1
New Hampshire,45-54 Years,Diabetes,CDC BRFSS,8,NA,50,5.3,10.8
New Hampshire,45-54 Years,Obesity,CDC BRFSS,42.9,NA,240,38,47.8
New Jersey,45-54 Years,Diabetes,CDC BRFSS,10.3,NA,121,7.9,12.7
New Jersey,45-54 Years,Obesity,CDC BRFSS,34.7,NA,406,31.1,38.4
New Mexico,45-54 Years,Diabetes,CDC BRFSS,13.8,NA,68,9,18.6
New Mexico,45-54 Years,Obesity,CDC BRFSS,44.2,NA,182,37.3,51
New York,45-54 Years,Diabetes,CDC BRFSS,10.1,NA,273,8.5,11.7
New York,45-54 Years,Obesity,CDC BRFSS,32.8,NA,824,30.1,35.6
North Carolina,45-54 Years,Diabetes,CDC BRFSS,12.3,NA,79,8.3,16.2
North Carolina,45-54 Years,Obesity,CDC BRFSS,41.5,NA,249,36,47
North Dakota,45-54 Years,Diabetes,CDC BRFSS,12.5,NA,89,9.7,15.3
North Dakota,45-54 Years,Obesity,CDC BRFSS,43.5,NA,301,39.3,47.7
Ohio,45-54 Years,Diabetes,CDC BRFSS,13.4,NA,275,11.4,15.4
Ohio,45-54 Years,Obesity,CDC BRFSS,44.2,NA,776,41,47.4
Oklahoma,45-54 Years,Diabetes,CDC BRFSS,12.6,NA,134,10.4,14.8
Oklahoma,45-54 Years,Obesity,CDC BRFSS,46.8,NA,432,43.1,50.5
Oregon,45-54 Years,Diabetes,CDC BRFSS,12.4,NA,99,9.4,15.4
Oregon,45-54 Years,Obesity,CDC BRFSS,40.6,NA,345,36.4,44.8
Rhode Island,45-54 Years,Diabetes,CDC BRFSS,10.3,NA,87,7.7,12.9
Rhode Island,45-54 Years,Obesity,CDC BRFSS,39.2,NA,265,34.2,44.2
South Carolina,45-54 Years,Diabetes,CDC BRFSS,14.8,NA,192,12.4,17.2
South Carolina,45-54 Years,Obesity,CDC BRFSS,44,NA,493,40.4,47.7
South Dakota,45-54 Years,Diabetes,CDC BRFSS,16.5,NA,123,9.7,23.3
South Dakota,45-54 Years,Obesity,CDC BRFSS,42.4,NA,325,34.7,50
Tennessee,45-54 Years,Diabetes,CDC BRFSS,16.3,NA,135,12.9,19.6
Tennessee,45-54 Years,Obesity,CDC BRFSS,42.9,NA,367,38.4,47.4
Texas,45-54 Years,Diabetes,CDC BRFSS,15,NA,206,11.4,18.7
Texas,45-54 Years,Obesity,CDC BRFSS,42.8,NA,604,38,47.7
Utah,45-54 Years,Diabetes,CDC BRFSS,8.8,NA,171,7.2,10.5
Utah,45-54 Years,Obesity,CDC BRFSS,37.8,NA,605,34.8,40.7
Vermont,45-54 Years,Diabetes,CDC BRFSS,8.7,NA,79,6.5,10.9
Vermont,45-54 Years,Obesity,CDC BRFSS,35.2,NA,338,31.4,39.1
Virginia,45-54 Years,Diabetes,CDC BRFSS,11.4,NA,97,8.4,14.4
Virginia,45-54 Years,Obesity,CDC BRFSS,37.1,NA,287,32.4,41.8
Washington,45-54 Years,Diabetes,CDC BRFSS,10.6,NA,361,9.3,11.9
Washington,45-54 Years,Obesity,CDC BRFSS,36.6,NA,1285,34.7,38.6
West Virginia,45-54 Years,Diabetes,CDC BRFSS,21.4,NA,114,17.5,25.3
West Virginia,45-54 Years,Obesity,CDC BRFSS,49.2,NA,274,44.5,54
Wisconsin,45-54 Years,Diabetes,CDC BRFSS,11.6,NA,184,9.6,13.5
Wisconsin,45-54 Years,Obesity,CDC BRFSS,42.7,NA,608,39.5,45.9
Wyoming,45-54 Years,Diabetes,CDC BRFSS,10.9,NA,57,7.9,13.9
Wyoming,45-54 Years,Obesity,CDC BRFSS,40.1,NA,199,35.3,44.9
Alabama,55-64 Years,Diabetes,CDC BRFSS,22.4,NA,185,18.8,26
Alabama,55-64 Years,Obesity,CDC BRFSS,46.8,NA,364,42.4,51.1
Alaska,55-64 Years,Diabetes,CDC BRFSS,15.9,NA,141,12.4,19.4
Alaska,55-64 Years,Obesity,CDC BRFSS,39,NA,376,34.8,43.3
Arizona,55-64 Years,Diabetes,CDC BRFSS,21.5,NA,394,18.7,24.3
Arizona,55-64 Years,Obesity,CDC BRFSS,39.6,NA,682,36.2,42.9
Arkansas,55-64 Years,Diabetes,CDC BRFSS,22.8,NA,215,19.6,26
Arkansas,55-64 Years,Obesity,CDC BRFSS,47.2,NA,410,43.3,51
California,55-64 Years,Diabetes,CDC BRFSS,20.8,NA,346,17.7,23.8
California,55-64 Years,Obesity,CDC BRFSS,31.4,NA,563,27.9,34.9
Colorado,55-64 Years,Diabetes,CDC BRFSS,12,NA,169,9.9,14.2
Colorado,55-64 Years,Obesity,CDC BRFSS,30.8,NA,380,27.5,34.1
Connecticut,55-64 Years,Diabetes,CDC BRFSS,13.6,NA,278,11.3,15.8
Connecticut,55-64 Years,Obesity,CDC BRFSS,35.6,NA,601,32.3,39
Delaware,55-64 Years,Diabetes,CDC BRFSS,21,NA,149,16.5,25.5
Delaware,55-64 Years,Obesity,CDC BRFSS,43.8,NA,303,38.6,48.9
Florida,55-64 Years,Diabetes,CDC BRFSS,19.2,NA,421,15.4,23
Florida,55-64 Years,Obesity,CDC BRFSS,36.4,NA,807,31.8,40.9
Georgia,55-64 Years,Diabetes,CDC BRFSS,20.5,NA,277,17.5,23.4
